2016-07-1923:00:00,1, 0., 4.52106.16,106.16
2016-07-2000:00:00,-1, 0.05, 4.57106.16,106.11
2016-07-2001:00:00,1,-0.25, 4.32106.11,105.86
2016-07-2002:00:00,1, 0.06, 4.38105.86,105.92
2016-07-2003:00:00,1, 0.1, 4.48105.92,106.02
2016-07-2004:00:00,1,-0.06, 4.42106.02,105.96
2016-07-2005:00:00,1, 0.06, 4.48105.96,106.02
2016-07-2006:00:00,1, 0.12, 4.6106.02,106.14
2016-07-2007:00:00,1,-0.02, 4.58106.14,106.12
2016-07-2008:00:00,1, 0.18, 4.76106.12,106.3
2016-07-2009:00:00,1, 0.15, 4.91106.3,106.45
2016-07-2010:00:00,1, 0.19, 5.1106.45,106.64
2016-07-2011:00:00,-1, 0.1, 5.2106.64,106.54
2016-07-2012:00:00,-1, 0.06, 5.26106.54,106.48
2016-07-2013:00:00,1, 0.09, 5.35106.48,106.57
2016-07-2014:00:00,-1, 0.07, 5.42106.57,106.5
2016-07-2015:00:00,0, 0., 5.42106.5,106.72
2016-07-2016:00:00,-1, 0.09, 5.51106.72,106.63
2016-07-2017:00:00,-1,-0.05, 5.46106.63,106.68
2016-07-2018:00:00,-1,-0.17, 5.29106.68,106.85
2016-07-2019:00:00,0, 0., 5.29106.85,106.85
2016-07-2020:00:00,-1,-0.11, 5.18106.85,106.96
2016-07-2021:00:00,1,-0.14, 5.04106.96,106.82
2016-07-2022:00:00,-1,-0.36, 4.68106.82,107.18
2016-07-2023:00:00,1,-0.04, 4.64107.18,107.14
2016-07-2100:00:00,1, 0.03, 4.67107.14,107.17
2016-07-2101:00:00,-1,-0.18, 4.49107.17,107.35
2016-07-2102:00:00,-1, 0.15, 4.64107.35,107.2
2016-07-2103:00:00,1,-0.04, 4.6107.2,107.16
2016-07-2104:00:00,1,-0.08, 4.52107.16,107.08
2016-07-2105:00:00,1,-0.01, 4.51107.08,107.07
2016-07-2106:00:00,1, 0.01, 4.52107.07,107.08
2016-07-2107:00:00,-1,-0.11, 4.41107.08,107.19
2016-07-2108:00:00,-1, 0.36, 4.77107.19,106.83
2016-07-2109:00:00,1,-0.8, 3.97106.83,106.03
2016-07-2110:00:00,-1, 0.42, 4.39106.03,105.61
2016-07-2111:00:00,-1,-0.7, 3.69105.61,106.31
2016-07-2112:00:00,1,-0.01, 3.68106.31,106.3
2016-07-2113:00:00,-1, 0.18, 3.86106.3,106.12
2016-07-2114:00:00,1, 0.25, 4.11106.12,106.37
2016-07-2115:00:00,1,-0.04, 4.07106.37,106.33
2016-07-2116:00:00,1,-0.36, 3.71106.33,105.97
2016-07-2117:00:00,-1, 0.15, 3.86105.97,105.82
2016-07-2118:00:00,1, 0.03, 3.89105.82,105.85
2016-07-2119:00:00,1, 0.02, 3.91105.85,105.87
2016-07-2120:00:00,1,-0.16, 3.75105.87,105.71
2016-07-2121:00:00,1, 0.09, 3.84105.71,105.8
2016-07-2122:00:00,1, 0.35, 4.19105.8,106.15
2016-07-2123:00:00,1,-0.25, 3.94106.15,105.9
2016-07-2200:00:00,1,-0.13, 3.81105.9,105.77
2016-07-2201:00:00,1,-0.06, 3.75105.77,105.71
2016-07-2202:00:00,1, 0.12, 3.87105.71,105.83
2016-07-2203:00:00,1,-0.07, 3.8105.83,105.76
2016-07-2204:00:00,1, 0.09, 3.89105.76,105.85
2016-07-2205:00:00,-1, 0.06, 3.95105.85,105.79
2016-07-2206:00:00,1, 0.03, 3.98105.79,105.82
2016-07-2207:00:00,1, 0.12, 4.1105.82,105.94
2016-07-2208:00:00,1, 0.14, 4.24105.94,106.08
2016-07-2209:00:00,-1,-0.09, 4.15106.08,106.17
2016-07-2210:00:00,0,-0., 4.15106.17,106.02
2016-07-2211:00:00,1, 0.11, 4.26106.02,106.13
2016-07-2212:00:00,1,-0.08, 4.18106.13,106.05
2016-07-2213:00:00,-1,-0.07, 4.11106.05,106.12
2016-07-2214:00:00,1,-0.23, 3.88106.12,105.89
2016-07-2215:00:00,1, 0.35, 4.23105.89,106.24
2016-07-2216:00:00,1,-0.03, 4.2106.24,106.21
2016-07-2217:00:00,1,-0.04, 4.16106.21,106.17
2016-07-2218:00:00,1,-0.08, 4.08106.17,106.09
2016-07-2219:00:00,1, 0.03, 4.11106.09,106.12
2016-07-2220:00:00,-1,-0., 4.11106.12,106.12
2016-07-2221:00:00,0,-0., 4.11106.12,106.06
2016-07-2222:00:00,0, 0., 4.11106.06,106.06
2016-07-2223:00:00,0, 0., 4.11106.06,106.06
2016-07-2300:00:00,0, 0., 4.11106.06,106.06
2016-07-2301:00:00,0, 0., 4.11106.06,106.06
2016-07-2302:00:00,1, 0., 4.11106.06,106.06
2016-07-2303:00:00,0, 0., 4.11106.06,106.06
2016-07-2304:00:00,1, 0., 4.11106.06,106.06
2016-07-2305:00:00,-1,-0., 4.11106.06,106.06
2016-07-2306:00:00,0, 0., 4.11106.06,106.06
2016-07-2307:00:00,1, 0., 4.11106.06,106.06
2016-07-2308:00:00,0, 0., 4.11106.06,106.06
2016-07-2309:00:00,0, 0., 4.11106.06,106.06
2016-07-2310:00:00,1, 0., 4.11106.06,106.06
2016-07-2311:00:00,0, 0., 4.11106.06,106.06
2016-07-2312:00:00,0, 0., 4.11106.06,106.06
2016-07-2313:00:00,0, 0., 4.11106.06,106.06
2016-07-2314:00:00,0, 0., 4.11106.06,106.06
2016-07-2315:00:00,0, 0., 4.11106.06,106.06
2016-07-2316:00:00,0, 0., 4.11106.06,106.06
2016-07-2317:00:00,0, 0., 4.11106.06,106.06
2016-07-2318:00:00,0, 0., 4.11106.06,106.06
2016-07-2319:00:00,0, 0., 4.11106.06,106.06
2016-07-2320:00:00,-1,-0., 4.11106.06,106.06
2016-07-2321:00:00,1, 0., 4.11106.06,106.06
2016-07-2322:00:00,1, 0., 4.11106.06,106.06
2016-07-2323:00:00,-1,-0., 4.11106.06,106.06
2016-07-2400:00:00,1, 0., 4.11106.06,106.06
2016-07-2401:00:00,0, 0., 4.11106.06,106.06
2016-07-2402:00:00,-1,-0., 4.11106.06,106.06
2016-07-2403:00:00,0, 0., 4.11106.06,106.06
2016-07-2404:00:00,0, 0., 4.11106.06,106.06
2016-07-2405:00:00,1, 0., 4.11106.06,106.06
2016-07-2406:00:00,-1,-0., 4.11106.06,106.06
2016-07-2407:00:00,0, 0., 4.11106.06,106.06
2016-07-2408:00:00,0, 0., 4.11106.06,106.06
2016-07-2409:00:00,-1,-0., 4.11106.06,106.06
2016-07-2410:00:00,-1,-0., 4.11106.06,106.06
2016-07-2411:00:00,-1,-0., 4.11106.06,106.06
2016-07-2412:00:00,1, 0., 4.11106.06,106.06
2016-07-2413:00:00,0, 0., 4.11106.06,106.06
2016-07-2414:00:00,0, 0., 4.11106.06,106.06
2016-07-2415:00:00,0, 0., 4.11106.06,106.06
2016-07-2416:00:00,0, 0., 4.11106.06,106.06
2016-07-2417:00:00,0, 0., 4.11106.06,106.06
2016-07-2418:00:00,0, 0., 4.11106.06,106.06
2016-07-2419:00:00,0,-0., 4.11106.06,106.05
2016-07-2420:00:00,0, 0., 4.11106.05,106.23
2016-07-2421:00:00,0,-0., 4.11106.23,106.12
2016-07-2422:00:00,-1,-0.05, 4.06106.12,106.17
2016-07-2423:00:00,-1,-0.17, 3.89106.17,106.34
2016-07-2500:00:00,0,-0., 3.89106.34,106.26
2016-07-2501:00:00,1, 0.27, 4.16106.26,106.53
2016-07-2502:00:00,-1, 0.02, 4.18106.53,106.51
2016-07-2503:00:00,1,-0.04, 4.14106.51,106.47
2016-07-2504:00:00,1,-0.18, 3.96106.47,106.29
2016-07-2505:00:00,1,-0.05, 3.91106.29,106.24
2016-07-2506:00:00,1,-0.12, 3.79106.24,106.12
2016-07-2507:00:00,-1,-0.03, 3.76106.12,106.15
2016-07-2508:00:00,-1,-0.1, 3.66106.15,106.25
2016-07-2509:00:00,-1,-0.08, 3.58106.25,106.33
2016-07-2510:00:00,0,-0., 3.58106.33,106.26
2016-07-2511:00:00,1, 0.01, 3.59106.26,106.27
2016-07-2512:00:00,0,-0., 3.59106.27,106.19
2016-07-2513:00:00,0,-0., 3.59106.19,106.13
2016-07-2514:00:00,0,-0., 3.59106.13,106.12
2016-07-2515:00:00,1,-0.07, 3.52106.12,106.05
2016-07-2516:00:00,1,-0.04, 3.48106.05,106.01
2016-07-2517:00:00,0,-0., 3.48106.01,105.84
2016-07-2518:00:00,1,-0.04, 3.44105.84,105.8
2016-07-2519:00:00,-1,-0.01, 3.43105.8,105.81
2016-07-2520:00:00,1,-0.05, 3.38105.81,105.76
2016-07-2521:00:00,1, 0., 3.38105.76,105.76
2016-07-2522:00:00,0, 0., 3.38105.76,105.82
2016-07-2523:00:00,-1, 0.05, 3.43105.82,105.77
2016-07-2600:00:00,1,-0.2, 3.23105.77,105.57
2016-07-2601:00:00,1,-0.65, 2.58105.57,104.92
2016-07-2602:00:00,1,-0.09, 2.49104.92,104.83
2016-07-2603:00:00,1,-0.03, 2.46104.83,104.8
2016-07-2604:00:00,1,-0.01, 2.45104.8,104.79
2016-07-2605:00:00,1,-0.48, 1.97104.79,104.31
2016-07-2606:00:00,1, 0.09, 2.06104.31,104.4
2016-07-2607:00:00,1,-0.06, 2.104.4,104.34
2016-07-2608:00:00,1,-0.25, 1.75104.34,104.09
2016-07-2609:00:00,1, 0.18, 1.93104.09,104.27
2016-07-2610:00:00,1,-0.06, 1.87104.27,104.21
2016-07-2611:00:00,1, 0.2, 2.07104.21,104.41
2016-07-2612:00:00,1,-0.11, 1.96104.41,104.3
2016-07-2613:00:00,1, 0., 1.96104.3,104.3
2016-07-2614:00:00,1, 0.32, 2.28104.3,104.62
2016-07-2615:00:00,1,-0.02, 2.26104.62,104.6
2016-07-2616:00:00,1, 0.2, 2.46104.6,104.8
2016-07-2617:00:00,0,-0., 2.46104.8,104.78
2016-07-2618:00:00,1,-0.11, 2.35104.78,104.67
2016-07-2619:00:00,-1, 0.08, 2.43104.67,104.59
2016-07-2620:00:00,1, 0.04, 2.47104.59,104.63
2016-07-2621:00:00,0, 0., 2.47104.63,104.64
2016-07-2622:00:00,0, 0., 2.47104.64,104.73
2016-07-2623:00:00,-1, 0.05, 2.52104.73,104.68
2016-07-2700:00:00,-1,-0.14, 2.38104.68,104.82
2016-07-2701:00:00,1, 0.32, 2.7104.82,105.14
2016-07-2702:00:00,-1,-0.01, 2.69105.14,105.15
2016-07-2703:00:00,0, 0., 2.69105.15,105.53
2016-07-2704:00:00,-1,-0.43, 2.26105.53,105.96
2016-07-2705:00:00,-1, 0.7, 2.96105.96,105.26
2016-07-2706:00:00,1, 0.21, 3.17105.26,105.47
2016-07-2707:00:00,-1,-0.16, 3.01105.47,105.63
2016-07-2708:00:00,-1, 0.23, 3.24105.63,105.4
2016-07-2709:00:00,1, 0.13, 3.37105.4,105.53
2016-07-2710:00:00,0,-0., 3.37105.53,105.45
2016-07-2711:00:00,1, 0.04, 3.41105.45,105.49
2016-07-2712:00:00,1, 0.22, 3.63105.49,105.71
2016-07-2713:00:00,-1, 0.07, 3.7105.71,105.64
2016-07-2714:00:00,-1,-0.13, 3.57105.64,105.77
2016-07-2715:00:00,-1, 0.16, 3.73105.77,105.61
2016-07-2716:00:00,1, 0.03, 3.76105.61,105.64
2016-07-2717:00:00,-1,-0.02, 3.74105.64,105.66
2016-07-2718:00:00,-1, 0.05, 3.79105.66,105.61
2016-07-2719:00:00,1,-0.15, 3.64105.61,105.46
2016-07-2720:00:00,-1, 0.26, 3.9105.46,105.2
2016-07-2721:00:00,1, 0.19, 4.09105.2,105.39
2016-07-2722:00:00,-1, 0.1, 4.19105.39,105.29
2016-07-2723:00:00,1,-0.15, 4.04105.29,105.14
2016-07-2800:00:00,1,-0.24, 3.8105.14,104.9
2016-07-2801:00:00,1,-0.15, 3.65104.9,104.75
2016-07-2802:00:00,1, 0.37, 4.02104.75,105.12
2016-07-2803:00:00,-1, 0.24, 4.26105.12,104.88
2016-07-2804:00:00,-1, 0.04, 4.3104.88,104.84
2016-07-2805:00:00,1,-0.06, 4.24104.84,104.78
2016-07-2806:00:00,1, 0.04, 4.28104.78,104.82
2016-07-2807:00:00,1,-0.22, 4.06104.82,104.6
2016-07-2808:00:00,1, 0.1, 4.16104.6,104.7
2016-07-2809:00:00,-1,-0.08, 4.08104.7,104.78
2016-07-2810:00:00,-1, 0.06, 4.14104.78,104.72
2016-07-2811:00:00,-1, 0.02, 4.16104.72,104.7
2016-07-2812:00:00,1,-0.05, 4.11104.7,104.65
2016-07-2813:00:00,1, 0.19, 4.3104.65,104.84
2016-07-2814:00:00,1,-0.1, 4.2104.84,104.74
2016-07-2815:00:00,1, 0.06, 4.26104.74,104.8
2016-07-2816:00:00,1, 0.06, 4.32104.8,104.86
2016-07-2817:00:00,1,-0.01, 4.31104.86,104.85
2016-07-2818:00:00,1, 0.37, 4.68104.85,105.22
2016-07-2819:00:00,1, 0.19, 4.87105.22,105.41
2016-07-2820:00:00,-1, 0.07, 4.94105.41,105.34
2016-07-2821:00:00,1,-0.1, 4.84105.34,105.24
2016-07-2822:00:00,1, 0.04, 4.88105.24,105.28
2016-07-2823:00:00,1,-0.48, 4.4105.28,104.8
2016-07-2900:00:00,1, 0.01, 4.41104.8,104.81
2016-07-2901:00:00,1,-0.44, 3.97104.81,104.37
2016-07-2902:00:00,1,-0.37, 3.6104.37,104.0
2016-07-2903:00:00,1, 0.66, 4.26104.0,104.66
2016-07-2904:00:00,1,-1.17, 3.09104.66,103.49
2016-07-2905:00:00,1,-0.23, 2.86103.49,103.26
2016-07-2906:00:00,-1,-0.34, 2.52103.26,103.6
2016-07-2907:00:00,-1, 0.19, 2.71103.6,103.41
2016-07-2908:00:00,1, 0.19, 2.9103.41,103.6
2016-07-2909:00:00,-1,-0.14, 2.76103.6,103.74
2016-07-2910:00:00,-1, 0.19, 2.95103.74,103.55
2016-07-2911:00:00,1,-0.25, 2.7103.55,103.3
2016-07-2912:00:00,1, 0.02, 2.72103.3,103.32
2016-07-2913:00:00,1,-0.48, 2.24103.32,102.84
2016-07-2914:00:00,1,-0.11, 2.13102.84,102.73
2016-07-2915:00:00,-1, 0.27, 2.4102.73,102.46
2016-07-2916:00:00,-1, 0.15, 2.55102.46,102.31
2016-07-2917:00:00,0, 0., 2.55102.31,102.33
2016-07-2918:00:00,-1, 0.29, 2.84102.33,102.04
2016-07-2919:00:00,1,-0.05, 2.79102.04,101.99
2016-07-2920:00:00,1, 0.03, 2.82101.99,102.02
2016-07-2921:00:00,0, 0., 2.82102.02,102.06
2016-07-2922:00:00,-1, 0.01, 2.83102.06,102.05
2016-07-2923:00:00,1, 0., 2.83102.05,102.05
2016-07-3000:00:00,-1,-0., 2.83102.05,102.05
2016-07-3001:00:00,0, 0., 2.83102.05,102.05
2016-07-3002:00:00,0, 0., 2.83102.05,102.05
2016-07-3003:00:00,0, 0., 2.83102.05,102.05
2016-07-3004:00:00,0, 0., 2.83102.05,102.05
2016-07-3005:00:00,0, 0., 2.83102.05,102.05
2016-07-3006:00:00,0, 0., 2.83102.05,102.05
2016-07-3007:00:00,0, 0., 2.83102.05,102.05
2016-07-3008:00:00,0, 0., 2.83102.05,102.05
2016-07-3009:00:00,0, 0., 2.83102.05,102.05
2016-07-3010:00:00,0, 0., 2.83102.05,102.05
2016-07-3011:00:00,-1,-0., 2.83102.05,102.05
2016-07-3012:00:00,-1,-0., 2.83102.05,102.05
2016-07-3013:00:00,0, 0., 2.83102.05,102.05
2016-07-3014:00:00,0, 0., 2.83102.05,102.05
2016-07-3015:00:00,0, 0., 2.83102.05,102.05
2016-07-3016:00:00,-1,-0., 2.83102.05,102.05
2016-07-3017:00:00,0, 0., 2.83102.05,102.05
2016-07-3018:00:00,-1,-0., 2.83102.05,102.05
2016-07-3019:00:00,-1,-0., 2.83102.05,102.05
2016-07-3020:00:00,1, 0., 2.83102.05,102.05
2016-07-3021:00:00,1, 0., 2.83102.05,102.05
2016-07-3022:00:00,1, 0., 2.83102.05,102.05
2016-07-3023:00:00,1, 0., 2.83102.05,102.05
2016-07-3100:00:00,1, 0., 2.83102.05,102.05
2016-07-3101:00:00,1, 0., 2.83102.05,102.05
2016-07-3102:00:00,1, 0., 2.83102.05,102.05
2016-07-3103:00:00,-1,-0., 2.83102.05,102.05
2016-07-3104:00:00,1, 0., 2.83102.05,102.05
2016-07-3105:00:00,1, 0., 2.83102.05,102.05
2016-07-3106:00:00,0, 0., 2.83102.05,102.05
2016-07-3107:00:00,-1,-0., 2.83102.05,102.05
2016-07-3108:00:00,0, 0., 2.83102.05,102.05
2016-07-3109:00:00,0, 0., 2.83102.05,102.05
2016-07-3110:00:00,0, 0., 2.83102.05,102.05
2016-07-3111:00:00,0, 0., 2.83102.05,102.05
2016-07-3112:00:00,1, 0., 2.83102.05,102.05
2016-07-3113:00:00,0, 0., 2.83102.05,102.05
2016-07-3114:00:00,0, 0., 2.83102.05,102.05
2016-07-3115:00:00,0, 0., 2.83102.05,102.05
2016-07-3116:00:00,-1,-0., 2.83102.05,102.05
2016-07-3117:00:00,-1,-0., 2.83102.05,102.05
2016-07-3118:00:00,0, 0., 2.83102.05,102.05
2016-07-3119:00:00,1, 0.01, 2.84102.05,102.06
2016-07-3120:00:00,0, 0., 2.84102.06,102.15
2016-07-3121:00:00,0, 0., 2.84102.15,102.3
2016-07-3122:00:00,1,-0.15, 2.69102.3,102.15
2016-07-3123:00:00,1, 0.32, 3.01102.15,102.47
2016-08-0100:00:00,-1, 0.14, 3.15102.47,102.33
2016-08-0101:00:00,1, 0., 3.15102.33,102.33
2016-08-0102:00:00,1, 0.21, 3.36102.33,102.54
2016-08-0103:00:00,1, 0.01, 3.37102.54,102.55
2016-08-0104:00:00,-1, 0.05, 3.42102.55,102.5
2016-08-0105:00:00,-1, 0.14, 3.56102.5,102.36
2016-08-0106:00:00,-1,-0.05, 3.51102.36,102.41
2016-08-0107:00:00,-1,-0.1, 3.41102.41,102.51
2016-08-0108:00:00,1,-0.12, 3.29102.51,102.39
2016-08-0109:00:00,1,-0.17, 3.12102.39,102.22
2016-08-0110:00:00,1,-0.03, 3.09102.22,102.19
2016-08-0111:00:00,1,-0.01, 3.08102.19,102.18
2016-08-0112:00:00,1, 0.05, 3.13102.18,102.23
2016-08-0113:00:00,0, 0., 3.13102.23,102.44
2016-08-0114:00:00,-1, 0.16, 3.29102.44,102.28
2016-08-0115:00:00,1, 0.06, 3.35102.28,102.34
2016-08-0116:00:00,-1, 0.09, 3.44102.34,102.25
2016-08-0117:00:00,-1, 0.03, 3.47102.25,102.22
2016-08-0118:00:00,-1,-0.15, 3.32102.22,102.37
2016-08-0119:00:00,-1, 0.02, 3.34102.37,102.35
2016-08-0120:00:00,-1,-0.01, 3.33102.35,102.36
2016-08-0121:00:00,-1,-0.02, 3.31102.36,102.38
2016-08-0122:00:00,1,-0.02, 3.29102.38,102.36
2016-08-0123:00:00,-1,-0.03, 3.26102.36,102.39
2016-08-0200:00:00,1,-0.11, 3.15102.39,102.28
2016-08-0201:00:00,1, 0.05, 3.2102.28,102.33
2016-08-0202:00:00,1, 0.25, 3.45102.33,102.58
2016-08-0203:00:00,-1, 0.01, 3.46102.58,102.57
2016-08-0204:00:00,-1, 0.12, 3.58102.57,102.45
2016-08-0205:00:00,-1, 0.04, 3.62102.45,102.41
2016-08-0206:00:00,1,-0.2, 3.42102.41,102.21
2016-08-0207:00:00,1, 0.07, 3.49102.21,102.28
2016-08-0208:00:00,1,-0.64, 2.85102.28,101.64
2016-08-0209:00:00,1, 0.06, 2.91101.64,101.7
2016-08-0210:00:00,1,-0.03, 2.88101.7,101.67
2016-08-0211:00:00,0, 0., 2.88101.67,101.77
2016-08-0212:00:00,-1, 0.1, 2.98101.77,101.67
2016-08-0213:00:00,-1, 0.37, 3.35101.67,101.3
2016-08-0214:00:00,1,-0.07, 3.28101.3,101.23
2016-08-0215:00:00,-1, 0.26, 3.54101.23,100.97
2016-08-0216:00:00,-1, 0.18, 3.72100.97,100.79
2016-08-0217:00:00,-1, 0.05, 3.77100.79,100.74
2016-08-0218:00:00,-1,-0.09, 3.68100.74,100.83
2016-08-0219:00:00,-1,-0.07, 3.61100.83,100.9
2016-08-0220:00:00,-1, 0.05, 3.66100.9,100.85
2016-08-0221:00:00,0, 0., 3.66100.85,100.88
2016-08-0222:00:00,1, 0.03, 3.69100.88,100.91
2016-08-0223:00:00,1, 0.12, 3.81100.91,101.03
2016-08-0300:00:00,-1,-0.04, 3.77101.03,101.07
2016-08-0301:00:00,0, 0., 3.77101.07,101.22
2016-08-0302:00:00,-1,-0.03, 3.74101.22,101.25
2016-08-0303:00:00,1,-0.05, 3.69101.25,101.2
2016-08-0304:00:00,-1, 0.4, 4.09101.2,100.8
2016-08-0305:00:00,1, 0.26, 4.35100.8,101.06
2016-08-0306:00:00,-1,-0., 4.35101.06,101.06
2016-08-0307:00:00,-1,-0.08, 4.27101.06,101.14
2016-08-0308:00:00,-1, 0.1, 4.37101.14,101.04
2016-08-0309:00:00,-1,-0.09, 4.28101.04,101.13
2016-08-0310:00:00,1, 0.11, 4.39101.13,101.24
2016-08-0311:00:00,-1, 0.06, 4.45101.24,101.18
2016-08-0312:00:00,-1, 0.12, 4.57101.18,101.06
2016-08-0313:00:00,1, 0.01, 4.58101.06,101.07
2016-08-0314:00:00,1, 0.09, 4.67101.07,101.16
2016-08-0315:00:00,1, 0.09, 4.76101.16,101.25
2016-08-0316:00:00,1, 0.08, 4.84101.25,101.33
2016-08-0317:00:00,1,-0.01, 4.83101.33,101.32
2016-08-0318:00:00,-1, 0.08, 4.91101.32,101.24
2016-08-0319:00:00,1,-0.12, 4.79101.24,101.12
2016-08-0320:00:00,1, 0.04, 4.83101.12,101.16
2016-08-0321:00:00,1, 0.06, 4.89101.16,101.22
2016-08-0322:00:00,-1,-0.03, 4.86101.22,101.25
2016-08-0323:00:00,1, 0.04, 4.9101.25,101.29
2016-08-0400:00:00,-1,-0.04, 4.86101.29,101.33
2016-08-0401:00:00,-1, 0.07, 4.93101.33,101.26
2016-08-0402:00:00,-1, 0.31, 5.24101.26,100.95
2016-08-0403:00:00,1, 0.09, 5.33100.95,101.04
2016-08-0404:00:00,-1,-0.15, 5.18101.04,101.19
2016-08-0405:00:00,1, 0.08, 5.26101.19,101.27
2016-08-0406:00:00,1, 0.24, 5.5101.27,101.51
2016-08-0407:00:00,-1,-0.04, 5.46101.51,101.55
2016-08-0408:00:00,-1, 0.15, 5.61101.55,101.4
2016-08-0409:00:00,1, 0.07, 5.68101.4,101.47
2016-08-0410:00:00,-1, 0.1, 5.78101.47,101.37
2016-08-0411:00:00,0,-0., 5.78101.37,101.32
2016-08-0412:00:00,1,-0.14, 5.64101.32,101.18
2016-08-0413:00:00,-1, 0.07, 5.71101.18,101.11
2016-08-0414:00:00,1,-0.03, 5.68101.11,101.08
2016-08-0415:00:00,-1,-0., 5.68101.08,101.08
2016-08-0416:00:00,-1, 0.01, 5.69101.08,101.07
2016-08-0417:00:00,1, 0.04, 5.73101.07,101.11
2016-08-0418:00:00,-1,-0.07, 5.66101.11,101.18
2016-08-0419:00:00,1,-0.02, 5.64101.18,101.16
2016-08-0420:00:00,1, 0., 5.64101.16,101.16
2016-08-0421:00:00,-1,-0.04, 5.6101.16,101.2
2016-08-0422:00:00,0,-0., 5.6101.2,101.16
2016-08-0423:00:00,1, 0.03, 5.63101.16,101.19
2016-08-0500:00:00,1, 0., 5.63101.19,101.19
2016-08-0501:00:00,-1,-0.05, 5.58101.19,101.24
2016-08-0502:00:00,-1, 0.03, 5.61101.24,101.21
2016-08-0503:00:00,1,-0.1, 5.51101.21,101.11
2016-08-0504:00:00,1, 0.05, 5.56101.11,101.16
2016-08-0505:00:00,1,-0.03, 5.53101.16,101.13
2016-08-0506:00:00,-1, 0.1, 5.63101.13,101.03
2016-08-0507:00:00,-1, 0.01, 5.64101.03,101.02
2016-08-0508:00:00,-1,-0.05, 5.59101.02,101.07
2016-08-0509:00:00,1,-0.13, 5.46101.07,100.94
2016-08-0510:00:00,-1,-0., 5.46100.94,100.94
2016-08-0511:00:00,-1,-0.11, 5.35100.94,101.05
2016-08-0512:00:00,1,-0.03, 5.32101.05,101.02
2016-08-0513:00:00,1, 0.53, 5.85101.02,101.55
2016-08-0514:00:00,-1,-0.38, 5.47101.55,101.93
2016-08-0515:00:00,-1, 0.07, 5.54101.93,101.86
2016-08-0516:00:00,1,-0.13, 5.41101.86,101.73
2016-08-0517:00:00,1, 0.02, 5.43101.73,101.75
2016-08-0518:00:00,0,-0., 5.43101.75,101.73
2016-08-0519:00:00,0,-0., 5.43101.73,101.72
2016-08-0520:00:00,0, 0., 5.43101.72,101.74
2016-08-0521:00:00,0, 0., 5.43101.74,101.8
2016-08-0522:00:00,0, 0., 5.43101.8,101.8
2016-08-0523:00:00,0, 0., 5.43101.8,101.8
2016-08-0600:00:00,0, 0., 5.43101.8,101.8
2016-08-0601:00:00,0, 0., 5.43101.8,101.8
2016-08-0602:00:00,0, 0., 5.43101.8,101.8
2016-08-0603:00:00,0, 0., 5.43101.8,101.8
2016-08-0604:00:00,0, 0., 5.43101.8,101.8
2016-08-0605:00:00,0, 0., 5.43101.8,101.8
2016-08-0606:00:00,0, 0., 5.43101.8,101.8
2016-08-0607:00:00,0, 0., 5.43101.8,101.8
2016-08-0608:00:00,0, 0., 5.43101.8,101.8
2016-08-0609:00:00,0, 0., 5.43101.8,101.8
2016-08-0610:00:00,0, 0., 5.43101.8,101.8
2016-08-0611:00:00,0, 0., 5.43101.8,101.8
2016-08-0612:00:00,0, 0., 5.43101.8,101.8
2016-08-0613:00:00,0, 0., 5.43101.8,101.8
2016-08-0614:00:00,-1,-0., 5.43101.8,101.8
2016-08-0615:00:00,1, 0., 5.43101.8,101.8
2016-08-0616:00:00,-1,-0., 5.43101.8,101.8
2016-08-0617:00:00,0, 0., 5.43101.8,101.8
2016-08-0618:00:00,-1,-0., 5.43101.8,101.8
2016-08-0619:00:00,-1,-0., 5.43101.8,101.8
2016-08-0620:00:00,0, 0., 5.43101.8,101.8
2016-08-0621:00:00,0, 0., 5.43101.8,101.8
2016-08-0622:00:00,1, 0., 5.43101.8,101.8
2016-08-0623:00:00,-1,-0., 5.43101.8,101.8
2016-08-0700:00:00,0, 0., 5.43101.8,101.8
2016-08-0701:00:00,-1,-0., 5.43101.8,101.8
2016-08-0702:00:00,1, 0., 5.43101.8,101.8
2016-08-0703:00:00,1, 0., 5.43101.8,101.8
2016-08-0704:00:00,1, 0., 5.43101.8,101.8
2016-08-0705:00:00,-1,-0., 5.43101.8,101.8
2016-08-0706:00:00,0, 0., 5.43101.8,101.8
2016-08-0707:00:00,0, 0., 5.43101.8,101.8
2016-08-0708:00:00,0, 0., 5.43101.8,101.8
2016-08-0709:00:00,0, 0., 5.43101.8,101.8
2016-08-0710:00:00,0, 0., 5.43101.8,101.8
2016-08-0711:00:00,-1,-0., 5.43101.8,101.8
2016-08-0712:00:00,-1,-0., 5.43101.8,101.8
2016-08-0713:00:00,0, 0., 5.43101.8,101.8
2016-08-0714:00:00,1, 0., 5.43101.8,101.8
2016-08-0715:00:00,0, 0., 5.43101.8,101.8
2016-08-0716:00:00,1, 0., 5.43101.8,101.8
2016-08-0717:00:00,1, 0., 5.43101.8,101.8
2016-08-0718:00:00,0, 0., 5.43101.8,101.8
2016-08-0719:00:00,1,-0.1, 5.33101.8,101.7
2016-08-0720:00:00,0, 0., 5.33101.7,101.97
2016-08-0721:00:00,-1,-0.03, 5.3101.97,102.0
2016-08-0722:00:00,-1, 0.08, 5.38102.0,101.92
2016-08-0723:00:00,1, 0.28, 5.66101.92,102.2
2016-08-0800:00:00,-1, 0.16, 5.82102.2,102.04
