2017-05-2811:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.38],=====,111.31,:,111.31
2017-05-2812:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.],===== Acumulative PL = ,[ 0.38],=====,111.31,:,111.31
2017-05-2813:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.38],=====,111.31,:,111.31
2017-05-2814:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.38],=====,111.31,:,111.31
2017-05-2815:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.38],=====,111.31,:,111.31
2017-05-2816:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.38],=====,111.31,:,111.31
2017-05-2817:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.38],=====,111.31,:,111.31
2017-05-2818:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.38],=====,111.31,:,111.31
2017-05-2819:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.38],=====,111.31,:,111.4
2017-05-2820:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.19],===== Acumulative PL = ,[ 0.57],=====,111.4,:,111.21
2017-05-2821:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.01],===== Acumulative PL = ,[ 0.56],=====,111.21,:,111.22
2017-05-2822:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.06],===== Acumulative PL = ,[ 0.5],=====,111.22,:,111.28
2017-05-2823:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.07],===== Acumulative PL = ,[ 0.57],=====,111.28,:,111.21
2017-05-2900:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.04],===== Acumulative PL = ,[ 0.53],=====,111.21,:,111.25
2017-05-2901:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.1],===== Acumulative PL = ,[ 0.43],=====,111.25,:,111.35
2017-05-2902:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.03],===== Acumulative PL = ,[ 0.4],=====,111.35,:,111.38
2017-05-2903:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.01],===== Acumulative PL = ,[ 0.39],=====,111.38,:,111.37
2017-05-2904:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.04],===== Acumulative PL = ,[ 0.43],=====,111.37,:,111.33
2017-05-2905:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.04],===== Acumulative PL = ,[ 0.39],=====,111.33,:,111.29
2017-05-2906:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.],===== Acumulative PL = ,[ 0.39],=====,111.29,:,111.29
2017-05-2907:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.04],===== Acumulative PL = ,[ 0.43],=====,111.29,:,111.25
2017-05-2908:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.04],===== Acumulative PL = ,[ 0.39],=====,111.25,:,111.29
2017-05-2909:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.05],===== Acumulative PL = ,[ 0.34],=====,111.29,:,111.34
2017-05-2910:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.01],===== Acumulative PL = ,[ 0.33],=====,111.34,:,111.33
2017-05-2911:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.33],=====,111.33,:,111.33
2017-05-2912:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.01],===== Acumulative PL = ,[ 0.34],=====,111.33,:,111.32
2017-05-2913:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.34],=====,111.32,:,111.35
2017-05-2914:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[ 0.34],=====,111.35,:,111.29
2017-05-2915:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.02],===== Acumulative PL = ,[ 0.36],=====,111.29,:,111.27
2017-05-2916:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.01],===== Acumulative PL = ,[ 0.35],=====,111.27,:,111.28
2017-05-2917:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.35],=====,111.28,:,111.28
2017-05-2918:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.35],=====,111.28,:,111.28
2017-05-2919:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.35],=====,111.28,:,111.31
2017-05-2920:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.02],===== Acumulative PL = ,[ 0.33],=====,111.31,:,111.29
2017-05-2921:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.05],===== Acumulative PL = ,[ 0.38],=====,111.29,:,111.24
2017-05-2922:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.02],===== Acumulative PL = ,[ 0.36],=====,111.24,:,111.26
2017-05-2923:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.04],===== Acumulative PL = ,[ 0.4],=====,111.26,:,111.22
2017-05-3000:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.05],===== Acumulative PL = ,[ 0.45],=====,111.22,:,111.17
2017-05-3001:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.2],===== Acumulative PL = ,[ 0.65],=====,111.17,:,110.97
2017-05-3002:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.15],===== Acumulative PL = ,[ 0.8],=====,110.97,:,110.82
2017-05-3003:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.01],===== Acumulative PL = ,[ 0.79],=====,110.82,:,110.83
2017-05-3004:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.1],===== Acumulative PL = ,[ 0.69],=====,110.83,:,110.93
2017-05-3005:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[ 0.69],=====,110.93,:,110.87
2017-05-3006:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.03],===== Acumulative PL = ,[ 0.66],=====,110.87,:,110.9
2017-05-3007:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.07],===== Acumulative PL = ,[ 0.73],=====,110.9,:,110.83
2017-05-3008:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.25],===== Acumulative PL = ,[ 0.48],=====,110.83,:,111.08
2017-05-3009:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.11],===== Acumulative PL = ,[ 0.37],=====,111.08,:,110.97
2017-05-3010:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.09],===== Acumulative PL = ,[ 0.28],=====,110.97,:,111.06
2017-05-3011:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.08],===== Acumulative PL = ,[ 0.2],=====,111.06,:,110.98
2017-05-3012:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.04],===== Acumulative PL = ,[ 0.16],=====,110.98,:,110.94
2017-05-3013:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.18],===== Acumulative PL = ,[-0.02],=====,110.94,:,111.12
2017-05-3014:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.11],===== Acumulative PL = ,[-0.13],=====,111.12,:,111.01
2017-05-3015:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.05],===== Acumulative PL = ,[-0.08],=====,111.01,:,110.96
2017-05-3016:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.08],=====,110.96,:,110.66
2017-05-3017:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.12],===== Acumulative PL = ,[ 0.04],=====,110.66,:,110.78
2017-05-3018:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.02],===== Acumulative PL = ,[ 0.02],=====,110.78,:,110.8
2017-05-3019:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.03],===== Acumulative PL = ,[ 0.05],=====,110.8,:,110.77
2017-05-3020:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.03],===== Acumulative PL = ,[ 0.08],=====,110.77,:,110.74
2017-05-3021:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.08],===== Acumulative PL = ,[  4.26325641e-14],=====,110.74,:,110.82
2017-05-3022:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.03],===== Acumulative PL = ,[ 0.03],=====,110.82,:,110.85
2017-05-3023:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.02],===== Acumulative PL = ,[ 0.05],=====,110.85,:,110.83
2017-05-3100:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.05],=====,110.83,:,110.83
2017-05-3101:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.1],===== Acumulative PL = ,[ 0.15],=====,110.83,:,110.93
2017-05-3102:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.02],===== Acumulative PL = ,[ 0.17],=====,110.93,:,110.95
2017-05-3103:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.16],===== Acumulative PL = ,[ 0.33],=====,110.95,:,111.11
2017-05-3104:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.03],===== Acumulative PL = ,[ 0.36],=====,111.11,:,111.08
2017-05-3105:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.08],===== Acumulative PL = ,[ 0.28],=====,111.08,:,111.0
2017-05-3106:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.12],===== Acumulative PL = ,[ 0.16],=====,111.0,:,110.88
2017-05-3107:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.11],===== Acumulative PL = ,[ 0.05],=====,110.88,:,110.99
2017-05-3108:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.06],===== Acumulative PL = ,[ 0.11],=====,110.99,:,110.93
2017-05-3109:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[ 0.11],=====,110.93,:,110.79
2017-05-3110:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[ 0.11],=====,110.79,:,110.78
2017-05-3111:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.11],=====,110.78,:,110.79
2017-05-3112:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.11],===== Acumulative PL = ,[  2.84217094e-14],=====,110.79,:,110.9
2017-05-3113:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.05],===== Acumulative PL = ,[-0.05],=====,110.9,:,110.85
2017-05-3114:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.05],=====,110.85,:,110.65
2017-05-3115:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.11],===== Acumulative PL = ,[ 0.06],=====,110.65,:,110.54
2017-05-3116:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.16],===== Acumulative PL = ,[-0.1],=====,110.54,:,110.7
2017-05-3117:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.05],===== Acumulative PL = ,[-0.15],=====,110.7,:,110.65
2017-05-3118:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.06],===== Acumulative PL = ,[-0.09],=====,110.65,:,110.59
2017-05-3119:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.05],===== Acumulative PL = ,[-0.14],=====,110.59,:,110.54
2017-05-3120:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.18],===== Acumulative PL = ,[-0.32],=====,110.54,:,110.72
2017-05-3121:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.03],===== Acumulative PL = ,[-0.29],=====,110.72,:,110.75
2017-05-3122:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.09],===== Acumulative PL = ,[-0.38],=====,110.75,:,110.84
2017-05-3123:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.01],===== Acumulative PL = ,[-0.39],=====,110.84,:,110.83
2017-06-0100:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.03],===== Acumulative PL = ,[-0.36],=====,110.83,:,110.8
2017-06-0101:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.15],===== Acumulative PL = ,[-0.51],=====,110.8,:,110.95
2017-06-0102:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.05],===== Acumulative PL = ,[-0.56],=====,110.95,:,110.9
2017-06-0103:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.03],===== Acumulative PL = ,[-0.59],=====,110.9,:,110.93
2017-06-0104:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.59],=====,110.93,:,110.93
2017-06-0105:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.59],=====,110.93,:,111.01
2017-06-0106:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.59],=====,111.01,:,110.96
2017-06-0107:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.59],=====,110.96,:,110.96
2017-06-0108:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.59],=====,110.96,:,111.01
2017-06-0109:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.12],===== Acumulative PL = ,[-0.47],=====,111.01,:,111.13
2017-06-0110:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.47],=====,111.13,:,111.06
2017-06-0111:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.05],===== Acumulative PL = ,[-0.52],=====,111.06,:,111.11
2017-06-0112:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.03],===== Acumulative PL = ,[-0.55],=====,111.11,:,111.14
2017-06-0113:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.17],===== Acumulative PL = ,[-0.72],=====,111.14,:,111.31
2017-06-0114:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.1],===== Acumulative PL = ,[-0.62],=====,111.31,:,111.41
2017-06-0115:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.2],===== Acumulative PL = ,[-0.82],=====,111.41,:,111.21
2017-06-0116:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.03],===== Acumulative PL = ,[-0.85],=====,111.21,:,111.24
2017-06-0117:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.12],===== Acumulative PL = ,[-0.97],=====,111.24,:,111.36
2017-06-0118:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.03],===== Acumulative PL = ,[-0.94],=====,111.36,:,111.39
2017-06-0119:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.1],===== Acumulative PL = ,[-1.04],=====,111.39,:,111.29
2017-06-0120:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.04],===== Acumulative PL = ,[-1.08],=====,111.29,:,111.33
2017-06-0121:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.01],===== Acumulative PL = ,[-1.07],=====,111.33,:,111.34
2017-06-0122:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-1.07],=====,111.34,:,111.34
2017-06-0123:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.04],===== Acumulative PL = ,[-1.11],=====,111.34,:,111.38
2017-06-0200:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-1.11],=====,111.38,:,111.43
2017-06-0201:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.21],===== Acumulative PL = ,[-0.9],=====,111.43,:,111.64
2017-06-0202:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.06],===== Acumulative PL = ,[-0.96],=====,111.64,:,111.58
2017-06-0203:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.06],===== Acumulative PL = ,[-0.9],=====,111.58,:,111.64
2017-06-0204:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.06],===== Acumulative PL = ,[-0.96],=====,111.64,:,111.58
2017-06-0205:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.01],===== Acumulative PL = ,[-0.95],=====,111.58,:,111.59
2017-06-0206:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.02],===== Acumulative PL = ,[-0.97],=====,111.59,:,111.61
2017-06-0207:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.01],===== Acumulative PL = ,[-0.98],=====,111.61,:,111.6
2017-06-0208:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.06],===== Acumulative PL = ,[-1.04],=====,111.6,:,111.54
2017-06-0209:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.01],===== Acumulative PL = ,[-1.05],=====,111.54,:,111.55
2017-06-0210:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.09],===== Acumulative PL = ,[-1.14],=====,111.55,:,111.46
2017-06-0211:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.03],===== Acumulative PL = ,[-1.17],=====,111.46,:,111.49
2017-06-0212:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.01],===== Acumulative PL = ,[-1.18],=====,111.49,:,111.48
2017-06-0213:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.77],===== Acumulative PL = ,[-0.41],=====,111.48,:,110.71
2017-06-0214:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.23],===== Acumulative PL = ,[-0.18],=====,110.71,:,110.48
2017-06-0215:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.18],=====,110.48,:,110.45
2017-06-0216:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.04],===== Acumulative PL = ,[-0.22],=====,110.45,:,110.49
2017-06-0217:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.06],===== Acumulative PL = ,[-0.16],=====,110.49,:,110.43
2017-06-0218:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.03],===== Acumulative PL = ,[-0.13],=====,110.43,:,110.46
2017-06-0219:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.46,:,110.46
2017-06-0220:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.13],=====,110.46,:,110.42
2017-06-0221:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.13],=====,110.42,:,110.4
2017-06-0222:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0223:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0300:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0301:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0302:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0303:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0304:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0305:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0306:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0307:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0308:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0309:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0310:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0311:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0312:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0313:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0314:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0315:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0316:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0317:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0318:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0319:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0320:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0321:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0322:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0323:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0400:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0401:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0402:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0403:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0404:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0405:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0406:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0407:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0408:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0409:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0410:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0411:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0412:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0413:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0414:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0415:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0416:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0417:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0418:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.4
2017-06-0419:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.13],=====,110.4,:,110.23
2017-06-0420:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.12],===== Acumulative PL = ,[-0.25],=====,110.23,:,110.35
2017-06-0421:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.02],===== Acumulative PL = ,[-0.23],=====,110.35,:,110.33
2017-06-0422:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.23],=====,110.33,:,110.44
2017-06-0423:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.02],===== Acumulative PL = ,[-0.25],=====,110.44,:,110.46
2017-06-0500:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[-0.25],=====,110.46,:,110.46
2017-06-0501:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.01],===== Acumulative PL = ,[-0.24],=====,110.46,:,110.45
2017-06-0502:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.09],===== Acumulative PL = ,[-0.15],=====,110.45,:,110.54
2017-06-0503:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.01],===== Acumulative PL = ,[-0.16],=====,110.54,:,110.53
2017-06-0504:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.03],===== Acumulative PL = ,[-0.13],=====,110.53,:,110.56
2017-06-0505:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.01],===== Acumulative PL = ,[-0.14],=====,110.56,:,110.57
2017-06-0506:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.05],===== Acumulative PL = ,[-0.09],=====,110.57,:,110.62
2017-06-0507:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.12],===== Acumulative PL = ,[ 0.03],=====,110.62,:,110.5
2017-06-0508:00:00,: Prediction = ,[1],===== Actual PL = ,[ 0.02],===== Acumulative PL = ,[ 0.05],=====,110.5,:,110.52
2017-06-0509:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[ 0.05],=====,110.52,:,110.48
2017-06-0510:00:00,: Prediction = ,[0],===== Actual PL = ,[ 0.],===== Acumulative PL = ,[ 0.05],=====,110.48,:,110.52
2017-06-0511:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.07],===== Acumulative PL = ,[-0.02],=====,110.52,:,110.59
2017-06-0512:00:00,: Prediction = ,[1],===== Actual PL = ,[-0.07],===== Acumulative PL = ,[-0.09],=====,110.59,:,110.52
2017-06-0513:00:00,: Prediction = ,[-1],===== Actual PL = ,[-0.11],===== Acumulative PL = ,[-0.2],=====,110.52,:,110.63
2017-06-0514:00:00,: Prediction = ,[0],===== Actual PL = ,[-0.],===== Acumulative PL = ,[-0.2],=====,110.63,:,110.53
2017-06-0515:00:00,: Prediction = ,[-1],===== Actual PL = ,[ 0.09],===== Acumulative PL = ,[-0.11],=====,110.53,:,110.44
