id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-13_09.00.00.News_Social.CUR.AUD	AUD	2017-08-13T09:00:00.000Z	News_Social	2.2.19	90.0	0.013078	-0.177778	-0.011111			0.013889	0.011111	0.022222	0.077778	0.055556	0.044444	0.011111	0.052778	0.011111		0.077778	-0.011111	0.100000	0.011111			0.011111
mp:2017-08-13_09.00.00.News_Social.CUR.CAD	CAD	2017-08-13T09:00:00.000Z	News_Social	2.2.19	71.5	0.010390	0.111888	0.000000	0.027972		0.033217		0.006993		0.013986	0.013986	0.027972	0.113636	0.027972		0.195804		0.006993				
mp:2017-08-13_09.00.00.News_Social.CUR.CNY	CNY	2017-08-13T09:00:00.000Z	News_Social	2.2.19	429.9	0.062471	-0.020935	0.046522		0.002326	0.009304	0.055827	0.018609	0.020935	0.015120	-0.011631	0.006978	0.062282	0.011631		0.148872	0.013957	0.019539				0.053501
mp:2017-08-13_09.00.00.News_Social.CUR.EUR	EUR	2017-08-13T09:00:00.000Z	News_Social	2.2.19	771.1	0.112052	-0.236675	0.027234	0.006484	0.006484	0.005836	0.007781	0.016859	0.016859	0.106990	0.025937	0.006484	0.145863	0.010375	0.005187	-0.027234	0.003891	0.010504	0.001297		-0.001297	0.002594
mp:2017-08-13_09.00.00.News_Social.CUR.INR	INR	2017-08-13T09:00:00.000Z	News_Social	2.2.19	410.0	0.059579	0.052439	0.000000		0.002439	-0.010366	0.002439	0.012195	0.012195	0.045122	-0.012195	0.003659	0.075305	-0.009756		0.192683		0.009756				-0.019512
mp:2017-08-13_09.00.00.News_Social.CUR.IDR	IDR	2017-08-13T09:00:00.000Z	News_Social	2.2.19	34.0	0.004941	0.205882						-0.294118			-0.147059		0.198529			-0.029412			0.147059			
mp:2017-08-13_09.00.00.News_Social.CUR.ILS	ILS	2017-08-13T09:00:00.000Z	News_Social	2.2.19	3.0	0.000436	-0.333333						0.333333					0.083333			-0.333333						
mp:2017-08-13_09.00.00.News_Social.CUR.JPY	JPY	2017-08-13T09:00:00.000Z	News_Social	2.2.19	188.0	0.027319	-0.015957	0.021277	0.010638			0.015957	-0.015957	0.021277	0.117021	0.005319	0.085106	0.103723	-0.005319		0.111702		0.037234				0.021277
mp:2017-08-13_09.00.00.News_Social.CUR.PLN	PLN	2017-08-13T09:00:00.000Z	News_Social	2.2.19	11.0	0.001598	0.272727	0.272727			0.045455		0.000000					0.250000			-0.090909						
mp:2017-08-13_09.00.00.News_Social.CUR.RUB	RUB	2017-08-13T09:00:00.000Z	News_Social	2.2.19	50.0	0.007266	-0.020000	0.020000				0.020000	-0.060000		0.100000	0.000000		0.080000			0.020000	0.020000	0.060000				0.000000
mp:2017-08-13_09.00.00.News_Social.CUR.SGD	SGD	2017-08-13T09:00:00.000Z	News_Social	2.2.19	10.0	0.001453	-0.800000								0.200000			0.250000									
mp:2017-08-13_09.00.00.News_Social.CUR.ZAR	ZAR	2017-08-13T09:00:00.000Z	News_Social	2.2.19	101.0	0.014677	0.029703			0.049505		0.039604	0.158416	0.019802		0.059406		-0.009901	-0.009901		-0.386139		0.019802	0.009901			0.009901
mp:2017-08-13_09.00.00.News_Social.CUR.KRW	KRW	2017-08-13T09:00:00.000Z	News_Social	2.2.19	20.0	0.002906	0.100000	0.400000					-0.200000		0.050000			0.175000			-0.100000		0.150000				
mp:2017-08-13_09.00.00.News_Social.CUR.CHF	CHF	2017-08-13T09:00:00.000Z	News_Social	2.2.19	9.0	0.001308	-0.277778			0.111111						-0.222222		0.222222	0.055556								
mp:2017-08-13_09.00.00.News_Social.CUR.THB	THB	2017-08-13T09:00:00.000Z	News_Social	2.2.19	84.0	0.012206	-0.261905						0.047619	0.047619	0.095238	-0.011905		-0.017857			0.142857		0.095238				
mp:2017-08-13_09.00.00.News_Social.CUR.USD	USD	2017-08-13T09:00:00.000Z	News_Social	2.2.19	4567.6	0.663741	0.264690	-0.000219	0.001095		0.000657	0.017515	0.039299	0.002518	0.057032	0.035139	0.001533	0.136461	0.000657		0.047399	-0.001970	0.054098	0.000438			0.008976
mp:2017-08-13_09.00.00.News_Social.CUR.GBP	GBP	2017-08-13T09:00:00.000Z	News_Social	2.2.19	31.5	0.004577	-0.666667	-0.063492					-0.031746		0.095238	-0.031746		0.218254	-0.095238	-0.095238	0.015873						
mp:2017-08-13_09.00.00.News.CUR.AUD	AUD	2017-08-13T09:00:00.000Z	News	2.2.19	24.0	0.014041	-0.375000	-0.041667				0.041667	0.041667	0.208333	0.125000			0.125000			-0.041667	-0.041667	0.041667				0.041667
mp:2017-08-13_09.00.00.News.CUR.CAD	CAD	2017-08-13T09:00:00.000Z	News	2.2.19	60.5	0.035395	0.090909	0.000000	0.033058		0.041322		0.008264			0.016529	0.016529	0.138430	0.033058		0.148760		0.008264				
mp:2017-08-13_09.00.00.News.CUR.CNY	CNY	2017-08-13T09:00:00.000Z	News	2.2.19	359.9	0.210554	-0.013893	0.055571		0.002779	0.008336	0.041678	0.025007	0.025007	0.015282	-0.005557	0.008336	0.071617	-0.002779		0.166713	0.016671	0.020561				0.063907
mp:2017-08-13_09.00.00.News.CUR.EUR	EUR	2017-08-13T09:00:00.000Z	News	2.2.19	407.7	0.238519	-0.002453	0.053961	0.002453	0.012264	0.009811	0.007358	0.033113	0.014717	0.062546	0.039245	0.007358	0.153483	0.019622	0.009811	0.076036	0.007358	0.011528	0.002453		-0.002453	0.009811
mp:2017-08-13_09.00.00.News.CUR.INR	INR	2017-08-13T09:00:00.000Z	News	2.2.19	376.0	0.219973	0.106383	0.000000		0.002660	-0.011968		0.010638	0.013298	0.042553	-0.018617	0.005319	0.072473			0.202128		0.010638				-0.021277
mp:2017-08-13_09.00.00.News.CUR.IDR	IDR	2017-08-13T09:00:00.000Z	News	2.2.19	34.0	0.019891	0.205882						-0.294118			-0.147059		0.198529			-0.029412			0.147059			
mp:2017-08-13_09.00.00.News.CUR.JPY	JPY	2017-08-13T09:00:00.000Z	News	2.2.19	99.5	0.058211	0.030151	0.020101	0.010050			0.015075	-0.005025	0.020101	0.115578	0.000000	0.080402	0.116834	0.010050		0.120603		0.030151				0.020101
mp:2017-08-13_09.00.00.News.CUR.PLN	PLN	2017-08-13T09:00:00.000Z	News	2.2.19	11.0	0.006435	0.272727	0.272727			0.045455		0.000000					0.250000			-0.090909						
mp:2017-08-13_09.00.00.News.CUR.KRW	KRW	2017-08-13T09:00:00.000Z	News	2.2.19	20.0	0.011701	0.100000	0.400000					-0.200000		0.050000			0.175000			-0.100000		0.150000				
mp:2017-08-13_09.00.00.News.CUR.CHF	CHF	2017-08-13T09:00:00.000Z	News	2.2.19	6.0	0.003510	-0.666667									-0.333333		0.250000									
mp:2017-08-13_09.00.00.News.CUR.THB	THB	2017-08-13T09:00:00.000Z	News	2.2.19	84.0	0.049143	-0.261905						0.047619	0.047619	0.095238	-0.011905		-0.017857			0.142857		0.095238				
mp:2017-08-13_09.00.00.News.CUR.USD	USD	2017-08-13T09:00:00.000Z	News	2.2.19	226.7	0.132627	-0.255845	0.013233	0.004411		0.006617		-0.026467	0.013233	0.039700	-0.004411	0.004411	0.081716	-0.004411		-0.061756	0.004411	0.036171	0.004411			-0.002206
mp:2017-08-13_09.00.00.Social.CUR.AUD	AUD	2017-08-13T09:00:00.000Z	Social	2.2.19	66.0	0.012760	-0.106061				0.018939		0.015152	0.030303	0.030303	0.060606	0.015152	0.026515	0.015152		0.121212		0.121212	0.015152			0.000000
mp:2017-08-13_09.00.00.Social.CUR.CAD	CAD	2017-08-13T09:00:00.000Z	Social	2.2.19	11.0	0.002127	0.227273				-0.011364				0.090909		0.090909	-0.022727			0.454545						
mp:2017-08-13_09.00.00.Social.CUR.CNY	CNY	2017-08-13T09:00:00.000Z	Social	2.2.19	70.0	0.013534	-0.057143				0.014286	0.128571	-0.014286		0.014286	-0.042857		0.014286	0.085714		0.057143		0.014286				
mp:2017-08-13_09.00.00.Social.CUR.EUR	EUR	2017-08-13T09:00:00.000Z	Social	2.2.19	363.4	0.070259	-0.499450	-0.002752	0.011007		0.001376	0.008255	-0.001376	0.019263	0.156852	0.011007	0.005504	0.137314			-0.143093		0.009356				-0.005504
mp:2017-08-13_09.00.00.Social.CUR.INR	INR	2017-08-13T09:00:00.000Z	Social	2.2.19	34.0	0.006573	-0.544118				0.007353	0.029412	0.029412		0.073529	0.058824	-0.014706	0.106618	-0.117647		0.088235						
mp:2017-08-13_09.00.00.Social.CUR.ILS	ILS	2017-08-13T09:00:00.000Z	Social	2.2.19	3.0	0.000580	-0.333333						0.333333					0.083333			-0.333333						
mp:2017-08-13_09.00.00.Social.CUR.JPY	JPY	2017-08-13T09:00:00.000Z	Social	2.2.19	88.5	0.017110	-0.067797	0.022599	0.011299			0.016949	-0.028249	0.022599	0.118644	0.011299	0.090395	0.088983	-0.022599		0.101695		0.045198				0.022599
mp:2017-08-13_09.00.00.Social.CUR.RUB	RUB	2017-08-13T09:00:00.000Z	Social	2.2.19	50.0	0.009667	-0.020000	0.020000				0.020000	-0.060000		0.100000	0.000000		0.080000			0.020000	0.020000	0.060000				0.000000
mp:2017-08-13_09.00.00.Social.CUR.SGD	SGD	2017-08-13T09:00:00.000Z	Social	2.2.19	10.0	0.001933	-0.800000								0.200000			0.250000									
mp:2017-08-13_09.00.00.Social.CUR.ZAR	ZAR	2017-08-13T09:00:00.000Z	Social	2.2.19	101.0	0.019527	0.029703			0.049505		0.039604	0.158416	0.019802		0.059406		-0.009901	-0.009901		-0.386139		0.019802	0.009901			0.009901
mp:2017-08-13_09.00.00.Social.CUR.CHF	CHF	2017-08-13T09:00:00.000Z	Social	2.2.19	3.0	0.000580	0.500000			0.333333								0.166667	0.166667								
mp:2017-08-13_09.00.00.Social.CUR.USD	USD	2017-08-13T09:00:00.000Z	Social	2.2.19	4340.9	0.839259	0.291875	-0.000921	0.000921		0.000346	0.018429	0.042733	0.001958	0.057937	0.037204	0.001382	0.139320	0.000921		0.053100	-0.002304	0.055035	0.000230			0.009560
mp:2017-08-13_09.00.00.Social.CUR.GBP	GBP	2017-08-13T09:00:00.000Z	Social	2.2.19	31.5	0.006090	-0.666667	-0.063492					-0.031746		0.095238	-0.031746		0.218254	-0.095238	-0.095238	0.015873						
