id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-15_12.00.00.News_Social.COU.AF	AF	2017-08-15T12:00:00.000Z	News_Social	2.2.19	6603.5	0.002547	-0.188309	-0.008405	0.004846	0.004013	-0.006852	0.284016	0.037329	0.028091	0.069736	0.004316	0.006133	0.036100	0.001211	0.008556	0.000151	0.001136	-0.010744		-0.000151					-0.000681	-0.000757	0.003438			0.003029	0.003786	0.021140	0.000454		0.000151				0.000909	0.000167			0.000000				0.014235		
mp:2017-08-15_12.00.00.News_Social.COU.DZ	DZ	2017-08-15T12:00:00.000Z	News_Social	2.2.19	1444.6	0.000557	-0.131870	-0.011768	0.026651	0.010037	-0.000606	0.109719	0.065070	0.019729	0.040496	0.031150	0.022844	0.051260	-0.003807	0.017652			-0.021459					-0.001384		-0.010730	0.017306	0.039803			0.001384	0.001384	0.058355							0.002077	0.002630			-0.004153				0.034958		
mp:2017-08-15_12.00.00.News_Social.COU.AO	AO	2017-08-15T12:00:00.000Z	News_Social	2.2.19	252.5	0.000097	-0.120792	0.013861	0.003960	0.011881	0.009901	0.023762	-0.017822	0.027723	0.079208	0.011881		0.088366	0.003960				0.002970					0.003960		0.003960	-0.007921	0.015842					0.003960	0.051485																
mp:2017-08-15_12.00.00.News_Social.COU.AR	AR	2017-08-15T12:00:00.000Z	News_Social	2.2.19	6199.1	0.002391	-0.034521	-0.004678	0.007662	0.007501	-0.001210	0.052992	0.022503	0.019116	0.061944	0.021939	0.010889	0.065171	0.005162	0.008469	-0.000081	0.002500	-0.009671		0.000484	0.000645		0.000887	0.000161	0.024439	-0.005485	0.008227		-0.000484	0.003710	-0.000484	0.003388	0.001452	0.000000	-0.000484		-0.000081		0.042829	0.000161			0.000484		0.000161		0.009921	-0.000323	
mp:2017-08-15_12.00.00.News_Social.COU.AM	AM	2017-08-15T12:00:00.000Z	News_Social	2.2.19	303.0	0.000117	-0.097360	-0.033003	0.006601	0.006601	0.000825	0.193069	0.052805	0.021452	0.056106	0.016502	0.006601	0.038985	0.006601	0.001650			-0.015677					0.009901		0.026403		0.006601					0.008251							0.013201								0.024752		
mp:2017-08-15_12.00.00.News_Social.COU.AU	AU	2017-08-15T12:00:00.000Z	News_Social	2.2.19	88122.7	0.033996	-0.104071	-0.002451	0.007126	0.008522	-0.001240	0.033408	0.032727	0.026735	0.073676	0.013198	0.018934	0.078096	0.004284	0.009339	0.000193	0.001980	-0.011336	-0.000011	0.000789	0.002672	0.000136	-0.000125	0.002201	0.017249	-0.002536	0.012304	-0.000045	-0.000011	0.000874	-0.000477	0.011624	0.002684	0.000193	0.000482	0.000068		0.000057	0.002843	-0.000014	0.002559		-0.001129	0.000618	0.000011	0.000074	0.005220	-0.000079	-0.001475
mp:2017-08-15_12.00.00.News_Social.COU.AT	AT	2017-08-15T12:00:00.000Z	News_Social	2.2.19	2364.0	0.000912	-0.179992	0.014594	0.014594	0.005288	-0.003278	0.037225	0.022420	0.068105	0.112521	0.017766	0.019036	0.087986	0.003807	0.004019		0.000423	-0.010258		0.000423					0.026650	0.001269	0.008883			0.000423	0.000423	0.021151							0.004653				-0.002115		0.000423		0.007403		-0.000846
mp:2017-08-15_12.00.00.News_Social.COU.BH	BH	2017-08-15T12:00:00.000Z	News_Social	2.2.19	650.6	0.000251	-0.029972	0.024593	0.003074	0.004611	0.001537	0.069167	0.031509	0.033815	0.056102	0.032278	0.010759	0.069859	0.003074	0.007685			0.007839		0.001537			0.004611		0.032278	-0.003074	0.019982		-0.001537	0.003074	-0.001537	0.004919								0.000307							0.023824		-0.001537
mp:2017-08-15_12.00.00.News_Social.COU.BD	BD	2017-08-15T12:00:00.000Z	News_Social	2.2.19	5807.7	0.002240	-0.241662	-0.029271	0.006113	0.002669	-0.005424	0.160218	0.028927	0.050709	0.085662	0.011020	0.006887	0.052037	0.001291	0.010762	0.001033	0.000172	-0.023254			0.000689		0.000689	-0.000861	0.002238	-0.000086	0.002841			0.001377	0.001033	0.017373	0.002066	0.000344	-0.000172	-0.000172			0.055099	0.000069	0.000172		-0.013861			0.000172	0.016530	-0.000344	
mp:2017-08-15_12.00.00.News_Social.COU.BY	BY	2017-08-15T12:00:00.000Z	News_Social	2.2.19	399.0	0.000154	0.020050	0.070175			-0.009398	0.017544	0.000000	0.005013	0.062657	0.040100	0.012531	0.015664	0.005013	0.005013			0.023810					-0.001253	0.002506	0.013784		0.015038			0.002506		0.205514			0.020050												0.005013		
