id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-11_08.00.00.Social.COU.AF	AF	2017-08-11T08:00:00.000Z	Social	2.2.18	2068.2	0.002565	-0.053428	0.004835	0.004352	0.006286	-0.001813	0.186152	0.010396	0.027318	0.065516	0.003385	0.018857	0.059804	0.009428	0.014747	0.000484	0.001451	-0.008413							-0.001692	-0.001451	0.003868			0.000484		-0.004352	0.000484						0.000725	0.000484							0.011604	0.000484	
mp:2017-08-11_08.00.00.Social.COU.DZ	DZ	2017-08-11T08:00:00.000Z	Social	2.2.18	1731.5	0.002147	-0.179036	-0.015016	0.001733	0.001155	0.000722	0.043026	0.115218	0.017326	0.088940	0.025989	0.017326	0.060749	0.001733	0.002888			-0.006208							-0.007219	0.000578	0.100491			0.001155	-0.002888	0.003754							0.010684								0.006930		
mp:2017-08-11_08.00.00.Social.COU.AO	AO	2017-08-11T08:00:00.000Z	Social	2.2.18	127.5	0.000158	-0.015686	0.054902	0.007843	0.015686	-0.005882	0.094118	0.027451	0.015686	0.070588	0.039216	0.039216	0.088725	-0.007843			0.015686	0.019608							0.015686						0.007843	0.007843											-0.007843				0.015686		
mp:2017-08-11_08.00.00.Social.COU.AR	AR	2017-08-11T08:00:00.000Z	Social	2.2.18	2072.4	0.002570	-0.076723	-0.024850	0.004825	0.003136	-0.005187	0.053561	0.009168	0.026298	0.059593	0.030641	0.013270	0.068791	0.005308	0.004825			-0.015706		0.001930	0.000483		-0.000483	0.001689	0.005549	-0.001448	0.002895		-0.001448			-0.010616	0.000000						0.097713		0.002895		0.000000		0.001448		0.003860	-0.000965	
mp:2017-08-11_08.00.00.Social.COU.AM	AM	2017-08-11T08:00:00.000Z	Social	2.2.18	128.6	0.000159	0.042768	0.046656		0.015552	-0.003888	0.062208	0.011664	-0.007776	0.085537	0.054432	-0.003888	0.083204	0.007776	0.003888			0.029938							0.015552	-0.031104						-0.021773								0.001555							0.023328		
mp:2017-08-11_08.00.00.Social.COU.AU	AU	2017-08-11T08:00:00.000Z	Social	2.2.18	16657.7	0.020655	-0.104636	-0.004202	0.005853	0.011766	-0.000578	0.036350	0.019961	0.032868	0.068407	0.017529	0.020591	0.088115	0.007024	0.010476	0.000120	0.002491	-0.008894		0.001351	0.001141		0.000420	-0.000120	0.003032	-0.000360	0.011994			0.000480	0.000060	0.005295	0.001471	0.000300	-0.000480		-0.000030	0.000240	0.004112	0.000042	-0.000060		-0.000450		0.000060	0.000060	0.003332	-0.000240	-0.000300
mp:2017-08-11_08.00.00.Social.COU.AT	AT	2017-08-11T08:00:00.000Z	Social	2.2.18	648.4	0.000804	-0.063233	-0.029303	0.006940	0.007711	0.005012	0.038556	-0.043183	0.034701	0.063233	0.041641	0.022363	0.094116	0.012338	0.002313		0.007711	-0.009562							-0.003085	-0.003085	0.003085					0.005244							0.033930	0.000617			-0.006169				0.003085		
mp:2017-08-11_08.00.00.Social.COU.BH	BH	2017-08-11T08:00:00.000Z	Social	2.2.18	118.7	0.000147	-0.080034	0.016849	0.025274	0.008425	0.002106	0.016849	0.050548		0.067397	0.016849	0.008425	0.050021		0.016849			-0.032856					0.016849		-0.037911		0.134794																				0.021061		
mp:2017-08-11_08.00.00.Social.COU.BD	BD	2017-08-11T08:00:00.000Z	Social	2.2.18	84.5	0.000105	-0.195266	0.011834			-0.023669	0.177515	0.106509		0.106509		0.011834	0.053994					-0.023669							0.017751							0.047337															0.023669		0.005917
mp:2017-08-11_08.00.00.Social.COU.BY	BY	2017-08-11T08:00:00.000Z	Social	2.2.18	103.5	0.000128	-0.188406	0.000000	0.048309		-0.007246	0.135266	0.038647	0.028986	0.057971	-0.009662	0.009662	0.071256	0.000000	0.019324		0.009662	-0.041063							0.004831						0.019324	0.019324							0.028986								0.009662		
mp:2017-08-11_08.00.00.Social.COU.BE	BE	2017-08-11T08:00:00.000Z	Social	2.2.18	855.5	0.001061	-0.026300	0.004091	0.020456	0.034483	-0.001461	0.021040	-0.006429	0.021040	0.065459	0.032145	0.021040	0.092782	0.010520	0.010520	0.001169	0.011689	-0.016365		0.003507			-0.001169	0.001169	0.012858	-0.001169	0.010520			0.004676		0.024547			0.002338				0.002338				-0.005845				0.007013		
mp:2017-08-11_08.00.00.Social.COU.BO	BO	2017-08-11T08:00:00.000Z	Social	2.2.18	235.0	0.000291	-0.097872	0.004255	0.008511	0.008511	0.007447	0.119149	-0.017021		0.078723	0.023404	0.004255	0.073936	0.004255	0.021277			-0.025532							0.000000						-0.008511	0.034043							0.008511		0.012766		-0.051064				0.004255		
mp:2017-08-11_08.00.00.Social.COU.BA	BA	2017-08-11T08:00:00.000Z	Social	2.2.18	81.0	0.000100	-0.370370		0.012346		-0.015432	0.160494	0.000000		0.061728	0.012346	0.012346	0.050926					-0.024691							-0.086420	-0.012346	0.024691																				0.024691		
mp:2017-08-11_08.00.00.Social.COU.BR	BR	2017-08-11T08:00:00.000Z	Social	2.2.18	2211.6	0.002742	-0.058781	-0.023965	0.008365	0.011756	-0.000735	0.031877	0.012434	0.023286	0.080485	0.012887	0.017182	0.093631	0.006330	0.005652	0.004069	0.005878	-0.013113		0.000452			0.000452		0.000452	-0.001583	0.016594		-0.000452	0.000904	0.000904	0.004793	0.000904	-0.002261					0.007235	0.000271			0.001356			0.000452	0.007009		
