id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-16_06.00.00.Social.CUR.ARS	ARS	2017-08-16T06:00:00.000Z	Social	2.2.19	18.0	0.003469	0.666667											0.083333			0.333333						
mp:2017-08-16_06.00.00.Social.CUR.AUD	AUD	2017-08-16T06:00:00.000Z	Social	2.2.19	213.5	0.041141	-0.100703	0.011710	0.016393		-0.001171	0.014052	0.007026	0.009368	0.093677	0.016393	0.065574	0.095433	-0.023419	-0.004684	0.081967		0.023419	-0.004684			0.016393
mp:2017-08-16_06.00.00.Social.CUR.BRL	BRL	2017-08-16T06:00:00.000Z	Social	2.2.19	38.8	0.007477	0.257732	0.309278					-0.103093			0.051546	0.051546	0.104381	0.077320	0.051546	0.180412		0.020619				0.025773
mp:2017-08-16_06.00.00.Social.CUR.CAD	CAD	2017-08-16T06:00:00.000Z	Social	2.2.19	102.5	0.019751	0.141463	0.029268		0.009756			-0.009756		0.034146		0.009756	0.084146	0.029268		0.073171	0.058537	0.009756	0.019512			0.009756
mp:2017-08-16_06.00.00.Social.CUR.CNY	CNY	2017-08-16T06:00:00.000Z	Social	2.2.19	107.5	0.020715	-0.134884		0.009302		0.023256	0.009302	-0.027907	0.018605	0.027907	-0.032558		0.061628	0.037209		0.120930	0.009302	0.013953	0.009302			0.046512
mp:2017-08-16_06.00.00.Social.CUR.EUR	EUR	2017-08-16T06:00:00.000Z	Social	2.2.19	628.5	0.121110	-0.108194	0.019093	0.001591	0.019889	0.002784	0.027049	-0.003978	0.011138	0.032617	0.007955	0.018298	0.092482	0.014320		-0.011138	0.006364	0.030231	0.006364			0.003978
mp:2017-08-16_06.00.00.Social.CUR.HKD	HKD	2017-08-16T06:00:00.000Z	Social	2.2.19	6.0	0.001156	0.333333											-0.083333	-0.333333		0.333333						
mp:2017-08-16_06.00.00.Social.CUR.INR	INR	2017-08-16T06:00:00.000Z	Social	2.2.19	35.0	0.006744	0.371429	-0.028571		0.085714			0.085714					0.092857	-0.028571				0.285714				
mp:2017-08-16_06.00.00.Social.CUR.IDR	IDR	2017-08-16T06:00:00.000Z	Social	2.2.19	16.0	0.003083	-0.562500		0.125000				0.125000	0.062500	0.125000			0.250000									
mp:2017-08-16_06.00.00.Social.CUR.JPY	JPY	2017-08-16T06:00:00.000Z	Social	2.2.19	136.1	0.026226	-0.014695	-0.033064		-0.003674		0.080823	0.036738	0.007348	0.044085	0.022043	-0.003674	-0.003306			0.157972	0.014695	0.043350	-0.003674			0.044085
