id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-15_02.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-15T02:00:00.000Z	Social	2.2.19	395.4	0.166955	-0.074608	0.017704	0.005058	0.002529	-0.010116	0.061963	-0.017704	0.020233	0.077137	-0.002529	0.020233	0.133789	0.005058		0.005058		0.065503		0.030349		-0.007587		0.040465	0.010116			
mp:2017-08-15_02.00.00.Social.COM_AGR.COC	COC	2017-08-15T02:00:00.000Z	Social	2.2.19	2.0	0.000844	-1.000000											0.250000															
mp:2017-08-15_02.00.00.Social.COM_AGR.COF	COF	2017-08-15T02:00:00.000Z	Social	2.2.19	187.6	0.079213	-0.154584	-0.005330	0.005330	0.015991	0.001333	0.058635	0.005330	0.055970	0.122601	-0.005330	0.037313	0.151119	0.023987	0.005330	0.000000		0.024520		-0.015991		0.010661			0.005330			0.015991
mp:2017-08-15_02.00.00.Social.COM_AGR.COR	COR	2017-08-15T02:00:00.000Z	Social	2.2.19	553.9	0.233881	-0.111031	-0.022567	0.005416	0.021665	0.004739	0.005416	-0.027983	0.054161	0.046940	-0.009930	0.016248	0.159731	-0.016248		-0.000903	-0.000903	0.005236		0.009027		-0.012638	-0.001805	0.014443	-0.000903			0.036108
mp:2017-08-15_02.00.00.Social.COM_AGR.COT	COT	2017-08-15T02:00:00.000Z	Social	2.2.19	227.4	0.096018	-0.270449	0.008795		0.008795	-0.002199	0.008795	0.065963	0.030783	0.114336	0.008795	0.028584	0.164028	0.008795				0.023747		0.000000		0.017590		-0.004398				0.008795
mp:2017-08-15_02.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-15T02:00:00.000Z	Social	2.2.19	19.0	0.008023	-0.105263			0.105263			0.000000		0.105263			0.171053													-0.026316	-0.078947	
mp:2017-08-15_02.00.00.Social.COM_AGR.ORJ	ORJ	2017-08-15T02:00:00.000Z	Social	2.2.19	11.0	0.004645	-0.363636			-0.090909			-0.363636			-0.090909		0.068182	-0.090909														
mp:2017-08-15_02.00.00.Social.COM_AGR.POIL	POIL	2017-08-15T02:00:00.000Z	Social	2.2.19	3.0	0.001267	-0.333333	0.333333										0.333333															
mp:2017-08-15_02.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-15T02:00:00.000Z	Social	2.2.19	251.5	0.106194	-0.049702	0.015905		0.007952	0.002982	0.043738	0.043738	0.015905	0.091451	-0.003976	0.015905	0.146620	0.007952		0.003976		0.007952		0.007952		-0.023857		0.011928				0.091451
mp:2017-08-15_02.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-15T02:00:00.000Z	Social	2.2.19	201.3	0.084998	-0.074516	-0.004968			0.003726		0.019871	0.014903	0.084451	-0.014903	0.039742	0.023845	0.044709		-0.002484	-0.002484	0.088425		0.059613		-0.019871	0.009935	0.019871				0.034774
