id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-12_10.00.00.News.COM_AGR.CTTL	CTTL	2017-08-12T10:00:00.000Z	News	2.2.18	1003.7	0.110378	-0.209724	-0.002491	0.010959	0.003985	0.002242	0.080701	0.031384	0.021919	0.053801	0.015443	0.011956	0.131464	0.000000		0.004982		0.036565		0.000498		-0.008469	0.001993	0.002989	0.001993	0.001993	0.001993	0.004483
mp:2017-08-12_10.00.00.News.COM_AGR.COC	COC	2017-08-12T10:00:00.000Z	News	2.2.18	126.0	0.013856	-0.611111				0.001984		0.079365		0.047619			0.154762	-0.063492														
mp:2017-08-12_10.00.00.News.COM_AGR.COF	COF	2017-08-12T10:00:00.000Z	News	2.2.18	408.5	0.044923	-0.102815	0.012240	0.003672	0.007344	0.000000	0.012240	-0.004896	0.039168	0.067319	0.019584		0.157589	-0.013464		0.009792		0.056304		0.004896		-0.014688						
mp:2017-08-12_10.00.00.News.COM_AGR.COR	COR	2017-08-12T10:00:00.000Z	News	2.2.18	1820.5	0.200202	-0.023620	-0.000275	0.002197	0.014282	0.006317	0.004394	-0.027465	0.042845	0.016479	-0.005768	0.024993	0.040717	0.013732		0.004669		0.049162		0.032958		0.148311	0.034606	-0.002197				0.000824
mp:2017-08-12_10.00.00.News.COM_AGR.COT	COT	2017-08-12T10:00:00.000Z	News	2.2.18	582.2	0.064025	-0.179492	-0.007729	0.022329		0.001932	0.029200	0.012023	0.075575	0.112504	0.029200	0.012023	0.095672	0.003435		-0.013741		0.015802		-0.010306		-0.005153	0.003435	0.027482	0.005153			0.005153
mp:2017-08-12_10.00.00.News.COM_AGR.HOGS	HOGS	2017-08-12T10:00:00.000Z	News	2.2.18	92.0	0.010117	0.032609	0.086957	0.021739			0.032609	-0.086957		0.021739	-0.043478		0.114130	0.043478		0.086957												
mp:2017-08-12_10.00.00.News.COM_AGR.POIL	POIL	2017-08-12T10:00:00.000Z	News	2.2.18	389.5	0.042834	0.148909	0.030809	0.005135			0.005135	0.020539	0.030809	0.043646	0.005135		0.115212	-0.023107		-0.051348	-0.005135	0.012837	0.005135	0.033376		-0.039795	0.015404	-0.002567				
mp:2017-08-12_10.00.00.News.COM_AGR.RICE1	RICE1	2017-08-12T10:00:00.000Z	News	2.2.18	390.0	0.042889	0.057692	0.051282		-0.001282	0.007051	0.020513	-0.012821	0.023077	0.060256	0.033333	0.033333	0.115064	-0.005128		0.005128		0.069231	-0.002564	0.006410		0.014103	-0.002564	0.007692				0.033333
mp:2017-08-12_10.00.00.News.COM_AGR.SOY1	SOY1	2017-08-12T10:00:00.000Z	News	2.2.18	1271.5	0.139828	-0.162800	-0.002359	0.003146		0.000786	0.007865	-0.045615	0.039324	0.040110	-0.011404	0.020448	0.052989	0.014157		-0.005505		0.062918		0.037751		0.113252	0.050334	-0.005505				
mp:2017-08-12_10.00.00.News.COM_AGR.SUG	SUG	2017-08-12T10:00:00.000Z	News	2.2.18	681.9	0.074989	-0.152515	-0.016131	0.004399	0.004399	0.000000		-0.020531	0.042528	0.044728	0.001466	0.014665	0.140453	-0.051327		-0.016131		0.043115		0.002933		0.020531	0.004399	0.000000				
mp:2017-08-12_10.00.00.News.COM_AGR.WHT	WHT	2017-08-12T10:00:00.000Z	News	2.2.18	2327.5	0.255958	-0.274544	0.018045	0.006445	0.000859	0.002578	0.003867	0.008163	0.018475	0.077981	-0.032653	0.060365	0.124329	0.013749	0.001289	0.000430		0.031364		0.004296		0.036520	0.007304	0.000215				0.003437
mp:2017-08-12_10.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-12T10:00:00.000Z	Social	2.2.18	240.5	0.139146	-0.035343	0.000000		0.037422	-0.009875	0.054054	0.016632	0.029106	0.045738	-0.002079	0.008316	0.165800	-0.004158				0.054054	0.004158	0.000000		-0.016632		0.000000				0.004158
mp:2017-08-12_10.00.00.Social.COM_AGR.COC	COC	2017-08-12T10:00:00.000Z	Social	2.2.18	4.0	0.002314	0.500000					-0.125000	-0.375000					0.187500															
mp:2017-08-12_10.00.00.Social.COM_AGR.COF	COF	2017-08-12T10:00:00.000Z	Social	2.2.18	139.0	0.080421	0.061151	0.014388				0.014388	-0.021583	0.014388	0.003597	0.014388	0.021583	0.120504	-0.014388	0.007194	0.007194		0.086331				0.014388	0.014388					0.043165
mp:2017-08-12_10.00.00.Social.COM_AGR.COR	COR	2017-08-12T10:00:00.000Z	Social	2.2.18	200.5	0.116003	-0.019950	-0.029925	0.009975	0.044888	-0.001247	0.029925	0.007481	0.044888	0.039900	0.019950	0.004988	0.153990	0.009975				0.049875		0.009975		0.024938		0.004988				0.014963
mp:2017-08-12_10.00.00.Social.COM_AGR.COT	COT	2017-08-12T10:00:00.000Z	Social	2.2.18	93.5	0.054096	-0.010695					0.074866	0.069519	0.021390	0.037433	-0.010695	0.053476	0.092246	0.058824				0.032086				0.053476			0.021390			0.032086
mp:2017-08-12_10.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-12T10:00:00.000Z	Social	2.2.18	50.7	0.029333	-0.019724	0.019724			0.004931	0.108481	0.000000		0.098619	-0.059172	0.039448	0.134615	0.118343				0.003945										
mp:2017-08-12_10.00.00.Social.COM_AGR.POIL	POIL	2017-08-12T10:00:00.000Z	Social	2.2.18	58.0	0.033557	0.086207	0.017241			0.025862		-0.017241	0.034483	0.068966	0.068966		0.112069	0.017241				0.034483		0.017241		0.017241						
mp:2017-08-12_10.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-12T10:00:00.000Z	Social	2.2.18	209.5	0.121210	-0.396181	0.021480				0.019093	0.050119	0.009547	0.057279	0.011933		0.156921	0.042959				0.019093		-0.014320		-0.019093				0.019093	0.004773	
mp:2017-08-12_10.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-12T10:00:00.000Z	Social	2.2.18	191.5	0.110796	0.078329	0.083551					0.028721	0.010444	0.057441	0.010444	0.020888	0.107702	0.015666		-0.026110			0.010444	0.015666		0.015666		0.000000				
mp:2017-08-12_10.00.00.Social.COM_AGR.SUG	SUG	2017-08-12T10:00:00.000Z	Social	2.2.18	372.0	0.215228	0.072581	0.094086	0.005376		-0.001344	0.002688	0.043011	0.032258	0.102151	0.034946	0.024194	0.182124	0.029570	0.002688	-0.004032	0.000000	0.032258		0.016129		-0.008065		0.002688	0.005376			0.001344
mp:2017-08-12_10.00.00.Social.COM_AGR.WHT	WHT	2017-08-12T10:00:00.000Z	Social	2.2.18	169.2	0.097894	-0.215721	-0.029551	0.011820		-0.013298	0.023641	0.017730		0.059102	0.002955	0.005910	0.129728	0.017730				0.030733		0.059102		-0.011820		0.029551		0.005910		
mp:2017-08-12_10.00.00.News_Social.COM_AGR.CTTL	CTTL	2017-08-12T10:00:00.000Z	News_Social	2.2.18	1244.2	0.114973	-0.176017	-0.002009	0.008841	0.010448	-0.000100	0.075551	0.028532	0.023308	0.052242	0.012056	0.011252	0.138101	-0.000804		0.004019		0.039945	0.000804	0.000402		-0.010047	0.001607	0.002411	0.001607	0.001607	0.001607	0.004421
mp:2017-08-12_10.00.00.News_Social.COM_AGR.COC	COC	2017-08-12T10:00:00.000Z	News_Social	2.2.18	130.0	0.012013	-0.576923				0.001923	-0.003846	0.065385		0.046154			0.155769	-0.061538														
mp:2017-08-12_10.00.00.News_Social.COM_AGR.COF	COF	2017-08-12T10:00:00.000Z	News_Social	2.2.18	547.5	0.050593	-0.061187	0.012785	0.002740	0.005479	0.000000	0.012785	-0.009132	0.032877	0.051142	0.018265	0.005479	0.148174	-0.013699	0.001826	0.009132		0.063927		0.003653		-0.007306	0.003653					0.010959
mp:2017-08-12_10.00.00.News_Social.COM_AGR.COR	COR	2017-08-12T10:00:00.000Z	News_Social	2.2.18	2021.0	0.186754	-0.023256	-0.003216	0.002969	0.017318	0.005567	0.006927	-0.023998	0.043048	0.018803	-0.003216	0.023008	0.051954	0.013360		0.004206		0.049233		0.030678		0.136071	0.031173	-0.001484				0.002227
mp:2017-08-12_10.00.00.News_Social.COM_AGR.COT	COT	2017-08-12T10:00:00.000Z	News_Social	2.2.18	675.7	0.062439	-0.156134	-0.006660	0.019239		0.001665	0.035519	0.019979	0.068078	0.102116	0.023679	0.017759	0.095198	0.011100		-0.011840		0.018055		-0.008880		0.002960	0.002960	0.023679	0.007400			0.008880
mp:2017-08-12_10.00.00.News_Social.COM_AGR.HOGS	HOGS	2017-08-12T10:00:00.000Z	News_Social	2.2.18	142.7	0.013186	0.014015	0.063069	0.014015		0.001752	0.059566	-0.056062		0.049054	-0.049054	0.014015	0.121409	0.070077		0.056062		0.001402										
mp:2017-08-12_10.00.00.News_Social.COM_AGR.POIL	POIL	2017-08-12T10:00:00.000Z	News_Social	2.2.18	447.5	0.041352	0.140782	0.029050	0.004469		0.003352	0.004469	0.015642	0.031285	0.046927	0.013408		0.114804	-0.017877		-0.044693	-0.004469	0.015642	0.004469	0.031285		-0.032402	0.013408	-0.002235				
mp:2017-08-12_10.00.00.News_Social.COM_AGR.RICE1	RICE1	2017-08-12T10:00:00.000Z	News_Social	2.2.18	599.5	0.055398	-0.100917	0.040867		-0.000834	0.004587	0.020017	0.009174	0.018349	0.059216	0.025855	0.021685	0.129691	0.011676		0.003336		0.051710	-0.001668	-0.000834		0.002502	-0.001668	0.005004		0.006672	0.001668	0.021685
mp:2017-08-12_10.00.00.News_Social.COM_AGR.SOY1	SOY1	2017-08-12T10:00:00.000Z	News_Social	2.2.18	1463.0	0.135191	-0.131237	0.008886	0.002734		0.000684	0.006835	-0.035885	0.035543	0.042379	-0.008544	0.020506	0.060150	0.014354		-0.008202		0.054682	0.001367	0.034860		0.100478	0.043746	-0.004785				
mp:2017-08-12_10.00.00.News_Social.COM_AGR.SUG	SUG	2017-08-12T10:00:00.000Z	News_Social	2.2.18	1053.9	0.097388	-0.073062	0.022773	0.004744	0.002847	-0.000474	0.000949	0.001898	0.038903	0.064997	0.013284	0.018028	0.155162	-0.022773	0.000949	-0.011861	0.000000	0.039283		0.007591		0.010437	0.002847	0.000949	0.001898			0.000474
mp:2017-08-12_10.00.00.News_Social.COM_AGR.WHT	WHT	2017-08-12T10:00:00.000Z	News_Social	2.2.18	2496.7	0.230712	-0.270557	0.014820	0.006809	0.000801	0.001502	0.005207	0.008812	0.017223	0.076701	-0.030240	0.056675	0.124695	0.014019	0.001202	0.000401		0.031321		0.008011		0.033244	0.006809	0.002203		0.000401		0.003204
