id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-16_08.00.00.Social.CUR.ARS	ARS	2017-08-16T08:00:00.000Z	Social	2.2.19	18.0	0.003044	0.666667											0.083333			0.333333						
mp:2017-08-16_08.00.00.Social.CUR.AUD	AUD	2017-08-16T08:00:00.000Z	Social	2.2.19	226.5	0.038305	-0.116998	0.011038	0.015453		-0.001104	0.022075	0.011038	0.008830	0.101545	0.015453	0.066225	0.093267	-0.022075	-0.004415	0.081678		0.022075	-0.004415			0.015453
mp:2017-08-16_08.00.00.Social.CUR.BRL	BRL	2017-08-16T08:00:00.000Z	Social	2.2.19	38.8	0.006562	0.257732	0.309278					-0.103093			0.051546	0.051546	0.104381	0.077320	0.051546	0.180412		0.020619				0.025773
mp:2017-08-16_08.00.00.Social.CUR.CAD	CAD	2017-08-16T08:00:00.000Z	Social	2.2.19	102.5	0.017335	0.141463	0.029268		0.009756			-0.009756		0.034146		0.009756	0.084146	0.029268		0.073171	0.058537	0.009756	0.019512			0.009756
mp:2017-08-16_08.00.00.Social.CUR.CNY	CNY	2017-08-16T08:00:00.000Z	Social	2.2.19	110.5	0.018688	-0.122172		0.009050		0.022624	0.009050	-0.045249	0.018100	0.027149	-0.031674		0.064480	0.036199		0.072398	0.009050	0.013575	0.000000			0.045249
mp:2017-08-16_08.00.00.Social.CUR.EUR	EUR	2017-08-16T08:00:00.000Z	Social	2.2.19	576.5	0.097497	-0.130095	0.019081	0.001735	0.016479	0.003469	0.029488	0.002602	0.012142	0.039896	0.000000	0.018213	0.105594	0.020815		-0.013010	0.005204	0.022550	0.003469			0.000867
mp:2017-08-16_08.00.00.Social.CUR.HKD	HKD	2017-08-16T08:00:00.000Z	Social	2.2.19	6.0	0.001015	0.333333											-0.083333	-0.333333		0.333333						
mp:2017-08-16_08.00.00.Social.CUR.INR	INR	2017-08-16T08:00:00.000Z	Social	2.2.19	37.0	0.006257	0.432432	-0.027027		0.081081			0.081081					0.114865	-0.027027				0.243243				
mp:2017-08-16_08.00.00.Social.CUR.IDR	IDR	2017-08-16T08:00:00.000Z	Social	2.2.19	16.0	0.002706	-0.562500		0.125000				0.125000	0.062500	0.125000			0.250000									
mp:2017-08-16_08.00.00.Social.CUR.JPY	JPY	2017-08-16T08:00:00.000Z	Social	2.2.19	151.1	0.025554	-0.033091	-0.029782		-0.003309	-0.006618	0.072799	0.033091	0.006618	0.052945	0.019854	-0.003309	0.015222			0.142290	0.013236	0.052283	0.009927			0.039709
mp:2017-08-16_08.00.00.Social.CUR.MYR	MYR	2017-08-16T08:00:00.000Z	Social	2.2.19	9.0	0.001522	-0.111111						0.111111			0.111111		-0.083333			-0.666667						
mp:2017-08-16_08.00.00.Social.CUR.MXN	MXN	2017-08-16T08:00:00.000Z	Social	2.2.19	16.0	0.002706	-0.062500						0.000000		0.125000			0.031250			-0.062500		0.125000				
mp:2017-08-16_08.00.00.Social.CUR.NZD	NZD	2017-08-16T08:00:00.000Z	Social	2.2.19	137.0	0.023169	-0.080292	-0.021898	0.014599			0.021898			0.036496	0.007299	0.007299	0.111314	0.007299	0.007299	0.021898	0.036496	0.007299				0.007299
mp:2017-08-16_08.00.00.Social.CUR.SGD	SGD	2017-08-16T08:00:00.000Z	Social	2.2.19	34.0	0.005750	0.058824			0.058824		0.029412		0.058824	0.000000			-0.007353	-0.029412		0.205882		0.058824	0.029412			0.088235
mp:2017-08-16_08.00.00.Social.CUR.ZAR	ZAR	2017-08-16T08:00:00.000Z	Social	2.2.19	58.0	0.009809	0.086207				0.004310	0.086207	0.034483			0.068966		0.112069			-0.017241		0.051724				0.017241
mp:2017-08-16_08.00.00.Social.CUR.SEK	SEK	2017-08-16T08:00:00.000Z	Social	2.2.19	1.0	0.000169												-0.250000			1.000000						
mp:2017-08-16_08.00.00.Social.CUR.CHF	CHF	2017-08-16T08:00:00.000Z	Social	2.2.19	21.0	0.003551	-0.095238		0.047619				0.095238		0.047619	0.095238	0.190476	0.226190			-0.047619						
mp:2017-08-16_08.00.00.Social.CUR.TRY	TRY	2017-08-16T08:00:00.000Z	Social	2.2.19	4.0	0.000676										0.500000		0.000000	-0.500000								
mp:2017-08-16_08.00.00.Social.CUR.USD	USD	2017-08-16T08:00:00.000Z	Social	2.2.19	4114.9	0.695907	0.111060	-0.006075	0.002552	0.002309	0.002369	0.030863	0.046417	0.010814	0.048847	0.000851	0.008020	0.138254	0.004617	0.000122	0.041435	0.000851	0.031933	0.001823			0.004253
mp:2017-08-16_08.00.00.Social.CUR.AED	AED	2017-08-16T08:00:00.000Z	Social	2.2.19	4.0	0.000676	0.250000			0.250000						0.250000		0.125000	0.250000		0.000000						
mp:2017-08-16_08.00.00.Social.CUR.GBP	GBP	2017-08-16T08:00:00.000Z	Social	2.2.19	231.2	0.039100	-0.194637	-0.012976	0.012976	0.021626		0.034602	0.002163	0.019464	0.067042	-0.010813	0.015138	0.102509	-0.017301		-0.032439	0.004325	0.018166	0.004325			-0.012976
mp:2017-08-16_08.00.00.News_Social.CUR.ARS	ARS	2017-08-16T08:00:00.000Z	News_Social	2.2.19	18.0	0.000621	0.666667											0.083333			0.333333						
mp:2017-08-16_08.00.00.News_Social.CUR.AUD	AUD	2017-08-16T08:00:00.000Z	News_Social	2.2.19	874.5	0.030156	-0.136078	-0.095483	0.004002		0.003145	0.028588	0.010863	0.002287	0.039451	-0.013150	0.035449	0.073613	0.006861	-0.001144	0.046312		0.050314	-0.001144			0.037164
mp:2017-08-16_08.00.00.News_Social.CUR.BRL	BRL	2017-08-16T08:00:00.000Z	News_Social	2.2.19	38.8	0.001338	0.257732	0.309278					-0.103093			0.051546	0.051546	0.104381	0.077320	0.051546	0.180412		0.020619				0.025773
mp:2017-08-16_08.00.00.News_Social.CUR.CAD	CAD	2017-08-16T08:00:00.000Z	News_Social	2.2.19	186.5	0.006431	-0.002681	0.016086		0.005362			-0.005362	0.026810	0.050938	-0.005362	0.005362	0.101206	0.021448		0.056300	0.032172	0.005362	0.026810			0.005362
mp:2017-08-16_08.00.00.News_Social.CUR.CNY	CNY	2017-08-16T08:00:00.000Z	News_Social	2.2.19	3160.6	0.108990	-0.081788	-0.003797	0.006644		-0.003757	0.014871	-0.006803	0.025470	0.054736	0.034329	0.003797	0.065644	-0.048725	-0.000949	0.045086	-0.002689	0.028349	0.001898		-0.000316	0.019300
mp:2017-08-16_08.00.00.News_Social.CUR.EGP	EGP	2017-08-16T08:00:00.000Z	News_Social	2.2.19	55.5	0.001914	-0.333333							0.036036				0.074324	0.000000		-0.162162						
mp:2017-08-16_08.00.00.News_Social.CUR.EUR	EUR	2017-08-16T08:00:00.000Z	News_Social	2.2.19	3747.5	0.129228	0.001868	0.048833	0.009073	0.003602	0.017945	0.010674	0.023749	0.007738	0.051368	0.007338	0.014276	0.145397	0.023616	0.000267	0.073916	0.014410	0.015077	0.000801			0.002535
mp:2017-08-16_08.00.00.News_Social.CUR.HKD	HKD	2017-08-16T08:00:00.000Z	News_Social	2.2.19	171.8	0.005924	-0.104773	-0.069849	0.017462					0.116414	0.052386	0.011641	0.023283	0.061700	-0.011641		0.069849	-0.046566	0.126892				0.000000
mp:2017-08-16_08.00.00.News_Social.CUR.INR	INR	2017-08-16T08:00:00.000Z	News_Social	2.2.19	299.4	0.010324	-0.073480	-0.006680	-0.001670	0.010020	0.000835	0.020040	0.043420	0.008350	0.060120	0.016700	0.023380	0.062625	0.000000		0.043420		0.063460				0.046760
mp:2017-08-16_08.00.00.News_Social.CUR.IDR	IDR	2017-08-16T08:00:00.000Z	News_Social	2.2.19	65.0	0.002241	-0.184615		0.030769				0.015385	0.030769	0.123077			0.050000	-0.030769		0.153846						0.000000
mp:2017-08-16_08.00.00.News_Social.CUR.ILS	ILS	2017-08-16T08:00:00.000Z	News_Social	2.2.19	57.5	0.001983	-0.060870	0.139130			0.034783		0.069565		0.086957			0.141304			0.052174			0.017391			-0.017391
mp:2017-08-16_08.00.00.News_Social.CUR.JPY	JPY	2017-08-16T08:00:00.000Z	News_Social	2.2.19	830.1	0.028625	-0.112637	-0.022286	0.016865	0.001807	-0.009487	0.040959	0.021684	0.006023	0.083725	0.006023	0.005421	0.103210	0.004819		0.060836	0.002409	0.034815	0.017468			0.008433
mp:2017-08-16_08.00.00.News_Social.CUR.MYR	MYR	2017-08-16T08:00:00.000Z	News_Social	2.2.19	574.5	0.019811	-0.127067	0.048738			0.001741	0.006963	-0.038294	0.013925	0.027850	0.006963	0.005222	0.052872			-0.070496	0.015666	0.052219	0.031332			-0.020888
mp:2017-08-16_08.00.00.News_Social.CUR.MXN	MXN	2017-08-16T08:00:00.000Z	News_Social	2.2.19	79.8	0.002752	-0.162907		0.025063				0.025063		0.062657		0.062657	0.010025			0.037594	0.037594	0.072682				0.025063
mp:2017-08-16_08.00.00.News_Social.CUR.NZD	NZD	2017-08-16T08:00:00.000Z	News_Social	2.2.19	317.1	0.010935	-0.283822	-0.009461	0.006307			0.009461		0.009461	0.037843	0.028382	0.003154	0.112662	0.003154	0.003154	-0.075686	0.015768	0.012930				0.006307
mp:2017-08-16_08.00.00.News_Social.CUR.RUB	RUB	2017-08-16T08:00:00.000Z	News_Social	2.2.19	4.0	0.000138	0.000000											0.000000			0.000000						
mp:2017-08-16_08.00.00.News_Social.CUR.SGD	SGD	2017-08-16T08:00:00.000Z	News_Social	2.2.19	131.0	0.004517	-0.236641			0.015267		0.007634	0.167939	0.015267	0.000000	0.007634		0.148855	-0.007634		-0.015267		0.015267	0.007634			0.022901
mp:2017-08-16_08.00.00.News_Social.CUR.ZAR	ZAR	2017-08-16T08:00:00.000Z	News_Social	2.2.19	334.2	0.011524	-0.124177	0.008977		0.005984	0.008229	0.014961	-0.038899	0.014961	0.020946	0.038899		0.066427	-0.014961		0.001496	0.029922	0.075404				0.029922
