id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-14_05.00.00.News_Social.COM_ENM.ALU	ALU	2017-08-14T05:00:00.000Z	News_Social	2.2.19	1135.5	0.058315	0.005284	-0.010128	0.001761	0.001321	0.001101	0.015412	0.000000	0.012329	0.037869	0.014531	0.031704	0.092580	-0.022017	0.000000	0.028181	0.000881	0.053280	0.000881	-0.062528	0.000440	0.046235	-0.001761		
mp:2017-08-14_05.00.00.News_Social.COM_ENM.BIOF	BIOF	2017-08-14T05:00:00.000Z	News_Social	2.2.19	12.5	0.000642	0.160000	-0.080000					-0.120000				-0.040000	-0.050000					-0.040000	0.000000			0.160000	0.000000		
mp:2017-08-14_05.00.00.News_Social.COM_ENM.COA	COA	2017-08-14T05:00:00.000Z	News_Social	2.2.19	1098.8	0.056431	-0.133782	0.000910	0.005461	0.003640	0.001365	0.068711	0.046869	0.032763	0.055515	-0.007736	0.020022	0.135079	0.008646	0.000910	0.007281	0.001820	0.027120		0.005005	0.008646	-0.011831	-0.001820	0.001820	0.000910
mp:2017-08-14_05.00.00.News_Social.COM_ENM.CPPR	CPPR	2017-08-14T05:00:00.000Z	News_Social	2.2.19	885.0	0.045451	0.133333	0.009040	0.006780		0.001412	0.011299	0.022034	0.009040	0.014124	-0.009040	0.039548	0.145480	0.005650	0.006780	0.075706	0.000000	0.011299		-0.006780		-0.021469		0.002260	0.002260
mp:2017-08-14_05.00.00.News_Social.COM_ENM.CRU	CRU	2017-08-14T05:00:00.000Z	News_Social	2.2.19	5148.4	0.264404	-0.072935	-0.008061	0.003108	0.000971	0.006094	0.007575	-0.004953	0.031660	0.059824	-0.011169	0.019229	0.103751	0.004079	0.000194	0.005244	0.000097	0.024843	0.000388	-0.006604	0.000388	-0.016801	0.000000	0.000388	0.000194
mp:2017-08-14_05.00.00.News_Social.COM_ENM.BIOETH	BIOETH	2017-08-14T05:00:00.000Z	News_Social	2.2.19	12.0	0.000616	0.000000									-0.166667	0.083333	-0.020833					0.083333				-0.166667	-0.166667		
mp:2017-08-14_05.00.00.News_Social.COM_ENM.MOG	MOG	2017-08-14T05:00:00.000Z	News_Social	2.2.19	292.8	0.015037	0.215164	0.044399	0.010246	0.006831	0.003415	0.015369	0.005123	0.006831	0.040984	0.010246		0.156421	0.000000		-0.010246		0.035178		0.011954		-0.005123	-0.003415		
mp:2017-08-14_05.00.00.News_Social.COM_ENM.GOL	GOL	2017-08-14T05:00:00.000Z	News_Social	2.2.19	5103.7	0.262109	0.021455	0.027921	0.008131	0.016067	0.000784	0.024982	0.006074	0.027823	0.068382	0.004702	0.028313	0.150445	0.005388	0.001763	0.004605		0.037169		0.007642	0.000196	-0.050943	-0.010874	0.002841	0.000196
mp:2017-08-14_05.00.00.News_Social.COM_ENM.HOIL	HOIL	2017-08-14T05:00:00.000Z	News_Social	2.2.19	1.0	0.000051	-1.000000											0.250000												
mp:2017-08-14_05.00.00.News_Social.COM_ENM.IRN	IRN	2017-08-14T05:00:00.000Z	News_Social	2.2.19	802.0	0.041188	-0.279925	-0.006858	0.003741		0.002494	0.018703	0.028055	0.026185	0.075436	0.032419	0.011222	0.148691	0.004988		0.001247		0.048628		0.001247		0.031172		0.004988	
mp:2017-08-14_05.00.00.News_Social.COM_ENM.LNG	LNG	2017-08-14T05:00:00.000Z	News_Social	2.2.19	146.0	0.007498	-0.106164	0.061644	0.013699		-0.013699	0.034247	0.071918	0.034247		0.044521	0.061644	0.174658	0.013699	0.006849			0.020548	0.013699	0.013699		0.010274			0.047945
mp:2017-08-14_05.00.00.News_Social.COM_ENM.NAP	NAP	2017-08-14T05:00:00.000Z	News_Social	2.2.19	30.0	0.001541	0.266667	0.066667		0.066667	0.200000				0.066667			0.350000												
mp:2017-08-14_05.00.00.News_Social.COM_ENM.NGS	NGS	2017-08-14T05:00:00.000Z	News_Social	2.2.19	418.6	0.021498	0.039417	0.028667		0.002389	0.005674	0.040612	0.019111	0.047778	0.028667	0.022695	0.016722	0.116101	0.016722	0.002389	0.004778		0.032489	0.004778	0.038223		-0.003583			
mp:2017-08-14_05.00.00.News_Social.COM_ENM.NKL	NKL	2017-08-14T05:00:00.000Z	News_Social	2.2.19	261.0	0.013404	-0.153257	0.005747	0.003831	0.007663	0.005747	0.019157	0.003831	0.065134	0.145594	0.084291	0.015326	0.180556			0.003831		0.053640		0.011494		0.003831		0.003831	
mp:2017-08-14_05.00.00.News_Social.COM_ENM.NSEA	NSEA	2017-08-14T05:00:00.000Z	News_Social	2.2.19	60.0	0.003081	-0.783333	0.016667										0.166667	0.016667				0.033333				-0.050000			
mp:2017-08-14_05.00.00.News_Social.COM_ENM.PALL	PALL	2017-08-14T05:00:00.000Z	News_Social	2.2.19	14.0	0.000719	0.214286	-0.071429					0.142857		0.142857	-0.071429		0.214286	-0.071429											
mp:2017-08-14_05.00.00.News_Social.COM_ENM.PLAT	PLAT	2017-08-14T05:00:00.000Z	News_Social	2.2.19	186.0	0.009552	0.032258	0.123656		0.118280	0.002688	0.016129	0.010753	0.053763	0.048387	-0.021505	0.008065	0.192204	-0.010753				0.024194		-0.043011		-0.021505			
mp:2017-08-14_05.00.00.News_Social.COM_ENM.RAREE	RAREE	2017-08-14T05:00:00.000Z	News_Social	2.2.19	41.5	0.002131	0.024096	0.024096		0.048193	0.006024	0.048193	-0.072289	0.024096	0.048193	0.024096	0.120482	0.189759			0.024096		0.060241							
mp:2017-08-14_05.00.00.News_Social.COM_ENM.SLVR	SLVR	2017-08-14T05:00:00.000Z	News_Social	2.2.19	678.3	0.034835	0.075188	0.091405	0.006634	0.053074	0.008293	0.053074	0.000000	0.030960	0.044228	0.040543	0.016217	0.204592	0.007371	0.005897	-0.005897		0.040985	-0.002949	-0.001474		0.005897			
mp:2017-08-14_05.00.00.News_Social.COM_ENM.STEE	STEE	2017-08-14T05:00:00.000Z	News_Social	2.2.19	3005.6	0.154357	-0.182825	-0.021127	0.011645	0.001331	-0.000208	0.042754	0.009815	0.038761	0.069537	-0.001164	0.012643	0.125316	-0.001664		0.015637	0.003660	0.058857	0.001331	0.014307	0.000000	-0.011978	-0.000665		
mp:2017-08-14_05.00.00.News_Social.COM_ENM.URAN	URAN	2017-08-14T05:00:00.000Z	News_Social	2.2.19	139.0	0.007139	-0.100719	-0.061151			-0.000899	0.057554	-0.010791	0.064748	0.079137	0.014388	0.050360	0.166367	-0.003597		-0.007194		0.035971	0.007194			0.007194			
mp:2017-08-14_05.00.00.News.COM_ENM.ALU	ALU	2017-08-14T05:00:00.000Z	News	2.2.19	928.0	0.060469	-0.016703	-0.009159	0.001078	-0.000539	0.001347	0.014547	-0.002155	0.009698	0.029634	0.011315	0.031250	0.078933	-0.021552	0.000000	0.033405	0.001078	0.054957	0.001078	-0.078664	0.000539	0.049030			
mp:2017-08-14_05.00.00.News.COM_ENM.BIOF	BIOF	2017-08-14T05:00:00.000Z	News	2.2.19	10.5	0.000684	0.095238	-0.095238					-0.047619				-0.047619	-0.107143					-0.047619	0.000000			0.190476	0.000000		
mp:2017-08-14_05.00.00.News.COM_ENM.COA	COA	2017-08-14T05:00:00.000Z	News	2.2.19	818.3	0.053321	-0.129537	0.009776	0.002444	0.002444	0.000611	0.069046	0.061102	0.030551	0.042772	-0.018942	0.014665	0.132500	0.006110		0.002444		0.032751		0.006721	0.012220	-0.012831		0.001222	0.001222
mp:2017-08-14_05.00.00.News.COM_ENM.CPPR	CPPR	2017-08-14T05:00:00.000Z	News	2.2.19	693.5	0.045189	0.118962	0.012978	0.007210		0.001442	0.012978	0.018745	0.005768	0.011536	-0.015862	0.036049	0.145097	0.004326	0.007210	0.079308		0.008652		-0.014420		-0.021629			0.002884
mp:2017-08-14_05.00.00.News.COM_ENM.CRU	CRU	2017-08-14T05:00:00.000Z	News	2.2.19	4620.4	0.301070	-0.059410	-0.006818	0.003246	0.000649	0.006763	0.005844	-0.008982	0.031491	0.056272	-0.014717	0.018180	0.099347	0.004112	0.000216	0.005411	0.000108	0.023028	0.000433	-0.007467	0.000216	-0.015908	0.000433	0.000433	
mp:2017-08-14_05.00.00.News.COM_ENM.BIOETH	BIOETH	2017-08-14T05:00:00.000Z	News	2.2.19	3.0	0.000195	0.666667										0.333333	0.250000												
mp:2017-08-14_05.00.00.News.COM_ENM.MOG	MOG	2017-08-14T05:00:00.000Z	News	2.2.19	204.1	0.013299	0.240078	0.039196	0.014699	0.009799	0.002450	0.017148	0.022048		0.044096	0.024498		0.156663	0.004900		-0.014699		0.032337		0.009799		-0.004900	-0.004900		
mp:2017-08-14_05.00.00.News.COM_ENM.GOL	GOL	2017-08-14T05:00:00.000Z	News	2.2.19	3835.1	0.249899	0.032203	0.027118	0.008865	0.017731	-0.001304	0.025293	0.008214	0.027770	0.066230	0.001434	0.023989	0.138777	0.005215	0.002086	0.004563		0.037313		0.007562	0.000261	-0.064796	-0.013689	0.002086	0.000261
mp:2017-08-14_05.00.00.News.COM_ENM.HOIL	HOIL	2017-08-14T05:00:00.000Z	News	2.2.19	1.0	0.000065	-1.000000											0.250000												
mp:2017-08-14_05.00.00.News.COM_ENM.IRN	IRN	2017-08-14T05:00:00.000Z	News	2.2.19	555.0	0.036164	-0.336937	-0.007207	0.001802		0.002252	0.010811	0.025225	0.025225	0.073874	0.030631	0.009009	0.149099	0.005405		0.009009		0.063063		-0.003604		0.025225			
mp:2017-08-14_05.00.00.News.COM_ENM.LNG	LNG	2017-08-14T05:00:00.000Z	News	2.2.19	77.5	0.005050	-0.316129		0.025806		-0.045161		0.161290			0.090323	0.116129	0.208065									0.032258			0.090323
mp:2017-08-14_05.00.00.News.COM_ENM.NAP	NAP	2017-08-14T05:00:00.000Z	News	2.2.19	15.0	0.000977	0.266667	0.066667		0.066667	0.200000				0.066667			0.350000												
mp:2017-08-14_05.00.00.News.COM_ENM.NGS	NGS	2017-08-14T05:00:00.000Z	News	2.2.19	238.7	0.015554	-0.018852	-0.025136			0.004189	0.046083	0.041894	0.054462	0.025136	0.029326	0.016757	0.115522	0.016757		0.008379		0.042731		0.025136		-0.008379			
mp:2017-08-14_05.00.00.News.COM_ENM.NKL	NKL	2017-08-14T05:00:00.000Z	News	2.2.19	152.0	0.009904	-0.171053				0.003289	0.026316	0.013158	0.065789	0.164474	0.131579	0.013158	0.187500			0.006579		0.072368		0.006579		0.013158			
mp:2017-08-14_05.00.00.News.COM_ENM.NSEA	NSEA	2017-08-14T05:00:00.000Z	News	2.2.19	43.0	0.002802	-0.906977											0.203488												
mp:2017-08-14_05.00.00.News.COM_ENM.PALL	PALL	2017-08-14T05:00:00.000Z	News	2.2.19	1.0	0.000065	1.000000											0.250000												
mp:2017-08-14_05.00.00.News.COM_ENM.PLAT	PLAT	2017-08-14T05:00:00.000Z	News	2.2.19	140.0	0.009123	-0.042857	0.164286		0.157143	0.003571	0.021429	0.007143	0.057143	0.035714	-0.035714		0.203571					0.007143		-0.057143		-0.028571			
mp:2017-08-14_05.00.00.News.COM_ENM.RAREE	RAREE	2017-08-14T05:00:00.000Z	News	2.2.19	13.0	0.000847	0.076923						-0.076923	0.076923				0.173077			0.076923		0.076923							
mp:2017-08-14_05.00.00.News.COM_ENM.SLVR	SLVR	2017-08-14T05:00:00.000Z	News	2.2.19	328.0	0.021373	0.216463	0.146341	0.003049	0.103659	0.016387	0.048780		0.009146	0.019817	0.060976	0.012195	0.250762	-0.006098				0.024390		0.003049		0.012195			
mp:2017-08-14_05.00.00.News.COM_ENM.STEE	STEE	2017-08-14T05:00:00.000Z	News	2.2.19	2606.5	0.169842	-0.174564	-0.020526	0.013044	0.001151	-0.000240	0.046614	0.006138	0.041243	0.074046	-0.001151	0.013428	0.128669	0.000384		0.016114	0.004220	0.063687	0.001535	0.018799	0.000000	-0.018224	-0.001535		
mp:2017-08-14_05.00.00.News.COM_ENM.URAN	URAN	2017-08-14T05:00:00.000Z	News	2.2.19	63.0	0.004105	-0.047619	-0.047619				0.063492	-0.031746	0.047619	0.095238	0.015873	0.079365	0.206349					0.047619							
mp:2017-08-14_05.00.00.Social.COM_ENM.ALU	ALU	2017-08-14T05:00:00.000Z	Social	2.2.19	207.5	0.050302	0.103614	-0.014458	0.004819	0.009639	0.000000	0.019277	0.009639	0.024096	0.074699	0.028916	0.033735	0.153614	-0.024096		0.004819		0.045783		0.009639		0.033735	-0.009639		
mp:2017-08-14_05.00.00.Social.COM_ENM.BIOF	BIOF	2017-08-14T05:00:00.000Z	Social	2.2.19	2.0	0.000485	0.500000						-0.500000					0.250000												
mp:2017-08-14_05.00.00.Social.COM_ENM.COA	COA	2017-08-14T05:00:00.000Z	Social	2.2.19	280.5	0.067998	-0.146168	-0.024955	0.014260	0.007130	0.003565	0.067736	0.005348	0.039216	0.092692	0.024955	0.035651	0.142602	0.016043	0.003565	0.021390	0.007130	0.010695		0.000000	-0.001783	-0.008913	-0.007130	0.003565	
mp:2017-08-14_05.00.00.Social.COM_ENM.CPPR	CPPR	2017-08-14T05:00:00.000Z	Social	2.2.19	191.5	0.046423	0.185379	-0.005222	0.005222		0.001305	0.005222	0.033943	0.020888	0.023499	0.015666	0.052219	0.146867	0.010444	0.005222	0.062663	0.000000	0.020888		0.020888		-0.020888		0.010444	
mp:2017-08-14_05.00.00.Social.COM_ENM.CRU	CRU	2017-08-14T05:00:00.000Z	Social	2.2.19	528.0	0.127997	-0.191288	-0.018939	0.001894	0.003788	0.000237	0.022727	0.030303	0.033144	0.090909	0.019886	0.028409	0.142282	0.003788		0.003788		0.040720		0.000947	0.001894	-0.024621	-0.003788		0.001894
mp:2017-08-14_05.00.00.Social.COM_ENM.BIOETH	BIOETH	2017-08-14T05:00:00.000Z	Social	2.2.19	9.0	0.002182	-0.222222									-0.222222		-0.111111					0.111111				-0.222222	-0.222222		
mp:2017-08-14_05.00.00.Social.COM_ENM.MOG	MOG	2017-08-14T05:00:00.000Z	Social	2.2.19	88.7	0.021503	0.157835	0.056370			0.005637	0.011274	-0.033822	0.022548	0.033822	-0.022548		0.155862	-0.011274				0.041714		0.016911		-0.005637			
mp:2017-08-14_05.00.00.Social.COM_ENM.GOL	GOL	2017-08-14T05:00:00.000Z	Social	2.2.19	1268.6	0.307532	-0.011036	0.030348	0.005912	0.011036	0.007094	0.024042	-0.000394	0.027984	0.074886	0.014583	0.041384	0.185717	0.005912	0.000788	0.004730		0.036733		0.007883		-0.009065	-0.002365	0.005124	
mp:2017-08-14_05.00.00.Social.COM_ENM.IRN	IRN	2017-08-14T05:00:00.000Z	Social	2.2.19	247.0	0.059877	-0.151822	-0.006073	0.008097		0.003036	0.036437	0.034413	0.028340	0.078947	0.036437	0.016194	0.147773	0.004049		-0.016194		0.016194		0.012146		0.044534		0.016194	
mp:2017-08-14_05.00.00.Social.COM_ENM.LNG	LNG	2017-08-14T05:00:00.000Z	Social	2.2.19	68.5	0.016606	0.131387	0.131387			0.021898	0.072993	-0.029197	0.072993		-0.007299		0.136861	0.029197	0.014599			0.043796	0.029197	0.029197		-0.014599			
mp:2017-08-14_05.00.00.Social.COM_ENM.NAP	NAP	2017-08-14T05:00:00.000Z	Social	2.2.19	15.0	0.003636	0.266667	0.066667		0.066667	0.200000				0.066667			0.350000												
mp:2017-08-14_05.00.00.Social.COM_ENM.NGS	NGS	2017-08-14T05:00:00.000Z	Social	2.2.19	179.9	0.043611	0.116732	0.100056		0.005559	0.007643	0.033352	-0.011117	0.038911	0.033352	0.013897	0.016676	0.116870	0.016676	0.005559			0.018899	0.011117	0.055586		0.002779			
mp:2017-08-14_05.00.00.Social.COM_ENM.NKL	NKL	2017-08-14T05:00:00.000Z	Social	2.2.19	109.0	0.026424	-0.128440	0.013761	0.009174	0.018349	0.009174	0.009174	-0.009174	0.064220	0.119266	0.018349	0.018349	0.170872					0.027523		0.018349		-0.009174		0.009174	
mp:2017-08-14_05.00.00.Social.COM_ENM.NSEA	NSEA	2017-08-14T05:00:00.000Z	Social	2.2.19	17.0	0.004121	-0.470588	0.058824										0.073529	0.058824				0.117647				-0.176471			
mp:2017-08-14_05.00.00.Social.COM_ENM.PALL	PALL	2017-08-14T05:00:00.000Z	Social	2.2.19	13.0	0.003151	0.153846	-0.076923					0.153846		0.153846	-0.076923		0.211538	-0.076923											
mp:2017-08-14_05.00.00.Social.COM_ENM.PLAT	PLAT	2017-08-14T05:00:00.000Z	Social	2.2.19	46.0	0.011151	0.260870						0.021739	0.043478	0.086957	0.021739	0.032609	0.157609	-0.043478				0.076087							
mp:2017-08-14_05.00.00.Social.COM_ENM.RAREE	RAREE	2017-08-14T05:00:00.000Z	Social	2.2.19	28.5	0.006909	0.000000	0.035088		0.070175	0.008772	0.070175	-0.070175		0.070175	0.035088	0.175439	0.197368					0.052632							
mp:2017-08-14_05.00.00.Social.COM_ENM.SLVR	SLVR	2017-08-14T05:00:00.000Z	Social	2.2.19	350.3	0.084919	-0.057094	0.039966	0.009991	0.005709	0.000714	0.057094	0.000000	0.051385	0.067085	0.021410	0.019983	0.161362	0.019983	0.011419	-0.011419		0.056523	-0.005709	-0.005709		0.000000			
mp:2017-08-14_05.00.00.Social.COM_ENM.STEE	STEE	2017-08-14T05:00:00.000Z	Social	2.2.19	399.1	0.096749	-0.236783	-0.025056	0.002506	0.002506	0.000000	0.017539	0.033826	0.022551	0.040090	-0.001253	0.007517	0.103420	-0.015034		0.012528		0.027311		-0.015034		0.028815	0.005011		
mp:2017-08-14_05.00.00.Social.COM_ENM.URAN	URAN	2017-08-14T05:00:00.000Z	Social	2.2.19	76.0	0.018424	-0.144737	-0.072368			-0.001645	0.052632	0.006579	0.078947	0.065789	0.013158	0.026316	0.133224	-0.006579		-0.013158		0.026316	0.013158			0.013158			
