id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-14_04.00.00.News_Social.CUR.ARS	ARS	2017-08-14T04:00:00.000Z	News_Social	2.2.19	5.0	0.000551	0.000000											0.150000			-0.200000						
mp:2017-08-14_04.00.00.News_Social.CUR.AUD	AUD	2017-08-14T04:00:00.000Z	News_Social	2.2.19	388.5	0.042839	0.036036	0.000000	0.002574	0.002574	0.000644	0.005148	0.025740	0.025740	0.056628	0.002574	0.036036	0.067246	0.000000		0.114543	0.002574	0.043758	0.005148			-0.002574
mp:2017-08-14_04.00.00.News_Social.CUR.BRL	BRL	2017-08-14T04:00:00.000Z	News_Social	2.2.19	21.5	0.002371	-0.465116						-0.046512	0.046512	0.046512			0.145349	-0.046512		0.023256		0.046512				
mp:2017-08-14_04.00.00.News_Social.CUR.CAD	CAD	2017-08-14T04:00:00.000Z	News_Social	2.2.19	24.0	0.002646	-0.020833		0.041667		-0.005208				0.083333		0.041667	0.083333			0.083333						-0.041667
mp:2017-08-14_04.00.00.News_Social.CUR.CNY	CNY	2017-08-14T04:00:00.000Z	News_Social	2.2.19	1536.4	0.169414	-0.057277	-0.017248	0.013017	0.001302	0.003092	0.014970	0.001953	0.011716	0.052395	0.064436	0.004882	0.066861	-0.093075	-0.000651	0.046863	-0.005207	0.027792	0.000651			0.006509
mp:2017-08-14_04.00.00.News_Social.CUR.EGP	EGP	2017-08-14T04:00:00.000Z	News_Social	2.2.19	28.0	0.003087	0.107143						-0.035714	0.071429	0.071429			0.107143	0.035714		0.178571						
mp:2017-08-14_04.00.00.News_Social.CUR.EUR	EUR	2017-08-14T04:00:00.000Z	News_Social	2.2.19	966.1	0.106529	-0.086430	0.021737	0.019667	0.005175	0.010092	0.013456	0.026395	0.012421	0.097298	0.000000	0.022772	0.136684	-0.002070	0.005175	0.055895	0.011386	0.016975	0.002070			0.004658
mp:2017-08-14_04.00.00.News_Social.CUR.HKD	HKD	2017-08-14T04:00:00.000Z	News_Social	2.2.19	34.0	0.003749	-0.176471	0.029412	0.088235				0.029412		0.088235			0.007353			0.088235	0.029412		0.029412			0.147059
mp:2017-08-14_04.00.00.News_Social.CUR.INR	INR	2017-08-14T04:00:00.000Z	News_Social	2.2.19	541.5	0.059710	0.298246	0.046168	-0.000923	0.001847	-0.015697		0.000923	0.005540	0.024931	-0.012004	0.005540	0.079871	0.001847		0.275162	0.002770	0.018467	0.001847			0.007387
mp:2017-08-14_04.00.00.News_Social.CUR.IDR	IDR	2017-08-14T04:00:00.000Z	News_Social	2.2.19	93.3	0.010288	-0.262594	0.064309				0.010718	-0.037513	0.021436	0.021436	-0.010718	0.010718	0.089228	-0.010718		-0.101822		0.046088	0.010718			0.037513
