id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-12_21.00.00.News.COU.AF	AF	2017-08-12T21:00:00.000Z	News	2.2.18	3235.5	0.003775	-0.153145	-0.006954	0.003400	0.001854	-0.003477	0.362077	0.041416	0.022408	0.053933	0.005872	0.009272	0.011590	0.000927	0.008963			-0.011513						-0.000618	-0.002782		0.003554			0.002782	0.007727	0.022871							0.000927	-0.000618			-0.006181		0.001236		0.039561	0.000155	
mp:2017-08-12_21.00.00.News.COU.DZ	DZ	2017-08-12T21:00:00.000Z	News	2.2.18	210.2	0.000245	-0.071361	-0.061846	0.019029		0.014272	0.061846	0.042816	0.019029	0.052331		0.019029	0.084741	0.000000	0.007136			-0.042341												0.004757	-0.014272	0.033302							0.014272								0.009515		
mp:2017-08-12_21.00.00.News.COU.AO	AO	2017-08-12T21:00:00.000Z	News	2.2.18	58.0	0.000068	-0.051724	0.103448			0.043103	0.086207	0.034483		0.051724		0.034483	0.081897	-0.017241	0.017241			0.034483							-0.034483	0.000000				0.017241		0.017241																	
mp:2017-08-12_21.00.00.News.COU.AR	AR	2017-08-12T21:00:00.000Z	News	2.2.18	1215.4	0.001418	-0.193352	-0.000411	0.011930	0.005348	-0.001954	0.086391	0.014399	0.017278	0.060063	0.023038	0.009051	0.074872	0.006582	0.002880		0.002468	-0.008886		0.003291					0.001646					0.003291	0.004114	0.002880							0.011519		0.000823		0.000823				0.054714		
mp:2017-08-12_21.00.00.News.COU.AM	AM	2017-08-12T21:00:00.000Z	News	2.2.18	10.5	0.000012	0.000000						0.000000			-0.095238		0.077381					0.047619					0.047619	0.095238	0.047619		-0.047619																						
mp:2017-08-12_21.00.00.News.COU.AU	AU	2017-08-12T21:00:00.000Z	News	2.2.18	29200.9	0.034066	-0.135766	-0.011181	0.009332	0.010513	-0.001943	0.062635	0.033218	0.047207	0.072001	0.024023	0.016421	0.087351	0.005325	0.011832	-0.000257	0.001062	-0.013212		0.001027	0.001062		-0.001473	-0.000034	0.004246	0.001181	0.005048	0.000137		0.002363	0.001524	0.013462	0.000993		0.000068				0.003613	0.000055	0.001079	-0.000205	-0.013801	0.000685	-0.000068	0.000428	0.008544	0.000000	-0.000616
mp:2017-08-12_21.00.00.News.COU.AT	AT	2017-08-12T21:00:00.000Z	News	2.2.18	417.0	0.000486	0.040767	0.011990	0.002398	0.021583	0.002998	0.014388	0.031175	0.033573	0.052758	0.019185	0.014388	0.107014	0.014388	0.009592		0.004796	0.001199							-0.004796		0.016787					0.004796																	
mp:2017-08-12_21.00.00.News.COU.BH	BH	2017-08-12T21:00:00.000Z	News	2.2.18	1834.2	0.002140	-0.252154	0.005997	0.000545	0.001636	-0.001295	0.052339	0.019354	0.125395	0.112038	0.033530	0.000545	0.080962	0.003271	0.001636			-0.000763					0.000818		0.085051		0.001636					0.006542											0.001090				0.006542	-0.002181	-0.000545
mp:2017-08-12_21.00.00.News.COU.BD	BD	2017-08-12T21:00:00.000Z	News	2.2.18	3488.2	0.004069	-0.184479	-0.000143	0.005304	0.004874	-0.013080	0.106932	0.036265	0.028955	0.055043	0.010177	0.009317	0.074261	0.007454	0.011611		0.003153	-0.008744			0.002867		0.000573	0.000860	-0.000287	-0.001863	0.009088			0.000287	0.008600	0.017774	0.000430		-0.001147				0.004874	0.000860	0.000573		-0.003010				0.027091	0.001147	-0.000287
mp:2017-08-12_21.00.00.News.COU.BY	BY	2017-08-12T21:00:00.000Z	News	2.2.18	32.0	0.000037	0.562500	0.031250					-0.031250		0.031250	0.125000		0.105469	0.062500			0.031250	0.015625																							0.062500		-0.031250						
mp:2017-08-12_21.00.00.News.COU.BE	BE	2017-08-12T21:00:00.000Z	News	2.2.18	766.5	0.000894	-0.252446	-0.019569	0.007175	0.002609	-0.014351	0.084801	0.029354	0.037834	0.078278	0.005219	0.015656	0.084230	0.010437	0.003914		0.007828	-0.019896					-0.002609		0.004566	-0.005219	0.009132				0.006523	0.011089															0.049576		
mp:2017-08-12_21.00.00.News.COU.BO	BO	2017-08-12T21:00:00.000Z	News	2.2.18	155.0	0.000181	0.045161	0.064516			0.043548		0.045161	0.025806	0.038710	-0.032258	0.051613	0.096774	0.012903				0.003226		0.012903					0.012903	0.012903	0.012903				-0.025806		0.051613	0.051613									-0.012903						
