id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-10_15.00.00.News.COM_ENM.ALU	ALU	2017-08-10T15:00:00.000Z	News	2.2.18	2707.3	0.063719	-0.069627	-0.014960	0.016252	0.001293	0.007387	0.022901	0.062054	0.009234	0.048018	0.001108	0.025671	0.160695	0.001108		0.018469	0.000739	0.027075		-0.005171	0.008496	-0.029365	-0.001477		
mp:2017-08-10_15.00.00.News.COM_ENM.BIOF	BIOF	2017-08-10T15:00:00.000Z	News	2.2.18	206.2	0.004853	-0.237633	0.038797	0.004850		-0.013337		0.000000	0.038797	0.053346	-0.004850	0.029098	0.193744	-0.004850				0.025218	-0.004850	-0.014549	0.009699	0.048497		0.009699	
mp:2017-08-10_15.00.00.News.COM_ENM.COA	COA	2017-08-10T15:00:00.000Z	News	2.2.18	2521.6	0.059348	-0.110247	-0.023596	0.007535	0.005552	0.001041	0.040054	0.029346	0.014673	0.079315	0.014673	0.025777	0.159809	-0.000198		0.011501	0.003173	0.029981	0.003569	-0.000198	0.002776	-0.012889	0.000397	0.002776	
mp:2017-08-10_15.00.00.News.COM_ENM.CPPR	CPPR	2017-08-10T15:00:00.000Z	News	2.2.18	1986.5	0.046754	-0.031462	0.019129	0.007551	0.005537	0.005286	0.012082	0.007551	0.010571	0.035741	-0.003524	0.008558	0.156443	0.008558		0.028190		0.039215		0.010068	0.001007	-0.003272	-0.002014	0.013088	
mp:2017-08-10_15.00.00.News.COM_ENM.CRU	CRU	2017-08-10T15:00:00.000Z	News	2.2.18	13665.8	0.321638	-0.188683	-0.010867	0.005415	0.003659	0.001153	0.007098	-0.010427	0.021294	0.050857	0.000439	0.007610	0.093092	0.004756	-0.000073	0.007866	0.000805	0.035512	0.006878	0.008488		-0.011489	-0.001390	0.000951	
mp:2017-08-10_15.00.00.News.COM_ENM.BIOETH	BIOETH	2017-08-10T15:00:00.000Z	News	2.2.18	107.7	0.002535	0.102136		0.009285		0.018570		0.009285	0.009285	0.111421		0.064995	0.146936	-0.032498		-0.009285		0.001857		0.092851					
mp:2017-08-10_15.00.00.News.COM_ENM.MOG	MOG	2017-08-10T15:00:00.000Z	News	2.2.18	2799.7	0.065894	-0.165018	-0.022145	0.020181	0.001786	0.010805	0.016788	0.018931	0.047505	0.051791	0.055006	0.005358	0.103877	0.007679	0.000357	0.017502	-0.001786	0.039719	-0.003929	0.008572		0.008394	0.000000	0.000357	
mp:2017-08-10_15.00.00.News.COM_ENM.GOL	GOL	2017-08-10T15:00:00.000Z	News	2.2.18	8939.6	0.210402	-0.124223	-0.004922	0.026511	0.001790	0.004502	0.023715	0.006544	0.011801	0.073325	0.010795	0.017730	0.165894	0.003524	0.000783	0.006656	0.000559	0.047810	0.000671	0.001175		-0.006656	0.000336	0.013983	0.000224
mp:2017-08-10_15.00.00.News.COM_ENM.HOIL	HOIL	2017-08-10T15:00:00.000Z	News	2.2.18	107.0	0.002518	-0.532710	0.037383					-0.009346	0.102804		0.037383		0.179907			-0.018692		0.009346				-0.121495			
mp:2017-08-10_15.00.00.News.COM_ENM.IRN	IRN	2017-08-10T15:00:00.000Z	News	2.2.18	360.2	0.008478	-0.102721	-0.041644	0.005552	0.002776	0.015963	0.005552	0.023598	0.024986	0.041644	-0.045808	0.009717	0.155330	0.002776		0.018046		0.044975	-0.011105	-0.011105		0.016657	0.005552	0.016657	
mp:2017-08-10_15.00.00.News.COM_ENM.JET	JET	2017-08-10T15:00:00.000Z	News	2.2.18	38.0	0.000894	-0.263158					0.026316			0.026316	0.157895		0.131579	0.026316								-0.078947			
mp:2017-08-10_15.00.00.News.COM_ENM.LNG	LNG	2017-08-10T15:00:00.000Z	News	2.2.18	129.4	0.003046	0.046368	0.015456			0.001932		0.000000		0.092736	-0.015456	0.030912	0.106646	-0.030912				0.064915		0.007728		-0.139104			
mp:2017-08-10_15.00.00.News.COM_ENM.NAP	NAP	2017-08-10T15:00:00.000Z	News	2.2.18	144.2	0.003394	0.201110	0.041609			0.000000		-0.027739	0.013870	0.013870	0.006935		0.081137	-0.013870				0.278779		0.006935		-0.027739			
mp:2017-08-10_15.00.00.News.COM_ENM.NGS	NGS	2017-08-10T15:00:00.000Z	News	2.2.18	1558.2	0.036674	-0.073482	-0.003851	0.004492	0.000642	-0.001043	0.008343	-0.009626	0.018932	0.058080	0.003851	0.032409	0.133584	-0.000963	-0.000642	0.004492	-0.000642	0.048261	0.000642	0.001284	0.000642	-0.009626	0.001604	0.010268	
mp:2017-08-10_15.00.00.News.COM_ENM.NKL	NKL	2017-08-10T15:00:00.000Z	News	2.2.18	1518.7	0.035744	-0.230460	-0.051689	0.009877		0.003457	0.006585	0.002963	0.085600	0.065846	-0.016791	0.012181	0.150951	0.013169	-0.000658	0.001646		0.038191		-0.011852	0.000658	0.036215	0.003292	0.006585	
mp:2017-08-10_15.00.00.News.COM_ENM.NSEA	NSEA	2017-08-10T15:00:00.000Z	News	2.2.18	986.6	0.023221	-0.312183	-0.024326				0.002027	-0.057774	0.009122	0.025340	0.024326	0.006081	0.194202	-0.007095		0.042570		0.002635		0.027367		0.007095			
mp:2017-08-10_15.00.00.News.COM_ENM.PALL	PALL	2017-08-10T15:00:00.000Z	News	2.2.18	111.0	0.002612	0.387387	0.000000		0.036036	0.002252		-0.018018	0.018018	0.009009	0.099099	0.009009	0.209459					0.072072							
mp:2017-08-10_15.00.00.News.COM_ENM.PLAT	PLAT	2017-08-10T15:00:00.000Z	News	2.2.18	331.5	0.007802	0.188537	0.012066			0.001508	0.015083	0.000000	0.003017	0.034691	-0.004525	0.039216	0.148944	0.027149		0.018100		0.018100		-0.076923		-0.003017		0.012066	
mp:2017-08-10_15.00.00.News.COM_ENM.RAREE	RAREE	2017-08-10T15:00:00.000Z	News	2.2.18	97.0	0.002283	0.391753	0.164948			0.012887		0.082474	0.134021	0.020619	0.010309	0.072165	0.265464			0.030928									
mp:2017-08-10_15.00.00.News.COM_ENM.SLVR	SLVR	2017-08-10T15:00:00.000Z	News	2.2.18	828.3	0.019495	0.153930	0.016902	0.000604	0.002415	0.009357	0.022335	-0.005433	0.013280	0.051914	0.013884	0.022335	0.123355	-0.009658	0.003622	0.018109	0.007244	0.020886		0.002415		0.015695		0.082096	
