id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-15_20.00.00.News_Social.CUR.ARS	ARS	2017-08-15T20:00:00.000Z	News_Social	2.2.19	28.5	0.000890	0.385965							0.035088		-0.035088		0.083333			0.263158						
mp:2017-08-15_20.00.00.News_Social.CUR.AUD	AUD	2017-08-15T20:00:00.000Z	News_Social	2.2.19	2306.6	0.072022	-0.098413	0.003468	0.014957	0.001301	-0.000217	0.003902	-0.013006	0.021460	0.039018	-0.003902	0.015174	0.076660	-0.002818	-0.000434	0.023194	0.003035	0.021287	-0.000867			0.022327
mp:2017-08-15_20.00.00.News_Social.CUR.BRL	BRL	2017-08-15T20:00:00.000Z	News_Social	2.2.19	2.0	0.000062	1.000000											0.250000									
mp:2017-08-15_20.00.00.News_Social.CUR.CAD	CAD	2017-08-15T20:00:00.000Z	News_Social	2.2.19	261.5	0.008165	-0.225621	-0.007648			-0.003824	0.003824	0.015296	0.015296	0.055449		0.009560	0.140057	0.015296		-0.005736	0.019120		0.011472			-0.003824
mp:2017-08-15_20.00.00.News_Social.CUR.CNY	CNY	2017-08-15T20:00:00.000Z	News_Social	2.2.19	3030.0	0.094609	-0.052475	0.007261	0.005611	0.001320	-0.005363	0.017822	-0.009241	0.022112	0.044884	0.037624	0.011221	0.068771	-0.048845	-0.000330	0.070627	0.000825	0.026073	0.003300			0.015182
mp:2017-08-15_20.00.00.News_Social.CUR.EGP	EGP	2017-08-15T20:00:00.000Z	News_Social	2.2.19	55.5	0.001733	-0.333333							0.036036				0.074324	0.000000		-0.162162						
mp:2017-08-15_20.00.00.News_Social.CUR.EUR	EUR	2017-08-15T20:00:00.000Z	News_Social	2.2.19	3752.3	0.117162	-0.028916	0.003598	0.008928	0.004531	0.001066	0.011193	0.022786	0.010927	0.057165	0.005197	0.017722	0.119440	0.017323	0.000000	0.081150	0.006130	0.017936	0.001333			0.003465
mp:2017-08-15_20.00.00.News_Social.CUR.HKD	HKD	2017-08-15T20:00:00.000Z	News_Social	2.2.19	189.8	0.005926	-0.105374	-0.042150	0.015806				0.000000	0.105374	0.068493	0.021075	0.031612	0.071654	-0.010537		0.063224	-0.031612	0.114858				0.000000
mp:2017-08-15_20.00.00.News_Social.CUR.INR	INR	2017-08-15T20:00:00.000Z	News_Social	2.2.19	177.9	0.005555	-0.050590	-0.005621		0.016863		0.033727		0.016863	0.053401	-0.011242	0.011242	0.062535	0.011242		0.078696		0.073075	0.005621			0.022485
mp:2017-08-15_20.00.00.News_Social.CUR.IDR	IDR	2017-08-15T20:00:00.000Z	News_Social	2.2.19	210.8	0.006582	-0.123340	0.023719	0.004744		-0.037951	0.028463	-0.004744	0.023719	0.052182	0.037951		0.105787	-0.009488		0.132827		0.022770				0.000000
mp:2017-08-15_20.00.00.News_Social.CUR.IRR	IRR	2017-08-15T20:00:00.000Z	News_Social	2.2.19	2.5	0.000078	0.200000	0.200000										-0.050000	0.200000		0.400000						
mp:2017-08-15_20.00.00.News_Social.CUR.ILS	ILS	2017-08-15T20:00:00.000Z	News_Social	2.2.19	49.0	0.001530	0.040816	0.163265			0.040816		0.081633		0.081633	0.020408		0.188776			0.081633						
mp:2017-08-15_20.00.00.News_Social.CUR.JPY	JPY	2017-08-15T20:00:00.000Z	News_Social	2.2.19	840.6	0.026247	-0.054723	-0.099929		0.002379	0.008773	0.029741	0.016655	0.011896	0.058887	0.007138	0.010707	0.090679	0.009517		0.069593	-0.001190	0.050678	-0.001190			-0.010707
mp:2017-08-15_20.00.00.News_Social.CUR.MYR	MYR	2017-08-15T20:00:00.000Z	News_Social	2.2.19	442.4	0.013814	-0.165009	0.033906			0.001130	0.027125	-0.020344	0.004521	0.061031	0.011302	0.009042	0.052893			-0.058770	0.011302	0.093580	0.011302			-0.024864
mp:2017-08-15_20.00.00.News_Social.CUR.MXN	MXN	2017-08-15T20:00:00.000Z	News_Social	2.2.19	33.0	0.001030	-0.151515		0.030303				0.030303		0.121212	0.030303		0.053030			-0.090909		0.121212				
mp:2017-08-15_20.00.00.News_Social.CUR.NZD	NZD	2017-08-15T20:00:00.000Z	News_Social	2.2.19	376.0	0.011740	-0.039894	-0.007979	0.021277		0.002660	0.026596	-0.013298	0.021277	0.061170	0.009309	0.023936	0.095745	0.002660	0.002660	0.058511	0.013298	0.002660				0.058511
mp:2017-08-15_20.00.00.News_Social.CUR.PLN	PLN	2017-08-15T20:00:00.000Z	News_Social	2.2.19	4.0	0.000125	0.000000											0.000000	0.250000				0.250000				
mp:2017-08-15_20.00.00.News_Social.CUR.RUB	RUB	2017-08-15T20:00:00.000Z	News_Social	2.2.19	55.0	0.001717	-0.036364	0.018182					-0.054545		0.090909	0.000000		0.077273			0.000000	0.018182	0.054545				0.000000
mp:2017-08-15_20.00.00.News_Social.CUR.SGD	SGD	2017-08-15T20:00:00.000Z	News_Social	2.2.19	154.0	0.004809	-0.103896			0.025974		0.006494	0.129870	0.025974	0.025974	0.025974		0.193182	-0.006494		-0.045455		0.019481	0.006494			
mp:2017-08-15_20.00.00.News_Social.CUR.ZAR	ZAR	2017-08-15T20:00:00.000Z	News_Social	2.2.19	430.2	0.013433	-0.140632	0.004649	0.020921	0.004649	0.005230	0.006974	-0.011623	0.004649	0.011623	0.032543		0.091702	-0.011623		-0.061599	0.018596	0.084147	0.002325			0.018596
mp:2017-08-15_20.00.00.News_Social.CUR.KRW	KRW	2017-08-15T20:00:00.000Z	News_Social	2.2.19	31.0	0.000968	-0.290323						0.032258	0.193548	0.161290			0.217742			-0.064516						
mp:2017-08-15_20.00.00.News_Social.CUR.SEK	SEK	2017-08-15T20:00:00.000Z	News_Social	2.2.19	59.0	0.001842	0.016949	0.033898	0.016949		0.004237		0.033898		0.033898	0.076271	0.033898	0.093220			0.144068		0.016949				0.016949
mp:2017-08-15_20.00.00.News_Social.CUR.CHF	CHF	2017-08-15T20:00:00.000Z	News_Social	2.2.19	601.0	0.018766	-0.261231	-0.011647	0.038270		0.000416	0.034942	0.008319	0.006656	0.051581	-0.019967	0.029950	0.092762			-0.018303		0.014975				0.000000
mp:2017-08-15_20.00.00.News_Social.CUR.THB	THB	2017-08-15T20:00:00.000Z	News_Social	2.2.19	95.0	0.002966	-0.115789	0.031579		0.010526		0.031579	-0.031579	0.094737	0.021053	0.031579		0.105263	0.010526		-0.010526		0.052632	-0.021053			
mp:2017-08-15_20.00.00.News_Social.CUR.TRY	TRY	2017-08-15T20:00:00.000Z	News_Social	2.2.19	32.0	0.000999	0.125000							0.093750	0.093750	0.125000		0.062500	-0.125000		0.250000						
mp:2017-08-15_20.00.00.News_Social.CUR.USD	USD	2017-08-15T20:00:00.000Z	News_Social	2.2.19	18062.8	0.563995	0.005536	-0.009799	0.015114	0.000720	0.000166	0.014726	-0.018740	0.025660	0.057245	0.000166	0.011183	0.099607	0.003820	-0.000221	0.102946	0.003017	0.021220	-0.000304	0.000055		-0.003266
mp:2017-08-15_20.00.00.News_Social.CUR.AED	AED	2017-08-15T20:00:00.000Z	News_Social	2.2.19	70.0	0.002186	-0.442857	-0.014286		0.014286				0.100000	0.185714	0.014286		0.146429	0.000000		-0.157143						
mp:2017-08-15_20.00.00.News_Social.CUR.GBP	GBP	2017-08-15T20:00:00.000Z	News_Social	2.2.19	674.1	0.021048	-0.066756	0.002967	0.005934	0.007417	0.002040	0.033378	-0.002967	0.008159	0.057113	-0.004450	0.019285	0.113448	-0.005934	-0.002967	-0.018543	0.002967	0.052811	0.001483			0.001483
mp:2017-08-15_20.00.00.News.CUR.AUD	AUD	2017-08-15T20:00:00.000Z	News	2.2.19	2064.6	0.075302	-0.096629	0.003875	0.015984	0.000484	-0.000363	0.004359	-0.015015	0.022280	0.033905	-0.009687	0.011140	0.069662			0.019859	0.003875	0.022329	-0.000484			0.025186
mp:2017-08-15_20.00.00.News.CUR.CAD	CAD	2017-08-15T20:00:00.000Z	News	2.2.19	78.0	0.002845	-0.115385						-0.012821	0.051282	0.064103			0.112179	0.012821		-0.064103			0.038462			
mp:2017-08-15_20.00.00.News.CUR.CNY	CNY	2017-08-15T20:00:00.000Z	News	2.2.19	2904.5	0.105936	-0.051128	0.007574	0.005853	0.001033	-0.006628	0.016870	-0.008607	0.022035	0.046480	0.040110	0.011706	0.068773	-0.051300	-0.000344	0.067481	0.000516	0.027027	0.002410			0.014460
mp:2017-08-15_20.00.00.News.CUR.EGP	EGP	2017-08-15T20:00:00.000Z	News	2.2.19	55.5	0.002024	-0.333333							0.036036				0.074324	0.000000		-0.162162						
mp:2017-08-15_20.00.00.News.CUR.EUR	EUR	2017-08-15T20:00:00.000Z	News	2.2.19	3121.8	0.113862	-0.013133	0.000961	0.010411	0.000961	0.000641	0.005766	0.029470	0.008649	0.058940	0.003524	0.015536	0.124664	0.018259	0.000000	0.097700	0.006086	0.016433	0.000000			0.003203
mp:2017-08-15_20.00.00.News.CUR.HKD	HKD	2017-08-15T20:00:00.000Z	News	2.2.19	183.8	0.006704	-0.119695	-0.043526	0.016322				0.000000	0.108814	0.070729	0.021763	0.032644	0.076714			0.054407	-0.032644	0.118607				0.000000
mp:2017-08-15_20.00.00.News.CUR.INR	INR	2017-08-15T20:00:00.000Z	News	2.2.19	158.4	0.005777	-0.097854	-0.006313				0.037879		0.018939	0.059975	-0.012626	0.012626	0.072601	0.006313		0.088384		0.025253	0.006313			0.025253
mp:2017-08-15_20.00.00.News.CUR.IDR	IDR	2017-08-15T20:00:00.000Z	News	2.2.19	210.8	0.007689	-0.123340	0.023719	0.004744		-0.037951	0.028463	-0.004744	0.023719	0.052182	0.037951		0.105787	-0.009488		0.132827		0.022770				0.000000
mp:2017-08-15_20.00.00.News.CUR.ILS	ILS	2017-08-15T20:00:00.000Z	News	2.2.19	49.0	0.001787	0.040816	0.163265			0.040816		0.081633		0.081633	0.020408		0.188776			0.081633						
mp:2017-08-15_20.00.00.News.CUR.JPY	JPY	2017-08-15T20:00:00.000Z	News	2.2.19	697.1	0.025425	-0.057381	-0.120499		0.002869	0.010580	0.020083	0.012911	0.010042	0.063836	0.002869	0.010042	0.106656	0.004304		0.065988	-0.004304	0.049634	-0.001435			-0.020083
mp:2017-08-15_20.00.00.News.CUR.MYR	MYR	2017-08-15T20:00:00.000Z	News	2.2.19	426.0	0.015538	-0.169014	0.035211			0.001174	0.028169	-0.023474	0.004695	0.063380	0.009390	0.009390	0.056338			-0.063380	0.011737	0.091549	0.011737			-0.025822
mp:2017-08-15_20.00.00.News.CUR.MXN	MXN	2017-08-15T20:00:00.000Z	News	2.2.19	14.0	0.000511	-0.142857		0.071429				0.071429		0.142857			0.035714			-0.142857		0.142857				
mp:2017-08-15_20.00.00.News.CUR.NZD	NZD	2017-08-15T20:00:00.000Z	News	2.2.19	198.0	0.007222	-0.020202	-0.010101	0.020202			0.030303	-0.015152	0.020202	0.060606	0.010101	0.040404	0.065657			0.075758						0.111111
mp:2017-08-15_20.00.00.News.CUR.PLN	PLN	2017-08-15T20:00:00.000Z	News	2.2.19	4.0	0.000146	0.000000											0.000000	0.250000				0.250000				
mp:2017-08-15_20.00.00.News.CUR.RUB	RUB	2017-08-15T20:00:00.000Z	News	2.2.19	55.0	0.002006	-0.036364	0.018182					-0.054545		0.090909	0.000000		0.077273			0.000000	0.018182	0.054545				0.000000
mp:2017-08-15_20.00.00.News.CUR.SGD	SGD	2017-08-15T20:00:00.000Z	News	2.2.19	102.0	0.003720	-0.196078			0.019608			0.196078			0.039216		0.210784			-0.078431						
mp:2017-08-15_20.00.00.News.CUR.ZAR	ZAR	2017-08-15T20:00:00.000Z	News	2.2.19	366.2	0.013356	-0.233479	0.005461	0.024577	0.005461	0.006144		-0.013654	0.002731	0.013654	0.021846		0.090661	-0.013654		-0.066903	0.021846	0.060623				0.021846
mp:2017-08-15_20.00.00.News.CUR.KRW	KRW	2017-08-15T20:00:00.000Z	News	2.2.19	28.0	0.001021	-0.285714						0.000000	0.214286	0.142857			0.214286			-0.071429						
