id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-12_20.00.00.News.COM_ENM.ALU	ALU	2017-08-12T20:00:00.000Z	News	2.2.18	121.1	0.013398	-0.024773	-0.004129	0.016515	0.016515	-0.002064	0.049546	0.066061	0.049546	0.090834	-0.037159	0.033031	0.170520					0.040462		-0.008258	-0.004129	0.016515			
mp:2017-08-12_20.00.00.News.COM_ENM.BIOF	BIOF	2017-08-12T20:00:00.000Z	News	2.2.18	45.2	0.005001	-0.176991	-0.022124		0.022124			0.044248	0.088496	0.110619	0.044248		0.186947	-0.044248		0.022124		0.092920							
mp:2017-08-12_20.00.00.News.COM_ENM.COA	COA	2017-08-12T20:00:00.000Z	News	2.2.18	481.1	0.053227	-0.151736	0.018707	0.004157		0.008574	0.058200	-0.003118	0.030139	0.065475	-0.002079	0.006236	0.166857	0.010393		-0.008314		0.036167	0.002079	0.004157	0.004157	0.007275		0.004157	
mp:2017-08-12_20.00.00.News.COM_ENM.CPPR	CPPR	2017-08-12T20:00:00.000Z	News	2.2.18	759.0	0.083973	-0.288538	0.017128		0.007905	0.004282	0.007905	0.002635	0.007905	0.025033	-0.054018	0.010540	0.125428	-0.010540				0.002635				-0.114625		0.006588	
mp:2017-08-12_20.00.00.News.COM_ENM.CRU	CRU	2017-08-12T20:00:00.000Z	News	2.2.18	2952.4	0.326644	-0.205087	-0.017951	0.016258	0.002032	0.009060	0.011685	0.001016	0.023710	0.074008	-0.011855	0.006266	0.108412	0.000339		-0.005419	0.000000	0.034785	0.001355	0.000339	0.000677	-0.048435	-0.004403	0.002371	
mp:2017-08-12_20.00.00.News.COM_ENM.BIOETH	BIOETH	2017-08-12T20:00:00.000Z	News	2.2.18	154.5	0.017093	0.207120	0.025890			0.001618		-0.006472	0.029126	0.012945	0.103560	0.161812	0.157767			0.012945		0.064725	-0.012945	-0.025890		-0.038835			
mp:2017-08-12_20.00.00.News.COM_ENM.MOG	MOG	2017-08-12T20:00:00.000Z	News	2.2.18	275.7	0.030503	-0.302865	-0.088865	0.029017				-0.019949	0.023576	0.070729	-0.068915		0.118607	-0.005441		0.039898		0.067827				-0.027203			
mp:2017-08-12_20.00.00.News.COM_ENM.GOL	GOL	2017-08-12T20:00:00.000Z	News	2.2.18	2348.6	0.259841	-0.053862	0.001277	0.009367	0.003406	0.002661	0.024696	-0.017457	0.026186	0.085157	0.004258	0.014477	0.148823	0.012135	0.001277	0.008941		0.033382		-0.042153		-0.002768	-0.001064	0.018735	
mp:2017-08-12_20.00.00.News.COM_ENM.HOIL	HOIL	2017-08-12T20:00:00.000Z	News	2.2.18	14.0	0.001549	0.071429						0.071429			0.285714		0.178571			0.142857									
mp:2017-08-12_20.00.00.News.COM_ENM.IRN	IRN	2017-08-12T20:00:00.000Z	News	2.2.18	238.5	0.026387	-0.140461	-0.004193	0.008386		-0.013103	0.037736	0.067086	0.016771	0.081761	0.004193	0.025157	0.159329	-0.004193		-0.010482		0.037736	-0.041929			0.012579			
mp:2017-08-12_20.00.00.News.COM_ENM.JET	JET	2017-08-12T20:00:00.000Z	News	2.2.18	8.0	0.000885										0.250000		0.125000												
mp:2017-08-12_20.00.00.News.COM_ENM.LNG	LNG	2017-08-12T20:00:00.000Z	News	2.2.18	10.0	0.001106	-0.100000											-0.200000						-0.300000	0.100000		-0.500000			
mp:2017-08-12_20.00.00.News.COM_ENM.NGS	NGS	2017-08-12T20:00:00.000Z	News	2.2.18	534.9	0.059180	-0.104692	-0.042064	0.003739	0.003739	0.000935	0.014956	-0.024304	0.014021	0.070107	0.011217	0.014021	0.097962	0.033651		-0.005609		0.019443		0.026173		0.014956	-0.015891	0.028043	
mp:2017-08-12_20.00.00.News.COM_ENM.NKL	NKL	2017-08-12T20:00:00.000Z	News	2.2.18	94.9	0.010499	-0.221286	0.015806				0.021075	0.021075	0.015806	0.221286	-0.042150	0.047418	0.195205					0.004215		0.005269		0.005269			
mp:2017-08-12_20.00.00.News.COM_ENM.NSEA	NSEA	2017-08-12T20:00:00.000Z	News	2.2.18	23.2	0.002567	-0.344828											-0.077586					0.008621							
mp:2017-08-12_20.00.00.News.COM_ENM.PLAT	PLAT	2017-08-12T20:00:00.000Z	News	2.2.18	18.0	0.001991	-0.222222						0.111111					0.083333	0.000000						0.111111		0.111111			
mp:2017-08-12_20.00.00.News.COM_ENM.SLVR	SLVR	2017-08-12T20:00:00.000Z	News	2.2.18	354.0	0.039165	-0.016949	-0.005650	0.005650	0.005650	0.007768	0.012712	0.021186	0.008475	0.103107	0.039548	0.036723	0.159746	0.016949				0.043220		0.002825		0.019774		0.028249	
mp:2017-08-12_20.00.00.News.COM_ENM.STEE	STEE	2017-08-12T20:00:00.000Z	News	2.2.18	595.5	0.065884	-0.168766	-0.041982	0.003359		-0.003778	0.018472	0.047019	0.059614	0.073887	-0.008396	0.025189	0.126784	0.025189	0.006717	0.009236	0.001679	0.060453		0.007557		0.028547			
mp:2017-08-12_20.00.00.News.COM_ENM.URAN	URAN	2017-08-12T20:00:00.000Z	News	2.2.18	10.0	0.001106	0.200000	0.000000					-0.200000					0.300000												
mp:2017-08-12_20.00.00.News_Social.COM_ENM.ALU	ALU	2017-08-12T20:00:00.000Z	News_Social	2.2.18	600.6	0.040996	0.214785	0.100733	0.003330	0.004995	0.003746	0.014985	0.051615	0.018315	0.064935	-0.000833	0.034965	0.173202	0.033300	0.001665	0.016650		0.058941	0.009990	-0.001665	-0.000833	-0.014985	-0.006660		
mp:2017-08-12_20.00.00.News_Social.COM_ENM.BIOF	BIOF	2017-08-12T20:00:00.000Z	News_Social	2.2.18	121.4	0.008287	-0.045305	0.000000	0.008237	0.008237	0.008237		0.008237	0.041186	0.098847	0.032949	0.032949	0.163921	0.024712	0.008237	0.008237		0.052718		0.000000		-0.028830			
mp:2017-08-12_20.00.00.News_Social.COM_ENM.COA	COA	2017-08-12T20:00:00.000Z	News_Social	2.2.18	909.0	0.062047	-0.158416	0.014301	0.004400	0.003300	-0.003988	0.053905	0.008801	0.025303	0.065457	0.007701	0.006601	0.152255	0.002750		0.002200		0.040044	0.001100	0.008801	0.012101	-0.002750		0.005501	
mp:2017-08-12_20.00.00.News_Social.COM_ENM.CPPR	CPPR	2017-08-12T20:00:00.000Z	News_Social	2.2.18	1095.7	0.074791	-0.157434	0.028292	-0.000913	0.012777	-0.000456	0.005476	0.006389	0.005020	0.040613	-0.031943	0.013234	0.130967	0.002738		0.009127		0.011682		0.003651		-0.061148		0.004563	
mp:2017-08-12_20.00.00.News_Social.COM_ENM.CRU	CRU	2017-08-12T20:00:00.000Z	News_Social	2.2.18	3590.4	0.245077	-0.188698	-0.018382	0.014762	0.001671	0.010967	0.010166	0.007799	0.023117	0.077846	-0.005153	0.009052	0.122779	0.001114		-0.004178	0.000000	0.030832	0.001393	-0.001114	0.000557	-0.041500	-0.004178	0.002785	
mp:2017-08-12_20.00.00.News_Social.COM_ENM.BIOETH	BIOETH	2017-08-12T20:00:00.000Z	News_Social	2.2.18	168.5	0.011502	0.148368	0.023739			0.001484		-0.005935	0.032641	0.011869	0.094955	0.154303	0.149110	0.011869		0.011869		0.059347	-0.011869	-0.029674		-0.053412			
mp:2017-08-12_20.00.00.News_Social.COM_ENM.MOG	MOG	2017-08-12T20:00:00.000Z	News_Social	2.2.18	371.2	0.025338	-0.259968	-0.055226	0.021552	0.005388	0.003367	0.018858	-0.005388	0.017511	0.066002	-0.055226	0.008082	0.128502	0.001347		0.029634		0.071929		0.001347		-0.018858			
mp:2017-08-12_20.00.00.News_Social.COM_ENM.GOL	GOL	2017-08-12T20:00:00.000Z	News_Social	2.2.18	3778.2	0.257896	-0.029247	0.011513	0.006882	0.013101	0.005062	0.025806	-0.008205	0.028320	0.077815	0.004235	0.018792	0.159917	0.015219	0.000397	0.008470		0.031814	-0.000132	-0.026732		0.000000	-0.000662	0.012704	
mp:2017-08-12_20.00.00.News_Social.COM_ENM.HOIL	HOIL	2017-08-12T20:00:00.000Z	News_Social	2.2.18	14.0	0.000956	0.071429						0.071429			0.285714		0.178571			0.142857									
mp:2017-08-12_20.00.00.News_Social.COM_ENM.IRN	IRN	2017-08-12T20:00:00.000Z	News_Social	2.2.18	449.7	0.030696	-0.128975	-0.008895	0.004447	0.003336	-0.010285	0.040027	0.017790	0.011119	0.094507	-0.011119	0.013342	0.144152	0.006671		-0.010007		0.037136	-0.022237	0.002224		0.031132		-0.002224	
mp:2017-08-12_20.00.00.News_Social.COM_ENM.JET	JET	2017-08-12T20:00:00.000Z	News_Social	2.2.18	32.0	0.002184	0.421875									0.062500	0.031250	0.078125					0.031250		0.046875		0.187500			
