id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-13_20.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-13T20:00:00.000Z	Social	2.2.19	142.0	0.184776	-0.183099	-0.014085	0.007042		0.000000	0.084507	0.014085	0.091549	0.056338	0.014085	0.021127	0.105634	0.007042				0.133803		-0.007042		0.014085			0.056338			
mp:2017-08-13_20.00.00.Social.COM_AGR.COF	COF	2017-08-13T20:00:00.000Z	Social	2.2.19	30.0	0.039037	0.133333						-0.066667		0.033333	0.033333		0.150000									0.066667						0.133333
mp:2017-08-13_20.00.00.Social.COM_AGR.COR	COR	2017-08-13T20:00:00.000Z	Social	2.2.19	71.5	0.093038	-0.209790	-0.055944		0.027972	-0.017483	0.041958	-0.055944		0.097902	-0.034965	0.013986	0.113636			-0.027972		0.111888				0.027972						0.055944
mp:2017-08-13_20.00.00.Social.COM_AGR.COT	COT	2017-08-13T20:00:00.000Z	Social	2.2.19	120.0	0.156148	-0.062500	-0.050000		0.025000		0.054167	0.050000	0.016667	0.037500	0.041667	0.008333	0.145833	0.000000		0.016667		0.033333		0.045833		0.016667		0.008333				
mp:2017-08-13_20.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-13T20:00:00.000Z	Social	2.2.19	35.5	0.046194	-0.309859					0.028169	0.042254	0.197183	0.112676	-0.028169	0.056338	0.137324					0.056338		0.000000		0.028169						
mp:2017-08-13_20.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-13T20:00:00.000Z	Social	2.2.19	97.0	0.126220	-0.134021	-0.020619		0.010309	0.002577		0.051546		0.051546	0.010309	0.010309	0.134021	0.010309						0.123711		-0.061856						
mp:2017-08-13_20.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-13T20:00:00.000Z	Social	2.2.19	19.0	0.024723	-0.157895						0.052632		0.052632		0.052632	-0.039474	0.105263				0.157895				-0.105263						
mp:2017-08-13_20.00.00.Social.COM_AGR.SUG	SUG	2017-08-13T20:00:00.000Z	Social	2.2.19	85.5	0.111256	-0.187135	0.035088					0.070175		0.122807	0.023392	0.011696	0.203216	0.011696	0.011696				0.023392	0.023392				-0.023392				
mp:2017-08-13_20.00.00.Social.COM_AGR.WHT	WHT	2017-08-13T20:00:00.000Z	Social	2.2.19	168.0	0.218608	0.000000	0.035714	0.023810		-0.004464		-0.044643		0.077381	-0.035714	0.002976	0.129464					0.017857		0.062500		0.011905	0.005952	0.044643				
mp:2017-08-13_20.00.00.News_Social.COM_AGR.CTTL	CTTL	2017-08-13T20:00:00.000Z	News_Social	2.2.19	306.5	0.106177	-0.202284	-0.052202	0.003263		-0.016313	0.081566	0.013051	0.042414	0.055465	-0.003263	0.026101	0.132545	0.013051				0.071778		-0.003263		0.000000		-0.001631	0.039152			
mp:2017-08-13_20.00.00.News_Social.COM_AGR.COC	COC	2017-08-13T20:00:00.000Z	News_Social	2.2.19	42.7	0.014792	-0.210773						0.023419	0.187354			0.023419	0.019321			-0.023419		0.121780				0.187354		0.058548				
mp:2017-08-13_20.00.00.News_Social.COM_AGR.COF	COF	2017-08-13T20:00:00.000Z	News_Social	2.2.19	119.5	0.041397	-0.020921	-0.041841	0.008368	0.025105			-0.066946		0.050209	-0.041841	0.008368	0.193515	-0.025105				0.016736		0.008368		0.025105						0.033473
mp:2017-08-13_20.00.00.News_Social.COM_AGR.COR	COR	2017-08-13T20:00:00.000Z	News_Social	2.2.19	311.5	0.107909	-0.158909	-0.020867		0.012841	-0.008026	0.006421	-0.025682	0.027287	0.067416	0.012841	0.004815	0.053772	0.003210		-0.019262	-0.009631	0.049759		0.009631		0.094703	0.048154	-0.003210				0.016051
mp:2017-08-13_20.00.00.News_Social.COM_AGR.COT	COT	2017-08-13T20:00:00.000Z	News_Social	2.2.19	545.2	0.188866	-0.095378	-0.016508	0.011005	0.005503	-0.009629	0.041269	0.044021	0.015591	0.073368	0.014674	0.009171	0.134263	-0.012839		-0.015591	-0.016508	0.026045		0.026596		-0.007337		0.003668	0.001834			
mp:2017-08-13_20.00.00.News_Social.COM_AGR.HOGS	HOGS	2017-08-13T20:00:00.000Z	News_Social	2.2.19	45.5	0.015762	-0.296703		0.021978			0.021978	0.076923	0.153846	0.131868	0.010989	0.043956	0.145604					0.065934		0.000000		0.021978						
mp:2017-08-13_20.00.00.News_Social.COM_AGR.POIL	POIL	2017-08-13T20:00:00.000Z	News_Social	2.2.19	36.0	0.012471	0.111111		0.027778				0.055556					-0.048611			0.000000		0.027778		0.027778		-0.194444	-0.027778					
mp:2017-08-13_20.00.00.News_Social.COM_AGR.RICE1	RICE1	2017-08-13T20:00:00.000Z	News_Social	2.2.19	584.5	0.202480	-0.159966	0.012831	0.001711	0.008554	0.002139	0.006843	0.044482	0.029085	0.058169	-0.007699	0.010265	0.132806	-0.000855		0.005133		0.013687	0.006843	0.040205		-0.065013	0.001711	0.000000				0.008554
