id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-12_09.00.00.News.CUR.ARS	ARS	2017-08-12T09:00:00.000Z	News	2.2.18	7.0	0.000664	-0.285714					0.285714		0.142857				-0.035714			-0.285714						
mp:2017-08-12_09.00.00.News.CUR.AUD	AUD	2017-08-12T09:00:00.000Z	News	2.2.18	48.0	0.004550	-0.375000	-0.041667				0.041667	0.041667	0.208333	0.125000			0.125000			-0.041667	-0.041667	0.041667				0.041667
mp:2017-08-12_09.00.00.News.CUR.CAD	CAD	2017-08-12T09:00:00.000Z	News	2.2.18	475.0	0.045027	0.128421	0.008421			0.040000	0.044211	0.037895		0.065263	0.025263	0.004211	0.101053	0.012632		0.058947		0.002105	0.002105			0.018947
mp:2017-08-12_09.00.00.News.CUR.CNY	CNY	2017-08-12T09:00:00.000Z	News	2.2.18	1250.5	0.118539	0.023990	0.011995		0.001599	0.003499	0.013994	-0.049580	0.038784	0.039984	-0.041184	0.007197	0.072971	-0.003599	-0.000800	0.109556	0.024790	0.013595	0.002399			0.055178
mp:2017-08-12_09.00.00.News.CUR.EUR	EUR	2017-08-12T09:00:00.000Z	News	2.2.18	2186.2	0.207236	-0.116641	0.000915	0.015095	0.002287	0.000800	0.000686	0.009148	0.041625	0.047571	0.002287	0.010063	0.112730	-0.001144	0.000915	0.030189	0.003659	0.006267	0.001830			0.003431
mp:2017-08-12_09.00.00.News.CUR.INR	INR	2017-08-12T09:00:00.000Z	News	2.2.18	464.2	0.044003	-0.261741	0.015080	0.004308	0.002154	0.001616	0.002154	-0.007540	0.030159	0.019388	0.012925	0.009694	0.056710	-0.002154		0.058165	0.038776	0.047824				0.008617
mp:2017-08-12_09.00.00.News.CUR.IDR	IDR	2017-08-12T09:00:00.000Z	News	2.2.18	84.0	0.007963	0.142857	0.011905				0.142857	0.142857	0.011905				0.044643	-0.011905		0.166667		0.071429				
mp:2017-08-12_09.00.00.News.CUR.ILS	ILS	2017-08-12T09:00:00.000Z	News	2.2.18	6.0	0.000569	0.166667				0.041667							0.083333			0.333333						
mp:2017-08-12_09.00.00.News.CUR.JPY	JPY	2017-08-12T09:00:00.000Z	News	2.2.18	227.2	0.021537	-0.327905	-0.039613	0.026408			0.033011	0.022007	0.022007	0.116637	-0.002201	0.004401	0.125220	-0.013204	-0.008803	0.035211	0.004401	0.027289	0.004401			0.004401
mp:2017-08-12_09.00.00.News.CUR.MYR	MYR	2017-08-12T09:00:00.000Z	News	2.2.18	168.5	0.015973	0.094955	-0.011869	-0.005935		0.002967	0.020772	0.020772	0.005935	0.038576	0.011869	-0.002967	0.068991			0.189911		0.008902				0.005935
mp:2017-08-12_09.00.00.News.CUR.MXN	MXN	2017-08-12T09:00:00.000Z	News	2.2.18	405.6	0.038448	-0.145464					0.007396	0.007396	0.081361	0.036982	-0.022189		0.106262	0.014793		-0.054241		0.016272				0.007396
mp:2017-08-12_09.00.00.News.CUR.NZD	NZD	2017-08-12T09:00:00.000Z	News	2.2.18	22.6	0.002142	0.176991								0.132743	-0.044248		0.103982			0.088496		0.026549				0.044248
mp:2017-08-12_09.00.00.News.CUR.PLN	PLN	2017-08-12T09:00:00.000Z	News	2.2.18	14.8	0.001403	0.405405											-0.047297			0.270270		0.324324				
mp:2017-08-12_09.00.00.News.CUR.RUB	RUB	2017-08-12T09:00:00.000Z	News	2.2.18	34.2	0.003242	0.000000								0.029240	-0.058480		0.027778	0.029240		0.058480		0.005848				0.058480
mp:2017-08-12_09.00.00.News.CUR.ZAR	ZAR	2017-08-12T09:00:00.000Z	News	2.2.18	288.0	0.027300	-0.135417	-0.013889					-0.017361	0.020833	0.062500	-0.013889	0.024306	0.088542	-0.027778		0.017361	-0.013889	0.020833				0.055556
mp:2017-08-12_09.00.00.News.CUR.KRW	KRW	2017-08-12T09:00:00.000Z	News	2.2.18	35.0	0.003318	-0.114286					0.085714	0.028571	0.228571	0.057143			0.050000	-0.028571		0.142857		0.028571				
mp:2017-08-12_09.00.00.News.CUR.CHF	CHF	2017-08-12T09:00:00.000Z	News	2.2.18	85.5	0.008105	0.035088	-0.070175				0.105263			0.093567		0.011696	0.100877			-0.023392		0.005848				
mp:2017-08-12_09.00.00.News.CUR.THB	THB	2017-08-12T09:00:00.000Z	News	2.2.18	143.5	0.013603	-0.132404	-0.020906					0.048780	0.118467	0.020906	-0.041812	0.006969	0.058362			0.142857						0.013937
mp:2017-08-12_09.00.00.News.CUR.USD	USD	2017-08-12T09:00:00.000Z	News	2.2.18	4468.8	0.423611	-0.291130	-0.002126	0.010070	0.000336	0.011357	0.009063	-0.003021	0.017566	0.070265	-0.008839	0.006266	0.104541	0.002462	0.000224	-0.052475	-0.000671	0.011927	0.001566			-0.011972
mp:2017-08-12_09.00.00.News.CUR.GBP	GBP	2017-08-12T09:00:00.000Z	News	2.2.18	134.7	0.012769	-0.441722	-0.022272			-0.001856		-0.007424	0.007424	0.085375	-0.007424	0.007424	0.130475	0.011136		-0.074239		0.001485				0.014848
mp:2017-08-12_09.00.00.News_Social.CUR.ARS	ARS	2017-08-12T09:00:00.000Z	News_Social	2.2.18	7.0	0.000307	-0.285714					0.285714		0.142857				-0.035714			-0.285714						
