id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-14_11.00.00.News_Social.CUR.ARS	ARS	2017-08-14T11:00:00.000Z	News_Social	2.2.19	5.0	0.000213	0.000000											0.150000			-0.200000						
mp:2017-08-14_11.00.00.News_Social.CUR.AUD	AUD	2017-08-14T11:00:00.000Z	News_Social	2.2.19	524.0	0.022326	-0.031489	0.007634	0.003817	0.000954	0.000477	0.007634	0.019084	0.041985	0.070611	0.001908	0.032443	0.091842	-0.003817		0.075382	0.001908	0.030534	0.002863			-0.003817
mp:2017-08-14_11.00.00.News_Social.CUR.CAD	CAD	2017-08-14T11:00:00.000Z	News_Social	2.2.19	43.0	0.001832	-0.395349	-0.023256	0.023256				0.093023	0.000000	0.093023		0.023256	0.186047			0.000000						-0.023256
mp:2017-08-14_11.00.00.News_Social.CUR.CNY	CNY	2017-08-14T11:00:00.000Z	News_Social	2.2.19	2606.8	0.111066	-0.012851	-0.015536	0.009207	0.000384	0.001918	0.009207	0.005946	0.011700	0.052938	0.038937	0.004220	0.073941	-0.053706	0.000384	0.077873	-0.000384	0.024244	0.001534			0.009207
mp:2017-08-14_11.00.00.News_Social.CUR.EGP	EGP	2017-08-14T11:00:00.000Z	News_Social	2.2.19	43.0	0.001832	0.069767						-0.023256	0.093023	0.046512			0.098837	0.023256		0.139535						
mp:2017-08-14_11.00.00.News_Social.CUR.EUR	EUR	2017-08-14T11:00:00.000Z	News_Social	2.2.19	2397.9	0.102165	-0.185996	-0.024188	0.017932	0.004587	0.005317	0.009592	0.003962	0.014805	0.063389	0.000417	0.017724	0.098565	-0.000209	-0.000834	0.036490	0.002085	0.029484	0.002502			0.008132
mp:2017-08-14_11.00.00.News_Social.CUR.HKD	HKD	2017-08-14T11:00:00.000Z	News_Social	2.2.19	34.0	0.001449	-0.176471	0.029412	0.088235				0.029412		0.088235			0.007353			0.088235	0.029412		0.029412			0.147059
mp:2017-08-14_11.00.00.News_Social.CUR.INR	INR	2017-08-14T11:00:00.000Z	News_Social	2.2.19	576.5	0.024562	0.095403	0.037294	-0.001735	0.010408	-0.004337		0.013010	0.019081	0.031223	-0.006071	0.017346	0.076323	-0.003469	-0.003469	0.160451	0.001735	0.024284	0.003469			0.012142
mp:2017-08-14_11.00.00.News_Social.CUR.IDR	IDR	2017-08-14T11:00:00.000Z	News_Social	2.2.19	146.8	0.006255	-0.224796	0.054496				0.013624	-0.047684	0.027248	0.027248	-0.013624	0.013624	0.077997	-0.013624		-0.102180		0.053134	0.013624			0.034060
mp:2017-08-14_11.00.00.News_Social.CUR.ILS	ILS	2017-08-14T11:00:00.000Z	News_Social	2.2.19	29.0	0.001236	0.068966				0.008621					-0.034483		0.025862	0.000000		0.241379						
