id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-15_06.00.00.News_Social.CUR.ARS	ARS	2017-08-15T06:00:00.000Z	News_Social	2.2.19	129.0	0.004077	0.182171				-0.015504		0.031008	0.023256	0.031008	0.000000		0.147287	-0.015504		0.034884			0.007752			-0.007752
mp:2017-08-15_06.00.00.News_Social.CUR.AUD	AUD	2017-08-15T06:00:00.000Z	News_Social	2.2.19	2308.6	0.072965	-0.102010	0.002816	0.014728	0.001516	0.000108	0.001733	-0.009530	0.025990	0.041150	-0.008014	0.012778	0.081359	0.002166		0.009746	0.002382	0.020402	-0.000650			0.019059
mp:2017-08-15_06.00.00.News_Social.CUR.BRL	BRL	2017-08-15T06:00:00.000Z	News_Social	2.2.19	8.0	0.000253	-0.250000							0.125000	0.125000			0.000000			0.250000		0.250000				
mp:2017-08-15_06.00.00.News_Social.CUR.CAD	CAD	2017-08-15T06:00:00.000Z	News_Social	2.2.19	457.0	0.014444	-0.135667	-0.004376	0.002188	0.002188	0.015317	0.015317	0.021882	0.013129	0.075492	-0.002188	0.010941	0.145514	0.019694		0.009847	0.002188		0.010941			-0.004376
mp:2017-08-15_06.00.00.News_Social.CUR.CNY	CNY	2017-08-15T06:00:00.000Z	News_Social	2.2.19	2430.0	0.076802	-0.011934	0.007819	0.001646	0.001646	-0.000103	0.013992	0.000412	0.017901	0.038066	0.038889	0.018107	0.053858	-0.059671	0.002058	0.124486	0.014815	0.012798	0.002469			0.005761
mp:2017-08-15_06.00.00.News_Social.CUR.EGP	EGP	2017-08-15T06:00:00.000Z	News_Social	2.2.19	15.0	0.000474	0.000000							0.133333				0.083333			0.066667						
mp:2017-08-15_06.00.00.News_Social.CUR.EUR	EUR	2017-08-15T06:00:00.000Z	News_Social	2.2.19	3155.8	0.099741	-0.155428	-0.017270	0.010615	0.004436	0.004515	0.008397	-0.003010	0.016319	0.051176	0.003486	0.015210	0.081889	0.000158	-0.000951	0.027093	0.000000	0.032733	0.002218			0.011883
mp:2017-08-15_06.00.00.News_Social.CUR.HKD	HKD	2017-08-15T06:00:00.000Z	News_Social	2.2.19	33.0	0.001043	0.272727	0.121212					0.000000		0.121212	0.060606	0.121212	0.174242			0.060606	0.060606					
mp:2017-08-15_06.00.00.News_Social.CUR.INR	INR	2017-08-15T06:00:00.000Z	News_Social	2.2.19	377.5	0.011931	-0.075497	0.005298	0.001325	0.013245	0.014570	0.002649	-0.005298	0.034437	0.018543	-0.030464	0.031788	0.093046	0.000000	-0.005298	0.066225	0.002649	0.021192	0.013245			0.007947
mp:2017-08-15_06.00.00.News_Social.CUR.IDR	IDR	2017-08-15T06:00:00.000Z	News_Social	2.2.19	275.3	0.008701	-0.194333	0.025427	0.007265		-0.063567	0.047221	0.012713	0.018162	0.029059	0.058118	0.007265	0.175899	-0.003632		0.034508		0.030149	0.003632			0.005449
mp:2017-08-15_06.00.00.News_Social.CUR.IRR	IRR	2017-08-15T06:00:00.000Z	News_Social	2.2.19	2.5	0.000079	0.200000	0.200000										-0.050000	0.200000		0.400000						
mp:2017-08-15_06.00.00.News_Social.CUR.ILS	ILS	2017-08-15T06:00:00.000Z	News_Social	2.2.19	19.0	0.000601	0.263158									-0.052632		0.118421			0.052632						
mp:2017-08-15_06.00.00.News_Social.CUR.JPY	JPY	2017-08-15T06:00:00.000Z	News_Social	2.2.19	1539.6	0.048660	-0.085737	-0.055209	0.006495	0.000650	0.006333	0.016888	0.011042	0.032476	0.048389	0.008444	0.013640	0.096031	0.006170	0.000325	0.027929	0.001299	0.040985	0.000650			-0.002923
mp:2017-08-15_06.00.00.News_Social.CUR.MYR	MYR	2017-08-15T06:00:00.000Z	News_Social	2.2.19	407.2	0.012870	-0.022102	-0.019646	0.002456		0.001228	0.029470	-0.027014	0.012279	0.060167	0.009823	0.024558	0.075393			0.106827		0.091356	0.012279			0.004912
mp:2017-08-15_06.00.00.News_Social.CUR.MXN	MXN	2017-08-15T06:00:00.000Z	News_Social	2.2.19	73.4	0.002320	-0.102180	0.027248				0.027248	-0.013624	0.040872	0.177112	-0.013624	0.027248	0.131471			-0.006812	0.013624	0.059946				
mp:2017-08-15_06.00.00.News_Social.CUR.NZD	NZD	2017-08-15T06:00:00.000Z	News_Social	2.2.19	298.0	0.009418	-0.030201	0.006711	0.023490		0.011745	0.023490	-0.016779	0.033557	0.077181	0.015101	0.033557	0.098993			0.040268	0.003356	0.000000				0.073826
mp:2017-08-15_06.00.00.News_Social.CUR.PLN	PLN	2017-08-15T06:00:00.000Z	News_Social	2.2.19	246.8	0.007800	-0.089141	0.016207			0.003039	0.008104	0.105348	0.032415	0.121556	0.012156	0.008104	0.106564	0.004052		0.072934		0.080227				0.056726
mp:2017-08-15_06.00.00.News_Social.CUR.RUB	RUB	2017-08-15T06:00:00.000Z	News_Social	2.2.19	37.0	0.001169	0.189189								0.081081	0.081081		0.006757	0.054054		0.108108						0.054054
mp:2017-08-15_06.00.00.News_Social.CUR.SGD	SGD	2017-08-15T06:00:00.000Z	News_Social	2.2.19	71.5	0.002260	0.216783	0.027972		0.062937		-0.006993	0.000000	0.027972	0.097902	0.041958	0.027972	0.190559			0.041958		0.041958				
mp:2017-08-15_06.00.00.News_Social.CUR.ZAR	ZAR	2017-08-15T06:00:00.000Z	News_Social	2.2.19	611.4	0.019324	-0.195453	-0.009814	0.045797	0.003271	0.001022		0.004907	0.017991	0.022898	0.009814	0.004907	0.135999	0.006542		-0.032712		0.020281	0.011449			0.004907
mp:2017-08-15_06.00.00.News_Social.CUR.KRW	KRW	2017-08-15T06:00:00.000Z	News_Social	2.2.19	26.0	0.000822	0.153846						-0.115385		0.038462			0.211538			-0.076923						
mp:2017-08-15_06.00.00.News_Social.CUR.CHF	CHF	2017-08-15T06:00:00.000Z	News_Social	2.2.19	474.6	0.015000	-0.356089	-0.037927	0.021070		0.001054	0.018963	-0.002107	0.012642	0.046355	-0.025284	0.014749	0.079225	-0.008428	-0.006321	-0.069532	-0.006321	0.011799				0.000000
mp:2017-08-15_06.00.00.News_Social.CUR.THB	THB	2017-08-15T06:00:00.000Z	News_Social	2.2.19	53.0	0.001675	0.264151	0.056604		0.018868		0.056604	-0.056604	0.018868		0.018868		0.084906	0.037736		0.132075		0.056604				
mp:2017-08-15_06.00.00.News_Social.CUR.TRY	TRY	2017-08-15T06:00:00.000Z	News_Social	2.2.19	26.0	0.000822	-0.153846	0.115385					-0.038462			0.038462		-0.028846	-0.076923		0.269231	-0.038462					
mp:2017-08-15_06.00.00.News_Social.CUR.USD	USD	2017-08-15T06:00:00.000Z	News_Social	2.2.19	18387.9	0.581162	0.046743	-0.010034	0.017783	0.001550	-0.001271	0.009544	0.006499	0.022406	0.057647	0.008402	0.013514	0.121460	-0.001224	-0.000245	0.049299	0.002474	0.024250	0.000734			0.000109
mp:2017-08-15_06.00.00.News_Social.CUR.AED	AED	2017-08-15T06:00:00.000Z	News_Social	2.2.19	13.0	0.000411	0.076923	-0.076923							0.076923			-0.057692			0.615385						
mp:2017-08-15_06.00.00.News_Social.CUR.GBP	GBP	2017-08-15T06:00:00.000Z	News_Social	2.2.19	163.8	0.005177	-0.018315	-0.048840	0.006105	0.006105	0.010684	0.000000	-0.012210	0.000000	0.067155	-0.006105	0.024420	0.091880	0.000000		0.097680	0.018315	0.059829				0.006105
mp:2017-08-15_06.00.00.News.CUR.ARS	ARS	2017-08-15T06:00:00.000Z	News	2.2.19	109.0	0.005026	0.165138				-0.018349		0.036697	0.018349	0.036697	0.009174		0.160550	-0.018349		0.000000			0.009174			-0.009174
mp:2017-08-15_06.00.00.News.CUR.AUD	AUD	2017-08-15T06:00:00.000Z	News	2.2.19	2004.6	0.092441	-0.097027	0.003991	0.016462	0.000499	-0.000374	0.000998	-0.014467	0.022947	0.033922	-0.009977	0.011474	0.073992			0.013968	0.003991	0.022997	-0.000499			0.023446
mp:2017-08-15_06.00.00.News.CUR.BRL	BRL	2017-08-15T06:00:00.000Z	News	2.2.19	8.0	0.000369	-0.250000							0.125000	0.125000			0.000000			0.250000		0.250000				
mp:2017-08-15_06.00.00.News.CUR.CAD	CAD	2017-08-15T06:00:00.000Z	News	2.2.19	259.0	0.011944	0.054054	0.023166	0.003861		0.030888	0.019305	0.007722	0.019305	0.081081	-0.003861		0.118726	0.027027		0.015444			0.015444			
mp:2017-08-15_06.00.00.News.CUR.CNY	CNY	2017-08-15T06:00:00.000Z	News	2.2.19	2218.8	0.102318	0.009014	0.012169	0.000901	0.001352	-0.000451	0.012619	-0.001803	0.018253	0.035379	0.041239	0.020056	0.049655	-0.063548	0.002253	0.141067	0.017126	0.012574	0.001352			0.006760
mp:2017-08-15_06.00.00.News.CUR.EGP	EGP	2017-08-15T06:00:00.000Z	News	2.2.19	15.0	0.000692	0.000000							0.133333				0.083333			0.066667						
mp:2017-08-15_06.00.00.News.CUR.EUR	EUR	2017-08-15T06:00:00.000Z	News	2.2.19	2446.8	0.112832	-0.179009	-0.021661	0.007970	0.002452	0.005007	0.004087	-0.002861	0.010626	0.050065	0.005109	0.013691	0.076855	0.002452	0.000409	0.025339	-0.000409	0.035066	0.001226			0.013487
mp:2017-08-15_06.00.00.News.CUR.HKD	HKD	2017-08-15T06:00:00.000Z	News	2.2.19	33.0	0.001522	0.272727	0.121212					0.000000		0.121212	0.060606	0.121212	0.174242			0.060606	0.060606					
mp:2017-08-15_06.00.00.News.CUR.INR	INR	2017-08-15T06:00:00.000Z	News	2.2.19	327.5	0.015102	-0.090076	0.000000	0.001527	0.015267	0.022901		-0.003053	0.039695	0.016794	-0.033588	0.027481	0.095038	0.003053	-0.003053	0.061069	0.003053	0.015267	0.015267			0.009160
mp:2017-08-15_06.00.00.News.CUR.IDR	IDR	2017-08-15T06:00:00.000Z	News	2.2.19	271.3	0.012511	-0.197199	0.025802	0.007372		-0.064504	0.047917	0.012901	0.018430	0.029488	0.047917	0.003686	0.174806	-0.003686		0.035017		0.030593	0.003686			0.005529
mp:2017-08-15_06.00.00.News.CUR.ILS	ILS	2017-08-15T06:00:00.000Z	News	2.2.19	19.0	0.000876	0.263158									-0.052632		0.118421			0.052632						
mp:2017-08-15_06.00.00.News.CUR.JPY	JPY	2017-08-15T06:00:00.000Z	News	2.2.19	1325.1	0.061106	-0.088295	-0.059618	0.006792		0.007169	0.015848	0.011320	0.035469	0.045280	0.007547	0.010565	0.094880	0.002641	0.000377	0.030186	0.002264	0.044978	0.000755			-0.004528
mp:2017-08-15_06.00.00.News.CUR.MYR	MYR	2017-08-15T06:00:00.000Z	News	2.2.19	396.8	0.018298	-0.022681	-0.020161	0.002520		0.001260	0.030242	-0.027722	0.012601	0.061744	0.010081	0.025202	0.078881			0.099546		0.087702	0.012601			0.005040
mp:2017-08-15_06.00.00.News.CUR.MXN	MXN	2017-08-15T06:00:00.000Z	News	2.2.19	46.4	0.002140	0.053879					0.043103	-0.021552		0.193966	-0.043103	0.021552	0.100216			0.010776		0.073276				
mp:2017-08-15_06.00.00.News.CUR.NZD	NZD	2017-08-15T06:00:00.000Z	News	2.2.19	178.0	0.008208	0.011236	-0.011236	0.022472			0.033708	-0.016854	0.022472	0.067416	0.005618	0.044944	0.058989			0.078652						0.123596
