id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-12_22.00.00.News.CUR.AUD	AUD	2017-08-12T22:00:00.000Z	News	2.2.18	24.0	0.010039	-0.375000	-0.041667				0.041667	0.041667	0.208333	0.125000			0.125000			-0.041667	-0.041667	0.041667				0.041667
mp:2017-08-12_22.00.00.News.CUR.CNY	CNY	2017-08-12T22:00:00.000Z	News	2.2.18	611.0	0.255574	0.045827	0.065466		0.001637	0.009820	0.024550	-0.011457	0.011457	0.012275	-0.013912	0.014730	0.060966	-0.008183		0.142390	0.024550	0.016367				0.111293
mp:2017-08-12_22.00.00.News.CUR.EUR	EUR	2017-08-12T22:00:00.000Z	News	2.2.18	414.2	0.173255	-0.113472	0.006036	0.004829	0.009657	0.000000	0.004829	0.013279	0.019314	0.080879	0.031386	0.004829	0.137796	0.018107	-0.001207	0.056736	0.002414	0.007726	0.002414		-0.002414	0.002414
mp:2017-08-12_22.00.00.News.CUR.INR	INR	2017-08-12T22:00:00.000Z	News	2.2.18	215.5	0.090141	-0.424594	-0.027842		0.004640	0.001160	0.004640	0.023202	0.023202	0.060325	0.037123	0.006961	0.120650			-0.027842		0.004640				-0.037123
mp:2017-08-12_22.00.00.News.CUR.IDR	IDR	2017-08-12T22:00:00.000Z	News	2.2.18	34.0	0.014222	0.205882						-0.294118			-0.147059		0.198529			-0.029412			0.147059			
mp:2017-08-12_22.00.00.News.CUR.JPY	JPY	2017-08-12T22:00:00.000Z	News	2.2.18	249.7	0.104446	-0.218262	-0.028034	0.028034			0.030036	-0.010012	0.016019	0.104125	0.004005	0.036043	0.126452	-0.004005	-0.008010	0.052062	0.004005	0.024830	0.004005			0.012014
mp:2017-08-12_22.00.00.News.CUR.MYR	MYR	2017-08-12T22:00:00.000Z	News	2.2.18	78.0	0.032626	-0.038462	-0.025641			0.006410	0.044872	0.044872		0.051282	0.025641		0.099359			0.115385		0.012821				0.012821
mp:2017-08-12_22.00.00.News.CUR.MXN	MXN	2017-08-12T22:00:00.000Z	News	2.2.18	271.4	0.113523	-0.143699					0.007369	0.007369	0.081061	0.036846	-0.022108		0.105564	0.014738		-0.051584		0.016212				0.007369
mp:2017-08-12_22.00.00.News.CUR.KRW	KRW	2017-08-12T22:00:00.000Z	News	2.2.18	3.0	0.001255	0.333333							0.666667				0.250000									
mp:2017-08-12_22.00.00.News.CUR.CHF	CHF	2017-08-12T22:00:00.000Z	News	2.2.18	6.0	0.002510	-0.666667									-0.333333		0.250000									
mp:2017-08-12_22.00.00.News.CUR.THB	THB	2017-08-12T22:00:00.000Z	News	2.2.18	65.0	0.027189	-0.123077	-0.015385					0.046154	0.076923	0.076923	-0.046154	0.015385	0.038462			0.138462		0.061538				
mp:2017-08-12_22.00.00.News.CUR.USD	USD	2017-08-12T22:00:00.000Z	News	2.2.18	394.9	0.165182	-0.211446	0.010129	0.007597		0.016460		-0.020258	0.007597	0.055710	-0.010129	0.002532	0.097430	-0.002532		-0.015194	0.002532	0.025070	0.010129			0.001266
