id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-13_22.00.00.News_Social.COU.AF	AF	2017-08-13T22:00:00.000Z	News_Social	2.2.19	5035.7	0.004039	-0.163532	-0.024922	0.011816	0.000199	-0.003277	0.339873	0.060170	0.032468	0.051433	0.011021	0.004369	0.016326	0.000596	0.008142		0.000199	-0.019967							-0.002284	-0.000199	0.002085			0.001092	0.001589	0.018150	-0.000199		-0.000199				0.000596	0.001370			-0.001589		0.000596		0.050440	0.004369	
mp:2017-08-13_22.00.00.News_Social.COU.DZ	DZ	2017-08-13T22:00:00.000Z	News_Social	2.2.19	363.2	0.000291	-0.119769		0.006883		0.001377	0.148678	0.026156	0.077093	0.071586	0.085352	0.017896	0.065391	0.000000	0.024780			-0.012803					-0.002753		-0.002753		0.002753					0.005507								0.005507							0.041300		
mp:2017-08-13_22.00.00.News_Social.COU.AO	AO	2017-08-13T22:00:00.000Z	News_Social	2.2.19	188.4	0.000151	-0.082272		0.002654	0.005308	0.011943	0.034501	-0.023885	0.021231	0.053079	0.031847	0.021231	0.075637	0.015924				0.013004							-0.026539	0.005308	0.015924																0.031847				0.005308	-0.021231	
mp:2017-08-13_22.00.00.News_Social.COU.AR	AR	2017-08-13T22:00:00.000Z	News_Social	2.2.19	4992.9	0.004005	-0.147910	0.007110	0.005508	0.004807	-0.005333	0.038254	0.020429	0.035450	0.074606	0.045064	0.008212	0.066409	0.007811	0.001202	0.003405	0.004406	-0.002203			0.002804		0.000401		-0.003705	-0.000601	0.012718		0.000601		0.001001	0.007551	0.000401						0.036352	0.000040			-0.010415		0.000200		0.008712	0.003605	
mp:2017-08-13_22.00.00.News_Social.COU.AM	AM	2017-08-13T22:00:00.000Z	News_Social	2.2.19	247.0	0.000198	-0.220648	-0.044534	0.004049	0.004049	0.004049	0.271255	0.070850	0.024291	0.062753	0.000000	0.004049	0.034160	0.004049				-0.009109						0.004049	-0.020243	0.004049						-0.008097							0.024291								0.020243		
mp:2017-08-13_22.00.00.News_Social.COU.AU	AU	2017-08-13T22:00:00.000Z	News_Social	2.2.19	39845.4	0.031962	-0.152728	-0.001242	0.009600	0.010967	-0.004392	0.044309	0.040017	0.024570	0.087338	0.017016	0.016024	0.084588	0.002886	0.012147	0.001305	0.001431	-0.011507		0.000527	0.000653		0.000414	-0.000351	-0.001054	-0.001142	0.015804		0.000201	0.000389	-0.000665	0.010940	0.001995	0.000163	-0.000740	-0.000151			0.004003	0.000023	0.000364	-0.000025	-0.006575	0.000590	0.000063	0.000075	0.006061	-0.000251	0.000025
mp:2017-08-13_22.00.00.News_Social.COU.AT	AT	2017-08-13T22:00:00.000Z	News_Social	2.2.19	823.2	0.000660	0.020651	0.007896	0.006074	0.027940	0.000607	0.094145	0.029155	0.026118	0.060739	0.062561	0.010933	0.078277	0.006074	0.000607		0.002430	0.006803							-0.009718	0.002430	0.013362	-0.001215			-0.001215	0.002430	0.007289	0.001215				0.003644							0.003644		0.006074		
mp:2017-08-13_22.00.00.News_Social.COU.BH	BH	2017-08-13T22:00:00.000Z	News_Social	2.2.19	665.7	0.000534	-0.016524	0.030044	0.003004	0.004507	0.005258	0.147213	0.015022	0.033048	0.049572	0.032297	0.009013	0.065720	0.003004	0.003004			0.006910		-0.003004			0.003004		0.012017	0.000000	0.001502			0.001502		0.009764								0.000751			-0.001502		0.001502		0.021030		
mp:2017-08-13_22.00.00.News_Social.COU.BD	BD	2017-08-13T22:00:00.000Z	News_Social	2.2.19	3764.0	0.003019	-0.164320	0.002524	0.009431	0.002125	-0.000863	0.083688	0.034272	0.043438	0.074522	0.014479	0.020988	0.074040	0.008369	0.006908	0.000266		-0.009896	0.000266	-0.000266	0.002125		-0.000266	-0.000531	0.008767	-0.002657	0.005712			0.001328	-0.001063	0.013417	0.005048		0.000531				0.018332		0.000266		-0.004384				0.016206	0.000531	
mp:2017-08-13_22.00.00.News_Social.COU.BY	BY	2017-08-13T22:00:00.000Z	News_Social	2.2.19	290.0	0.000233	-0.248276		0.013793		0.003448	0.079310	0.089655	0.006897	0.067241	-0.001724	0.013793	0.051724		0.020690			-0.020690							-0.048276	-0.006897	0.020690					0.058621	-0.013793						0.013793								0.041379		
mp:2017-08-13_22.00.00.News_Social.COU.BE	BE	2017-08-13T22:00:00.000Z	News_Social	2.2.19	632.7	0.000508	-0.124862	0.008693	0.007112	0.026079	-0.003951	0.086139	-0.003161	0.048206	0.093251	0.015015	0.019757	0.094239	0.013434	0.007112		0.006322	-0.003003							0.005532	0.001581	0.001581					0.003161							0.000790								0.006322		
mp:2017-08-13_22.00.00.News_Social.COU.BO	BO	2017-08-13T22:00:00.000Z	News_Social	2.2.19	161.9	0.000130	-0.138975	-0.006177	0.003088	0.012353	0.006177	0.148240	0.009265	0.043237	0.067943	0.049413	0.012353	0.068329	0.018530	0.012353			0.002779													-0.018530	0.012353															0.018530		
mp:2017-08-13_22.00.00.News_Social.COU.BA	BA	2017-08-13T22:00:00.000Z	News_Social	2.2.19	67.5	0.000054	-0.066667	-0.044444	0.014815	0.014815	0.011111	0.014815	0.037037	0.133333	0.014815	0.037037	0.014815	0.063889					0.000000							-0.029630		0.014815												0.162963										
mp:2017-08-13_22.00.00.News_Social.COU.BR	BR	2017-08-13T22:00:00.000Z	News_Social	2.2.19	2898.2	0.002325	-0.199089	0.000000	0.008454	0.010696	-0.010955	0.048996	0.022945	0.049686	0.080395	0.023980	0.017080	0.081883	0.011386	0.011214	0.000345	0.001725	-0.008678	0.000690				0.002415	0.010006	0.007073	0.003795	0.006038		-0.000345		0.001035	0.006901	0.000000		0.001725	0.000345			0.001035	0.000690			-0.002070				0.011731	0.012422	
mp:2017-08-13_22.00.00.News_Social.COU.BG	BG	2017-08-13T22:00:00.000Z	News_Social	2.2.19	459.0	0.000368	-0.089325	0.019608		0.006536	0.006536	0.056645	0.038126	0.028322	0.111111	-0.001089	0.002179	0.084423	0.002179	0.015251			-0.014161							0.000000	-0.010893	0.013072			0.008715		0.002179							0.015251								0.004357		
