id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-13_13.00.00.News_Social.COU.AF	AF	2017-08-13T13:00:00.000Z	News_Social	2.2.19	5810.0	0.004736	-0.156110	-0.023580	0.009897	0.000000	-0.002904	0.335972	0.063683	0.033993	0.055680	0.009208	0.006540	0.016280	0.000516	0.009208		0.000172	-0.019991						0.000000	-0.001463	-0.000172	0.003959			0.001377	0.004475	0.022186	-0.000172		-0.000172				0.000861	0.000929			-0.002582		0.000861		0.048537	0.003873	0.001721
mp:2017-08-13_13.00.00.News_Social.COU.DZ	DZ	2017-08-13T13:00:00.000Z	News_Social	2.2.19	388.7	0.000317	-0.146643	-0.018009	0.011577		0.002573	0.127348	0.025727	0.077180	0.073321	0.084898	0.009004	0.071553	0.000000	0.021868			-0.022897					-0.002573		-0.002573		0.002573			0.002573	-0.002573	0.007718							0.002573	0.005145							0.028299		
mp:2017-08-13_13.00.00.News_Social.COU.AO	AO	2017-08-13T13:00:00.000Z	News_Social	2.2.19	203.9	0.000166	-0.029426	0.029426	-0.002452	0.004904	0.023296	0.031878	-0.012261	0.019617	0.029426	0.024522	0.014713	0.079389	0.009809	0.004904			0.026729							-0.034331	0.000000	0.009809			0.004904		0.004904											0.029426					-0.019617	
mp:2017-08-13_13.00.00.News_Social.COU.AR	AR	2017-08-13T13:00:00.000Z	News_Social	2.2.19	4117.1	0.003356	-0.156421	0.006072	0.005708	0.005222	-0.003734	0.039105	0.015909	0.035948	0.077725	0.047485	0.007772	0.071003	0.007530	0.001700	0.004129	0.006072	-0.003740		0.000486	0.002915		0.000486		-0.012144	-0.000243	0.011173			0.000607	-0.000607	0.003328	0.000243						0.052100	0.000049			-0.007530		0.000243		0.012630		
mp:2017-08-13_13.00.00.News_Social.COU.AM	AM	2017-08-13T13:00:00.000Z	News_Social	2.2.19	157.0	0.000128	-0.257962	-0.038217	0.006369		0.004777	0.222930	0.089172	0.028662	0.079618	0.012739	0.006369	0.045780		0.006369			-0.017516							-0.025478							-0.012739							0.038217								0.012739		
mp:2017-08-13_13.00.00.News_Social.COU.AU	AU	2017-08-13T13:00:00.000Z	News_Social	2.2.19	36251.0	0.029551	-0.150396	-0.003434	0.009600	0.013241	-0.003324	0.049350	0.034358	0.037337	0.080991	0.018799	0.017862	0.087258	0.003559	0.013379	0.000166	0.001517	-0.013103		0.000552	0.000552		-0.000552	0.000138	0.000731	0.000110	0.010780	0.000110	0.000221	0.000952	-0.000041	0.009404	0.002096	0.000179	-0.000372	0.000083			0.003848	0.000094	0.001034	-0.000276	-0.013241	0.000221	-0.000041	0.000428	0.005889	0.000000	-0.000469
mp:2017-08-13_13.00.00.News_Social.COU.AT	AT	2017-08-13T13:00:00.000Z	News_Social	2.2.19	656.0	0.000535	-0.030488	0.001524	0.010671	0.025915	-0.001334	0.079268	0.038110	0.026677	0.046494	0.032774	0.009146	0.078220	0.016768	0.003811		0.001524	0.001524							-0.006098	0.003049	0.028963	-0.001524			-0.001524	0.003049	0.007622	0.001524				0.004573					-0.006098		0.004573		0.001524		
mp:2017-08-13_13.00.00.News_Social.COU.BH	BH	2017-08-13T13:00:00.000Z	News_Social	2.2.19	1394.0	0.001136	-0.280129	0.005022	0.001435	0.002152	-0.002421	0.067073	0.022956	0.114060	0.110832	0.041607	0.001435	0.084873	0.005739	0.002511			-0.003049							0.036585							0.008250								0.000359			-0.000717				0.016858		
mp:2017-08-13_13.00.00.News_Social.COU.BD	BD	2017-08-13T13:00:00.000Z	News_Social	2.2.19	3679.7	0.003000	-0.176237	-0.001223	0.008696	0.003261	-0.007405	0.079898	0.031932	0.042667	0.069027	0.008425	0.016577	0.079195	0.006251	0.006386		0.001087	-0.008425	0.000272		0.003533		-0.000272	0.000544	0.000815	-0.002174	0.004403			0.001087	0.004620	0.011006	0.005843		0.000000				0.006251	0.000272	0.000815		-0.002446				0.015490	0.001631	-0.000272
mp:2017-08-13_13.00.00.News_Social.COU.BY	BY	2017-08-13T13:00:00.000Z	News_Social	2.2.19	253.5	0.000207	-0.260355		0.015779		0.003945	0.071006	0.114398	0.011834	0.069034	-0.007890	0.015779	0.060404	0.003945	0.019724			-0.019724							-0.055227	-0.007890	0.023669					0.031558	-0.015779						0.015779				-0.011834				0.035503		
mp:2017-08-13_13.00.00.News_Social.COU.BE	BE	2017-08-13T13:00:00.000Z	News_Social	2.2.19	703.9	0.000574	-0.173320	-0.004972	0.012076	0.024151	-0.011365	0.097315	-0.004972	0.058247	0.091632	0.001421	0.015627	0.091011	0.008524	0.006393		0.005683	-0.009660							0.001421		0.001421				0.001421	0.011365							0.000710								0.011365		
mp:2017-08-13_13.00.00.News_Social.COU.BO	BO	2017-08-13T13:00:00.000Z	News_Social	2.2.19	256.2	0.000209	-0.144418	-0.003903	0.001952		0.004391	0.085870	0.037080	0.027322	0.050742	0.039032	0.009758	0.067916	0.007806	0.001952			0.000781												-0.005855	-0.060500	0.044496								0.005464			0.000000				0.027322		
mp:2017-08-13_13.00.00.News_Social.COU.BA	BA	2017-08-13T13:00:00.000Z	News_Social	2.2.19	85.5	0.000070	-0.128655	-0.035088	0.023392	0.011696	0.011696	0.175439	0.017544	-0.035088	0.035088	0.011696	0.011696	0.054825		0.023392			-0.023392							-0.011696														0.011696										
mp:2017-08-13_13.00.00.News_Social.COU.BR	BR	2017-08-13T13:00:00.000Z	News_Social	2.2.19	2388.8	0.001947	-0.207217	-0.004605	0.011931	0.009628	-0.006332	0.058607	0.001674	0.045839	0.085608	0.023443	0.010256	0.088434	0.018419	0.009838		0.001256	-0.013228	0.001256	0.002512			0.004186	0.001256	0.015280	0.001256	0.005651				0.000419	0.007535	-0.001256		0.002093	0.000419			0.000419	0.000837			-0.001256				0.007535		
mp:2017-08-13_13.00.00.News_Social.COU.BG	BG	2017-08-13T13:00:00.000Z	News_Social	2.2.19	521.5	0.000425	-0.107383	0.013423		0.003835	0.005753	0.049856	0.034516	0.036433	0.105465	0.010547	0.007670	0.087368	0.007670	0.015340			-0.015340							0.001918	-0.009588	0.011505			0.007670		0.001918							0.013423								0.003835		
mp:2017-08-13_13.00.00.News_Social.COU.KH	KH	2017-08-13T13:00:00.000Z	News_Social	2.2.19	227.0	0.000185	-0.165198	0.004405	0.004405	0.019824	-0.004405	0.083700	0.055066	0.008811	0.123348	0.013216	0.008811	0.087555	0.000000	0.013216	0.004405		-0.006608							0.002203		0.004405				-0.004405																0.008811		
mp:2017-08-13_13.00.00.News_Social.COU.CA	CA	2017-08-13T13:00:00.000Z	News_Social	2.2.19	15020.6	0.012244	-0.103358	-0.003029	0.005060	0.015579	0.000674	0.054425	0.022070	0.030591	0.072034	0.011917	0.016777	0.080664	0.009221	0.007823	0.000266	0.002663	-0.008758		0.000732	0.000399		0.000133	0.000699	-0.001265	-0.000499	0.009720	-0.000133		0.000499	0.000399	0.005859	0.000466	0.000266	0.001065			-0.000133	0.029659	0.000200	0.000266		0.005393	-0.000133		0.000067	0.008621	0.000133	-0.000266
mp:2017-08-13_13.00.00.News_Social.COU.KY	KY	2017-08-13T13:00:00.000Z	News_Social	2.2.19	2.0	0.000002	-0.500000				-0.250000							0.187500																																				
mp:2017-08-13_13.00.00.News_Social.COU.CL	CL	2017-08-13T13:00:00.000Z	News_Social	2.2.19	608.8	0.000496	-0.101018	0.006570	0.006570	0.003285	0.004517	0.086235	0.044350	0.013141	0.036958	0.012319	0.011498	0.058106	-0.000821	0.001643	0.016426	0.001643	-0.000575							0.014783	-0.003285	0.008213			0.001643	0.006570	0.009855	0.001643						0.008213								0.047635		
mp:2017-08-13_13.00.00.News_Social.COU.CN	CN	2017-08-13T13:00:00.000Z	News_Social	2.2.19	37224.4	0.030344	-0.125133	-0.003009	0.010249	0.005427	-0.002542	0.048637	0.030961	0.024675	0.078954	0.027643	0.016817	0.076997	0.002807	0.011726	0.000376	0.001289	-0.013530		0.001491	0.000457		0.002257	0.000282	0.013593	-0.002216	0.008341		0.000107	0.001088	0.002552	0.011721	0.001854	0.000188	-0.000027	0.000027	0.000027	0.000000	0.013217	0.000129	0.000081		-0.001182	-0.000188	0.002377	0.000027	0.007146	-0.000269	-0.000255
mp:2017-08-13_13.00.00.News_Social.COU.CO	CO	2017-08-13T13:00:00.000Z	News_Social	2.2.19	1164.4	0.000949	-0.083734	-0.005153	0.003435	0.011165	0.000215	0.057111	0.012453	0.020611	0.051099	-0.007729	0.033923	0.077733	0.000000	0.015029		0.009447	-0.007515							0.018035	0.000429	0.002576				-0.005153	0.067159							0.001718	0.002748	0.001718		-0.001718		0.000859		0.012882		
mp:2017-08-13_13.00.00.News_Social.COU.CD	CD	2017-08-13T13:00:00.000Z	News_Social	2.2.19	885.7	0.000722	-0.228633	-0.018065		0.005645	0.000847	0.023710	0.048549	0.059840	0.069437	-0.009597	0.007903	0.045797	0.000000	0.011291		0.001129	-0.013436		0.011291	0.004516			0.001129	-0.041775	-0.010161	0.054194		0.004516	0.001129	0.006774	0.024839	-0.005645						0.001129								0.018065	-0.011291	
mp:2017-08-13_13.00.00.News_Social.COU.CR	CR	2017-08-13T13:00:00.000Z	News_Social	2.2.19	291.4	0.000238	-0.104667	0.010295	0.006863	0.020590	0.006863	0.041181	0.020590	0.030885	0.032601	-0.018874	0.010295	0.076999	0.006863	0.006863		0.006863	0.002402							0.008579	0.001716	0.020590					0.024022							0.013727				0.006863	0.006863			0.017159		-0.003432
mp:2017-08-13_13.00.00.News_Social.COU.HR	HR	2017-08-13T13:00:00.000Z	News_Social	2.2.19	108.0	0.000088	-0.013889	0.037037		0.092593	-0.002315	0.009259	0.055556	0.037037	0.041667	-0.009259	0.018519	0.093750		0.037037			0.000000							-0.037037		0.009259																				0.083333		
mp:2017-08-13_13.00.00.News_Social.COU.CU	CU	2017-08-13T13:00:00.000Z	News_Social	2.2.19	2861.0	0.002332	-0.191367	-0.006816	0.008039	0.012758	-0.003845	0.128626	0.044390	0.022545	0.098742	0.020447	0.017651	0.066930	0.009262	0.008039		0.001748	-0.021077					0.000350		-0.006641	0.002796	0.006641			0.000524	0.000350	0.009542							0.003146	0.000979			-0.002796		0.001049		0.011534		
mp:2017-08-13_13.00.00.News_Social.COU.CY	CY	2017-08-13T13:00:00.000Z	News_Social	2.2.19	21.0	0.000017	-0.238095					0.047619	0.142857		0.095238	0.190476		0.095238	0.047619																		0.047619											-0.095238						
mp:2017-08-13_13.00.00.News_Social.COU.CZ	CZ	2017-08-13T13:00:00.000Z	News_Social	2.2.19	347.5	0.000283	-0.136691	0.007194	0.040288	0.024460	-0.007914	0.028777	0.028777	0.063309	0.060432	0.007194	0.011511	0.089748	0.017266	0.018705			-0.023741			0.002878				-0.005755						0.002878	0.008633			0.002878			-0.005755	-0.002878				-0.011511				0.002878		
mp:2017-08-13_13.00.00.News_Social.COU.DK	DK	2017-08-13T13:00:00.000Z	News_Social	2.2.19	4051.7	0.003303	-0.364415	-0.007898	0.007404	0.008145	-0.006540	0.074783	0.035664	0.056273	0.041464	0.031098	0.018758	0.088636	0.008762	0.004566		0.000494	-0.007071		0.000740					0.004196	-0.003949	0.000000			0.001234	0.000494	0.021843	0.000987						0.002468	0.004443			0.002962				0.011600		
