id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-14_17.00.00.News_Social.COU.AF	AF	2017-08-14T17:00:00.000Z	News_Social	2.2.19	3606.7	0.001727	-0.179388	-0.011506	0.005545	0.003466	-0.004991	0.286411	0.039094	0.024260	0.056284	0.006654	0.008456	0.031746	0.000970	0.008318	0.000277	0.000277	-0.011201							-0.001941	-0.001941	0.001664			0.000832	0.000555	0.009566							0.002773	-0.000555			-0.000555				0.022458		
mp:2017-08-14_17.00.00.News_Social.COU.DZ	DZ	2017-08-14T17:00:00.000Z	News_Social	2.2.19	1261.3	0.000604	-0.129628	0.000793	0.003171	0.001982	0.001387	0.031713	0.114564	0.014667	0.078887	0.001982	0.024974	0.068828	-0.000793	0.016649		0.002378	-0.006026					-0.003171		0.021010	-0.003171	0.089194			0.001586	0.001586	0.003171							0.002378								0.003171		
mp:2017-08-14_17.00.00.News_Social.COU.AO	AO	2017-08-14T17:00:00.000Z	News_Social	2.2.19	242.5	0.000116	-0.082474	0.008247	0.008247	0.008247	0.002062	0.041237	0.016495	0.020619	0.061856	0.010309	0.028866	0.073711		0.004124			-0.023711					0.008247		0.024742	-0.008247	0.016495					0.030928															0.012371		
mp:2017-08-14_17.00.00.News_Social.COU.AR	AR	2017-08-14T17:00:00.000Z	News_Social	2.2.19	10489.9	0.005022	-0.077551	0.003384	0.007340	0.005052	-0.003670	0.027026	0.027360	0.027741	0.056960	0.037465	0.010057	0.059402	0.004766	0.006196		0.002097	-0.005772		0.000286	0.000858		-0.000048	-0.000095	-0.010153	0.001144	0.017989		0.002765	0.006292	-0.000191	0.015720	0.002193	0.000000	-0.001621		-0.000048		0.018971	0.000038	0.000381		-0.009533		0.000095		0.008580	-0.002479	0.000095
mp:2017-08-14_17.00.00.News_Social.COU.AM	AM	2017-08-14T17:00:00.000Z	News_Social	2.2.19	241.5	0.000116	-0.049689	-0.016563		0.008282	0.001035	0.252588	0.037267	0.008282	0.037267	0.010352	0.004141	0.019410	0.008282	0.004141			0.000000					0.012422	0.004141	0.008282	0.004141	0.008282					0.004141							0.016563								0.033126		
mp:2017-08-14_17.00.00.News_Social.COU.AU	AU	2017-08-14T17:00:00.000Z	News_Social	2.2.19	70791.1	0.033891	-0.127424	-0.006385	0.008532	0.008024	-0.004187	0.036417	0.034814	0.027094	0.073427	0.016556	0.019607	0.084216	0.005848	0.013921	0.000459	0.001843	-0.015878	-0.000042	0.000883	0.000798	0.000000	-0.000353	0.000607	0.004323	0.000021	0.011795		0.000028	0.000396	0.000424	0.007481	0.001589	0.000014	0.000318	0.000085	-0.000014	-0.000057	0.003920	-0.000062	0.000268	0.000028	-0.008250	0.000247	0.000014	0.000127	0.003849	-0.000396	-0.000127
mp:2017-08-14_17.00.00.News_Social.COU.AT	AT	2017-08-14T17:00:00.000Z	News_Social	2.2.19	1782.2	0.000853	-0.151779	0.024127	0.022444	0.010100	-0.001683	0.056391	0.034508	0.046291	0.081080	0.039558	0.005050	0.088795	0.008136	0.004769		0.002806	-0.015094							-0.003647	-0.000561	0.007294			0.002806	-0.000561	0.023566	0.001122						0.005611				-0.002244				0.012344		
mp:2017-08-14_17.00.00.News_Social.COU.BH	BH	2017-08-14T17:00:00.000Z	News_Social	2.2.19	773.6	0.000370	0.046536	0.029731	0.006463	0.009049	0.007110	0.098242	-0.010341	0.007756	0.044597	0.039426	0.011634	0.077075	0.000000	0.002585		0.003878	0.013314		-0.007756	0.001293		0.003878		0.012927	0.000000	0.000000			0.001293	-0.001293	0.002585							0.001293				0.002585		0.001293		0.016805		-0.001293
mp:2017-08-14_17.00.00.News_Social.COU.BD	BD	2017-08-14T17:00:00.000Z	News_Social	2.2.19	5095.3	0.002439	-0.236100	-0.028752	0.008439	0.002944	-0.003680	0.095480	0.012953	0.039056	0.101368	0.012266	0.009126	0.060742	0.002944	0.005790	0.000196	0.000785	-0.025043	0.000196	-0.000196	0.000589			-0.000393	-0.000785	-0.001178	0.004416			0.000393	-0.000196	0.016486	0.000589					0.000393	0.089494		0.000196		-0.009224				0.005201	-0.000785	
mp:2017-08-14_17.00.00.News_Social.COU.BY	BY	2017-08-14T17:00:00.000Z	News_Social	2.2.19	556.0	0.000266	-0.048561	0.038669	0.003597	0.012590	-0.006295	0.030576	-0.001799	0.013489	0.082734	0.044065	0.001799	0.035634	0.007194	0.007194			0.011691					-0.000899	0.001799	0.040468		0.014388			0.001799		0.147482									0.001799						0.008993	0.003597	
