id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-12_08.00.00.News.CUR.ARS	ARS	2017-08-12T08:00:00.000Z	News	2.2.18	7.0	0.000634	-0.285714					0.285714		0.142857				-0.035714			-0.285714						
mp:2017-08-12_08.00.00.News.CUR.AUD	AUD	2017-08-12T08:00:00.000Z	News	2.2.18	80.0	0.007241	-0.425000	-0.025000				0.025000	0.012500	0.125000	0.075000			0.093750			-0.087500	-0.025000	0.025000				0.025000
mp:2017-08-12_08.00.00.News.CUR.CAD	CAD	2017-08-12T08:00:00.000Z	News	2.2.18	475.0	0.042995	0.128421	0.008421			0.040000	0.044211	0.037895		0.065263	0.025263	0.004211	0.101053	0.012632		0.058947		0.002105	0.002105			0.018947
mp:2017-08-12_08.00.00.News.CUR.CNY	CNY	2017-08-12T08:00:00.000Z	News	2.2.18	1285.5	0.116358	0.034228	0.011669		0.001556	0.003403	0.013613	-0.048230	0.037729	0.038895	-0.040062	0.007001	0.071567	-0.004278	-0.000778	0.115908	0.025671	0.013224	0.002334			0.053676
mp:2017-08-12_08.00.00.News.CUR.EUR	EUR	2017-08-12T08:00:00.000Z	News	2.2.18	2385.2	0.215898	-0.091397	0.002516	0.014674	0.002096	0.000734	0.000629	0.005031	0.038152	0.045698	0.002935	0.009643	0.108880	0.000629	0.000839	0.038571	0.004193	0.005744	0.001677			0.003144
mp:2017-08-12_08.00.00.News.CUR.INR	INR	2017-08-12T08:00:00.000Z	News	2.2.18	537.2	0.048625	-0.228965	0.029784	0.003723	0.001862	0.002327	0.001862	-0.012100	0.026061	0.019546	0.005585	0.008377	0.054589	-0.001862		0.067014	0.044676	0.043187				0.007446
mp:2017-08-12_08.00.00.News.CUR.IDR	IDR	2017-08-12T08:00:00.000Z	News	2.2.18	84.0	0.007603	0.142857	0.011905				0.142857	0.142857	0.011905				0.044643	-0.011905		0.166667		0.071429				
mp:2017-08-12_08.00.00.News.CUR.ILS	ILS	2017-08-12T08:00:00.000Z	News	2.2.18	6.0	0.000543	0.166667				0.041667							0.083333			0.333333						
mp:2017-08-12_08.00.00.News.CUR.JPY	JPY	2017-08-12T08:00:00.000Z	News	2.2.18	243.2	0.022013	-0.302220	-0.032895	0.028783			0.034951	0.020559	0.020559	0.113076	0.002056	0.004112	0.123150	-0.012336	-0.008224	0.041118	0.004112	0.025493	0.004112			0.004112
mp:2017-08-12_08.00.00.News.CUR.MYR	MYR	2017-08-12T08:00:00.000Z	News	2.2.18	177.5	0.016067	0.101408	-0.011268	-0.005634		0.011268	0.019718	0.025352	0.005634	0.025352	0.011268	-0.002817	0.055634			0.180282		0.008451				0.005634
mp:2017-08-12_08.00.00.News.CUR.MXN	MXN	2017-08-12T08:00:00.000Z	News	2.2.18	405.6	0.036713	-0.145464					0.007396	0.007396	0.081361	0.036982	-0.022189		0.106262	0.014793		-0.054241		0.016272				0.007396
mp:2017-08-12_08.00.00.News.CUR.NZD	NZD	2017-08-12T08:00:00.000Z	News	2.2.18	53.6	0.004852	-0.205224						-0.037313		0.055970	-0.018657		0.095149			-0.074627		0.011194				0.018657
