id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-15_21.00.00.News_Social.CUR.ARS	ARS	2017-08-15T21:00:00.000Z	News_Social	2.2.19	28.5	0.000891	0.385965							0.035088		-0.035088		0.083333			0.263158						
mp:2017-08-15_21.00.00.News_Social.CUR.AUD	AUD	2017-08-15T21:00:00.000Z	News_Social	2.2.19	2289.6	0.071544	-0.095213	0.003494	0.015068	0.001310	-0.000218	0.003931	-0.013539	0.020746	0.038435	-0.004368	0.014413	0.076684	-0.002839	-0.000437	0.023367	0.003057	0.021882	-0.000874			0.022056
mp:2017-08-15_21.00.00.News_Social.CUR.BRL	BRL	2017-08-15T21:00:00.000Z	News_Social	2.2.19	2.0	0.000062	1.000000											0.250000									
mp:2017-08-15_21.00.00.News_Social.CUR.CAD	CAD	2017-08-15T21:00:00.000Z	News_Social	2.2.19	259.5	0.008109	-0.227360	-0.007707			-0.003854	0.003854	0.015414	0.015414	0.055877		0.009634	0.143064	0.015414		-0.005780	0.019268		0.011561			-0.003854
mp:2017-08-15_21.00.00.News_Social.CUR.CNY	CNY	2017-08-15T21:00:00.000Z	News_Social	2.2.19	3248.4	0.101504	-0.052641	0.005233	0.005541	0.001231	-0.004002	0.018163	-0.007696	0.023088	0.046023	0.035094	0.010775	0.072197	-0.045253	-0.000308	0.065417	-0.000154	0.025674	0.003078			0.016008
mp:2017-08-15_21.00.00.News_Social.CUR.EGP	EGP	2017-08-15T21:00:00.000Z	News_Social	2.2.19	55.5	0.001734	-0.333333							0.036036				0.074324	0.000000		-0.162162						
mp:2017-08-15_21.00.00.News_Social.CUR.EUR	EUR	2017-08-15T21:00:00.000Z	News_Social	2.2.19	3700.8	0.115640	-0.020941	0.003648	0.007971	0.004458	0.001081	0.012970	0.022022	0.011079	0.057690	0.006350	0.017969	0.120190	0.017294	-0.000270	0.078226	0.006485	0.017780	0.001351			0.003378
mp:2017-08-15_21.00.00.News_Social.CUR.HKD	HKD	2017-08-15T21:00:00.000Z	News_Social	2.2.19	189.8	0.005931	-0.105374	-0.042150	0.015806				0.000000	0.105374	0.068493	0.021075	0.031612	0.071654	-0.010537		0.063224	-0.031612	0.114858				0.000000
mp:2017-08-15_21.00.00.News_Social.CUR.INR	INR	2017-08-15T21:00:00.000Z	News_Social	2.2.19	185.9	0.005809	-0.053792	-0.005379		0.016138		0.032275		0.016138	0.056482	-0.010758	0.010758	0.065223	0.010758		0.080689		0.064551	0.005379			0.021517
mp:2017-08-15_21.00.00.News_Social.CUR.IDR	IDR	2017-08-15T21:00:00.000Z	News_Social	2.2.19	210.8	0.006587	-0.123340	0.023719	0.004744		-0.037951	0.028463	-0.004744	0.023719	0.052182	0.037951		0.105787	-0.009488		0.132827		0.022770				0.000000
mp:2017-08-15_21.00.00.News_Social.CUR.IRR	IRR	2017-08-15T21:00:00.000Z	News_Social	2.2.19	2.5	0.000078	0.200000	0.200000										-0.050000	0.200000		0.400000						
mp:2017-08-15_21.00.00.News_Social.CUR.ILS	ILS	2017-08-15T21:00:00.000Z	News_Social	2.2.19	49.0	0.001531	0.040816	0.163265			0.040816		0.081633		0.081633	0.020408		0.188776			0.081633						
mp:2017-08-15_21.00.00.News_Social.CUR.JPY	JPY	2017-08-15T21:00:00.000Z	News_Social	2.2.19	871.2	0.027223	-0.051079	-0.096993		0.001722	0.008465	0.028696	0.016070	0.011478	0.059114	0.005739	0.009757	0.090852	0.006887		0.073462	-0.001148	0.048783	-0.001722			-0.009183
mp:2017-08-15_21.00.00.News_Social.CUR.MYR	MYR	2017-08-15T21:00:00.000Z	News_Social	2.2.19	442.4	0.013824	-0.165009	0.033906			0.001130	0.027125	-0.020344	0.004521	0.061031	0.011302	0.009042	0.052893			-0.058770	0.011302	0.093580	0.011302			-0.024864
mp:2017-08-15_21.00.00.News_Social.CUR.MXN	MXN	2017-08-15T21:00:00.000Z	News_Social	2.2.19	82.8	0.002587	-0.181159		0.024155				0.024155		0.060386	0.012077	0.060386	0.018720			0.036232	0.036232	0.070048				0.024155
mp:2017-08-15_21.00.00.News_Social.CUR.NZD	NZD	2017-08-15T21:00:00.000Z	News_Social	2.2.19	370.0	0.011561	-0.013514	-0.008108	0.018919		0.002703	0.027027	-0.005405	0.016216	0.048649	0.014865	0.016216	0.090541	0.002703	0.002703	0.070270	0.013514	0.002703				0.059459
mp:2017-08-15_21.00.00.News_Social.CUR.PLN	PLN	2017-08-15T21:00:00.000Z	News_Social	2.2.19	4.0	0.000125	0.000000											0.000000	0.250000				0.250000				
mp:2017-08-15_21.00.00.News_Social.CUR.RUB	RUB	2017-08-15T21:00:00.000Z	News_Social	2.2.19	55.0	0.001719	-0.036364	0.018182					-0.054545		0.090909	0.000000		0.077273			0.000000	0.018182	0.054545				0.000000
mp:2017-08-15_21.00.00.News_Social.CUR.SGD	SGD	2017-08-15T21:00:00.000Z	News_Social	2.2.19	162.0	0.005062	-0.129630			0.024691		0.006173	0.135802	0.024691	0.024691	0.024691		0.192901	-0.006173		-0.049383		0.018519	0.006173			
mp:2017-08-15_21.00.00.News_Social.CUR.ZAR	ZAR	2017-08-15T21:00:00.000Z	News_Social	2.2.19	429.2	0.013411	-0.140960	0.004660	0.020969	0.004660	0.005242	0.006990	-0.011650	0.002330	0.011650	0.032619		0.091333	-0.011650		-0.061743	0.018639	0.084343	0.002330			0.018639
mp:2017-08-15_21.00.00.News_Social.CUR.KRW	KRW	2017-08-15T21:00:00.000Z	News_Social	2.2.19	43.0	0.001344	-0.302326					0.093023	0.023256	0.139535	0.162791			0.156977			-0.093023						
mp:2017-08-15_21.00.00.News_Social.CUR.SEK	SEK	2017-08-15T21:00:00.000Z	News_Social	2.2.19	59.0	0.001844	0.016949	0.033898	0.016949		0.004237		0.033898		0.033898	0.076271	0.033898	0.093220			0.144068		0.016949				0.016949
mp:2017-08-15_21.00.00.News_Social.CUR.CHF	CHF	2017-08-15T21:00:00.000Z	News_Social	2.2.19	619.0	0.019342	-0.258481	-0.011309	0.037157		0.000404	0.037157	0.008078	0.006462	0.056543	-0.021002	0.029079	0.092488			-0.012924		0.016155				0.000000
mp:2017-08-15_21.00.00.News_Social.CUR.THB	THB	2017-08-15T21:00:00.000Z	News_Social	2.2.19	95.0	0.002968	-0.115789	0.031579		0.010526		0.031579	-0.031579	0.094737	0.021053	0.031579		0.105263	0.010526		-0.010526		0.052632	-0.021053			
mp:2017-08-15_21.00.00.News_Social.CUR.TRY	TRY	2017-08-15T21:00:00.000Z	News_Social	2.2.19	32.0	0.001000	0.125000							0.093750	0.093750	0.125000		0.062500	-0.125000		0.250000						
