id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-12_15.00.00.News.CUR.AUD	AUD	2017-08-12T15:00:00.000Z	News	2.2.18	24.0	0.003893	-0.375000	-0.041667				0.041667	0.041667	0.208333	0.125000			0.125000			-0.041667	-0.041667	0.041667				0.041667
mp:2017-08-12_15.00.00.News.CUR.CAD	CAD	2017-08-12T15:00:00.000Z	News	2.2.18	327.0	0.053037	0.149847	0.012232			0.047401	0.045872	0.036697		0.058104	0.021407	0.006116	0.098624	0.018349		0.091743		0.003058				0.027523
mp:2017-08-12_15.00.00.News.CUR.CNY	CNY	2017-08-12T15:00:00.000Z	News	2.2.18	786.0	0.127484	-0.062341	0.047074		0.001272	0.006043	0.019084	-0.025445	0.008906	0.009542	-0.026081	0.011450	0.076336	-0.006361		0.081425	0.020356	0.019084	0.001272			0.087786
mp:2017-08-12_15.00.00.News.CUR.EUR	EUR	2017-08-12T15:00:00.000Z	News	2.2.18	976.0	0.158300	-0.067111	0.011270	0.019467	0.008197		0.002049	0.008197	0.077869	0.046619	0.021516	0.007172	0.135246	-0.010758	-0.001025	0.030738	0.002049	0.001537				-0.002049
mp:2017-08-12_15.00.00.News.CUR.INR	INR	2017-08-12T15:00:00.000Z	News	2.2.18	217.0	0.035196	-0.350230	-0.023041	0.009217		0.002304	0.004608	0.016129	0.023041	0.048387	0.041475	0.011521	0.104263			0.009217	0.009217	0.018433				-0.032258
mp:2017-08-12_15.00.00.News.CUR.IDR	IDR	2017-08-12T15:00:00.000Z	News	2.2.18	34.0	0.005515	0.205882						-0.294118			-0.147059		0.198529			-0.029412			0.147059			
mp:2017-08-12_15.00.00.News.CUR.ILS	ILS	2017-08-12T15:00:00.000Z	News	2.2.18	6.0	0.000973	0.166667				0.041667							0.083333			0.333333						
mp:2017-08-12_15.00.00.News.CUR.JPY	JPY	2017-08-12T15:00:00.000Z	News	2.2.18	217.2	0.035228	-0.324586	-0.041436	0.027624			0.034530	0.023020	0.023020	0.103591	-0.002302	0.004604	0.124079	-0.013812	-0.009208	0.027624	0.004604	0.028545	0.004604			0.004604
mp:2017-08-12_15.00.00.News.CUR.MYR	MYR	2017-08-12T15:00:00.000Z	News	2.2.18	114.0	0.018490	0.078947	-0.017544			0.004386	0.030702	0.030702		0.035088	0.017544		0.076754			0.149123		0.008772				0.008772
mp:2017-08-12_15.00.00.News.CUR.MXN	MXN	2017-08-12T15:00:00.000Z	News	2.2.18	405.6	0.065785	-0.145464					0.007396	0.007396	0.081361	0.036982	-0.022189		0.106262	0.014793		-0.054241		0.016272				0.007396
mp:2017-08-12_15.00.00.News.CUR.RUB	RUB	2017-08-12T15:00:00.000Z	News	2.2.18	21.0	0.003406	0.142857								0.047619	-0.047619		-0.035714			0.190476						0.095238
mp:2017-08-12_15.00.00.News.CUR.ZAR	ZAR	2017-08-12T15:00:00.000Z	News	2.2.18	84.0	0.013624	-0.357143						-0.083333	0.071429	0.035714	-0.047619	0.035714	0.136905	-0.035714		-0.023810						
mp:2017-08-12_15.00.00.News.CUR.KRW	KRW	2017-08-12T15:00:00.000Z	News	2.2.18	9.0	0.001460	-0.111111							0.222222	0.222222			0.138889	-0.111111		0.111111						
mp:2017-08-12_15.00.00.News.CUR.CHF	CHF	2017-08-12T15:00:00.000Z	News	2.2.18	5.0	0.000811	-0.600000											0.050000			0.000000						
mp:2017-08-12_15.00.00.News.CUR.THB	THB	2017-08-12T15:00:00.000Z	News	2.2.18	140.0	0.022707	-0.200000	-0.007143					0.064286	0.085714	0.050000	-0.021429	0.007143	0.051786			0.064286		0.028571				0.014286
mp:2017-08-12_15.00.00.News.CUR.USD	USD	2017-08-12T15:00:00.000Z	News	2.2.18	2735.7	0.443711	-0.274153	-0.003107	0.010966	0.000548	0.018185	0.004386	-0.010783	0.007859	0.067990	-0.015170	0.002193	0.114760	0.002193	0.000366	-0.037468	0.000000	0.006836	0.002193			-0.016632
mp:2017-08-12_15.00.00.News.CUR.GBP	GBP	2017-08-12T15:00:00.000Z	News	2.2.18	64.0	0.010380	-0.320313	-0.015625			-0.003906		-0.093750		0.085938		0.015625	0.132812	0.015625		-0.093750						0.031250
mp:2017-08-12_15.00.00.Social.CUR.AUD	AUD	2017-08-12T15:00:00.000Z	Social	2.2.18	149.5	0.011998	-0.107023	0.006689	0.006689		0.020067	0.033445	0.006689	0.033445	0.020067	0.006689	0.010033	0.035953	0.026756		0.110368		0.090301	0.020067			0.000000
mp:2017-08-12_15.00.00.Social.CUR.CAD	CAD	2017-08-12T15:00:00.000Z	Social	2.2.18	100.5	0.008066	-0.174129		0.009950			0.039801	0.029851		0.074627	0.029851	0.009950	0.078358	-0.009950		0.114428		0.009950	0.019900			0.029851
mp:2017-08-12_15.00.00.Social.CUR.CNY	CNY	2017-08-12T15:00:00.000Z	Social	2.2.18	61.5	0.004936	-0.260163	-0.016260				0.016260	0.032520	0.081301	0.016260			0.071138			-0.186992	-0.032520	0.032520				
mp:2017-08-12_15.00.00.Social.CUR.EUR	EUR	2017-08-12T15:00:00.000Z	Social	2.2.18	640.0	0.051365	-0.286719	0.006250		0.010937	0.000781	0.010937	-0.013281	0.021875	0.107031	-0.002344	0.010937	0.106250	0.007813	0.001563	-0.038281	0.000000	0.023438	0.001563			0.007031
mp:2017-08-12_15.00.00.Social.CUR.INR	INR	2017-08-12T15:00:00.000Z	Social	2.2.18	49.5	0.003973	-0.050505				0.005051	0.020202	0.080808		0.040404	0.060606	0.050505	0.156566	-0.040404	-0.020202	0.060606						
mp:2017-08-12_15.00.00.Social.CUR.IDR	IDR	2017-08-12T15:00:00.000Z	Social	2.2.18	5.0	0.000401	1.000000											0.250000									
mp:2017-08-12_15.00.00.Social.CUR.ILS	ILS	2017-08-12T15:00:00.000Z	Social	2.2.18	6.0	0.000482	0.166667				0.041667							0.083333			0.333333						
mp:2017-08-12_15.00.00.Social.CUR.JPY	JPY	2017-08-12T15:00:00.000Z	Social	2.2.18	44.5	0.003571	-0.292135	-0.067416	0.022472			0.044944	0.033708	0.044944	0.123596	0.179775	0.011236	0.126404	-0.067416		-0.067416	-0.022472	0.067416				
mp:2017-08-12_15.00.00.Social.CUR.MXN	MXN	2017-08-12T15:00:00.000Z	Social	2.2.18	7.0	0.000562	0.357143	0.285714							0.142857			0.232143						0.071429			
mp:2017-08-12_15.00.00.Social.CUR.PLN	PLN	2017-08-12T15:00:00.000Z	Social	2.2.18	5.0	0.000401	-0.400000						0.400000			0.200000		0.250000									
mp:2017-08-12_15.00.00.Social.CUR.SGD	SGD	2017-08-12T15:00:00.000Z	Social	2.2.18	5.0	0.000401	0.600000					0.200000	0.200000		0.000000			0.150000									
mp:2017-08-12_15.00.00.Social.CUR.ZAR	ZAR	2017-08-12T15:00:00.000Z	Social	2.2.18	88.0	0.007063	0.011364			0.011364		0.022727	0.204545	0.022727		0.034091		-0.019886			-0.340909		0.011364	0.011364			0.034091
mp:2017-08-12_15.00.00.Social.CUR.KRW	KRW	2017-08-12T15:00:00.000Z	Social	2.2.18	15.0	0.001204	0.400000				0.066667			0.066667				0.183333	-0.066667		0.066667						
mp:2017-08-12_15.00.00.Social.CUR.CHF	CHF	2017-08-12T15:00:00.000Z	Social	2.2.18	5.0	0.000401	-0.600000											0.050000			0.000000						
mp:2017-08-12_15.00.00.Social.CUR.TRY	TRY	2017-08-12T15:00:00.000Z	Social	2.2.18	2.0	0.000161										0.500000		0.000000	0.500000								
