id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-10_20.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-10T20:00:00.000Z	Social	2.2.18	204.9	0.069418	-0.058565	-0.048804	0.014641	0.004880	-0.003660	0.058565	0.002440	0.014641	0.029283	0.017082	0.026842	0.099927	0.002440				0.184968		0.000000		0.000000		0.009761				
mp:2017-08-10_20.00.00.Social.COM_AGR.COC	COC	2017-08-10T20:00:00.000Z	Social	2.2.18	106.5	0.036081	0.276995	-0.023474	0.028169	0.037559		0.037559	0.056338	0.056338	0.018779	0.037559		0.160798	-0.032864				0.037559						0.009390				
mp:2017-08-10_20.00.00.Social.COM_AGR.COF	COF	2017-08-10T20:00:00.000Z	Social	2.2.18	602.0	0.203950	-0.013289	0.011628		0.006645	0.009967	0.009967	0.042359	0.003322	0.036545	0.014950	0.013289	0.039078	0.046512	0.033223	0.001661	0.001661	0.001495	0.003322	-0.008306		0.187708	-0.001661					0.019934
mp:2017-08-10_20.00.00.Social.COM_AGR.COR	COR	2017-08-10T20:00:00.000Z	Social	2.2.18	439.5	0.148897	-0.144482	-0.075085	0.011377	0.006826	0.005688	0.006826	0.004551	0.034130	0.019340	0.023891	0.020478	0.048066	0.006826	-0.002275	0.002275		0.045506		0.004551		0.034130	-0.004551	0.004551	0.031854			0.036405
mp:2017-08-10_20.00.00.Social.COM_AGR.COT	COT	2017-08-10T20:00:00.000Z	Social	2.2.18	416.0	0.140936	-0.120192	-0.007212	0.002404	0.012019	0.004207	0.014423	0.024038	0.031250	0.060096	0.002404	0.038462	0.155649	0.006010	0.003606	0.004808		0.043269	0.009615	0.000000		-0.019231	-0.009615	-0.010817	0.009615			0.002404
mp:2017-08-10_20.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-10T20:00:00.000Z	Social	2.2.18	72.0	0.024393	-0.333333	-0.069444				0.069444	-0.027778	0.083333	0.125000	-0.013889		0.173611	0.027778				0.041667		0.000000								
mp:2017-08-10_20.00.00.Social.COM_AGR.POIL	POIL	2017-08-10T20:00:00.000Z	Social	2.2.18	48.0	0.016262	-0.270833					0.104167	0.062500		0.104167	0.000000		0.156250	0.020833				0.041667				0.020833						
mp:2017-08-10_20.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-10T20:00:00.000Z	Social	2.2.18	461.5	0.156351	-0.174431	0.010834		0.013001	0.000542	0.036836	0.037920	0.056338	0.058505	0.026002	0.004334	0.108072	0.002167		-0.002167		0.055255	-0.013001	0.004334		-0.010834		0.021668	0.054171	0.010834	0.002167	0.019502
mp:2017-08-10_20.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-10T20:00:00.000Z	Social	2.2.18	104.8	0.035505	-0.152672	-0.143130	0.019084		0.004771		0.038168	0.057252	0.085878	-0.028626	0.009542	0.150763					0.007634		-0.019084		-0.038168		0.019084				0.038168
mp:2017-08-10_20.00.00.Social.COM_AGR.SUG	SUG	2017-08-10T20:00:00.000Z	Social	2.2.18	245.5	0.083172	-0.083503	0.008147	0.004073	0.042770	-0.004073	0.010183	0.024440	0.040733	0.091650	0.014257	0.036660	0.157332	0.000000				0.093686		0.000000		-0.008147		0.008147				0.008147
