id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-11_19.00.00.Social.CUR.AUD	AUD	2017-08-11T19:00:00.000Z	Social	2.2.18	297.5	0.029058	-0.055462	0.070588	0.006723	0.043697	0.002521	0.018487	-0.018487	0.050420	0.057143	-0.010084	0.023529	0.135714	-0.001681		0.060504	0.010084	0.025210	-0.003361			0.000000
mp:2017-08-11_19.00.00.Social.CUR.BRL	BRL	2017-08-11T19:00:00.000Z	Social	2.2.18	26.5	0.002588	-0.339623				0.009434		-0.037736	0.037736	0.037736			0.108491	0.000000		0.056604		0.037736				
mp:2017-08-11_19.00.00.Social.CUR.CAD	CAD	2017-08-11T19:00:00.000Z	Social	2.2.18	147.0	0.014358	-0.040816	0.006803	0.006803	0.013605	0.001701	0.047619	0.006803	0.020408	0.071429	0.020408	0.013605	0.086735	-0.013605		0.037415	0.006803	0.020408	0.006803			0.006803
mp:2017-08-11_19.00.00.Social.CUR.CNY	CNY	2017-08-11T19:00:00.000Z	Social	2.2.18	209.0	0.020414	-0.090909	0.000000		0.004785	-0.014354		-0.004785	0.047847	0.033493	0.014354	-0.007177	0.100478	0.004785	0.004785	-0.069378	-0.004785	0.033493	0.009569			-0.004785
mp:2017-08-11_19.00.00.Social.CUR.EUR	EUR	2017-08-11T19:00:00.000Z	Social	2.2.18	980.7	0.095787	-0.105537	-0.030590	0.003569	0.002549	-0.011471	0.020394	-0.015295	0.018354	0.080045	-0.001530	0.007138	0.115173	0.013256	0.001020	0.059651	0.003059	0.018558	0.003569			0.006118
mp:2017-08-11_19.00.00.Social.CUR.HKD	HKD	2017-08-11T19:00:00.000Z	Social	2.2.18	1.0	0.000098	1.000000											0.250000									
mp:2017-08-11_19.00.00.Social.CUR.INR	INR	2017-08-11T19:00:00.000Z	Social	2.2.18	59.0	0.005763	-0.144068					0.033898	0.025424	0.067797	0.101695	0.067797	0.067797	0.144068	0.016949	-0.016949	0.016949	0.033898					
mp:2017-08-11_19.00.00.Social.CUR.IDR	IDR	2017-08-11T19:00:00.000Z	Social	2.2.18	10.0	0.000977	0.400000					0.200000						0.050000			0.100000						0.100000
mp:2017-08-11_19.00.00.Social.CUR.ILS	ILS	2017-08-11T19:00:00.000Z	Social	2.2.18	6.0	0.000586	0.166667				0.041667							0.083333			0.333333						
mp:2017-08-11_19.00.00.Social.CUR.JPY	JPY	2017-08-11T19:00:00.000Z	Social	2.2.18	312.5	0.030523	-0.305600	-0.032000	0.022400		-0.001600	0.057600	0.043200	0.038400	0.147200	0.179200	0.004800	0.172400	-0.006400		0.009600	-0.003200	0.044800				
