id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-13_21.00.00.News_Social.COM_ENM.ALU	ALU	2017-08-13T21:00:00.000Z	News_Social	2.2.19	260.5	0.026404	0.023033	-0.001919	0.003839	0.005758	0.000000	0.036468	0.013436	0.030710	0.071017	0.013436	0.009597	0.175144	0.003839		0.007678	0.003839	0.017274		0.000000	0.001919	0.026871			
mp:2017-08-13_21.00.00.News_Social.COM_ENM.COA	COA	2017-08-13T21:00:00.000Z	News_Social	2.2.19	894.1	0.090626	-0.134213	0.010066	0.015658	0.004474	-0.009786	0.027402	0.010625	0.029080	0.064310	0.017336	0.021250	0.158931	0.002237	0.001118	0.004474	-0.001118	0.025277	0.003355	0.012862	0.008388	-0.021810		0.002237	
mp:2017-08-13_21.00.00.News_Social.COM_ENM.CPPR	CPPR	2017-08-13T21:00:00.000Z	News_Social	2.2.19	378.7	0.038385	-0.095062	0.009242		0.002641	0.001980	0.007922	0.030367	0.019805	0.039609	-0.007922	0.034328	0.120016	0.007922		0.005281	0.000000	0.008450		-0.031687		0.019805			
mp:2017-08-13_21.00.00.News_Social.COM_ENM.CRU	CRU	2017-08-13T21:00:00.000Z	News_Social	2.2.19	2134.2	0.216323	-0.154156	0.001406	0.008200		0.000644	0.013354	0.022022	0.047559	0.078718	0.010074	0.028582	0.152551	0.010777	0.000469	0.014291	0.000469	0.032190	0.000937	0.000937	0.000937	0.016868	-0.000469	0.000469	
mp:2017-08-13_21.00.00.News_Social.COM_ENM.BIOETH	BIOETH	2017-08-13T21:00:00.000Z	News_Social	2.2.19	12.0	0.001216	-0.083333						-0.083333			-0.166667		-0.062500					0.083333		0.250000		-0.166667	-0.166667		
mp:2017-08-13_21.00.00.News_Social.COM_ENM.MOG	MOG	2017-08-13T21:00:00.000Z	News_Social	2.2.19	248.7	0.025208	0.068355	0.028146	0.012063		-0.005026	0.014073	0.000000	0.016084	0.014073	-0.024125		0.171190	-0.008042		-0.020105		0.022919		0.002010	0.004021	-0.006031			
mp:2017-08-13_21.00.00.News_Social.COM_ENM.GOL	GOL	2017-08-13T21:00:00.000Z	News_Social	2.2.19	3289.7	0.333445	0.040277	0.048181	0.011247	0.020063	0.000076	0.019607	0.013831	0.020975	0.054260	0.008511	0.038301	0.141297	0.007295	0.000608	0.006232	0.000304	0.041706	-0.000304	-0.002736	0.000304	-0.074171	-0.012159	0.003648	0.000304
mp:2017-08-13_21.00.00.News_Social.COM_ENM.HOIL	HOIL	2017-08-13T21:00:00.000Z	News_Social	2.2.19	1.0	0.000101	-1.000000											0.250000												
mp:2017-08-13_21.00.00.News_Social.COM_ENM.IRN	IRN	2017-08-13T21:00:00.000Z	News_Social	2.2.19	236.5	0.023972	0.019027	-0.029598	0.012685		-0.004757	0.033827	0.004228	0.021142	0.057082	0.025370	0.023256	0.156977	-0.016913		-0.012685		0.012685				0.048626		0.016913	
mp:2017-08-13_21.00.00.News_Social.COM_ENM.JET	JET	2017-08-13T21:00:00.000Z	News_Social	2.2.19	5.0	0.000507	0.400000											-0.050000							0.200000		-0.400000			
mp:2017-08-13_21.00.00.News_Social.COM_ENM.LNG	LNG	2017-08-13T21:00:00.000Z	News_Social	2.2.19	55.0	0.005575	0.136364	0.200000			0.018182	0.018182	-0.009091	0.072727		0.009091		0.190909					0.072727	0.036364			0.027273			
mp:2017-08-13_21.00.00.News_Social.COM_ENM.NAP	NAP	2017-08-13T21:00:00.000Z	News_Social	2.2.19	34.0	0.003446	0.294118	0.058824			-0.044118		-0.058824	0.029412	0.029412			0.176471	-0.029412				0.029412				-0.058824			
mp:2017-08-13_21.00.00.News_Social.COM_ENM.NGS	NGS	2017-08-13T21:00:00.000Z	News_Social	2.2.19	344.7	0.034939	0.018857	0.040615	0.005802	0.002901	0.002538	0.037714	0.026110	0.058021	0.034813	0.024659	0.017406	0.132216	-0.002901		0.008703		0.032492	0.005802	0.029011		0.008703			
mp:2017-08-13_21.00.00.News_Social.COM_ENM.NKL	NKL	2017-08-13T21:00:00.000Z	News_Social	2.2.19	293.5	0.029749	-0.172061	-0.001704	0.003407	0.020443	0.003833	0.013629	0.011925	0.095400	0.129472	0.006814	0.013629	0.206133	0.000000				0.006814		0.013629		-0.013629	-0.006814	0.010221	
mp:2017-08-13_21.00.00.News_Social.COM_ENM.NSEA	NSEA	2017-08-13T21:00:00.000Z	News_Social	2.2.19	49.0	0.004967	-0.183673	0.020408			0.020408		0.040816	0.040816	0.081633	0.122449		0.096939	0.020408		0.020408		0.081633				-0.020408			
mp:2017-08-13_21.00.00.News_Social.COM_ENM.PALL	PALL	2017-08-13T21:00:00.000Z	News_Social	2.2.19	91.0	0.009224	0.109890	0.087912			0.010989		0.087912		0.153846	-0.021978		0.206044			0.010989				-0.021978		0.032967		0.010989	
mp:2017-08-13_21.00.00.News_Social.COM_ENM.PLAT	PLAT	2017-08-13T21:00:00.000Z	News_Social	2.2.19	116.0	0.011758	-0.215517	-0.051724			0.008621	0.025862	-0.017241	0.120690	0.064655	-0.038793	0.025862	0.181034	-0.017241				0.000000		-0.068966		-0.034483			
mp:2017-08-13_21.00.00.News_Social.COM_ENM.RAREE	RAREE	2017-08-13T21:00:00.000Z	News_Social	2.2.19	46.0	0.004663	-0.173913	-0.043478		0.021739			-0.086957			-0.043478	0.065217	0.190217			-0.021739		0.065217		0.021739					
mp:2017-08-13_21.00.00.News_Social.COM_ENM.SLVR	SLVR	2017-08-13T21:00:00.000Z	News_Social	2.2.19	348.6	0.035334	-0.007172	0.025818	0.012909	0.017212	0.018287	0.012909	0.001434	0.045898	0.074584	0.041595	0.025818	0.215863	0.000000				0.041882	-0.002869	-0.002869		-0.005737			
mp:2017-08-13_21.00.00.News_Social.COM_ENM.STEE	STEE	2017-08-13T21:00:00.000Z	News_Social	2.2.19	961.1	0.097417	-0.129539	0.000520	0.005202	0.002081	-0.005853	0.017688	0.030694	0.025492	0.080117	0.007804	0.020809	0.159869	0.004162		0.014046	0.003121	0.020705	0.003121	0.001040	0.002081	-0.008324	-0.002081		
mp:2017-08-13_21.00.00.News_Social.COM_ENM.URAN	URAN	2017-08-13T21:00:00.000Z	News_Social	2.2.19	66.5	0.006740	0.045113	-0.015038			-0.001880	0.060150	-0.022556	0.022556	0.052632		0.060150	0.118421					0.045113	0.015038						
mp:2017-08-13_21.00.00.News.COM_ENM.ALU	ALU	2017-08-13T21:00:00.000Z	News	2.2.19	180.5	0.027618	0.019391	0.008310	0.005540	-0.002770	0.001385	0.036011	0.013850	0.022161	0.063712	0.008310	0.019391	0.171053	0.005540		0.005540	0.005540	0.016620		-0.011080	0.002770	0.027701			
mp:2017-08-13_21.00.00.News.COM_ENM.COA	COA	2017-08-13T21:00:00.000Z	News	2.2.19	621.1	0.095032	-0.150539	0.011270	0.014490	0.003220	-0.008855	0.012075	0.020931	0.028981	0.063597	0.005635	0.019321	0.152109	0.001610		0.003220	-0.001610	0.031557	0.004830	0.018516	0.009660	-0.039446		0.001610	
mp:2017-08-13_21.00.00.News.COM_ENM.CPPR	CPPR	2017-08-13T21:00:00.000Z	News	2.2.19	251.5	0.038481	-0.153082	0.019881		0.003976	0.002982		0.033797	0.009940	0.017893	-0.031809	0.047714	0.108847	0.000000		0.003976				-0.047714		0.049702			
mp:2017-08-13_21.00.00.News.COM_ENM.CRU	CRU	2017-08-13T21:00:00.000Z	News	2.2.19	1690.2	0.258610	-0.127204	0.014200	0.010058		0.002293	0.013904	0.018341	0.049698	0.076027	0.009466	0.029582	0.150101	0.012425	0.000592	0.015679	0.000592	0.027926	0.001183	0.004437	0.000592	0.023962	-0.000592	0.000592	
mp:2017-08-13_21.00.00.News.COM_ENM.MOG	MOG	2017-08-13T21:00:00.000Z	News	2.2.19	159.5	0.024404	0.169279	0.043887	0.018809		0.001567	0.015674	0.009404	0.012539	0.003135	-0.018809		0.163793			-0.037618		0.031348		-0.006270		-0.006270			
mp:2017-08-13_21.00.00.News.COM_ENM.GOL	GOL	2017-08-13T21:00:00.000Z	News	2.2.19	2268.2	0.347048	0.054228	0.048717	0.012345	0.024248	-0.001543	0.018076	0.015651	0.017415	0.046954	0.006393	0.037034	0.118960	0.007495	0.000441	0.007715		0.040649		-0.004850	0.000441	-0.102725	-0.016312	0.002645	0.000441
mp:2017-08-13_21.00.00.News.COM_ENM.HOIL	HOIL	2017-08-13T21:00:00.000Z	News	2.2.19	1.0	0.000153	-1.000000											0.250000												
mp:2017-08-13_21.00.00.News.COM_ENM.IRN	IRN	2017-08-13T21:00:00.000Z	News	2.2.19	112.5	0.017213	-0.022222	-0.053333	0.008889		-0.008889	0.053333	-0.017778	0.008889	0.035556	0.008889	0.026667	0.143333	-0.017778		-0.017778		0.026667				0.035556			
mp:2017-08-13_21.00.00.News.COM_ENM.JET	JET	2017-08-13T21:00:00.000Z	News	2.2.19	5.0	0.000765	0.400000											-0.050000							0.200000		-0.400000			
mp:2017-08-13_21.00.00.News.COM_ENM.LNG	LNG	2017-08-13T21:00:00.000Z	News	2.2.19	6.5	0.000995	-0.230769						0.076923					0.019231									0.384615			
mp:2017-08-13_21.00.00.News.COM_ENM.NAP	NAP	2017-08-13T21:00:00.000Z	News	2.2.19	34.0	0.005202	0.294118	0.058824			-0.044118		-0.058824	0.029412	0.029412			0.176471	-0.029412				0.029412				-0.058824			
mp:2017-08-13_21.00.00.News.COM_ENM.NGS	NGS	2017-08-13T21:00:00.000Z	News	2.2.19	147.2	0.022522	-0.088315	-0.040761				0.074728	0.074728	0.088315	0.020380	0.027174	0.006793	0.098166			0.013587		0.048913		0.013587		0.033967			
mp:2017-08-13_21.00.00.News.COM_ENM.NKL	NKL	2017-08-13T21:00:00.000Z	News	2.2.19	69.0	0.010557	-0.217391					0.028986	0.014493	0.086957	0.231884			0.228261					0.014493							
mp:2017-08-13_21.00.00.News.COM_ENM.NSEA	NSEA	2017-08-13T21:00:00.000Z	News	2.2.19	38.0	0.005814	-0.184211				0.026316		0.052632	0.052632	0.105263	0.157895		0.131579			0.026316		0.052632				0.052632			
mp:2017-08-13_21.00.00.News.COM_ENM.PALL	PALL	2017-08-13T21:00:00.000Z	News	2.2.19	4.0	0.000612	-0.500000											0.250000												
mp:2017-08-13_21.00.00.News.COM_ENM.PLAT	PLAT	2017-08-13T21:00:00.000Z	News	2.2.19	74.0	0.011322	-0.243243				0.013514	0.040541	0.013514	0.108108	0.067568	-0.067568		0.158784					0.013514		-0.108108		-0.054054			
mp:2017-08-13_21.00.00.News.COM_ENM.RAREE	RAREE	2017-08-13T21:00:00.000Z	News	2.2.19	4.0	0.000612	0.000000											0.250000												
mp:2017-08-13_21.00.00.News.COM_ENM.SLVR	SLVR	2017-08-13T21:00:00.000Z	News	2.2.19	130.0	0.019891	0.100000	0.046154	0.007692	0.030769	0.043269	0.011538	-0.011538	0.023077	0.050000	0.061538	0.030769	0.257692	-0.015385				0.015385				0.007692			
mp:2017-08-13_21.00.00.News.COM_ENM.STEE	STEE	2017-08-13T21:00:00.000Z	News	2.2.19	700.5	0.107181	-0.112777	0.002141	0.007138	0.002855	-0.004104	0.019986	0.025696	0.027837	0.093505	0.013562	0.022841	0.177373	0.005710		0.013562	0.004283	0.022841	0.005710	0.000000	0.001428	-0.019986	-0.005710		
mp:2017-08-13_21.00.00.News.COM_ENM.URAN	URAN	2017-08-13T21:00:00.000Z	News	2.2.19	39.0	0.005967	0.000000	-0.025641				0.076923	-0.051282	0.051282	0.102564		0.076923	0.198718					0.051282							
mp:2017-08-13_21.00.00.Social.COM_ENM.ALU	ALU	2017-08-13T21:00:00.000Z	Social	2.2.19	80.0	0.024023	0.031250	-0.025000		0.025000	-0.003125	0.037500	0.012500	0.050000	0.087500	0.025000	-0.012500	0.184375			0.012500		0.018750		0.025000		0.025000			
mp:2017-08-13_21.00.00.Social.COM_ENM.COA	COA	2017-08-13T21:00:00.000Z	Social	2.2.19	273.0	0.081980	-0.097070	0.007326	0.018315	0.007326	-0.011905	0.062271	-0.012821	0.029304	0.065934	0.043956	0.025641	0.174451	0.003663	0.003663	0.007326		0.010989		0.000000	0.005495	0.018315		0.003663	
mp:2017-08-13_21.00.00.Social.COM_ENM.CPPR	CPPR	2017-08-13T21:00:00.000Z	Social	2.2.19	127.2	0.038197	0.019654	-0.011792			0.000000	0.023585	0.023585	0.039308	0.082547	0.039308	0.007862	0.142099	0.023585		0.007862	0.000000	0.025157		0.000000		-0.039308			
mp:2017-08-13_21.00.00.Social.COM_ENM.CRU	CRU	2017-08-13T21:00:00.000Z	Social	2.2.19	444.0	0.133329	-0.256757	-0.047297	0.001126		-0.005631	0.011261	0.036036	0.039414	0.088964	0.012387	0.024775	0.161881	0.004505		0.009009		0.048423		-0.012387	0.002252	-0.010135	0.000000		
mp:2017-08-13_21.00.00.Social.COM_ENM.BIOETH	BIOETH	2017-08-13T21:00:00.000Z	Social	2.2.19	12.0	0.003603	-0.083333						-0.083333			-0.166667		-0.062500					0.083333		0.250000		-0.166667	-0.166667		
mp:2017-08-13_21.00.00.Social.COM_ENM.MOG	MOG	2017-08-13T21:00:00.000Z	Social	2.2.19	89.2	0.026786	-0.112108	0.000000			-0.016816	0.011211	-0.016816	0.022422	0.033632	-0.033632		0.184417	-0.022422		0.011211		0.007848		0.016816	0.011211	-0.005605			
mp:2017-08-13_21.00.00.Social.COM_ENM.GOL	GOL	2017-08-13T21:00:00.000Z	Social	2.2.19	1021.5	0.306748	0.009300	0.046990	0.008811	0.010768	0.003671	0.023005	0.009790	0.028879	0.070485	0.013216	0.041116	0.190896	0.006853	0.000979	0.002937	0.000979	0.044053	-0.000979	0.001958		-0.010768	-0.002937	0.005874	
mp:2017-08-13_21.00.00.Social.COM_ENM.IRN	IRN	2017-08-13T21:00:00.000Z	Social	2.2.19	124.0	0.037236	0.056452	-0.008065	0.016129		-0.001008	0.016129	0.024194	0.032258	0.076613	0.040323	0.020161	0.169355	-0.016129		-0.008065						0.060484		0.032258	
mp:2017-08-13_21.00.00.Social.COM_ENM.LNG	LNG	2017-08-13T21:00:00.000Z	Social	2.2.19	48.5	0.014564	0.185567	0.226804			0.020619	0.020619	-0.020619	0.082474		0.010309		0.213918					0.082474	0.041237			-0.020619			
mp:2017-08-13_21.00.00.Social.COM_ENM.NGS	NGS	2017-08-13T21:00:00.000Z	Social	2.2.19	197.5	0.059308	0.098734	0.101266	0.010127	0.005063	0.004430	0.010127	-0.010127	0.035443	0.045570	0.022785	0.025316	0.157595	-0.005063		0.005063		0.020253	0.010127	0.040506		-0.010127			
mp:2017-08-13_21.00.00.Social.COM_ENM.NKL	NKL	2017-08-13T21:00:00.000Z	Social	2.2.19	224.5	0.067415	-0.158129	-0.002227	0.004454	0.026726	0.005011	0.008909	0.011136	0.097996	0.097996	0.008909	0.017817	0.199332	0.000000				0.004454		0.017817		-0.017817	-0.008909	0.013363	
mp:2017-08-13_21.00.00.Social.COM_ENM.NSEA	NSEA	2017-08-13T21:00:00.000Z	Social	2.2.19	11.0	0.003303	-0.181818	0.090909										-0.022727	0.090909				0.181818				-0.272727			
mp:2017-08-13_21.00.00.Social.COM_ENM.PALL	PALL	2017-08-13T21:00:00.000Z	Social	2.2.19	87.0	0.026125	0.137931	0.091954			0.011494		0.091954		0.160920	-0.022989		0.204023			0.011494				-0.022989		0.034483		0.011494	
mp:2017-08-13_21.00.00.Social.COM_ENM.PLAT	PLAT	2017-08-13T21:00:00.000Z	Social	2.2.19	42.0	0.012612	-0.166667	-0.142857					-0.071429	0.142857	0.059524	0.011905	0.071429	0.220238	-0.047619				-0.023810							
mp:2017-08-13_21.00.00.Social.COM_ENM.RAREE	RAREE	2017-08-13T21:00:00.000Z	Social	2.2.19	42.0	0.012612	-0.190476	-0.047619		0.023810			-0.095238			-0.047619	0.071429	0.184524			-0.023810		0.071429		0.023810					
mp:2017-08-13_21.00.00.Social.COM_ENM.SLVR	SLVR	2017-08-13T21:00:00.000Z	Social	2.2.19	218.6	0.065644	-0.070906	0.013724	0.016011	0.009149	0.003431	0.013724	0.009149	0.059469	0.089204	0.029735	0.022873	0.190988	0.009149				0.057640	-0.004575	-0.004575		-0.013724			
mp:2017-08-13_21.00.00.Social.COM_ENM.STEE	STEE	2017-08-13T21:00:00.000Z	Social	2.2.19	260.6	0.078256	-0.174597	-0.003837			-0.010553	0.011512	0.044129	0.019186	0.044129	-0.007675	0.015349	0.112817	0.000000		0.015349		0.014965	-0.003837	0.003837	0.003837	0.023024	0.007675		
