id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-15_04.00.00.News_Social.COU.AF	AF	2017-08-15T04:00:00.000Z	News_Social	2.2.19	4291.1	0.001686	-0.158118	-0.006875	0.004428	0.005709	-0.003991	0.268696	0.035422	0.029363	0.058610	0.008856	0.006642	0.038376	0.002097	0.010836	0.000233	0.001049	-0.010079		-0.000233					0.000350	-0.001398	0.002377			0.000466	0.000117	0.014612			0.000233				0.002796	-0.000419			0.000466				0.015381		
mp:2017-08-15_04.00.00.News_Social.COU.DZ	DZ	2017-08-15T04:00:00.000Z	News_Social	2.2.19	2041.0	0.000802	-0.124939	-0.007839	0.018128	0.007104	0.000551	0.060510	0.098236	0.013474	0.061244	0.018128	0.016169	0.054563	-0.002940	0.013229		0.001470	-0.014601					-0.001960		0.004655	0.009309	0.079618			0.000980	0.000980	0.037384							0.001470	0.001862			-0.002940				0.023273		
mp:2017-08-15_04.00.00.News_Social.COU.AO	AO	2017-08-15T04:00:00.000Z	News_Social	2.2.19	286.0	0.000112	0.019231	0.000000	0.003497	0.006993	0.002622	0.048951	-0.013986	0.027972	0.062937	0.026224	0.020979	0.081949	0.003497	0.003497			-0.013112					0.003497		0.017483	-0.013986	0.013986					0.026224															0.010490		
mp:2017-08-15_04.00.00.News_Social.COU.AR	AR	2017-08-15T04:00:00.000Z	News_Social	2.2.19	8405.7	0.003304	-0.041460	-0.001666	0.007792	0.007614	-0.000639	0.043720	0.025578	0.022782	0.056093	0.024864	0.010350	0.059982	0.004997	0.007733		0.002439	-0.009059		0.000476	0.000357		0.000654	0.000119	0.013146	-0.002736	0.011802		0.001309	0.008090	0.001428	0.015335	0.002141	0.000000	-0.002022		-0.000059		0.031705	0.000048	0.000476		-0.002260		0.000119		0.009458	-0.001666	0.000119
mp:2017-08-15_04.00.00.News_Social.COU.AM	AM	2017-08-15T04:00:00.000Z	News_Social	2.2.19	232.5	0.000091	-0.105376	-0.012903	0.008602	0.004301		0.208602	0.047312	0.008602	0.051613	0.019355	0.004301	0.034409	0.004301	0.004301			-0.010753					0.012903		0.030108		0.008602					0.010753							0.017204								0.027957		
mp:2017-08-15_04.00.00.News_Social.COU.AU	AU	2017-08-15T04:00:00.000Z	News_Social	2.2.19	78872.1	0.030998	-0.113094	-0.004640	0.007810	0.007538	-0.002954	0.028388	0.035488	0.025789	0.073835	0.015202	0.020368	0.082273	0.005236	0.012260	0.000273	0.001965	-0.014653	-0.000038	0.000590	0.002225	0.000038	0.000564	0.000564	0.014568	-0.000602	0.010748		-0.000013	0.000533	0.000006	0.008766	0.002415	0.000203	0.000349	0.000070		-0.000051	0.002479	-0.000115	0.001585	0.000013	-0.004919	0.000666	0.000013	0.000089	0.004026	-0.000330	-0.000913
mp:2017-08-15_04.00.00.News_Social.COU.AT	AT	2017-08-15T04:00:00.000Z	News_Social	2.2.19	2405.0	0.000945	-0.177963	0.014137	0.020790	0.007692	-0.003222	0.038877	0.029522	0.072141	0.097921	0.025780	0.016632	0.092568	0.005405	0.006237		0.001663	-0.016008		0.000416					-0.001040	0.000000	0.008732			0.002079	0.000416	0.023701	0.000416						0.004990				-0.002079				0.010603		
mp:2017-08-15_04.00.00.News_Social.COU.BH	BH	2017-08-15T04:00:00.000Z	News_Social	2.2.19	774.6	0.000304	0.037439	0.028402	0.006455	0.009037	0.007423	0.043894	-0.014201	0.011619	0.050994	0.048412	0.009037	0.091337	0.000000	0.002582		0.003873	0.011361		-0.007746	0.001291		0.003873		0.018074	-0.001291	-0.003873		0.001291		-0.001291	-0.005164							0.001291				0.002582				0.015492		-0.001291
mp:2017-08-15_04.00.00.News_Social.COU.BD	BD	2017-08-15T04:00:00.000Z	News_Social	2.2.19	5297.3	0.002082	-0.227852	-0.035490	0.008212	0.003398	-0.004153	0.089196	0.014724	0.046722	0.103921	0.011893	0.006041	0.058225	0.001982	0.007834	0.001133	0.000755	-0.027627			0.000755		0.000755	-0.000755	0.001510	0.000378	0.004153			0.000189	0.000378	0.018122	0.002265	0.000378	-0.000189	-0.000189		0.000189	0.096653		0.000189		-0.008872			0.000189	0.009439	-0.001133	
mp:2017-08-15_04.00.00.News_Social.COU.BY	BY	2017-08-15T04:00:00.000Z	News_Social	2.2.19	491.5	0.000193	-0.006104	0.051882		0.014242	-0.008138	0.010173	-0.012208	0.009156	0.069176	0.044761	0.002035	0.024161	0.012208	0.004069			0.017294					-0.001017	0.002035	0.041709		0.020346			0.002035		0.166836									0.002035						0.010173	0.004069	
mp:2017-08-15_04.00.00.News_Social.COU.BE	BE	2017-08-15T04:00:00.000Z	News_Social	2.2.19	1432.6	0.000563	-0.146936	-0.007329	0.012216	0.010470	-0.003228	0.053399	0.037694	0.040486	0.081321	0.021988	0.016404	0.087018	0.008376	0.016753		0.002094	-0.019056			0.002094		-0.004188		0.010121	-0.002094	0.007120				0.004188	0.009423	0.000000		0.001396				0.004188								0.001745	0.001396	
mp:2017-08-15_04.00.00.News_Social.COU.BO	BO	2017-08-15T04:00:00.000Z	News_Social	2.2.19	475.4	0.000187	0.025242	-0.004207	0.006310	0.008414	0.001578	0.042070	-0.001052	0.008414	0.049432	0.021035	0.002103	0.054296	0.004207	0.008414		0.001052	0.006731							0.115692							0.004207	0.075726						0.002103								0.031552		
mp:2017-08-15_04.00.00.News_Social.COU.BA	BA	2017-08-15T04:00:00.000Z	News_Social	2.2.19	175.5	0.000069	0.125356	0.000000		0.085470	-0.001425	0.113960	-0.022792	0.005698	0.074074	-0.008547	0.005698	0.081553		0.017094			0.005698							0.005698							-0.034188							0.005698								0.005698		
mp:2017-08-15_04.00.00.News_Social.COU.BR	BR	2017-08-15T04:00:00.000Z	News_Social	2.2.19	7744.3	0.003044	-0.095296	-0.020596	0.004971	0.007748	-0.006602	0.029764	0.007748	0.025761	0.048681	0.031442	0.010459	0.068946	0.004713	0.006004	0.002195	0.000904	-0.005139	0.001291	0.002841	0.001679		0.002453	0.005940	0.010330	-0.003551	0.025722		0.000646	-0.000065	0.000904	0.009155	0.004649	0.000775	-0.000775	0.000129			0.006004	0.000052			-0.000904		0.000258		0.004778	0.004132	
