id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-10_21.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-10T21:00:00.000Z	Social	2.2.18	203.9	0.068950	-0.039235	-0.049044	0.014713	0.004904	-0.003678	0.058852	0.007357	0.014713	0.029426	0.017165	0.026974	0.099191	0.002452				0.185875		0.000000		0.000000		0.009809				
mp:2017-08-10_21.00.00.Social.COM_AGR.COC	COC	2017-08-10T21:00:00.000Z	Social	2.2.18	106.5	0.036014	0.276995	-0.023474	0.028169	0.037559		0.037559	0.056338	0.056338	0.018779	0.037559		0.160798	-0.032864				0.037559						0.009390				
mp:2017-08-10_21.00.00.Social.COM_AGR.COF	COF	2017-08-10T21:00:00.000Z	Social	2.2.18	602.0	0.203571	-0.014950	0.011628		0.006645	0.009967	0.009967	0.042359	0.003322	0.036545	0.014950	0.013289	0.039909	0.046512	0.031561	0.001661	0.001661	0.001495	0.003322	-0.008306		0.187708	-0.001661					0.021595
mp:2017-08-10_21.00.00.Social.COM_AGR.COR	COR	2017-08-10T21:00:00.000Z	Social	2.2.18	450.5	0.152340	-0.144284	-0.073252	0.011099	0.006659	0.005549	0.006659	0.006659	0.033296	0.026637	0.025527	0.019978	0.050777	0.006659	-0.002220	0.002220		0.044395		0.004440		0.026637	-0.004440	0.006659	0.031077			0.035516
mp:2017-08-10_21.00.00.Social.COM_AGR.COT	COT	2017-08-10T21:00:00.000Z	Social	2.2.18	417.0	0.141012	-0.117506	-0.007194	0.002398	0.011990	0.004197	0.014388	0.023981	0.031175	0.059952	0.002398	0.038369	0.155875	0.005995	0.003597	0.004796		0.043165	0.009592	0.000000		-0.019185	-0.009592	-0.010791	0.009592			0.002398
mp:2017-08-10_21.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-10T21:00:00.000Z	Social	2.2.18	45.0	0.015217	-0.155556	-0.111111				0.133333	-0.044444		0.066667	-0.022222		0.150000	0.044444						0.000000								
mp:2017-08-10_21.00.00.Social.COM_AGR.POIL	POIL	2017-08-10T21:00:00.000Z	Social	2.2.18	48.0	0.016232	-0.270833					0.104167	0.062500		0.104167	0.000000		0.156250	0.020833				0.041667				0.020833						
mp:2017-08-10_21.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-10T21:00:00.000Z	Social	2.2.18	461.5	0.156060	-0.174431	0.010834		0.013001	0.000542	0.036836	0.037920	0.056338	0.058505	0.026002	0.004334	0.108072	0.002167		-0.002167		0.055255	-0.013001	0.004334		-0.010834		0.021668	0.054171	0.010834	0.002167	0.019502
mp:2017-08-10_21.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-10T21:00:00.000Z	Social	2.2.18	98.8	0.033410	-0.222672	-0.151822	0.020243		0.005061		0.040486	0.060729	0.091093	-0.030364	0.010121	0.144737					0.008097		-0.020243		-0.040486		0.020243				0.040486
mp:2017-08-10_21.00.00.Social.COM_AGR.SUG	SUG	2017-08-10T21:00:00.000Z	Social	2.2.18	274.0	0.092655	-0.074818	0.010949	0.007299	0.038321	-0.003650	0.009124	0.027372	0.040146	0.089416	0.012774	0.036496	0.163321	0.000000				0.083942		0.003650		-0.003650		0.007299				0.007299
mp:2017-08-10_21.00.00.Social.COM_AGR.WHT	WHT	2017-08-10T21:00:00.000Z	Social	2.2.18	250.0	0.084539	-0.382000	-0.004000	0.004000		0.004000	0.022000	0.026000	0.036000	0.098000	0.024000	0.004000	0.121000	-0.016000				0.036000	-0.004000	-0.012000		0.012000	-0.008000	-0.012000	0.044000			
mp:2017-08-10_21.00.00.News.COM_AGR.CTTL	CTTL	2017-08-10T21:00:00.000Z	News	2.2.18	845.0	0.069238	-0.170414	-0.054438	0.004734	0.010059	-0.007101	0.071006	-0.004734	0.029586	0.065680	0.015976	0.005917	0.152663	0.003550	0.001183	0.003550		0.018343		0.010651	0.001183	-0.007101		0.013018	0.004734			
mp:2017-08-10_21.00.00.News.COM_AGR.COC	COC	2017-08-10T21:00:00.000Z	News	2.2.18	395.5	0.032407	-0.370417	0.005057				-0.001264	-0.015171	0.031606	0.040455	-0.020228	0.007585	0.114096	0.000000	0.005057	-0.010114	-0.005057	0.027813	-0.005057	-0.002528		0.030341	0.025284	0.002528				0.007585
mp:2017-08-10_21.00.00.News.COM_AGR.COF	COF	2017-08-10T21:00:00.000Z	News	2.2.18	533.0	0.043673	-0.136023	0.005629	0.005629	0.009381	-0.003049	0.030019	-0.022514	0.015009	0.050657	-0.003752	0.007505	0.174015	-0.011257		-0.001876		0.022514	0.001876	0.009381		-0.011257		0.001876				0.001876
mp:2017-08-10_21.00.00.News.COM_AGR.COR	COR	2017-08-10T21:00:00.000Z	News	2.2.18	2223.3	0.182175	-0.180363	-0.035758	0.012594		0.000731	0.011694	-0.014843	0.034858	0.064544	0.018216	0.018441	0.117438	-0.008096	0.000450	0.010795		0.035353	0.001349	0.003373	0.000450	0.012819	0.014843	0.004948	0.011469			0.013493
mp:2017-08-10_21.00.00.News.COM_AGR.COT	COT	2017-08-10T21:00:00.000Z	News	2.2.18	1038.8	0.085118	0.001444	-0.015402	0.004813	0.001925	-0.010108	0.025992	0.004813	0.050539	0.054871	0.016365	0.006739	0.090008	0.000481		-0.003851		0.032538	0.001925	0.032730		0.043319	0.006739	0.017328	0.004332			
mp:2017-08-10_21.00.00.News.COM_AGR.HOGS	HOGS	2017-08-10T21:00:00.000Z	News	2.2.18	47.0	0.003851	-0.531915				0.005319	0.148936	0.042553		0.042553			0.111702			0.042553												
mp:2017-08-10_21.00.00.News.COM_AGR.ORJ	ORJ	2017-08-10T21:00:00.000Z	News	2.2.18	42.0	0.003441	-0.166667					0.023810	0.047619	0.119048	0.095238			-0.053571					0.214286		0.214286		0.047619	0.047619					0.071429
mp:2017-08-10_21.00.00.News.COM_AGR.POIL	POIL	2017-08-10T21:00:00.000Z	News	2.2.18	931.2	0.076302	-0.107388	-0.034364	0.017182	0.004296	0.004296	0.023625	0.003222	0.037586	0.084837	-0.016108	0.004296	0.127201	0.000000		-0.004296	-0.004296	0.034579		0.035438		0.035438	0.011813	0.002148				
mp:2017-08-10_21.00.00.News.COM_AGR.RICE1	RICE1	2017-08-10T21:00:00.000Z	News	2.2.18	1036.7	0.084946	-0.160606	-0.063664	0.002894	-0.001447	-0.004823	0.011575	0.008199	0.029903	0.070416	0.001929	0.030867	0.126194	0.017845		-0.000482		0.014180	-0.034726	0.012057		-0.020739	-0.005788	0.004823		0.019292	0.006752	0.005305
mp:2017-08-10_21.00.00.News.COM_AGR.SOY1	SOY1	2017-08-10T21:00:00.000Z	News	2.2.18	1345.7	0.110265	-0.057591	0.011147	0.005202		0.005202	0.013376	-0.008174	0.020807	0.025266	-0.007431	0.027123	0.094040	-0.000743		0.001486	0.001486	0.028461	0.002229	0.037898		0.067251	0.015977	0.005945	0.002601			0.001486
