id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-11_12.00.00.News.CUR.ARS	ARS	2017-08-11T12:00:00.000Z	News	2.2.18	10.0	0.000492	-0.400000							0.200000		-0.100000		0.100000	-0.100000		-0.200000						
mp:2017-08-11_12.00.00.News.CUR.AUD	AUD	2017-08-11T12:00:00.000Z	News	2.2.18	510.0	0.025098	-0.181373	0.019608	0.009804	0.003922		0.007843	-0.006863	0.039216	0.047059	0.023529	0.021569	0.061275	0.001961		-0.017647	0.005882	0.041176	0.003922			-0.007843
mp:2017-08-11_12.00.00.News.CUR.CAD	CAD	2017-08-11T12:00:00.000Z	News	2.2.18	182.6	0.008986	-0.109529	0.016429				0.010953	-0.027382	0.010953	0.060241	-0.016429	0.005476	0.088171			0.125958		0.063527	0.010953			0.000000
mp:2017-08-11_12.00.00.News.CUR.CNY	CNY	2017-08-11T12:00:00.000Z	News	2.2.18	2100.0	0.103345	0.037143	-0.003333	0.004286	0.000952	-0.008631	0.020714	0.008333	0.028810	0.054524	0.043810	0.002381	0.064643	-0.069762	0.000000	0.106905	0.009524	0.030000	0.002619			0.017381
mp:2017-08-11_12.00.00.News.CUR.EGP	EGP	2017-08-11T12:00:00.000Z	News	2.2.18	12.0	0.000591	-0.333333											-0.083333			0.333333						
mp:2017-08-11_12.00.00.News.CUR.EUR	EUR	2017-08-11T12:00:00.000Z	News	2.2.18	2296.0	0.112990	-0.053571	0.018510	0.008493	0.002613	0.007295	0.001089	-0.011324	0.010453	0.044643	0.003049	0.011542	0.090538	0.006533	0.001524	0.065331	0.010453	0.008929	0.003484			0.001960
mp:2017-08-11_12.00.00.News.CUR.HKD	HKD	2017-08-11T12:00:00.000Z	News	2.2.18	103.0	0.005069	0.038835				0.004854		0.019417	0.038835	0.077670	0.048544	0.058252	0.114078	-0.009709		0.106796		0.019417		0.038835		0.019417
mp:2017-08-11_12.00.00.News.CUR.INR	INR	2017-08-11T12:00:00.000Z	News	2.2.18	575.2	0.028307	-0.178199	0.020862		0.001739	0.005650	0.001739	-0.020862	0.027816	0.043463	-0.017385	0.012170	0.070323	-0.003477		0.011300	0.027816	0.019471				0.006954
mp:2017-08-11_12.00.00.News.CUR.IDR	IDR	2017-08-11T12:00:00.000Z	News	2.2.18	99.0	0.004872	0.095960	0.010101				0.116162	0.131313	0.010101		-0.010101		0.020202	-0.030303		0.181818	0.030303	0.070707				
mp:2017-08-11_12.00.00.News.CUR.ILS	ILS	2017-08-11T12:00:00.000Z	News	2.2.18	6.0	0.000295	0.500000	0.166667										0.041667			0.000000		0.166667				
