id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-11_21.00.00.News.COU.AF	AF	2017-08-11T21:00:00.000Z	News	2.2.18	5968.3	0.003819	-0.149708	-0.002681	0.001759	0.001005	-0.001110	0.323962	0.048255	0.022201	0.057638	0.011896	0.009048	0.022483	-0.000335	0.008126	0.000503		-0.007934		0.000168				0.000838	0.000335	0.000000	0.001759			0.000922	0.001173	0.008042							0.006451	-0.000084			-0.002681		0.001173		0.032756		-0.001508
mp:2017-08-11_21.00.00.News.COU.DZ	DZ	2017-08-11T21:00:00.000Z	News	2.2.18	651.9	0.000417	-0.199417	0.001534	0.003068	0.004602	0.004602	0.085903	0.039883	0.059825	0.063660	-0.007670	0.044485	0.070295	0.013806	0.007670			-0.005369		0.001534					0.000000		0.001534			0.003068	-0.003068	-0.011198							0.004602	0.000307							0.018408		
mp:2017-08-11_21.00.00.News.COU.AO	AO	2017-08-11T21:00:00.000Z	News	2.2.18	247.0	0.000158	-0.121457	0.000000	0.004049	0.008097	0.001012	0.040486	-0.028340		0.085020	-0.024291		0.049089	0.068826		0.109312		-0.004049						-0.008097	-0.048583							0.056680																	
mp:2017-08-11_21.00.00.News.COU.AR	AR	2017-08-11T21:00:00.000Z	News	2.2.18	2922.2	0.001870	-0.089145	-0.000342	0.006160	0.003935	0.001155	0.043632	0.025323	0.028403	0.056807	0.027377	0.023612	0.072826	0.002738	0.002909	0.000684	0.001711	-0.000992		0.000684	0.003422				0.016597	-0.005133	0.009240		-0.003080	0.000684	-0.003764	0.016939	0.008042	0.000342	0.000684			0.000684	0.010608	0.000342	0.000342		0.000856			0.001027	0.009924	0.006160	-0.000342
mp:2017-08-11_21.00.00.News.COU.AM	AM	2017-08-11T21:00:00.000Z	News	2.2.18	23.5	0.000015	0.085106				-0.021277	0.106383	-0.021277	0.042553	0.106383	0.042553		0.093085		0.042553			-0.021277																													0.042553		
mp:2017-08-11_21.00.00.News.COU.AU	AU	2017-08-11T21:00:00.000Z	News	2.2.18	65917.7	0.042183	-0.116388	-0.004240	0.008283	0.007350	-0.003789	0.046763	0.029946	0.030758	0.066674	0.017112	0.017196	0.078845	0.004278	0.006713	0.000379	0.001456	-0.009339		0.001972	0.002306	0.000046	-0.000455	0.001145	0.005408	0.001070	0.014470	0.000030		0.001502	0.000129	0.007297	0.001411	0.000265	0.001039	0.000046		0.000015	0.002533	0.000076	0.000652		-0.002124	0.000228	0.000167	0.000174	0.007153	-0.000106	-0.000091
mp:2017-08-11_21.00.00.News.COU.AT	AT	2017-08-11T21:00:00.000Z	News	2.2.18	660.0	0.000422	-0.028030	0.019697	0.006061	0.011364	-0.007197	0.043939	0.043182	0.028030	0.041667	0.019697	0.002273	0.068750	0.001515	0.001515		0.003030	-0.006818					0.004545		0.012121	0.013636	0.014394			0.001515		0.013636	0.016667						0.031061								0.004545	-0.003030	
mp:2017-08-11_21.00.00.News.COU.BH	BH	2017-08-11T21:00:00.000Z	News	2.2.18	368.6	0.000236	0.035269	-0.002713	0.008139	0.005426	0.007461	0.048833	-0.005426	0.024417	0.081389	0.005426	0.029843	0.090545		0.002713			0.010309							-0.016278		0.010852			0.002713	-0.010852	0.032556								0.002713			0.010852				0.005426		
mp:2017-08-11_21.00.00.News.COU.BD	BD	2017-08-11T21:00:00.000Z	News	2.2.18	4301.6	0.002753	-0.166450	0.003720	0.004533	0.003836	-0.007991	0.082644	0.034987	0.029873	0.068928	0.014529	0.014181	0.075635	0.008369	0.009299		0.001162	-0.009694	0.000232	0.000930	0.002790		0.000930	-0.000232	0.002557	-0.000697	0.013437			0.000697	0.004301	0.014925	0.000232						0.014181	0.000046	0.000697		-0.001395				0.020922	0.000000	-0.000232
mp:2017-08-11_21.00.00.News.COU.BY	BY	2017-08-11T21:00:00.000Z	News	2.2.18	215.5	0.000138	-0.009281	0.060325			0.000000		-0.018561	0.018561	0.013921	0.039443	0.018561	0.062935	0.004640			0.004640	0.018561		0.013921					0.018561	0.009281					0.004640	0.004640	-0.051044						0.004640								0.013921		
