id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-14_16.00.00.News_Social.CUR.ARS	ARS	2017-08-14T16:00:00.000Z	News_Social	2.2.19	92.0	0.003362	0.260870				-0.010870		0.021739	0.021739	0.021739	0.010870		0.144022	-0.021739		0.010870			0.010870			-0.010870
mp:2017-08-14_16.00.00.News_Social.CUR.AUD	AUD	2017-08-14T16:00:00.000Z	News_Social	2.2.19	522.0	0.019073	-0.043103	0.003831	0.001916	-0.000958	0.001437	0.007663	0.026820	0.042146	0.070881	0.001916	0.029693	0.094109	0.003831		0.072797	0.001916	0.028736	0.002874			-0.001916
mp:2017-08-14_16.00.00.News_Social.CUR.CAD	CAD	2017-08-14T16:00:00.000Z	News_Social	2.2.19	196.0	0.007162	-0.020408	0.025510	0.010204	0.005102	0.040816		-0.020408	0.000000	0.058673	0.005102	0.005102	0.142857	0.030612		0.038265			0.020408			
mp:2017-08-14_16.00.00.News_Social.CUR.CNY	CNY	2017-08-14T16:00:00.000Z	News_Social	2.2.19	2849.2	0.104107	-0.022111	-0.007546	0.005616		0.000790	0.006318	0.002983	0.015267	0.052646	0.039134	0.009827	0.062588	-0.051593	0.001053	0.105995	0.006318	0.020462	0.001053			0.004914
mp:2017-08-14_16.00.00.News_Social.CUR.EGP	EGP	2017-08-14T16:00:00.000Z	News_Social	2.2.19	29.0	0.001060	-0.172414						-0.034483	0.137931	0.068966			0.129310	0.034483		0.068966						
mp:2017-08-14_16.00.00.News_Social.CUR.EUR	EUR	2017-08-14T16:00:00.000Z	News_Social	2.2.19	2476.4	0.090486	-0.177072	-0.019181	0.012922	0.004846	0.005653	0.009086	0.000404	0.014739	0.051284	0.004038	0.013124	0.083276	-0.001010	-0.001615	0.026853	-0.000808	0.029155	0.003230			0.009490
mp:2017-08-14_16.00.00.News_Social.CUR.HKD	HKD	2017-08-14T16:00:00.000Z	News_Social	2.2.19	16.0	0.000585	-0.250000	0.062500	0.062500				0.062500		0.062500			0.109375			0.000000	0.062500		0.062500			
mp:2017-08-14_16.00.00.News_Social.CUR.INR	INR	2017-08-14T16:00:00.000Z	News_Social	2.2.19	552.0	0.020170	-0.003623	0.020833	0.000000	0.009058	0.008152		0.009058	0.032609	0.022645	-0.005435	0.027174	0.089674	-0.003623	-0.003623	0.107790	0.000906	0.021739	0.007246			0.007246
mp:2017-08-14_16.00.00.News_Social.CUR.IDR	IDR	2017-08-14T16:00:00.000Z	News_Social	2.2.19	245.8	0.008981	-0.260374	0.032547	0.004068		-0.050854	0.040683	0.004068	0.016273	0.020342	0.024410	0.008137	0.154394	-0.008137		-0.065094		0.031733	0.008137			0.020342
mp:2017-08-14_16.00.00.News_Social.CUR.ILS	ILS	2017-08-14T16:00:00.000Z	News_Social	2.2.19	24.0	0.000877	0.166667				0.010417					-0.041667		0.041667	0.000000		0.166667						
mp:2017-08-14_16.00.00.News_Social.CUR.JPY	JPY	2017-08-14T16:00:00.000Z	News_Social	2.2.19	1297.0	0.047391	-0.102159	-0.016191	0.008481	0.000771	0.007614	0.021588	0.017733	0.028527	0.068234	0.010023	0.013878	0.112182	0.001157	0.000386	-0.007325	0.000771	0.026214	0.000771			0.000000
mp:2017-08-14_16.00.00.News_Social.CUR.MYR	MYR	2017-08-14T16:00:00.000Z	News_Social	2.2.19	442.3	0.016161	-0.063305	0.004522	0.013565		0.022609	0.027131	-0.020348	0.020348	0.035044	0.018087	0.020348	0.090267	0.016957		0.120959		0.074158	0.015826			0.004522
mp:2017-08-14_16.00.00.News_Social.CUR.MXN	MXN	2017-08-14T16:00:00.000Z	News_Social	2.2.19	75.0	0.002740	-0.166667					0.026667	0.013333	0.053333	0.213333	0.000000	0.013333	0.126667			0.033333		0.080000				
mp:2017-08-14_16.00.00.News_Social.CUR.NZD	NZD	2017-08-14T16:00:00.000Z	News_Social	2.2.19	226.5	0.008276	-0.044150	-0.013245	0.004415	0.008830	0.018764	0.004415	0.002208	0.013245	0.035320	0.022075	0.039735	0.086645			0.161148	0.017660	0.006623	0.004415			0.004415
mp:2017-08-14_16.00.00.News_Social.CUR.PLN	PLN	2017-08-14T16:00:00.000Z	News_Social	2.2.19	242.8	0.008872	-0.090610	0.016474			0.003089	0.008237	0.107084	0.032949	0.123558	0.012356	0.008237	0.108320			0.074135		0.077430				0.057661
mp:2017-08-14_16.00.00.News_Social.CUR.RUB	RUB	2017-08-14T16:00:00.000Z	News_Social	2.2.19	37.0	0.001352	0.189189								0.081081	0.081081		0.006757	0.054054		0.108108						0.054054
