id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-11_12.00.00.Social.COU.AF	AF	2017-08-11T12:00:00.000Z	Social	2.2.18	1999.5	0.002517	-0.052263	0.003501	0.003501	0.006002	-0.003313	0.200800	0.010253	0.028757	0.065266	0.004001	0.017504	0.056639	0.008752	0.014254	0.000500	0.000500	-0.008002						-0.000500	-0.000750	-0.002001	0.004001					-0.006002	0.000500						0.000750	0.000500							0.012253	0.000500	
mp:2017-08-11_12.00.00.Social.COU.DZ	DZ	2017-08-11T12:00:00.000Z	Social	2.2.18	1897.0	0.002388	-0.141539	-0.012652	0.001054	0.002636	-0.002899	0.039273	0.112283	0.015287	0.078018	0.019768	0.030047	0.061643	0.001581	0.002636		0.003163	-0.004613							0.019768	0.002109	0.090142			0.001054	-0.002636	0.001318							0.008962								0.005799		
mp:2017-08-11_12.00.00.Social.COU.AO	AO	2017-08-11T12:00:00.000Z	Social	2.2.18	62.0	0.000078	-0.145161	0.080645		0.032258	-0.016129	0.129032	0.000000	0.032258	0.112903		0.032258	0.086694	-0.016129				0.040323							-0.016129																		-0.016129				0.032258		
mp:2017-08-11_12.00.00.Social.COU.AR	AR	2017-08-11T12:00:00.000Z	Social	2.2.18	1978.7	0.002491	-0.090969	-0.029565	0.004548	0.004801	-0.005686	0.057866	0.006065	0.023500	0.052560	0.030323	0.013898	0.067658	0.007581	0.003790		0.000505	-0.016627		0.002022				0.001769	0.001769	-0.003538	0.004548		-0.001516		0.000000	-0.011118	0.000000						0.096023		0.003032		-0.001011		0.001516		0.003538		
mp:2017-08-11_12.00.00.Social.COU.AM	AM	2017-08-11T12:00:00.000Z	Social	2.2.18	123.0	0.000155	0.048780	0.048780		0.016260	-0.004065	0.032520	0.004065	-0.008130	0.081301	0.052846	-0.004065	0.091057		0.004065			0.045122							0.016260	-0.032520						-0.022764								0.001626							0.008130		
mp:2017-08-11_12.00.00.Social.COU.AU	AU	2017-08-11T12:00:00.000Z	Social	2.2.18	14949.8	0.018821	-0.100804	-0.002743	0.006488	0.011739	-0.002074	0.037492	0.022642	0.031940	0.067426	0.017726	0.020067	0.087584	0.005585	0.011070	0.000201	0.002508	-0.007886		0.001505	0.001338	-0.000067	-0.000602	-0.000134	0.005184	-0.001003	0.012442			0.000669	0.000569	0.005572	0.001973	0.000468	-0.000669		-0.000033	0.000067	0.004515	0.000020	0.000201		-0.000836	-0.000067	0.000067	0.000067	0.003545	-0.000268	-0.000334
mp:2017-08-11_12.00.00.Social.COU.AT	AT	2017-08-11T12:00:00.000Z	Social	2.2.18	628.4	0.000791	-0.061267	-0.031827	0.007957	0.009548	0.003978	0.036601	-0.004774	0.033418	0.059675	0.044558	0.019892	0.090945	0.009548	0.002387		0.007957	-0.007877							0.003183	-0.001591	0.003183			0.001591		0.005411	0.003183						0.036601	0.000637							0.003183		
mp:2017-08-11_12.00.00.Social.COU.BH	BH	2017-08-11T12:00:00.000Z	Social	2.2.18	104.5	0.000132	0.028708	0.038278	0.009569	0.009569	0.007177	0.019139	0.009569		0.038278	0.019139	0.009569	0.044856	0.009569	0.019139			-0.019139					0.019139		-0.014354		0.143541																				0.009569		
mp:2017-08-11_12.00.00.Social.COU.BD	BD	2017-08-11T12:00:00.000Z	Social	2.2.18	286.9	0.000361	-0.182991	-0.003486			-0.025270	0.045312	0.027884	0.048797	0.090624	0.001743	0.020913	0.068621		0.010457			-0.030673		0.013942					0.036598	-0.027884	0.010457												0.005228								0.003486		0.001743
mp:2017-08-11_12.00.00.Social.COU.BY	BY	2017-08-11T12:00:00.000Z	Social	2.2.18	145.5	0.000183	-0.278351	0.000000	0.041237		-0.005155	0.096220	0.068729	0.020619	0.082474	0.006873		0.084192	0.000000	0.034364			-0.053265							0.003436						0.013746	0.013746							0.020619								0.006873		
