id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-10_21.00.00.News.COU.AF	AF	2017-08-10T21:00:00.000Z	News	2.2.18	4448.6	0.002750	-0.118801	0.003934	0.005170	0.000899	-0.001855	0.214337	0.029897	0.020905	0.072832	0.006968	0.016747	0.043960	0.000787	0.008654	0.000225	0.000450	-0.009261		0.000225				-0.001012	0.007081	-0.000674	0.000112			0.002023	0.000112	0.008205	0.000225		0.001798				0.002473	-0.000000						0.000674	0.016297	-0.000450	
mp:2017-08-10_21.00.00.News.COU.DZ	DZ	2017-08-10T21:00:00.000Z	News	2.2.18	928.4	0.000574	-0.050086	-0.007001	0.004308	0.003231	0.003097	0.075937	0.049548	0.016157	0.036084	0.020465	0.036622	0.051379	0.011848	0.001077	-0.002154	0.001077	-0.007271		0.005386				-0.001077	0.020465	0.003231	0.018311		-0.005386			0.028759	0.006463	0.002154						0.000215	0.004308		0.000539				0.022081	-0.002154	
mp:2017-08-10_21.00.00.News.COU.AO	AO	2017-08-10T21:00:00.000Z	News	2.2.18	399.6	0.000247	0.026276	0.012513	0.005005	0.005005	0.005005	0.070070	0.018769	0.020020	0.120120	0.060060	0.042543	0.066629	0.005005				-0.011762							0.072573	-0.002503	0.017518					0.007508															0.010010		
mp:2017-08-10_21.00.00.News.COU.AR	AR	2017-08-10T21:00:00.000Z	News	2.2.18	2276.7	0.001407	-0.082576	0.001757	0.009443	0.003075	0.000824	0.040629	0.014055	0.034919	0.063689	0.011859	0.021083	0.066807	0.001537	0.018009	0.001977	0.002196	-0.022291		0.000878	0.005710		0.001318	0.002635	0.036896	-0.002416	0.007335				0.000220	0.006808	0.008345	0.001318	0.000439				0.002196								0.012518	0.008785	-0.000439
mp:2017-08-10_21.00.00.News.COU.AM	AM	2017-08-10T21:00:00.000Z	News	2.2.18	137.5	0.000085	0.058182	0.021818		0.029091	0.001818	0.094545	-0.021818	0.007273	0.036364	0.029091	0.003636	0.062273	0.036364	0.021818			0.003636							0.050909	0.007273				0.014545	-0.007273	0.000000															0.021818		
mp:2017-08-10_21.00.00.News.COU.AU	AU	2017-08-10T21:00:00.000Z	News	2.2.18	64422.2	0.039817	-0.156576	-0.006721	0.008522	0.004983	-0.008640	0.043091	0.040918	0.031922	0.073174	0.014071	0.014824	0.084631	0.002647	0.008444	0.000745	0.003236	-0.008030	0.000016	0.000031	0.000233	-0.000031	-0.001754	0.000411	0.002266	-0.001211	0.014759			0.002251	0.003291	0.010920	0.002848	0.000140	0.000241	0.000310		-0.000031	0.003663		0.000745	-0.000016	0.000722	0.000248	0.000202	0.000287	0.008142	-0.000326	0.000109
mp:2017-08-10_21.00.00.News.COU.AT	AT	2017-08-10T21:00:00.000Z	News	2.2.18	1130.8	0.000699	-0.092412	0.057924	0.004422	0.013265	-0.000221	0.019455	-0.032720	0.032720	0.045543	0.001769	0.009728	0.089583	0.000884	0.005748		0.001769	0.007163		-0.000884				-0.002653	0.006190	-0.009728	0.012027					0.004422	-0.007075						0.013265								0.002653		0.000884
mp:2017-08-10_21.00.00.News.COU.BH	BH	2017-08-10T21:00:00.000Z	News	2.2.18	575.0	0.000355	0.081739	0.013913		0.008696	0.003913	0.033043	0.008696	0.048696	0.067826	0.005217	0.013913	0.091087	0.024348	0.006957			0.012174		0.003478	0.006957				0.045217	-0.003478						0.000000									0.001739		0.006957		0.001739				
mp:2017-08-10_21.00.00.News.COU.BD	BD	2017-08-10T21:00:00.000Z	News	2.2.18	2989.9	0.001848	-0.161878	0.000836	0.008361	0.003679	-0.004933	0.083280	0.016890	0.028095	0.067728	0.021071	0.009699	0.064718	0.008361	0.007191		0.001338	-0.008044	0.000669	0.001672	0.005686		0.002676	-0.000334	0.025419	0.001171	0.011539			0.004682	0.003345	0.006856	0.002174						0.002676				-0.002007				0.013378	0.008696	
mp:2017-08-10_21.00.00.News.COU.BY	BY	2017-08-10T21:00:00.000Z	News	2.2.18	108.5	0.000067	-0.193548		0.009217		-0.002304		-0.018433	0.009217	0.027650	0.027650	0.018433	0.047811	0.027650				-0.009217		0.018433					0.110599	0.009217						0.013825	0.129032		-0.018433													0.018433	
