id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-12_17.00.00.News.COM_AGR.CTTL	CTTL	2017-08-12T17:00:00.000Z	News	2.2.18	803.0	0.140240	-0.202989	-0.014321	0.013699	0.002491	-0.001868	0.073474	0.031756	0.034869	0.057908	0.007472	0.011208	0.133406	-0.004359		0.006227		0.028643			0.009963	0.000000	0.002491	0.003736	0.001245	0.002491	0.002491	0.003113
mp:2017-08-12_17.00.00.News.COM_AGR.COC	COC	2017-08-12T17:00:00.000Z	News	2.2.18	262.1	0.045774	-0.236551				0.001908		0.015261	0.144983	0.030523		0.011446	0.038058	-0.030523		-0.030523		0.074781				0.152614		0.032430				
mp:2017-08-12_17.00.00.News.COM_AGR.COF	COF	2017-08-12T17:00:00.000Z	News	2.2.18	223.0	0.038946	-0.044843	-0.031390		-0.004484	-0.001121	0.004484	-0.004484	0.026906	0.049327	-0.004484	0.004484	0.124439	-0.008969		0.026906		0.076233		0.008969		-0.035874						
mp:2017-08-12_17.00.00.News.COM_AGR.COR	COR	2017-08-12T17:00:00.000Z	News	2.2.18	1145.5	0.200056	0.024007	-0.001309	0.000873	0.012222	0.010039	0.007857	-0.025316	0.041030	0.021825	-0.015714	0.006111	0.022479	0.014841		0.004801		0.048014		0.044522		0.194675	0.041030	-0.000873				0.001746
mp:2017-08-12_17.00.00.News.COM_AGR.COT	COT	2017-08-12T17:00:00.000Z	News	2.2.18	401.2	0.070068	-0.178215	-0.002493	0.024925		0.000312	0.037388	0.012463	0.067298	0.128365	0.032403	0.012463	0.102380	-0.014955		-0.012463		0.010469		-0.002493		-0.004985	0.004985	0.017448	0.004985			0.004985
mp:2017-08-12_17.00.00.News.COM_AGR.HOGS	HOGS	2017-08-12T17:00:00.000Z	News	2.2.18	96.0	0.016766	0.041667	0.083333	0.020833		0.002604	0.031250	-0.083333		0.031250	-0.052083		0.119792	0.041667		0.083333												
mp:2017-08-12_17.00.00.News.COM_AGR.POIL	POIL	2017-08-12T17:00:00.000Z	News	2.2.18	164.5	0.028729	0.072948	0.006079				0.012158	0.054711	0.006079	0.006079	0.018237		0.067629	-0.012158		-0.072948		0.030395	0.012158	0.012158		-0.063830	0.012158	-0.006079				
mp:2017-08-12_17.00.00.News.COM_AGR.RICE1	RICE1	2017-08-12T17:00:00.000Z	News	2.2.18	237.5	0.041478	0.031579	0.096842		-0.002105	0.002105	0.012632	-0.004211	0.012632	0.027368	0.016842	0.016842	0.085263	-0.012632		0.008421		0.058947	-0.004211	0.000000		0.023158	-0.004211	0.008421				0.042105
mp:2017-08-12_17.00.00.News.COM_AGR.SOY1	SOY1	2017-08-12T17:00:00.000Z	News	2.2.18	590.5	0.103128	-0.133785	-0.003387			0.001693	0.013548	-0.047417	0.025402	0.032176	-0.033023	0.022015	0.015876	0.018628		-0.010161		0.044030		0.047417		0.135478	0.071126	-0.005080				
mp:2017-08-12_17.00.00.News.COM_AGR.SUG	SUG	2017-08-12T17:00:00.000Z	News	2.2.18	480.9	0.083987	-0.122687	-0.027033	0.006238	0.012477	0.000000		-0.024953	0.051986	0.046787	-0.012477	0.022874	0.145612	-0.056145		-0.008318		0.023706	0.004159	-0.004159		0.043668	0.018715	-0.004159				
mp:2017-08-12_17.00.00.News.COM_AGR.WHT	WHT	2017-08-12T17:00:00.000Z	News	2.2.18	1321.7	0.230828	-0.322312	0.006053	0.004540		0.000946	0.010592	0.003026	0.017402	0.085874	-0.045396	0.003405	0.135678	0.015889	0.002270	-0.002270		0.037981		-0.005296		0.019672	0.003783	-0.002648	0.004540			0.001513
mp:2017-08-12_17.00.00.News_Social.COM_AGR.CTTL	CTTL	2017-08-12T17:00:00.000Z	News_Social	2.2.18	1012.0	0.140971	-0.155632	-0.013340	0.011858	0.009881	-0.002717	0.066700	0.022727	0.035573	0.056818	0.006423	0.013834	0.145133	-0.004447		0.004941		0.035079		0.001482	0.007905	0.000000	0.001976	0.004941	0.002964	0.001976	0.001976	0.003458
mp:2017-08-12_17.00.00.News_Social.COM_AGR.COC	COC	2017-08-12T17:00:00.000Z	News_Social	2.2.18	266.1	0.037067	-0.225479				0.001879	-0.001879	0.009395	0.142803	0.030064		0.011274	0.040304	-0.030064		-0.030064		0.073657				0.150319		0.031943				
mp:2017-08-12_17.00.00.News_Social.COM_AGR.COF	COF	2017-08-12T17:00:00.000Z	News_Social	2.2.18	338.5	0.047153	-0.029542	-0.014771		0.008863	-0.002216	0.002954	-0.002954	0.029542	0.045790	-0.002954	0.014771	0.125923	0.005908	0.002954	0.017725		0.062038		0.005908		-0.017725	0.005908					0.026588
mp:2017-08-12_17.00.00.News_Social.COM_AGR.COR	COR	2017-08-12T17:00:00.000Z	News_Social	2.2.18	1327.0	0.184850	0.007536	-0.007159	0.002261	0.011304	0.008478	0.011304	-0.018839	0.042954	0.024868	-0.012811	0.006029	0.038338	0.014318		0.004145		0.047476		0.042200		0.172570	0.035418	-0.003768				0.003768
mp:2017-08-12_17.00.00.News_Social.COM_AGR.COT	COT	2017-08-12T17:00:00.000Z	News_Social	2.2.18	511.2	0.071210	-0.124218	-0.001956	0.019562		0.000245	0.044992	0.029343	0.056729	0.107590	0.025430	0.019562	0.099423	-0.006847		-0.009781		0.014085		-0.001956		0.005869	0.003912	0.017606	0.007825			0.009781
mp:2017-08-12_17.00.00.News_Social.COM_AGR.HOGS	HOGS	2017-08-12T17:00:00.000Z	News_Social	2.2.18	113.2	0.015769	-0.017668	0.079505	0.017668		0.002208	0.044170	-0.061837		0.044170	-0.035336	0.008834	0.125442	0.044170		0.070671		0.001767										
