id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-13_10.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-13T10:00:00.000Z	Social	2.2.19	149.0	0.198534	-0.043624	-0.033557	0.013423	0.013423	0.006711	0.043624	-0.010067	0.026846	0.040268	0.013423	0.026846	0.152685					0.097315		0.006711					0.067114			
mp:2017-08-13_10.00.00.Social.COM_AGR.COF	COF	2017-08-13T10:00:00.000Z	Social	2.2.19	76.0	0.101266	0.118421	0.026316		0.052632	-0.006579		-0.019737	0.026316	0.052632	0.019737	0.026316	0.138158	0.078947								0.026316						0.092105
mp:2017-08-13_10.00.00.Social.COM_AGR.COR	COR	2017-08-13T10:00:00.000Z	Social	2.2.19	72.0	0.095936	-0.208333	-0.027778				0.041667	0.027778	0.069444	0.055556	0.013889	0.013889	0.173611							0.041667				-0.069444				0.013889
mp:2017-08-13_10.00.00.Social.COM_AGR.COT	COT	2017-08-13T10:00:00.000Z	Social	2.2.19	97.0	0.129247	0.087629	-0.020619		0.030928		0.020619	0.067010		0.010309	0.041237		0.126289	0.015464		0.020619		0.041237		0.025773		0.020619		0.020619				0.010309
mp:2017-08-13_10.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-13T10:00:00.000Z	Social	2.2.19	24.5	0.032645	-0.204082					0.040816	0.020408	0.081633	0.122449	-0.040816	0.081633	0.086735					0.081633		0.000000		0.040816						
mp:2017-08-13_10.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-13T10:00:00.000Z	Social	2.2.19	52.0	0.069287	-0.038462			0.038462	0.004808	0.076923	0.019231	0.038462	0.076923	0.019231		0.067308	0.211538				0.019231		0.019231		-0.038462						
mp:2017-08-13_10.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-13T10:00:00.000Z	Social	2.2.19	24.0	0.031979	-0.333333						0.041667		0.041667		0.041667	0.020833	0.083333				0.125000				-0.083333						
mp:2017-08-13_10.00.00.Social.COM_AGR.SUG	SUG	2017-08-13T10:00:00.000Z	Social	2.2.19	59.0	0.078614	-0.118644	0.033898		0.016949			0.033898		0.033898	0.033898	0.016949	0.156780	0.016949	0.016949			0.016949	0.033898	0.033898		-0.033898		-0.033898				0.033898
mp:2017-08-13_10.00.00.Social.COM_AGR.WHT	WHT	2017-08-13T10:00:00.000Z	Social	2.2.19	197.0	0.262492	-0.055838	0.040609	0.020305		-0.007614	0.010152	0.032995		0.065990	0.015228	0.002538	0.135787					0.015228		0.045685		0.035533	0.005076	0.005076				0.005076
mp:2017-08-13_10.00.00.News_Social.COM_AGR.CTTL	CTTL	2017-08-13T10:00:00.000Z	News_Social	2.2.19	510.5	0.169889	-0.139079	-0.015671	0.003918	0.013712	-0.023996	0.040157	0.019589	0.019589	0.056807	-0.015671	0.017630	0.192214	-0.005877				0.034280		0.001959	0.015671	-0.009794		-0.000979	0.019589			
mp:2017-08-13_10.00.00.News_Social.COM_AGR.COC	COC	2017-08-13T10:00:00.000Z	News_Social	2.2.19	260.8	0.086792	-0.230061				0.000959		0.019172	0.176380	0.030675		0.015337	0.045245			-0.034509		0.095092				0.184049		0.042178				
mp:2017-08-13_10.00.00.News_Social.COM_AGR.COF	COF	2017-08-13T10:00:00.000Z	News_Social	2.2.19	164.5	0.054744	0.003040	-0.048632	0.006079	0.042553	-0.001520		-0.033435	0.012158	0.048632	-0.045593	0.024316	0.187690	0.030395				0.024316				0.024316						0.042553
mp:2017-08-13_10.00.00.News_Social.COM_AGR.COR	COR	2017-08-13T10:00:00.000Z	News_Social	2.2.19	307.0	0.102166	-0.174267	-0.014658			-0.004072	0.009772	-0.009772	0.030945	0.058632	0.021173	0.004886	0.066368	0.003257		-0.013029	-0.009772	0.024430		0.019544		0.079805	0.048860	-0.019544				0.009772
mp:2017-08-13_10.00.00.News_Social.COM_AGR.COT	COT	2017-08-13T10:00:00.000Z	News_Social	2.2.19	526.7	0.175280	-0.082590	-0.003797	0.013290	0.005696	-0.009968	0.020885	0.044617	0.031327	0.076894	0.011392	0.005696	0.149184	-0.004747		-0.016138	-0.017088	0.023163		0.018037		-0.011392		0.005696	0.001899			0.001899
mp:2017-08-13_10.00.00.News_Social.COM_AGR.HOGS	HOGS	2017-08-13T10:00:00.000Z	News_Social	2.2.19	28.5	0.009485	-0.140351				0.008772	0.035088	0.017544	0.070175	0.140351	-0.070175	0.070175	0.109649					0.070175		0.000000		0.035088						
mp:2017-08-13_10.00.00.News_Social.COM_AGR.POIL	POIL	2017-08-13T10:00:00.000Z	News_Social	2.2.19	31.0	0.010316	0.064516						0.064516					-0.064516			0.000000		0.032258		0.032258		-0.161290	-0.032258					
mp:2017-08-13_10.00.00.News_Social.COM_AGR.RICE1	RICE1	2017-08-13T10:00:00.000Z	News_Social	2.2.19	337.5	0.112317	-0.226667	0.007407		0.005926	-0.002222	0.014815	0.023704	0.047407	0.074074	-0.013333	0.014815	0.135185	0.028148		0.008889		0.023704		0.019259		-0.008889	0.002963	0.000000				0.020741
mp:2017-08-13_10.00.00.News_Social.COM_AGR.SOY1	SOY1	2017-08-13T10:00:00.000Z	News_Social	2.2.19	91.0	0.030284	-0.093407	0.043956				-0.010989	0.038462	0.005495	0.049451	0.000000	0.054945	0.045330	0.021978				0.032967		0.000000		-0.054945	-0.010989					-0.005495
mp:2017-08-13_10.00.00.News_Social.COM_AGR.SUG	SUG	2017-08-13T10:00:00.000Z	News_Social	2.2.19	176.6	0.058771	-0.135900	0.011325		0.022650	0.002831		-0.039638		0.067950	-0.039638	0.056625	0.128256	-0.005663	0.005663			0.007928	0.022650	0.011325		0.005663	0.033975	-0.011325				0.011325
mp:2017-08-13_10.00.00.News_Social.COM_AGR.WHT	WHT	2017-08-13T10:00:00.000Z	News_Social	2.2.19	570.8	0.189956	-0.133146	0.021023	0.014015		0.004818	0.014015	0.006132	0.015767	0.057814	-0.038542	0.013139	0.128504	-0.001752		-0.003504		0.018570		0.010512		0.073581	0.024527	0.001752	0.010512			0.001752
mp:2017-08-13_10.00.00.News.COM_AGR.CTTL	CTTL	2017-08-13T10:00:00.000Z	News	2.2.19	361.5	0.160353	-0.178423	-0.008299		0.013831	-0.036653	0.038728	0.031812	0.016598	0.063624	-0.027663	0.013831	0.208506	-0.008299				0.008299			0.022130	-0.013831		-0.001383				
mp:2017-08-13_10.00.00.News.COM_AGR.COC	COC	2017-08-13T10:00:00.000Z	News	2.2.19	260.8	0.115685	-0.230061				0.000959		0.019172	0.176380	0.030675		0.015337	0.045245			-0.034509		0.095092				0.184049		0.042178				
mp:2017-08-13_10.00.00.News.COM_AGR.COF	COF	2017-08-13T10:00:00.000Z	News	2.2.19	88.5	0.039257	-0.096045	-0.112994	0.011299	0.033898	0.002825		-0.045198		0.045198	-0.101695	0.022599	0.230226	-0.011299				0.045198				0.022599						
mp:2017-08-13_10.00.00.News.COM_AGR.COR	COR	2017-08-13T10:00:00.000Z	News	2.2.19	235.0	0.104241	-0.163830	-0.010638			-0.005319	0.000000	-0.021277	0.019149	0.059574	0.023404	0.002128	0.033511	0.004255		-0.017021	-0.012766	0.031915		0.012766		0.104255	0.063830	-0.004255				0.008511
mp:2017-08-13_10.00.00.News.COM_AGR.COT	COT	2017-08-13T10:00:00.000Z	News	2.2.19	429.7	0.190605	-0.121015	0.000000	0.016290		-0.012218	0.020945	0.039562	0.038399	0.091925	0.004654	0.006982	0.154352	-0.009309		-0.024436	-0.020945	0.019083		0.016290		-0.018618		0.002327	0.002327			
mp:2017-08-13_10.00.00.News.COM_AGR.HOGS	HOGS	2017-08-13T10:00:00.000Z	News	2.2.19	4.0	0.001774	0.250000				0.062500				0.250000	-0.250000		0.250000															
mp:2017-08-13_10.00.00.News.COM_AGR.POIL	POIL	2017-08-13T10:00:00.000Z	News	2.2.19	31.0	0.013751	0.064516						0.064516					-0.064516			0.000000		0.032258		0.032258		-0.161290	-0.032258					
mp:2017-08-13_10.00.00.News.COM_AGR.RICE1	RICE1	2017-08-13T10:00:00.000Z	News	2.2.19	285.5	0.126641	-0.260946	0.008757			-0.003503	0.003503	0.024518	0.049037	0.073555	-0.019264	0.017513	0.147548	-0.005254		0.010508		0.024518		0.019264		-0.003503	0.003503	0.000000				0.024518
mp:2017-08-13_10.00.00.News.COM_AGR.SOY1	SOY1	2017-08-13T10:00:00.000Z	News	2.2.19	67.0	0.029720	-0.007463	0.059701				-0.014925	0.037313	0.007463	0.052239	0.000000	0.059701	0.054104	0.000000						0.000000		-0.044776	-0.014925					-0.007463
mp:2017-08-13_10.00.00.News.COM_AGR.SUG	SUG	2017-08-13T10:00:00.000Z	News	2.2.19	117.6	0.052165	-0.144558	0.000000		0.025510	0.004252		-0.076531		0.085034	-0.076531	0.076531	0.113946	-0.017007				0.003401	0.017007			0.025510	0.051020					
