id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-14_12.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-14T12:00:00.000Z	Social	2.2.19	164.0	0.116535	-0.240854	-0.012195		0.006098		0.082317	-0.036585	0.091463	0.085366	0.030488	0.012195	0.138720	0.012195		0.012195		0.067073		-0.024390		0.012195						
mp:2017-08-14_12.00.00.Social.COM_AGR.COF	COF	2017-08-14T12:00:00.000Z	Social	2.2.19	142.0	0.100902	-0.021127	-0.007042		0.021127	0.001761	0.007042	0.049296	0.028169	0.119718	0.024648	0.014085	0.151408	-0.017606				0.021127	0.007042	0.000000		-0.007042						0.035211
mp:2017-08-14_12.00.00.Social.COM_AGR.COR	COR	2017-08-14T12:00:00.000Z	Social	2.2.19	323.0	0.229518	-0.153251	-0.006192	0.015480	0.027864	-0.002322	0.015480	-0.034056	0.030960	0.061920	-0.001548	0.012384	0.159443	-0.012384		-0.006192		0.030960		-0.012384		-0.009288	-0.006192					0.034056
mp:2017-08-14_12.00.00.Social.COM_AGR.COT	COT	2017-08-14T12:00:00.000Z	Social	2.2.19	160.5	0.114048	-0.252336	-0.031153			-0.003115	0.046729	0.084112	0.037383	0.080997	-0.003115	0.028037	0.147196	-0.006231				0.006231		0.018692		0.012461		0.006231				0.012461
mp:2017-08-14_12.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-14T12:00:00.000Z	Social	2.2.19	35.5	0.025226	-0.309859					0.028169	0.042254	0.197183	0.112676	-0.028169	0.056338	0.137324					0.056338		0.000000		0.028169						
mp:2017-08-14_12.00.00.Social.COM_AGR.ORJ	ORJ	2017-08-14T12:00:00.000Z	Social	2.2.19	11.0	0.007816	-0.363636			-0.090909			-0.363636			-0.090909		0.068182	-0.090909														
mp:2017-08-14_12.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-14T12:00:00.000Z	Social	2.2.19	176.5	0.125417	-0.155807	-0.039660		0.005666		0.033994	0.062323	0.005666	0.084986	-0.011331	0.016997	0.138102	0.016997						0.073654		-0.039660		0.005666				0.028329
mp:2017-08-14_12.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-14T12:00:00.000Z	Social	2.2.19	81.8	0.058125	-0.171149	0.000000					0.012225	0.024450	0.024450	-0.012225	0.012225	0.049511	0.036675				0.095355		0.085575		0.000000		0.012225				
mp:2017-08-14_12.00.00.Social.COM_AGR.SUG	SUG	2017-08-14T12:00:00.000Z	Social	2.2.19	153.5	0.109074	-0.153094	0.022801		-0.003257	0.003257	0.006515	0.058632	0.006515	0.094463	0.013029	0.006515	0.194625	0.006515				0.022801	0.013029	0.006515		0.000000		-0.013029				
mp:2017-08-14_12.00.00.Social.COM_AGR.WHT	WHT	2017-08-14T12:00:00.000Z	Social	2.2.19	159.5	0.113338	-0.159875	-0.050157	0.012539			0.025078	-0.025078	0.037618	0.103448	-0.056426	0.031348	0.107367	-0.025078	-0.012539			0.034483		0.012539		-0.012539	-0.012539	0.037618				0.012539
