id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-12_18.00.00.News.COU.AF	AF	2017-08-12T18:00:00.000Z	News	2.2.18	3879.2	0.004138	-0.141137	-0.002836	0.002449	0.001547	-0.001547	0.360899	0.055166	0.022427	0.056455	0.008120	0.008378	0.009764	0.001289	0.007605			-0.009319		0.000258				0.000773	-0.002578	-0.000258	0.004253			0.002191	0.001289	0.017658							0.000773	-0.000516			-0.005156		0.001031		0.048979	0.000129	-0.000258
mp:2017-08-12_18.00.00.News.COU.DZ	DZ	2017-08-12T18:00:00.000Z	News	2.2.18	259.5	0.000277	-0.109827	-0.046243	0.015414	0.003854	0.009634	0.050096	0.034682	0.007707	0.069364	0.003854	0.038536	0.088391	0.015414				-0.036609													-0.007707	0.030829							0.011561								0.007707		
mp:2017-08-12_18.00.00.News.COU.AO	AO	2017-08-12T18:00:00.000Z	News	2.2.18	117.0	0.000125	-0.307692	-0.034188				0.094017	0.000000		0.111111			0.022436			0.230769		-0.025641							-0.034188							0.051282																	
mp:2017-08-12_18.00.00.News.COU.AR	AR	2017-08-12T18:00:00.000Z	News	2.2.18	1256.5	0.001340	-0.197374	-0.003183	0.013530	0.005173	-0.001094	0.065659	0.014723	0.015917	0.068046	0.019897	0.011938	0.076900	0.007959	0.003581		0.001592	-0.011938		0.003183	0.000796				0.008357	-0.002388	0.000796		-0.000796	0.002388	0.003183	0.006765	0.000796	0.000796	0.001592				0.011938		0.001592		0.001990				0.044170		
mp:2017-08-12_18.00.00.News.COU.AM	AM	2017-08-12T18:00:00.000Z	News	2.2.18	10.5	0.000011	0.000000						0.000000			-0.095238		0.077381					0.047619					0.047619	0.095238	0.047619		-0.047619																						
mp:2017-08-12_18.00.00.News.COU.AU	AU	2017-08-12T18:00:00.000Z	News	2.2.18	29572.5	0.031547	-0.130916	-0.010956	0.009367	0.010855	-0.001437	0.064012	0.032446	0.045735	0.070961	0.023569	0.016299	0.087786	0.005427	0.011987	-0.000186	0.001065	-0.013070		0.000879	0.001048		-0.001386	-0.000034	0.004109	0.001268	0.005018	0.000135		0.002401	0.001488	0.013479	0.001014		0.000068				0.003466	0.000054	0.000592	-0.000203	-0.011125	0.000473	-0.000068	0.000203	0.008893	0.000000	-0.000473
mp:2017-08-12_18.00.00.News.COU.AT	AT	2017-08-12T18:00:00.000Z	News	2.2.18	424.0	0.000452	0.033019	0.011792	0.002358	0.018868	0.002948	0.014151	0.028302	0.033019	0.058962	0.016509	0.011792	0.103479	0.014151	0.011792		0.004717	-0.001179							-0.002358		0.014151			0.002358		0.009434																	
mp:2017-08-12_18.00.00.News.COU.BH	BH	2017-08-12T18:00:00.000Z	News	2.2.18	1464.7	0.001563	-0.286065	0.006145	0.000683	0.001365	-0.002816	0.055301	0.022189	0.136547	0.121868	0.031064	0.000683	0.083422	0.002731	0.000683			0.000751					0.001024		0.071687		0.002048					0.006827											0.001365				0.004779	-0.002731	-0.000683
mp:2017-08-12_18.00.00.News.COU.BD	BD	2017-08-12T18:00:00.000Z	News	2.2.18	3593.4	0.003833	-0.161129	0.000278	0.003896	0.005287	-0.008001	0.100879	0.039378	0.029638	0.054266	0.015584	0.011549	0.074219	0.007792	0.012662		0.002226	-0.009531			0.000835		0.000557		0.005844	-0.002087	0.011104				0.006957	0.019341	0.000000		-0.000557				0.005287	0.000835			-0.003061				0.028803		-0.000278
mp:2017-08-12_18.00.00.News.COU.BY	BY	2017-08-12T18:00:00.000Z	News	2.2.18	28.0	0.000030	0.535714	0.035714					-0.035714		0.035714	0.142857		0.107143	0.035714			0.035714	0.017857																							0.071429		-0.035714						
mp:2017-08-12_18.00.00.News.COU.BE	BE	2017-08-12T18:00:00.000Z	News	2.2.18	1265.0	0.001349	-0.241502	-0.015020	0.007115	0.007510	-0.015810	0.086166	0.041502	0.042688	0.076285	-0.003557	0.016996	0.084684	0.006324	0.002372		0.004743	-0.015810					-0.004743		0.002767	-0.004743	0.008696				0.010277	0.015415															0.037945		
mp:2017-08-12_18.00.00.News.COU.BO	BO	2017-08-12T18:00:00.000Z	News	2.2.18	261.0	0.000278	0.019157	0.076628			0.029693		0.076628	0.022989	0.053640	-0.026820	0.053640	0.082375	0.007663				0.005747		0.015326					0.019157	0.015326	0.015326				-0.015326	0.003831	0.061303	0.061303									-0.007663				0.003831		
