id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-15_11.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-15T11:00:00.000Z	Social	2.2.19	374.4	0.165752	-0.026709	0.026709	0.008013	0.002671	-0.012019	0.049412	-0.006677	0.013355	0.081464	-0.008013	0.021368	0.129941	0.013355				0.074519		0.037393		-0.013355		0.045406	0.010684			
mp:2017-08-15_11.00.00.Social.COM_AGR.COC	COC	2017-08-15T11:00:00.000Z	Social	2.2.19	57.5	0.025456	0.139130				0.052174		0.034783		0.017391	0.121739		0.163043			0.017391				0.017391		0.130435						
mp:2017-08-15_11.00.00.Social.COM_AGR.COF	COF	2017-08-15T11:00:00.000Z	Social	2.2.19	171.1	0.075748	-0.122735	0.011689	0.005845	0.017534	0.001461	0.075979	-0.017534	0.055523	0.111046	-0.005845	0.035067	0.148890	0.029223	0.005845	0.000000		0.015196		0.000000		0.011689	0.011689		0.005845			0.023378
mp:2017-08-15_11.00.00.Social.COM_AGR.COR	COR	2017-08-15T11:00:00.000Z	Social	2.2.19	508.4	0.225075	-0.015736	-0.010818	0.003934	0.023603	0.003688		-0.046223	0.043273	0.041306	-0.002950	0.021637	0.148210	-0.005901		-0.000983	-0.000983	0.007671		0.025570		0.003934	0.001967	0.027537	-0.000983			0.039339
mp:2017-08-15_11.00.00.Social.COM_AGR.COT	COT	2017-08-15T11:00:00.000Z	Social	2.2.19	236.4	0.104657	-0.084602	0.021151		0.016920		0.008460	-0.004230	0.012690	0.071912	0.004230	0.016920	0.176819	0.000000		0.025381		0.018613		0.000000		0.016920		-0.004230				0.008460
mp:2017-08-15_11.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-15T11:00:00.000Z	Social	2.2.19	26.0	0.011511	-0.115385	0.038462		0.076923		0.076923	0.000000		0.076923			0.125000	-0.038462				0.038462								-0.019231	-0.057692	
mp:2017-08-15_11.00.00.Social.COM_AGR.POIL	POIL	2017-08-15T11:00:00.000Z	Social	2.2.19	3.0	0.001328	-0.333333	0.333333										0.333333															
mp:2017-08-15_11.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-15T11:00:00.000Z	Social	2.2.19	215.5	0.095405	0.025522	0.041763		0.009281	0.006961	0.023202	0.023202	0.013921	0.069606	0.009281	0.018561	0.139791	-0.004640		0.004640		0.018561		0.004640		-0.023202		0.009281	0.004640			0.092807
mp:2017-08-15_11.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-15T11:00:00.000Z	Social	2.2.19	234.3	0.103728	-0.072557	0.008536		0.004268	0.003201	-0.002134	0.019206	0.019206	0.113103	-0.012804	0.034144	0.027956	0.038412		-0.034144	-0.002134	0.075971		0.038412		-0.040546	0.008536	0.042680				0.029876
mp:2017-08-15_11.00.00.Social.COM_AGR.SUG	SUG	2017-08-15T11:00:00.000Z	Social	2.2.19	238.4	0.105543	-0.073406	-0.046141		0.000000	0.005243	0.020973	0.044044	0.025168	0.184564	0.000000	0.020973	0.198406	0.012584				0.018456		-0.004195		0.020973	0.016779					0.004195
