id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-13_23.00.00.News_Social.COM_ENM.ALU	ALU	2017-08-13T23:00:00.000Z	News_Social	2.2.19	286.5	0.027276	-0.006981	-0.005236	0.003490	0.005236	0.000000	0.033159	0.019197	0.027923	0.075044	0.008726	0.012216	0.154014	0.003490		0.006981	0.003490	0.019197	0.003490	-0.010471	0.001745	0.000000	-0.006981		
mp:2017-08-13_23.00.00.News_Social.COM_ENM.COA	COA	2017-08-13T23:00:00.000Z	News_Social	2.2.19	821.6	0.078221	-0.126582	0.013389	0.013389	0.004869	-0.009737	0.027386	0.013997	0.037731	0.064508	0.016431	0.020691	0.156676	0.006086	0.001217	0.003651	-0.001217	0.022639	0.003651	0.012780	0.009129	-0.026168		0.002434	
mp:2017-08-13_23.00.00.News_Social.COM_ENM.CPPR	CPPR	2017-08-13T23:00:00.000Z	News_Social	2.2.19	423.7	0.040339	-0.146330	0.008261		0.002360	0.001770	0.007080	0.029502	0.017701	0.035402	-0.030682	0.033042	0.137361	0.007080		0.002360	0.000000	0.007553		-0.025962		-0.043663		0.002360	
mp:2017-08-13_23.00.00.News_Social.COM_ENM.CRU	CRU	2017-08-13T23:00:00.000Z	News_Social	2.2.19	2239.7	0.213232	-0.154262	0.001339	0.007814		0.001898	0.014064	0.020538	0.048444	0.078359	0.010046	0.027682	0.150444	0.009823	0.000446	0.014064	0.000446	0.033353	0.000893	0.000893	0.000893	0.015181	-0.000446	0.000446	
mp:2017-08-13_23.00.00.News_Social.COM_ENM.BIOETH	BIOETH	2017-08-13T23:00:00.000Z	News_Social	2.2.19	14.0	0.001333	-0.071429						-0.071429			-0.142857		-0.089286					0.071429		0.214286		-0.142857	-0.142857		
mp:2017-08-13_23.00.00.News_Social.COM_ENM.MOG	MOG	2017-08-13T23:00:00.000Z	News_Social	2.2.19	300.8	0.028638	0.044880	0.036569	0.009973		-0.004156	0.009973	0.016622	0.013298	0.028258	-0.016622		0.149767	-0.006649		-0.016622		0.027593		0.001662	0.003324	-0.018285	-0.003324		
mp:2017-08-13_23.00.00.News_Social.COM_ENM.GOL	GOL	2017-08-13T23:00:00.000Z	News_Social	2.2.19	3340.0	0.317986	0.044012	0.055838	0.008982	0.020359	0.000225	0.021108	0.016317	0.022754	0.055988	0.007036	0.034581	0.145284	0.009880	0.003892	0.005240	0.000299	0.039820	-0.000299	-0.002096	0.000299	-0.071856	-0.011976	0.003743	0.000299
mp:2017-08-13_23.00.00.News_Social.COM_ENM.HOIL	HOIL	2017-08-13T23:00:00.000Z	News_Social	2.2.19	1.0	0.000095	-1.000000											0.250000												
mp:2017-08-13_23.00.00.News_Social.COM_ENM.IRN	IRN	2017-08-13T23:00:00.000Z	News_Social	2.2.19	428.5	0.040796	-0.221704	-0.021004	0.007001		-0.003501	0.030338	-0.002334	0.030338	0.068845	0.032672	0.012835	0.174154	0.002334		-0.021004		0.014002		-0.004667		0.017503		0.009335	
mp:2017-08-13_23.00.00.News_Social.COM_ENM.JET	JET	2017-08-13T23:00:00.000Z	News_Social	2.2.19	5.0	0.000476	0.400000											-0.050000							0.200000		-0.400000			
mp:2017-08-13_23.00.00.News_Social.COM_ENM.LNG	LNG	2017-08-13T23:00:00.000Z	News_Social	2.2.19	55.0	0.005236	0.136364	0.200000			0.018182	0.018182	-0.009091	0.072727		0.009091		0.190909					0.072727	0.036364			0.027273			
mp:2017-08-13_23.00.00.News_Social.COM_ENM.NAP	NAP	2017-08-13T23:00:00.000Z	News_Social	2.2.19	34.0	0.003237	0.294118	0.058824			-0.044118		-0.058824	0.029412	0.029412			0.176471	-0.029412				0.029412				-0.058824			
mp:2017-08-13_23.00.00.News_Social.COM_ENM.NGS	NGS	2017-08-13T23:00:00.000Z	News_Social	2.2.19	402.1	0.038282	0.036061	0.039791	0.004974	0.002487	0.005906	0.032330	0.014922	0.049739	0.032330	0.031087	0.019896	0.132989	0.007461		0.007461		0.041283	0.004974	0.024869		0.007461			
mp:2017-08-13_23.00.00.News_Social.COM_ENM.NKL	NKL	2017-08-13T23:00:00.000Z	News_Social	2.2.19	315.5	0.030037	-0.175911	-0.001585	0.003170	0.019017	0.003566	0.019017	0.014263	0.095087	0.133122	0.006339	0.012678	0.206022	0.000000				0.006339		0.012678		-0.012678	-0.006339	0.009509	
mp:2017-08-13_23.00.00.News_Social.COM_ENM.NSEA	NSEA	2017-08-13T23:00:00.000Z	News_Social	2.2.19	51.0	0.004855	-0.176471	0.019608			0.019608		0.039216	0.039216	0.078431	0.117647		0.083333	0.019608		0.019608		0.078431				-0.019608			
mp:2017-08-13_23.00.00.News_Social.COM_ENM.PALL	PALL	2017-08-13T23:00:00.000Z	News_Social	2.2.19	88.0	0.008378	0.102273	0.079545			0.011364		0.102273		0.159091	-0.022727		0.207386							-0.022727		0.034091		0.011364	
mp:2017-08-13_23.00.00.News_Social.COM_ENM.PLAT	PLAT	2017-08-13T23:00:00.000Z	News_Social	2.2.19	110.0	0.010473	-0.254545	-0.054545			0.002273	0.027273	-0.018182	0.127273	0.068182	-0.040909	0.027273	0.177273	-0.018182				0.000000		-0.072727		-0.036364			
mp:2017-08-13_23.00.00.News_Social.COM_ENM.RAREE	RAREE	2017-08-13T23:00:00.000Z	News_Social	2.2.19	56.5	0.005379	-0.106195	-0.017699		0.035398			-0.088496			-0.017699	0.053097	0.196903			-0.017699		0.061947		0.017699					
mp:2017-08-13_23.00.00.News_Social.COM_ENM.SLVR	SLVR	2017-08-13T23:00:00.000Z	News_Social	2.2.19	393.6	0.037473	0.021596	0.022866	0.011433	0.015244	0.016197	0.048272	0.002541	0.040650	0.066057	0.034299	0.017785	0.191184	0.000000				0.049797	-0.002541	0.000000		0.002541			
mp:2017-08-13_23.00.00.News_Social.COM_ENM.STEE	STEE	2017-08-13T23:00:00.000Z	News_Social	2.2.19	1070.1	0.101879	-0.107934	0.005140	0.012148	0.002803	-0.005257	0.020559	0.020092	0.016354	0.084104	0.002336	0.023362	0.157836	0.000934		0.012616	0.010279	0.026072	0.002803	0.000934	0.001869	-0.010279	-0.001869		
mp:2017-08-13_23.00.00.News_Social.COM_ENM.URAN	URAN	2017-08-13T23:00:00.000Z	News_Social	2.2.19	67.0	0.006379	0.037313	-0.014925			-0.001866	0.059701	-0.022388	0.022388	0.052239		0.059701	0.115672					0.044776	0.014925						
mp:2017-08-13_23.00.00.News.COM_ENM.ALU	ALU	2017-08-13T23:00:00.000Z	News	2.2.19	203.5	0.028593	-0.007371	0.002457	0.004914	-0.002457	0.001229	0.031941	0.017199	0.019656	0.066339	0.002457	0.017199	0.145577	0.004914		0.004914	0.004914	0.019656	0.004914	-0.024570	0.002457	0.004914			
mp:2017-08-13_23.00.00.News.COM_ENM.COA	COA	2017-08-13T23:00:00.000Z	News	2.2.19	578.6	0.081297	-0.136536	0.013826	0.010370	0.003457	-0.008209	0.009506	0.019011	0.039751	0.063083	-0.000864	0.017283	0.152264	0.003457		0.001728	-0.001728	0.026962	0.005185	0.018147	0.010370	-0.045800		0.001728	
mp:2017-08-13_23.00.00.News.COM_ENM.CPPR	CPPR	2017-08-13T23:00:00.000Z	News	2.2.19	293.5	0.041239	-0.219761	0.017036		0.003407	0.002555		0.032368	0.008518	0.015332	-0.061329	0.040886	0.137564	0.000000						-0.040886		-0.045997			
mp:2017-08-13_23.00.00.News.COM_ENM.CRU	CRU	2017-08-13T23:00:00.000Z	News	2.2.19	1766.2	0.248163	-0.132488	0.013588	0.009625		0.003468	0.012739	0.016419	0.049824	0.076152	0.008493	0.027743	0.148313	0.011890	0.000566	0.015004	0.000566	0.028989	0.001132	0.004246	0.000566	0.021798	-0.000566	0.000566	
mp:2017-08-13_23.00.00.News.COM_ENM.MOG	MOG	2017-08-13T23:00:00.000Z	News	2.2.19	211.6	0.029731	0.096881	0.051985	0.014178		0.001181	0.009452	0.030718	0.009452	0.025992	-0.009452		0.142250			-0.028355		0.031191		-0.004726		-0.023629	-0.004726		
mp:2017-08-13_23.00.00.News.COM_ENM.GOL	GOL	2017-08-13T23:00:00.000Z	News	2.2.19	2264.0	0.318107	0.055654	0.060733	0.009276	0.024293	-0.001325	0.020760	0.019214	0.020981	0.049028	0.003534	0.032244	0.123509	0.010601	0.003975	0.005963		0.037544		-0.004859	0.000442	-0.101148	-0.016343	0.002650	0.000442
mp:2017-08-13_23.00.00.News.COM_ENM.HOIL	HOIL	2017-08-13T23:00:00.000Z	News	2.2.19	1.0	0.000141	-1.000000											0.250000												
mp:2017-08-13_23.00.00.News.COM_ENM.IRN	IRN	2017-08-13T23:00:00.000Z	News	2.2.19	298.5	0.041941	-0.313233	-0.026801	0.003350		-0.004188	0.026801	-0.020101	0.030151	0.056951	0.030151	0.010050	0.169598	0.000000		-0.026801		0.020101		-0.006700		0.013400			
mp:2017-08-13_23.00.00.News.COM_ENM.JET	JET	2017-08-13T23:00:00.000Z	News	2.2.19	5.0	0.000703	0.400000											-0.050000							0.200000		-0.400000			
mp:2017-08-13_23.00.00.News.COM_ENM.LNG	LNG	2017-08-13T23:00:00.000Z	News	2.2.19	6.5	0.000913	-0.230769						0.076923					0.019231									0.384615			
mp:2017-08-13_23.00.00.News.COM_ENM.NAP	NAP	2017-08-13T23:00:00.000Z	News	2.2.19	34.0	0.004777	0.294118	0.058824			-0.044118		-0.058824	0.029412	0.029412			0.176471	-0.029412				0.029412				-0.058824			
mp:2017-08-13_23.00.00.News.COM_ENM.NGS	NGS	2017-08-13T23:00:00.000Z	News	2.2.19	199.2	0.027989	-0.005020	-0.020080			0.007530	0.055221	0.040161	0.065261	0.020080	0.035141	0.015060	0.106426	0.020080		0.010040		0.061245		0.010040		0.025100			
mp:2017-08-13_23.00.00.News.COM_ENM.NKL	NKL	2017-08-13T23:00:00.000Z	News	2.2.19	91.0	0.012786	-0.219780					0.043956	0.021978	0.087912	0.219780			0.222527					0.010989							
