id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-14_20.00.00.News_Social.COM_ENM.ALU	ALU	2017-08-14T20:00:00.000Z	News_Social	2.2.19	2657.9	0.051489	-0.022950	-0.018812	0.001505	0.001129	0.004421	0.005832	0.001881	0.008842	0.034802	0.009970	0.028594	0.117725	-0.009406	0.000000	0.023703		0.064111	0.001881	-0.025208	-0.000376	0.016931	-0.001881		
mp:2017-08-14_20.00.00.News_Social.COM_ENM.BIOF	BIOF	2017-08-14T20:00:00.000Z	News_Social	2.2.19	117.5	0.002276	0.212766	0.068085			0.012766	0.017021	0.029787		0.034043	0.017021	0.004255	0.122340					0.072340	0.000000	0.042553		0.017021	0.000000		
mp:2017-08-14_20.00.00.News_Social.COM_ENM.COA	COA	2017-08-14T20:00:00.000Z	News_Social	2.2.19	3826.1	0.074119	-0.138000	-0.014767	0.002352	0.003659	0.002418	0.071744	0.028227	0.032540	0.069130	-0.014375	0.009148	0.142985	0.006403	0.000915	-0.006534	-0.001045	0.030632	0.000523	0.004574	0.005750	0.003659	0.000261	0.004705	0.000261
mp:2017-08-14_20.00.00.News_Social.COM_ENM.CPPR	CPPR	2017-08-14T20:00:00.000Z	News_Social	2.2.19	1759.9	0.034093	0.070459	0.021308	0.007387		0.003196	0.014205	0.024433	0.015910	0.036366	-0.004262	0.041764	0.142778	0.015342	0.005682	0.061083		0.026933	0.000000	-0.001136		0.006250	-0.001136	0.009091	0.001136
mp:2017-08-14_20.00.00.News_Social.COM_ENM.CRU	CRU	2017-08-14T20:00:00.000Z	News_Social	2.2.19	13962.2	0.270476	-0.179055	-0.008989	0.016974	0.001003	0.001629	0.006732	-0.000107	0.021236	0.063708	-0.003868	0.016616	0.116364	0.003975	0.000430	-0.003366	-0.000358	0.037723	0.000286	-0.001611	0.000645	0.009275	-0.000430	0.000716	0.000072
mp:2017-08-14_20.00.00.News_Social.COM_ENM.BIOETH	BIOETH	2017-08-14T20:00:00.000Z	News_Social	2.2.19	93.8	0.001817	0.159915	-0.053305		0.074627	0.005330	0.021322	0.010661	0.031983	0.031983	-0.021322	0.010661	0.176439	0.042644	0.021322	-0.010661		0.029851		-0.021322		0.010661			
mp:2017-08-14_20.00.00.News_Social.COM_ENM.MOG	MOG	2017-08-14T20:00:00.000Z	News_Social	2.2.19	1142.6	0.022134	-0.007439	0.035883	0.010502	0.007002	0.007658	0.021442	-0.003501	0.017942	0.036758	0.001750	0.014003	0.077433	0.027131	0.002626	0.008314	0.003501	0.042972	0.012253	0.007439		-0.050761	-0.063889	0.002626	
mp:2017-08-14_20.00.00.News_Social.COM_ENM.GOL	GOL	2017-08-14T20:00:00.000Z	News_Social	2.2.19	12656.8	0.245188	-0.037450	0.022083	0.008730	0.027653	0.005521	0.028009	-0.002173	0.018646	0.077468	-0.002844	0.021016	0.172143	0.005294	0.000948	0.004424	0.000553	0.031177	0.000237	0.001738		-0.014419	-0.002489	0.008651	0.000237
mp:2017-08-14_20.00.00.News_Social.COM_ENM.HOIL	HOIL	2017-08-14T20:00:00.000Z	News_Social	2.2.19	55.0	0.001065	-0.236364	0.036364			-0.027273		-0.018182		0.018182	0.054545		0.059091			0.072727	0.072727	0.145455	-0.018182			0.127273			
mp:2017-08-14_20.00.00.News_Social.COM_ENM.IRN	IRN	2017-08-14T20:00:00.000Z	News_Social	2.2.19	4060.5	0.078660	-0.270410	-0.009605	0.024381	0.001231	-0.005079	0.048393	0.038296	0.021795	0.110824	-0.024381	0.015146	0.164481	0.004926		-0.002955	0.000493	0.024874	0.000493	0.000616	0.000246	0.020564	0.006403	0.000493	
