id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-10_20.00.00.News.CUR.ARS	ARS	2017-08-10T20:00:00.000Z	News	2.2.18	6.0	0.000324	-0.166667											0.000000	-0.333333		0.166667						
mp:2017-08-10_20.00.00.News.CUR.AUD	AUD	2017-08-10T20:00:00.000Z	News	2.2.18	1226.2	0.066206	-0.178193	0.006524	0.006932		0.002039	0.008971	0.016311	0.012233	0.070543	0.029359	0.038330	0.101574	0.003262	-0.001631	-0.056679	0.001631	0.066710	0.013864	0.000816		0.001631
mp:2017-08-10_20.00.00.News.CUR.BRL	BRL	2017-08-10T20:00:00.000Z	News	2.2.18	12.0	0.000648	-0.500000							0.250000				0.125000			-0.250000						
mp:2017-08-10_20.00.00.News.CUR.CAD	CAD	2017-08-10T20:00:00.000Z	News	2.2.18	214.6	0.011587	-0.013979	0.023299	0.009320		0.023299		-0.046598	0.009320	0.046598		0.023299	0.106477	0.018639		0.144455		0.021435	0.018639			0.000000
mp:2017-08-10_20.00.00.News.CUR.CNY	CNY	2017-08-10T20:00:00.000Z	News	2.2.18	2265.1	0.122298	0.150766	0.015231	0.002870	0.001766	-0.000276	0.022074	0.008609	0.015231	0.048784	0.055847	0.007505	0.062569	-0.064898	0.000441	0.134210	0.004415	0.023001	0.004415			0.006181
mp:2017-08-10_20.00.00.News.CUR.EGP	EGP	2017-08-10T20:00:00.000Z	News	2.2.18	12.0	0.000648	-0.333333											-0.083333			0.333333						
mp:2017-08-10_20.00.00.News.CUR.EUR	EUR	2017-08-10T20:00:00.000Z	News	2.2.18	2245.9	0.121262	-0.127788	0.001781	0.006901	0.002226	0.009907	0.012467	0.000000	0.012912	0.050537	0.001336	0.012467	0.079000	0.001113	-0.002226	0.097956	0.006234	0.010864	0.004453			0.012467
mp:2017-08-10_20.00.00.News.CUR.HKD	HKD	2017-08-10T20:00:00.000Z	News	2.2.18	460.0	0.024837	-0.097826		-0.004348		0.002174		0.021739	0.034783	0.054348	0.013043	0.052174	0.098913	-0.017391		0.034783	0.008696	0.013043		0.030435		0.017391
mp:2017-08-10_20.00.00.News.CUR.INR	INR	2017-08-10T20:00:00.000Z	News	2.2.18	427.9	0.023103	0.033886	0.011685			0.003213	0.002337	-0.018696	0.021033	0.044403	-0.023370	0.018696	0.023428	0.002337		0.096985	0.018696	0.040664	0.016359			0.014022
mp:2017-08-10_20.00.00.News.CUR.IDR	IDR	2017-08-10T20:00:00.000Z	News	2.2.18	2.0	0.000108												-0.375000			0.500000	0.500000	0.500000				
mp:2017-08-10_20.00.00.News.CUR.ILS	ILS	2017-08-10T20:00:00.000Z	News	2.2.18	3.0	0.000162	0.666667	0.666667										0.250000					0.333333				
mp:2017-08-10_20.00.00.News.CUR.JPY	JPY	2017-08-10T20:00:00.000Z	News	2.2.18	1591.6	0.085934	-0.153305	-0.015079	0.018849	0.001257	0.001414	0.023875	-0.001257	0.018221	0.131629	0.021362	0.005026	0.108601	0.003770		0.080736	0.005655	0.045614	-0.000628			0.006911
mp:2017-08-10_20.00.00.News.CUR.MYR	MYR	2017-08-10T20:00:00.000Z	News	2.2.18	637.6	0.034426	-0.063519	-0.018821	0.003137		0.000392	0.015684	-0.005489	0.032936	0.050188	0.002353	0.001568	0.054266	-0.007842	-0.014115	0.159975	-0.001568	0.012704				0.004705
