id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-15_05.00.00.News_Social.COM_ENM.ALU	ALU	2017-08-15T05:00:00.000Z	News_Social	2.2.19	2482.4	0.042376	-0.100910	-0.032025	0.001611	0.002014	0.002719	0.005841	0.009668	0.025782	0.038672	0.016718	0.034241	0.155253	-0.000806		0.014099		0.057565	0.001611	0.003223	-0.000403	-0.002216	-0.001611		
mp:2017-08-15_05.00.00.News_Social.COM_ENM.BIOF	BIOF	2017-08-15T05:00:00.000Z	News_Social	2.2.19	227.0	0.003875	0.299559	0.083700			0.016520	0.008811	0.026432	0.008811	0.052863	0.013216	0.026432	0.161894	0.052863	0.004405	0.004405		0.044053		0.026432		-0.017621		0.000000	
mp:2017-08-15_05.00.00.News_Social.COM_ENM.COA	COA	2017-08-15T05:00:00.000Z	News_Social	2.2.19	4438.0	0.075759	-0.158292	-0.017237	0.007774	0.003155	0.000986	0.065232	0.024561	0.031658	0.085962	-0.004957	0.008788	0.153391	0.005070	0.001127	-0.006534	-0.001352	0.029968	0.001127	-0.001465	0.011266	0.001465	0.000451	0.005633	0.000225
mp:2017-08-15_05.00.00.News_Social.COM_ENM.CPPR	CPPR	2017-08-15T05:00:00.000Z	News_Social	2.2.19	1856.9	0.031698	-0.081588	0.013733	0.003770	0.003770	0.007809	0.009963	0.035543	0.018310	0.046852	-0.001885	0.048199	0.151610	0.014002	0.002693	0.039044		0.026334	0.000000	-0.006732	0.001616	0.006732	-0.001077	0.015617	
mp:2017-08-15_05.00.00.News_Social.COM_ENM.CRU	CRU	2017-08-15T05:00:00.000Z	News_Social	2.2.19	15723.6	0.268409	-0.244537	-0.008713	0.019398	0.001081	-0.000882	0.006296	-0.005151	0.026966	0.075492	0.000636	0.015836	0.130328	0.004039	0.000318	-0.001304	-0.000477	0.055019	0.000254	0.000318	0.001081	0.015518	0.000318	0.001781	
mp:2017-08-15_05.00.00.News_Social.COM_ENM.BIOETH	BIOETH	2017-08-15T05:00:00.000Z	News_Social	2.2.19	153.0	0.002612	0.183007	-0.013072		0.052288	0.003268	0.013072	0.006536	0.019608	0.035948	-0.013072	0.006536	0.147059	0.022876	0.013072	0.006536		0.019608	0.013072	0.000000		-0.039216			
mp:2017-08-15_05.00.00.News_Social.COM_ENM.MOG	MOG	2017-08-15T05:00:00.000Z	News_Social	2.2.19	1916.4	0.032714	-0.114799	0.025569	0.017742	0.003131	0.004174	0.033396	0.004174	0.031570	0.061313	0.004696	0.008871	0.092530	0.028178	0.001565	0.007044	0.004696	0.035222	0.007305	0.006523		-0.012523	-0.036527	0.001565	
mp:2017-08-15_05.00.00.News_Social.COM_ENM.GOL	GOL	2017-08-15T05:00:00.000Z	News_Social	2.2.19	14628.5	0.249715	-0.076221	0.026148	0.009365	0.024575	0.006033	0.026694	-0.002905	0.015278	0.071538	0.000137	0.021192	0.171971	0.001606	0.000137	0.003589	0.000820	0.028595	0.000410	0.000000		-0.012476	-0.001299	0.010493	0.000205
mp:2017-08-15_05.00.00.News_Social.COM_ENM.HOIL	HOIL	2017-08-15T05:00:00.000Z	News_Social	2.2.19	121.0	0.002066	-0.363636	0.016529			-0.012397		-0.008264		0.008264	0.115702		0.068182			0.066116	0.082645	0.066116	-0.008264			0.157025			
mp:2017-08-15_05.00.00.News_Social.COM_ENM.IRN	IRN	2017-08-15T05:00:00.000Z	News_Social	2.2.19	5001.3	0.085375	-0.251435	-0.005299	0.025793	0.001400	-0.002899	0.049687	0.037790	0.021095	0.120369	-0.029292	0.015296	0.162488	-0.005998		-0.006098	0.000400	0.023274	0.000800	-0.000100	0.000200	0.007798	0.007198	0.000600	
mp:2017-08-15_05.00.00.News_Social.COM_ENM.JET	JET	2017-08-15T05:00:00.000Z	News_Social	2.2.19	33.2	0.000567	-0.030120	0.090361			-0.045181			0.030120	0.045181	0.240964	0.015060	0.262048					0.036145				-0.060241	-0.030120		
mp:2017-08-15_05.00.00.News_Social.COM_ENM.LNG	LNG	2017-08-15T05:00:00.000Z	News_Social	2.2.19	229.7	0.003921	-0.150196	-0.017414			0.000000		0.017414	0.043535	0.056596	0.017414	0.021768	0.138550	0.004354	0.008707	-0.013061		0.013931		0.026121		-0.004354		0.008707	0.004354
mp:2017-08-15_05.00.00.News_Social.COM_ENM.NAP	NAP	2017-08-15T05:00:00.000Z	News_Social	2.2.19	85.0	0.001451	-0.423529						-0.011765	-0.047059	-0.023529	-0.011765		0.008824					0.329412				0.047059			
mp:2017-08-15_05.00.00.News_Social.COM_ENM.NGS	NGS	2017-08-15T05:00:00.000Z	News_Social	2.2.19	2119.6	0.036183	-0.062984	0.029251	0.003303	0.000944	0.001651	0.026184	0.004482	0.032317	0.064399	0.019343	0.028071	0.130154	0.000708	0.001415	-0.001415		0.026656	0.007077	0.045292	0.000472	-0.035620	-0.001887	0.012738	
mp:2017-08-15_05.00.00.News_Social.COM_ENM.NKL	NKL	2017-08-15T05:00:00.000Z	News_Social	2.2.19	519.0	0.008860	-0.041426	0.017341	0.007707	0.009634	0.023603	0.026975	0.034682	0.036609	0.046243	0.028902	0.019268	0.158960	0.003854	0.003854	-0.001927		0.040462		-0.019268		0.028902		0.006744	
mp:2017-08-15_05.00.00.News_Social.COM_ENM.NSEA	NSEA	2017-08-15T05:00:00.000Z	News_Social	2.2.19	862.5	0.014723	-0.324638	-0.023188	0.030145			0.006957	-0.026667	0.025507	0.070725	-0.028986	0.012754	0.123913	0.000000		-0.022029		0.071304		-0.001159		0.005797	0.009275	0.001159	
mp:2017-08-15_05.00.00.News_Social.COM_ENM.PALL	PALL	2017-08-15T05:00:00.000Z	News_Social	2.2.19	40.0	0.000683	-0.075000							0.050000	0.025000	-0.075000		0.212500	-0.025000				0.025000							
mp:2017-08-15_05.00.00.News_Social.COM_ENM.PLAT	PLAT	2017-08-15T05:00:00.000Z	News_Social	2.2.19	544.5	0.009295	-0.146924	-0.004591		0.029385	0.010560	0.003673	-0.024793	0.040404	0.028466	-0.005510	0.008264	0.218779	0.011019	0.001837	0.001837		0.007346		0.003673		-0.002755		0.001837	
mp:2017-08-15_05.00.00.News_Social.COM_ENM.RAREE	RAREE	2017-08-15T05:00:00.000Z	News_Social	2.2.19	239.0	0.004080	-0.077406	-0.020921			0.004184	0.008368	0.071130	0.008368	0.158996	0.012552	0.004184	0.073222			-0.004184		0.004184		-0.046025		0.146444			
mp:2017-08-15_05.00.00.News_Social.COM_ENM.SLVR	SLVR	2017-08-15T05:00:00.000Z	News_Social	2.2.19	2093.8	0.035742	-0.069968	0.013373	0.003821	0.010985	0.002746	0.033671	0.001672	0.021253	0.045850	0.001194	0.038686	0.160892	-0.007403	0.002388	0.002627	-0.000716	0.027175	0.000478	0.000000		-0.007642	0.001910	0.014806	
mp:2017-08-15_05.00.00.News_Social.COM_ENM.STEE	STEE	2017-08-15T05:00:00.000Z	News_Social	2.2.19	5029.8	0.085861	-0.160742	-0.024752	0.015209	0.001392	0.002684	0.022864	0.021273	0.032904	0.074357	0.010736	0.018192	0.151656	-0.001392	0.000199	0.020379	0.000994	0.040121	0.001193	0.010736	0.000994	-0.000199	-0.003777		
mp:2017-08-15_05.00.00.News_Social.COM_ENM.URAN	URAN	2017-08-15T05:00:00.000Z	News_Social	2.2.19	236.5	0.004037	-0.116279	0.004228	0.008457		0.001057	0.050740	0.038055	0.042283	0.063425	0.002114	0.046512	0.156448	-0.004228		0.016913		0.063425						0.029598	0.004228
mp:2017-08-15_05.00.00.News.COM_ENM.ALU	ALU	2017-08-15T05:00:00.000Z	News	2.2.19	1929.5	0.043774	-0.133973	-0.039388	0.001555		0.000583	0.004924	-0.004405	0.027209	0.026432	0.019176	0.037056	0.156517	-0.003110		0.017103		0.066857	0.000518	0.006737	-0.000518	-0.000518	-0.000518		
mp:2017-08-15_05.00.00.News.COM_ENM.BIOF	BIOF	2017-08-15T05:00:00.000Z	News	2.2.19	63.0	0.001429	0.071429	-0.031746			0.011905	0.031746	-0.015873	0.031746	0.079365	0.031746	0.031746	0.126984	0.063492	0.015873			0.063492		0.047619		0.007937			
mp:2017-08-15_05.00.00.News.COM_ENM.COA	COA	2017-08-15T05:00:00.000Z	News	2.2.19	2598.5	0.058951	-0.181066	-0.018280	0.001924	0.001155	0.004378	0.060227	0.020589	0.038869	0.081201	-0.024052	0.009621	0.142149	0.004041	0.000000	-0.011160	-0.002309	0.037329	0.002309	0.000192	0.003079	0.010583	0.000385	0.006542	
mp:2017-08-15_05.00.00.News.COM_ENM.CPPR	CPPR	2017-08-15T05:00:00.000Z	News	2.2.19	1482.5	0.033633	-0.091062	0.018550	0.004047	0.004047	0.006408	0.009781	0.039123	0.020236	0.041821	-0.003373	0.053288	0.152192	0.012816	0.001349	0.044857		0.023609	0.000000	-0.007757	0.002024	-0.004384	-0.001349	0.018887	
mp:2017-08-15_05.00.00.News.COM_ENM.CRU	CRU	2017-08-15T05:00:00.000Z	News	2.2.19	13531.5	0.306983	-0.245760	-0.007501	0.021358	0.001109	-0.001284	0.006097	-0.009755	0.026605	0.075084	-0.000628	0.015630	0.126279	0.003843	0.000443	-0.000961	-0.000222	0.058419	0.000074	0.000406	0.001035	0.018919	0.000148	0.001774	
mp:2017-08-15_05.00.00.News.COM_ENM.BIOETH	BIOETH	2017-08-15T05:00:00.000Z	News	2.2.19	72.1	0.001636	0.353675	-0.034674		0.110957	0.006935		-0.013870		0.006935	-0.041609	0.013870	0.193828	0.055479	0.027739	0.013870		0.022191	0.013870			0.013870			
mp:2017-08-15_05.00.00.News.COM_ENM.MOG	MOG	2017-08-15T05:00:00.000Z	News	2.2.19	1616.0	0.036661	-0.129950	0.029084	0.020730	0.003713	0.004177	0.038985	0.005569	0.034653	0.064047	0.002475	0.008973	0.084808	0.030941	0.001856	0.006807	0.005569	0.035644	0.008663	0.004641		-0.014233	-0.043317	0.001856	
mp:2017-08-15_05.00.00.News.COM_ENM.GOL	GOL	2017-08-15T05:00:00.000Z	News	2.2.19	10889.5	0.247045	-0.103816	0.024932	0.009229	0.018366	0.006256	0.029524	-0.000781	0.014418	0.077552	0.007898	0.022269	0.174671	0.001423	0.000367	0.002617	0.000826	0.027458	0.000459	-0.001745		-0.012397	-0.001745	0.011892	
mp:2017-08-15_05.00.00.News.COM_ENM.HOIL	HOIL	2017-08-15T05:00:00.000Z	News	2.2.19	112.0	0.002541	-0.339286	0.017857			-0.013393				0.008929	0.133929		0.058036			0.071429	0.089286	0.071429	-0.008929			0.169643			
mp:2017-08-15_05.00.00.News.COM_ENM.IRN	IRN	2017-08-15T05:00:00.000Z	News	2.2.19	3830.7	0.086905	-0.259613	-0.005352	0.027932		-0.003459	0.047511	0.037983	0.018534	0.131960	-0.038244	0.015141	0.171848	-0.011225		-0.007048	0.000261	0.019788	0.000522	0.000131	0.000261	0.003394	0.009398	0.000522	
mp:2017-08-15_05.00.00.News.COM_ENM.JET	JET	2017-08-15T05:00:00.000Z	News	2.2.19	33.2	0.000753	-0.030120	0.090361			-0.045181			0.030120	0.045181	0.240964	0.015060	0.262048					0.036145				-0.060241	-0.030120		
mp:2017-08-15_05.00.00.News.COM_ENM.LNG	LNG	2017-08-15T05:00:00.000Z	News	2.2.19	51.0	0.001157	-0.137255	-0.117647			-0.009804		0.117647		0.137255	0.019608	0.019608	0.181373	-0.019608						0.039216		-0.078431			0.019608
mp:2017-08-15_05.00.00.News.COM_ENM.NAP	NAP	2017-08-15T05:00:00.000Z	News	2.2.19	82.0	0.001860	-0.439024							-0.048780	-0.024390			0.006098					0.341463				0.048780			
mp:2017-08-15_05.00.00.News.COM_ENM.NGS	NGS	2017-08-15T05:00:00.000Z	News	2.2.19	1263.2	0.028658	-0.032457	0.015041	0.001583		0.001187	0.034832	0.001583	0.023353	0.071643	0.012666	0.034041	0.143465	-0.005146	0.000792	0.000000		0.026995	0.010291	0.045519		-0.015041	-0.003167	0.018999	
mp:2017-08-15_05.00.00.News.COM_ENM.NKL	NKL	2017-08-15T05:00:00.000Z	News	2.2.19	220.0	0.004991	-0.029545	-0.004545			0.052273	0.004545	0.031818	0.040909	0.018182	0.050000	0.009091	0.164773	0.002273		-0.004545		0.068182		-0.036364		0.045455			
mp:2017-08-15_05.00.00.News.COM_ENM.NSEA	NSEA	2017-08-15T05:00:00.000Z	News	2.2.19	788.5	0.017888	-0.338618	-0.027901	0.032974			0.002536	-0.017755	0.027901	0.077362	-0.024096	0.011414	0.127299	-0.002536		-0.020292		0.072923		-0.001268		0.013951	0.010146	0.001268	
mp:2017-08-15_05.00.00.News.COM_ENM.PALL	PALL	2017-08-15T05:00:00.000Z	News	2.2.19	23.5	0.000533	0.042553											0.239362					0.021277							
mp:2017-08-15_05.00.00.News.COM_ENM.PLAT	PLAT	2017-08-15T05:00:00.000Z	News	2.2.19	339.8	0.007709	-0.344320	-0.026486		0.038258	0.004414		-0.029429	0.050029	0.023543	-0.002943		0.242201	-0.014715	0.002943	0.002943		0.008240						0.002943	
mp:2017-08-15_05.00.00.News.COM_ENM.RAREE	RAREE	2017-08-15T05:00:00.000Z	News	2.2.19	117.5	0.002666	0.038298	-0.008511			0.008511	0.017021	0.110638	0.008511	0.161702	-0.008511	0.000000	0.173404			-0.008511				0.008511		0.000000			
mp:2017-08-15_05.00.00.News.COM_ENM.SLVR	SLVR	2017-08-15T05:00:00.000Z	News	2.2.19	1463.3	0.033197	-0.072781	0.014693	0.002734	0.013668	0.000854	0.021185	-0.000683	0.013326	0.047837	-0.009226	0.051254	0.170471	-0.018110	0.001367	0.001025	-0.000342	0.023645	0.000683	0.000683		-0.005809		0.017085	
mp:2017-08-15_05.00.00.News.COM_ENM.STEE	STEE	2017-08-15T05:00:00.000Z	News	2.2.19	3413.2	0.077434	-0.167438	-0.019483	0.020655	0.001465	0.002857	0.022852	0.013331	0.040138	0.070022	0.007325	0.017579	0.153741	-0.007617	-0.000293	0.024464	0.001465	0.043420	0.000000	0.017579	0.001172	-0.005127	-0.005274		
mp:2017-08-15_05.00.00.News.COM_ENM.URAN	URAN	2017-08-15T05:00:00.000Z	News	2.2.19	158.5	0.003596	-0.141956	-0.006309	0.012618			0.037855	0.050473		0.044164	0.012618	0.031546	0.158517	-0.006309		0.006309		0.069401						0.044164	0.006309
mp:2017-08-15_05.00.00.Social.COM_ENM.ALU	ALU	2017-08-15T05:00:00.000Z	Social	2.2.19	552.9	0.038127	0.014469	-0.006330	0.001809	0.009043	0.010174	0.009043	0.058781	0.020799	0.081389	0.008139	0.024417	0.150841	0.007235		0.003617		0.025140	0.005426	-0.009043		-0.008139	-0.005426		
mp:2017-08-15_05.00.00.Social.COM_ENM.BIOF	BIOF	2017-08-15T05:00:00.000Z	Social	2.2.19	164.0	0.011309	0.387195	0.128049			0.018293		0.042683		0.042683	0.006098	0.024390	0.175305	0.048780		0.006098		0.036585		0.018293		-0.027439		0.000000	
mp:2017-08-15_05.00.00.Social.COM_ENM.COA	COA	2017-08-15T05:00:00.000Z	Social	2.2.19	1839.5	0.126847	-0.126121	-0.015765	0.016037	0.005980	-0.003805	0.072302	0.030171	0.021473	0.092688	0.022017	0.007611	0.169272	0.006524	0.002718	0.000000		0.019571	-0.000544	-0.003805	0.022832	-0.011416	0.000544	0.004349	0.000544
