id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-12_02.00.00.News.CUR.ARS	ARS	2017-08-12T02:00:00.000Z	News	2.2.18	7.0	0.000427	-0.285714					0.285714		0.142857				-0.035714			-0.285714						
mp:2017-08-12_02.00.00.News.CUR.AUD	AUD	2017-08-12T02:00:00.000Z	News	2.2.18	189.0	0.011542	-0.267196	0.068783		0.010582		0.026455	-0.005291	0.026455	0.039683	-0.005291		0.035714	-0.010582		0.005291	0.021164	0.010582				0.037037
mp:2017-08-12_02.00.00.News.CUR.CAD	CAD	2017-08-12T02:00:00.000Z	News	2.2.18	488.0	0.029801	0.110656	0.008197			0.038934	0.043033	0.036885		0.063525	0.024590	0.004098	0.098873	0.012295		0.053279		0.002049	0.002049			0.018443
mp:2017-08-12_02.00.00.News.CUR.CNY	CNY	2017-08-12T02:00:00.000Z	News	2.2.18	1560.6	0.095303	-0.017621	-0.008971	0.000641	0.001282	-0.006888	0.009932	-0.029796	0.040689	0.058952	-0.030757		0.086489	0.001602	0.000000	0.091631	0.014738	0.023132	0.002563			0.020825
mp:2017-08-12_02.00.00.News.CUR.EUR	EUR	2017-08-12T02:00:00.000Z	News	2.2.18	2686.5	0.164059	-0.088963	0.003908	0.013214	0.001861	0.001861	0.001303	0.001861	0.034245	0.048018	0.003722	0.011725	0.103760	0.001117	0.000931	0.044668	0.005583	0.007631	0.001861			0.003536
mp:2017-08-12_02.00.00.News.CUR.INR	INR	2017-08-12T02:00:00.000Z	News	2.2.18	659.7	0.040287	-0.175838	0.024253	0.003032	0.001516	0.005305	0.001516	-0.006821	0.031833	0.028043	-0.009095	0.010611	0.047863	-0.006063		0.059876	0.046991	0.039715				0.006063
mp:2017-08-12_02.00.00.News.CUR.IDR	IDR	2017-08-12T02:00:00.000Z	News	2.2.18	98.0	0.005985	0.096939	0.010204				0.117347	0.132653	0.010204		-0.010204		0.025510	-0.030612		0.173469	0.020408	0.071429				
mp:2017-08-12_02.00.00.News.CUR.ILS	ILS	2017-08-12T02:00:00.000Z	News	2.2.18	6.0	0.000366	0.166667				0.041667							0.083333			0.333333						
mp:2017-08-12_02.00.00.News.CUR.JPY	JPY	2017-08-12T02:00:00.000Z	News	2.2.18	818.9	0.050009	-0.325437	-0.057394	0.023202			0.039687	0.006106	0.015875	0.147149	-0.001832	0.015875	0.131304	-0.013433	-0.012212	0.043351	0.006106	0.020027	0.006106			0.006106
mp:2017-08-12_02.00.00.News.CUR.MYR	MYR	2017-08-12T02:00:00.000Z	News	2.2.18	286.7	0.017508	-0.034880	-0.020928	-0.003488		0.006976	0.047088	0.015696	0.017440	0.074991	-0.017440	-0.001744	0.050837	-0.010464		0.122079		0.005930				0.010464
mp:2017-08-12_02.00.00.News.CUR.MXN	MXN	2017-08-12T02:00:00.000Z	News	2.2.18	275.4	0.016818	-0.145243					0.007262	0.007262	0.079884	0.036311	-0.021786		0.105846	0.014524		-0.047204		0.015977				0.007262
mp:2017-08-12_02.00.00.News.CUR.NZD	NZD	2017-08-12T02:00:00.000Z	News	2.2.18	191.1	0.011670	-0.198849	0.005233					-0.010466	0.015699	0.036630	-0.007849	0.005233	0.073129			-0.062794		0.003140				0.026164
mp:2017-08-12_02.00.00.News.CUR.PLN	PLN	2017-08-12T02:00:00.000Z	News	2.2.18	29.8	0.001820	0.218121				-0.012584		-0.067114		0.033557			-0.048658			0.335570	0.100671	0.161074				
mp:2017-08-12_02.00.00.News.CUR.RUB	RUB	2017-08-12T02:00:00.000Z	News	2.2.18	34.2	0.002089	0.000000								0.029240	-0.058480		0.027778	0.029240		0.058480		0.005848				0.058480
mp:2017-08-12_02.00.00.News.CUR.SGD	SGD	2017-08-12T02:00:00.000Z	News	2.2.18	118.0	0.007206	-0.084746					0.008475		0.101695	0.059322	0.101695		-0.076271	0.008475		0.118644		0.110169				0.000000
mp:2017-08-12_02.00.00.News.CUR.ZAR	ZAR	2017-08-12T02:00:00.000Z	News	2.2.18	451.0	0.027542	-0.126386	-0.008869			0.005543		-0.011086	0.031042	0.075388	-0.008869	0.028825	0.085920	-0.017738		0.053215	-0.008869	0.013304				0.035477
mp:2017-08-12_02.00.00.News.CUR.KRW	KRW	2017-08-12T02:00:00.000Z	News	2.2.18	389.5	0.023786	-0.409499					0.034660	0.006418	0.046213	0.071887	0.005135		0.056162	-0.023107		-0.096277		0.021823				-0.005135
mp:2017-08-12_02.00.00.News.CUR.CHF	CHF	2017-08-12T02:00:00.000Z	News	2.2.18	158.5	0.009679	-0.056782	-0.037855				0.063091	-0.018927	0.012618	0.088328	-0.018927	0.006309	0.071767			0.056782		0.015773				0.012618
mp:2017-08-12_02.00.00.News.CUR.THB	THB	2017-08-12T02:00:00.000Z	News	2.2.18	152.7	0.009325	-0.111329	-0.013098					0.013098	0.091683	0.013098	-0.045842		0.047970			0.147348		0.001310				0.013098
mp:2017-08-12_02.00.00.News.CUR.TRY	TRY	2017-08-12T02:00:00.000Z	News	2.2.18	19.0	0.001160	-0.368421					0.052632						-0.065789	0.052632		-0.105263						
mp:2017-08-12_02.00.00.News.CUR.USD	USD	2017-08-12T02:00:00.000Z	News	2.2.18	7627.9	0.465820	-0.278386	-0.006620	0.007210	0.000197	0.006391	0.007276	-0.002556	0.048178	0.065680	0.014159	0.004785	0.073552	0.001704	0.000393	-0.032250	-0.000393	0.026272	0.001573			-0.008849
mp:2017-08-12_02.00.00.News.CUR.GBP	GBP	2017-08-12T02:00:00.000Z	News	2.2.18	127.7	0.007798	-0.434612	-0.023493			-0.001958		0.000000	0.007831	0.082224	-0.007831	0.007831	0.127839	0.011746		-0.070478		0.001566				0.015662
mp:2017-08-12_02.00.00.Social.CUR.AUD	AUD	2017-08-12T02:00:00.000Z	Social	2.2.18	270.5	0.026576	-0.009242	0.070240	0.007394	0.044362	0.002773	0.027726	-0.020333	0.044362	0.051756	-0.022181	0.024030	0.129852	0.011091		0.072089	0.007394	0.022181	-0.003697			-0.003697
mp:2017-08-12_02.00.00.Social.CUR.CAD	CAD	2017-08-12T02:00:00.000Z	Social	2.2.18	133.0	0.013067	-0.037594	0.007519	0.007519	0.007519	0.003759	0.045113	0.015038	0.022556	0.071429	0.022556	0.015038	0.088346	-0.007519		0.033835		0.015038	0.007519			0.015038
mp:2017-08-12_02.00.00.Social.CUR.CNY	CNY	2017-08-12T02:00:00.000Z	Social	2.2.18	174.5	0.017144	-0.128940	0.000000			-0.008596	0.005731	0.005731	0.040115	0.017192	0.005731	-0.008596	0.085244	0.005731	0.005731	-0.128940	-0.011461	0.022923	0.005731			-0.005731
mp:2017-08-12_02.00.00.Social.CUR.EUR	EUR	2017-08-12T02:00:00.000Z	Social	2.2.18	1074.2	0.105538	-0.121486	-0.025135	0.003258	0.006051	-0.010473	0.018619	-0.016757	0.019549	0.078663	-0.003724	0.006516	0.113875	0.013033	0.000931	0.039564	0.003724	0.018805	0.003258			0.007447
mp:2017-08-12_02.00.00.Social.CUR.HKD	HKD	2017-08-12T02:00:00.000Z	Social	2.2.18	1.0	0.000098	1.000000											0.250000									
mp:2017-08-12_02.00.00.Social.CUR.INR	INR	2017-08-12T02:00:00.000Z	Social	2.2.18	52.0	0.005109	-0.019231						0.057692	0.076923	0.115385	0.076923	0.057692	0.163462	-0.019231	-0.019231	0.038462	0.038462					
mp:2017-08-12_02.00.00.Social.CUR.IDR	IDR	2017-08-12T02:00:00.000Z	Social	2.2.18	10.0	0.000982	0.400000					0.200000						0.050000			0.100000						0.100000
mp:2017-08-12_02.00.00.Social.CUR.ILS	ILS	2017-08-12T02:00:00.000Z	Social	2.2.18	6.0	0.000589	0.166667				0.041667							0.083333			0.333333						
mp:2017-08-12_02.00.00.Social.CUR.JPY	JPY	2017-08-12T02:00:00.000Z	Social	2.2.18	264.5	0.025987	-0.310019	-0.030246	0.003781		-0.001890	0.056711	0.051040	0.045369	0.156900	0.204159	0.005671	0.180057	-0.007561		0.000000	-0.003781	0.049149				
mp:2017-08-12_02.00.00.Social.CUR.MXN	MXN	2017-08-12T02:00:00.000Z	Social	2.2.18	10.0	0.000982	0.250000	0.200000					-0.200000		0.100000			0.187500			0.100000			0.050000			
mp:2017-08-12_02.00.00.Social.CUR.NZD	NZD	2017-08-12T02:00:00.000Z	Social	2.2.18	74.0	0.007270	-0.202703	0.020270	0.013514	0.027027			0.006757	0.040541	0.094595	0.013514	0.027027	0.123311	-0.013514		-0.074324	0.000000					0.013514
mp:2017-08-12_02.00.00.Social.CUR.PLN	PLN	2017-08-12T02:00:00.000Z	Social	2.2.18	5.0	0.000491	-0.400000						0.400000			0.200000		0.250000									
mp:2017-08-12_02.00.00.Social.CUR.RUB	RUB	2017-08-12T02:00:00.000Z	Social	2.2.18	50.0	0.004912	-0.050000	-0.080000	0.020000	0.040000	0.010000	0.020000	-0.030000		0.060000	0.060000		0.160000			-0.080000	-0.020000	0.020000	0.040000			-0.020000
