id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-11_05.00.00.News.COM_ENM.ALU	ALU	2017-08-11T05:00:00.000Z	News	2.2.18	2190.7	0.046679	-0.114803	-0.008217	0.029899	0.001826	0.007646	0.012325	0.072351	0.006847	0.064819	-0.000456	0.032410	0.148959	0.001826		0.019172	0.000913	0.033870	0.000913	0.002739	0.002739	-0.040170	-0.007760		
mp:2017-08-11_05.00.00.News.COM_ENM.BIOF	BIOF	2017-08-11T05:00:00.000Z	News	2.2.18	221.2	0.004713	-0.216998	0.018083			-0.005651	0.009042		0.054250	0.036166	0.004521	0.022604	0.145570	-0.004521				0.018987		-0.049729	0.018083	0.036166	-0.018083	0.018083	
mp:2017-08-11_05.00.00.News.COM_ENM.COA	COA	2017-08-11T05:00:00.000Z	News	2.2.18	3613.9	0.077005	-0.137940	-0.017709	0.003597	0.002490	0.007194	0.041506	0.031545	0.034865	0.067932	0.011068	0.016187	0.158880	-0.005811		0.004704	0.000553	0.036470	0.001107	-0.007333	0.002490	-0.000138	0.002214	0.001937	0.000277
mp:2017-08-11_05.00.00.News.COM_ENM.CPPR	CPPR	2017-08-11T05:00:00.000Z	News	2.2.18	2554.2	0.054425	-0.172070	0.002153	0.007439	0.001958	0.006949	0.010962	0.021925	0.019771	0.032887	0.003524	0.009788	0.175065	-0.000196		0.013116		0.025527		0.009396	0.000392	-0.000196	-0.003132	0.014877	
mp:2017-08-11_05.00.00.News.COM_ENM.CRU	CRU	2017-08-11T05:00:00.000Z	News	2.2.18	14458.2	0.308074	-0.275173	-0.006986	0.029361	0.004980	0.001037	0.007262	0.000795	0.020888	0.053222	-0.005464	0.007746	0.111089	0.005118	0.000000	0.004565	0.000346	0.029063	0.002421	0.011412		0.010790	-0.001037	0.000484	
mp:2017-08-11_05.00.00.News.COM_ENM.BIOETH	BIOETH	2017-08-11T05:00:00.000Z	News	2.2.18	203.2	0.004330	0.152559	-0.034449			0.007382		0.014764	0.039370	0.088583		0.029528	0.160925	-0.044291		0.014764		0.010827		0.063976		-0.004921			
mp:2017-08-11_05.00.00.News.COM_ENM.MOG	MOG	2017-08-11T05:00:00.000Z	News	2.2.18	1108.4	0.023618	-0.246752	-0.007669	0.021653	0.000902	0.001692	0.032479	0.037441	0.033381	0.058643	0.047366	0.009924	0.115955	0.005413		0.008120	-0.002707	0.024720	-0.009924	0.013533		0.013082	-0.000902	0.000902	
mp:2017-08-11_05.00.00.News.COM_ENM.GOL	GOL	2017-08-11T05:00:00.000Z	News	2.2.18	12654.5	0.269641	-0.106089	-0.011300	0.021455	0.000948	0.003033	0.024221	0.006954	0.016832	0.081196	-0.001146	0.023746	0.168349	0.007428	0.000909	0.002371	0.000474	0.045620	0.000632	0.003082		-0.001541	0.000079	0.010115	0.000277
mp:2017-08-11_05.00.00.News.COM_ENM.HOIL	HOIL	2017-08-11T05:00:00.000Z	News	2.2.18	85.0	0.001811	-0.858824						-0.011765			0.047059		0.226471			-0.023529		0.011765							
mp:2017-08-11_05.00.00.News.COM_ENM.IRN	IRN	2017-08-11T05:00:00.000Z	News	2.2.18	707.7	0.015080	0.014837	-0.060760	0.006359	0.001413	0.015190	0.016956	0.028261	0.007065	0.043097	0.000707	0.026848	0.143882	0.001413	0.001413	0.027554		0.028543	-0.002826	-0.005652		0.019782	0.018369	0.011304	
