id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-11_14.00.00.News.COM_ENM.ALU	ALU	2017-08-11T14:00:00.000Z	News	2.2.18	1669.1	0.034248	-0.183033	0.000899	0.018273	0.001198	0.004643	0.025163	0.041040	0.023366	0.078785	0.007789	0.012582	0.126176	-0.005392	0.001797	0.014978	0.007190	0.036906	0.001198	0.007789	0.003295	-0.005991	-0.009586		
mp:2017-08-11_14.00.00.News.COM_ENM.BIOF	BIOF	2017-08-11T14:00:00.000Z	News	2.2.18	150.0	0.003078	-0.150000	-0.046667	0.006667		0.010000	0.013333	-0.003333	0.046667	0.080000	0.006667	0.013333	0.095000	0.013333				0.020000	-0.006667	-0.043333	0.013333	0.023333	-0.026667	0.013333	
mp:2017-08-11_14.00.00.News.COM_ENM.COA	COA	2017-08-11T14:00:00.000Z	News	2.2.18	2883.8	0.059173	-0.173902	-0.006242	0.006242	0.001387	0.007802	0.036410	0.026527	0.037971	0.065192	0.006415	0.013004	0.156287	-0.007976		0.000694	0.000694	0.035439	-0.000347	-0.010403	0.004855	0.017512	0.003121	0.004508	0.000347
mp:2017-08-11_14.00.00.News.COM_ENM.CPPR	CPPR	2017-08-11T14:00:00.000Z	News	2.2.18	2352.1	0.048263	-0.329280	-0.004889	0.004677	0.002126	0.002763	0.011904	0.034437	0.044428	0.052719	0.023383	0.010629	0.192137	-0.000213		0.000213		0.025764	0.000850	0.003826		0.003826	-0.001701	0.008928	
mp:2017-08-11_14.00.00.News.COM_ENM.CRU	CRU	2017-08-11T14:00:00.000Z	News	2.2.18	15676.9	0.321674	-0.318558	-0.003445	0.034860	0.001531	0.003317	0.005709	0.002647	0.027939	0.049627	-0.014097	0.005773	0.130214	0.002711	0.000000	-0.004114	0.000191	0.022383	0.000319	0.011578		0.012120	0.000064	0.000383	
mp:2017-08-11_14.00.00.News.COM_ENM.BIOETH	BIOETH	2017-08-11T14:00:00.000Z	News	2.2.18	182.0	0.003734	0.142857	0.000000			0.002747		0.021978	0.060440	0.082418	0.016484		0.184066	-0.032967		0.021978		0.016484	0.010989	0.038462		-0.005495			
mp:2017-08-11_14.00.00.News.COM_ENM.MOG	MOG	2017-08-11T14:00:00.000Z	News	2.2.18	895.5	0.018375	-0.252931	0.020101	0.004467	0.006700	0.001117	0.008934	-0.001117	0.021217	0.043551	-0.003908	0.008934	0.128280	-0.003350		0.006142	-0.003350	0.033501	0.010050	0.011725		-0.016750	-0.005583		
mp:2017-08-11_14.00.00.News.COM_ENM.GOL	GOL	2017-08-11T14:00:00.000Z	News	2.2.18	15235.7	0.312621	-0.085851	-0.008467	0.022152	0.001575	0.002379	0.018378	0.003840	0.016245	0.081913	-0.010731	0.020544	0.165250	0.010666	0.000558	0.002068	0.000066	0.042039	0.000131	0.004857		-0.003479	-0.000591	0.006892	0.000098
mp:2017-08-11_14.00.00.News.COM_ENM.HOIL	HOIL	2017-08-11T14:00:00.000Z	News	2.2.18	87.0	0.001785	-0.862069						0.011494			0.045977		0.232759			-0.034483									
mp:2017-08-11_14.00.00.News.COM_ENM.IRN	IRN	2017-08-11T14:00:00.000Z	News	2.2.18	1218.0	0.024992	-0.049672	-0.026273	0.016831	0.002463	0.012726	0.023810	0.013547	0.029557	0.047619	0.027504	0.032841	0.144704	-0.000821	0.000821	-0.000821		0.030378		0.003284		-0.009852	0.009031	0.002463	
mp:2017-08-11_14.00.00.News.COM_ENM.JET	JET	2017-08-11T14:00:00.000Z	News	2.2.18	37.0	0.000759	-0.216216	0.094595		-0.013514			0.027027		0.054054	0.108108		0.209459												
mp:2017-08-11_14.00.00.News.COM_ENM.LNG	LNG	2017-08-11T14:00:00.000Z	News	2.2.18	66.6	0.001367	-0.255255						-0.037538		0.210210	-0.045045		0.156532	0.060060				0.043544				-0.015015			
mp:2017-08-11_14.00.00.News.COM_ENM.NAP	NAP	2017-08-11T14:00:00.000Z	News	2.2.18	80.2	0.001646	0.174564				0.099751							-0.019327	0.024938				0.426434				-0.174564			
