id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-13_03.00.00.News_Social.COM_ENM.ALU	ALU	2017-08-13T03:00:00.000Z	News_Social	2.2.19	496.6	0.049734	0.258760	0.122835		0.002014	0.004027	0.010068	0.052356		0.052356	0.004027	0.039267	0.190596	0.028192	0.002014	0.020137		0.043093	0.012082	0.000000		-0.016110	-0.008055		
mp:2017-08-13_03.00.00.News_Social.COM_ENM.BIOF	BIOF	2017-08-13T03:00:00.000Z	News_Social	2.2.19	69.2	0.006930	-0.014451	0.014451		0.014451	0.007225		0.021676	0.057803	0.057803	0.028902	0.028902	0.140173	0.028902		0.014451		0.075145		-0.007225		-0.014451			
mp:2017-08-13_03.00.00.News_Social.COM_ENM.COA	COA	2017-08-13T03:00:00.000Z	News_Social	2.2.19	846.8	0.084806	-0.148795	0.009447	0.011809	0.002362	-0.002214	0.044875	0.004133	0.020076	0.051960	0.015942	0.009447	0.146847	0.005905		-0.001181		0.034365	0.004724	0.023618	0.004724	-0.017714		0.005905	
mp:2017-08-13_03.00.00.News_Social.COM_ENM.CPPR	CPPR	2017-08-13T03:00:00.000Z	News_Social	2.2.19	919.8	0.092117	-0.168515	0.017395	-0.000544	0.006523	-0.003533	0.006523	0.011416	0.013590	0.040770	-0.040770	0.005980	0.101354	0.015221		0.008154		0.013155		0.000000		-0.062514			
mp:2017-08-13_03.00.00.News_Social.COM_ENM.CRU	CRU	2017-08-13T03:00:00.000Z	News_Social	2.2.19	1709.6	0.171215	-0.200047	-0.010821	0.002925	0.001755	0.005264	0.021350	0.015501	0.043870	0.077211	-0.010529	0.017840	0.157040	0.000000		0.002925		0.016437	0.002925	-0.005264		-0.021642	0.000000	0.005264	
mp:2017-08-13_03.00.00.News_Social.COM_ENM.BIOETH	BIOETH	2017-08-13T03:00:00.000Z	News_Social	2.2.19	79.5	0.007962	0.163522	0.050314					-0.025157	0.056604	0.025157	0.113208	0.062893	0.152516					0.037736	-0.025157	-0.012579		0.012579			
mp:2017-08-13_03.00.00.News_Social.COM_ENM.MOG	MOG	2017-08-13T03:00:00.000Z	News_Social	2.2.19	193.5	0.019379	-0.157623	0.023256		0.010336	-0.007752	0.007752	0.000000	0.007752	0.062016	-0.046512	0.025840	0.130491	-0.002584		0.010336		0.077519			0.005168	-0.007752			
mp:2017-08-13_03.00.00.News_Social.COM_ENM.GOL	GOL	2017-08-13T03:00:00.000Z	News_Social	2.2.19	2420.7	0.242431	-0.040484	0.000413	0.007436	0.015698	0.000155	0.026026	0.008675	0.035114	0.073326	-0.000207	0.021275	0.151000	0.017970	0.000620	0.007023	0.000413	0.038377	-0.000620	-0.048746		0.003718	-0.001033	0.001446	
mp:2017-08-13_03.00.00.News_Social.COM_ENM.HOIL	HOIL	2017-08-13T03:00:00.000Z	News_Social	2.2.19	6.0	0.000601	-0.166667						0.166667					0.250000												
mp:2017-08-13_03.00.00.News_Social.COM_ENM.IRN	IRN	2017-08-13T03:00:00.000Z	News_Social	2.2.19	313.5	0.031397	-0.028708	-0.003190		0.001595	-0.010367	0.054226	0.066986		0.079745	-0.015949	0.006380	0.107656	0.001595		0.000000		0.039872	-0.028708			0.066986		-0.001595	
mp:2017-08-13_03.00.00.News_Social.COM_ENM.JET	JET	2017-08-13T03:00:00.000Z	News_Social	2.2.19	24.0	0.002404	0.562500										0.041667	0.062500					0.041667		0.062500		0.250000			
mp:2017-08-13_03.00.00.News_Social.COM_ENM.LNG	LNG	2017-08-13T03:00:00.000Z	News_Social	2.2.19	69.2	0.006930	-0.101156	0.101156				0.014451	0.057803	0.014451	0.101156	0.028902	0.086705	0.136561	-0.014451				0.089595	-0.043353	0.014451		-0.086705			
mp:2017-08-13_03.00.00.News_Social.COM_ENM.NGS	NGS	2017-08-13T03:00:00.000Z	News_Social	2.2.19	442.3	0.044296	0.020348	0.093828	0.011305		0.002544	0.011305	0.018087	0.010174	0.041827	0.027131	0.028261	0.173638	0.005652		0.009044		0.039114	-0.002261	0.018087	-0.001130	0.021479	0.005652	0.002261	
mp:2017-08-13_03.00.00.News_Social.COM_ENM.NKL	NKL	2017-08-13T03:00:00.000Z	News_Social	2.2.19	144.0	0.014421	-0.149306	-0.013889		0.020833	0.003472		0.111111	0.083333	0.055556	0.034722	0.013889	0.201389	-0.003472		0.034722				0.020833				0.013889	
mp:2017-08-13_03.00.00.News_Social.COM_ENM.NSEA	NSEA	2017-08-13T03:00:00.000Z	News_Social	2.2.19	17.7	0.001773	-0.762712		0.056497							0.056497	0.056497	0.173729					0.011299				-0.056497			
