id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-11_22.00.00.News.COM_ENM.ALU	ALU	2017-08-11T22:00:00.000Z	News	2.2.18	1628.1	0.036253	-0.188563	-0.003378	0.017198	0.000614	0.004146	0.024569	0.039003	0.030096	0.077698	0.006142	0.009827	0.123672	-0.005528	0.001843	0.015355	0.007371	0.032308	0.003685	0.006142	0.002764	0.013513	-0.001228		
mp:2017-08-11_22.00.00.News.COM_ENM.BIOF	BIOF	2017-08-11T22:00:00.000Z	News	2.2.18	200.0	0.004453	-0.122500	-0.035000	0.005000		0.007500		-0.002500	0.035000	0.050000	0.005000	0.010000	0.077500	0.010000				0.075000	-0.005000	-0.032500	0.010000	-0.052500	-0.025000	0.010000	
mp:2017-08-11_22.00.00.News.COM_ENM.COA	COA	2017-08-11T22:00:00.000Z	News	2.2.18	2264.0	0.050413	-0.151502	0.007067	0.005300	0.001767	0.006405	0.022527	0.032906	0.037765	0.074647	0.006846	0.011484	0.179881	0.000442		0.006184		0.031581		-0.014134	0.004859	0.016784	0.000442	0.004859	0.003975
mp:2017-08-11_22.00.00.News.COM_ENM.CPPR	CPPR	2017-08-11T22:00:00.000Z	News	2.2.18	2150.9	0.047894	-0.226649	0.009531	0.004184	0.005579	0.000232	0.009298	0.031150	0.049979	0.068808	0.029290	0.014877	0.197348	-0.002092	0.001395	-0.000232		0.029941	0.001860	0.005579		0.005579		0.005579	
mp:2017-08-11_22.00.00.News.COM_ENM.CRU	CRU	2017-08-11T22:00:00.000Z	News	2.2.18	15186.9	0.338169	-0.309971	-0.005268	0.036018	0.000658	0.004362	0.006255	0.000230	0.026207	0.056035	-0.022618	0.004181	0.127715	0.000955	-0.000066	-0.007078	0.000165	0.022796	0.000000	0.009811	0.000132	0.000132	-0.001449	0.000658	
mp:2017-08-11_22.00.00.News.COM_ENM.BIOETH	BIOETH	2017-08-11T22:00:00.000Z	News	2.2.18	549.8	0.012242	0.029101	-0.009094			-0.004547	0.009094	0.027283	0.083667	0.061841	0.016370	0.025464	0.118770	-0.021826				0.008730	0.003638	0.016370		-0.216442			
mp:2017-08-11_22.00.00.News.COM_ENM.MOG	MOG	2017-08-11T22:00:00.000Z	News	2.2.18	1132.1	0.025209	-0.157672	-0.012366	0.011483	0.005300	0.004196	0.005300	-0.008833	0.018550	0.055649	-0.041074	0.004417	0.134904	-0.012366		0.010158		0.046021	0.009716	-0.001767		-0.007950	-0.007950		
mp:2017-08-11_22.00.00.News.COM_ENM.GOL	GOL	2017-08-11T22:00:00.000Z	News	2.2.18	12685.2	0.282463	-0.086755	0.001774	0.023413	0.001971	0.004976	0.023058	-0.004691	0.013047	0.076861	-0.005321	0.018841	0.167140	0.009460	0.001104	0.002365	0.000236	0.039984	0.000315	0.008080		-0.002168	-0.000315	0.007174	0.000118
mp:2017-08-11_22.00.00.News.COM_ENM.HOIL	HOIL	2017-08-11T22:00:00.000Z	News	2.2.18	69.0	0.001536	-0.043478	0.144928			-0.108696		0.014493			0.260870		0.373188			0.014493									
mp:2017-08-11_22.00.00.News.COM_ENM.IRN	IRN	2017-08-11T22:00:00.000Z	News	2.2.18	1433.5	0.031920	-0.116847	-0.005581	0.017440	0.001395	0.009243	0.029299	0.010115	0.036275	0.059993	0.027206	0.033136	0.141873	0.000000	0.000698	-0.039763		0.031392		0.004186		-0.024416	0.001395	0.004883	
