id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-14_09.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-14T09:00:00.000Z	Social	2.2.19	172.0	0.139803	-0.267442	-0.023256	0.005814	0.005814	-0.005814	0.087209	-0.029070	0.087209	0.081395	0.023256	0.011628	0.145349	0.011628		0.011628		0.075581		-0.023256		0.011628						
mp:2017-08-14_09.00.00.Social.COM_AGR.COF	COF	2017-08-14T09:00:00.000Z	Social	2.2.19	89.0	0.072340	0.044944	-0.011236			0.002809	0.011236	0.044944	0.011236	0.089888	0.039326		0.137640	-0.039326				0.033708	0.011236	0.022472		-0.033708						0.044944
mp:2017-08-14_09.00.00.Social.COM_AGR.COR	COR	2017-08-14T09:00:00.000Z	Social	2.2.19	255.0	0.207267	-0.209804	-0.015686	0.019608	0.023529	-0.004902	0.015686	-0.031373	0.039216	0.070588	0.001961	0.019608	0.150980	-0.015686		-0.007843		0.039216		-0.019608		-0.015686	-0.007843					0.035294
mp:2017-08-14_09.00.00.Social.COM_AGR.COT	COT	2017-08-14T09:00:00.000Z	Social	2.2.19	146.0	0.118670	-0.202055	-0.034247			-0.003425	0.051370	0.092466	0.027397	0.061644	-0.003425	0.023973	0.140411	-0.010274				0.006849		0.020548		0.013699		0.006849				
mp:2017-08-14_09.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-14T09:00:00.000Z	Social	2.2.19	35.5	0.028855	-0.309859					0.028169	0.042254	0.197183	0.112676	-0.028169	0.056338	0.137324					0.056338		0.000000		0.028169						
mp:2017-08-14_09.00.00.Social.COM_AGR.ORJ	ORJ	2017-08-14T09:00:00.000Z	Social	2.2.19	11.0	0.008941	-0.363636			-0.090909			-0.363636			-0.090909		0.068182	-0.090909														
mp:2017-08-14_09.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-14T09:00:00.000Z	Social	2.2.19	129.5	0.105259	-0.173745	-0.054054		0.007722		0.038610	0.054054		0.046332	-0.015444	0.023166	0.136100	0.007722						0.100386		-0.038610						0.007722
mp:2017-08-14_09.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-14T09:00:00.000Z	Social	2.2.19	80.8	0.065675	-0.173267	0.000000					0.012376	0.024752	0.024752	-0.012376	0.012376	0.053218	0.024752				0.096535		0.086634		0.000000		0.012376				
mp:2017-08-14_09.00.00.Social.COM_AGR.SUG	SUG	2017-08-14T09:00:00.000Z	Social	2.2.19	145.0	0.117857	-0.141379	0.027586			0.003448	0.006897	0.062069	0.006897	0.093103	0.013793		0.198276	0.006897				0.027586	0.013793	0.006897		0.000000		-0.013793				
mp:2017-08-14_09.00.00.Social.COM_AGR.WHT	WHT	2017-08-14T09:00:00.000Z	Social	2.2.19	166.5	0.135333	-0.141141	-0.054054	0.012012			0.024024	-0.030030	0.024024	0.087087	-0.066066	0.030030	0.104354	-0.024024	-0.012012			0.039039		0.012012		0.000000	-0.012012	0.036036				0.012012
mp:2017-08-14_09.00.00.News_Social.COM_AGR.CTTL	CTTL	2017-08-14T09:00:00.000Z	News_Social	2.2.19	671.6	0.126631	-0.221858	-0.013401	0.007445	0.028291	0.000000	0.072960	0.013401	0.040203	0.069982	0.040203	0.025313	0.152844	0.007445	-0.002978	0.004467		0.030375		-0.002978	-0.000744	-0.004467		0.011167	0.005956			
mp:2017-08-14_09.00.00.News_Social.COM_AGR.COC	COC	2017-08-14T09:00:00.000Z	News_Social	2.2.19	12.0	0.002263	-0.333333					0.333333			0.166667			-0.000000															
mp:2017-08-14_09.00.00.News_Social.COM_AGR.COF	COF	2017-08-14T09:00:00.000Z	News_Social	2.2.19	246.0	0.046384	0.321138	-0.004065			0.010163	0.004065	0.016260	0.006098	0.054878	0.014228	0.004065	0.163618	-0.022358		0.004065		0.024390	0.004065	0.052846		-0.014228		0.002033				0.016260
mp:2017-08-14_09.00.00.News_Social.COM_AGR.COR	COR	2017-08-14T09:00:00.000Z	News_Social	2.2.19	682.0	0.128592	-0.266129	-0.027126	0.007331	0.011730	0.001100	0.005865	-0.008798	0.052053	0.051320	0.063783	0.007331	0.146078	-0.016862		0.002933		0.027126		-0.004399		0.013930	-0.002933	0.008798				0.013196
mp:2017-08-14_09.00.00.News_Social.COM_AGR.COT	COT	2017-08-14T09:00:00.000Z	News_Social	2.2.19	419.0	0.079003	-0.113365	-0.009547	0.009547	0.002387	0.002983	0.051313	0.017900	0.013126	0.059666	0.108592	0.015513	0.138126	-0.013126				0.026253		0.026253		0.035800		0.016706				
mp:2017-08-14_09.00.00.News_Social.COM_AGR.HOGS	HOGS	2017-08-14T09:00:00.000Z	News_Social	2.2.19	149.5	0.028188	0.083612	0.040134	0.006689	0.040134	0.010033	0.013378	0.016722	0.046823	0.046823	-0.003344	0.013378	0.174749			-0.040134		0.020067		-0.040134		0.006689						
mp:2017-08-14_09.00.00.News_Social.COM_AGR.ORJ	ORJ	2017-08-14T09:00:00.000Z	News_Social	2.2.19	11.0	0.002074	-0.363636			-0.090909			-0.363636			-0.090909		0.068182	-0.090909														
mp:2017-08-14_09.00.00.News_Social.COM_AGR.POIL	POIL	2017-08-14T09:00:00.000Z	News_Social	2.2.19	210.5	0.039690	-0.068884	-0.033254	0.014252			0.009501	0.007126	0.061758	0.057007	0.004751		0.074228	0.030879		0.014252		0.004751		0.004751		-0.052257	0.004751	0.004751				0.004751
