id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-14_13.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-14T13:00:00.000Z	Social	2.2.19	164.0	0.103627	-0.240854	-0.012195		0.006098		0.082317	-0.036585	0.091463	0.085366	0.030488	0.012195	0.138720	0.012195		0.012195		0.067073		-0.024390		0.012195						
mp:2017-08-14_13.00.00.Social.COM_AGR.COC	COC	2017-08-14T13:00:00.000Z	Social	2.2.19	2.0	0.001264	-1.000000											0.250000															
mp:2017-08-14_13.00.00.Social.COM_AGR.COF	COF	2017-08-14T13:00:00.000Z	Social	2.2.19	143.2	0.090484	-0.020950	0.000000		0.020950	0.000000	0.006983	0.055866	0.027933	0.125698	0.024441	0.013966	0.148045	-0.010475				0.022346	0.006983	0.000000		-0.006983						0.034916
mp:2017-08-14_13.00.00.Social.COM_AGR.COR	COR	2017-08-14T13:00:00.000Z	Social	2.2.19	354.0	0.223683	-0.159605	-0.005650	0.014124	0.025424	-0.002119	0.014124	-0.028249	0.039548	0.062147	-0.001412	0.011299	0.160311	-0.011299		-0.005650		0.028249		-0.008475		-0.008475	-0.005650					0.042373
mp:2017-08-14_13.00.00.Social.COM_AGR.COT	COT	2017-08-14T13:00:00.000Z	Social	2.2.19	203.9	0.128839	-0.188818	-0.034331		0.009809	-0.002452	0.036783	0.080922	0.029426	0.088279	-0.002452	0.026974	0.138180	0.009809				0.006866		0.014713		0.019617		0.000000				0.009809
mp:2017-08-14_13.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-14T13:00:00.000Z	Social	2.2.19	35.5	0.022431	-0.309859					0.028169	0.042254	0.197183	0.112676	-0.028169	0.056338	0.137324					0.056338		0.000000		0.028169						
mp:2017-08-14_13.00.00.Social.COM_AGR.ORJ	ORJ	2017-08-14T13:00:00.000Z	Social	2.2.19	11.0	0.006951	-0.363636			-0.090909			-0.363636			-0.090909		0.068182	-0.090909														
mp:2017-08-14_13.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-14T13:00:00.000Z	Social	2.2.19	194.5	0.122899	-0.187661	-0.035990		0.005141		0.030848	0.061697	0.015424	0.092545	-0.010283	0.020566	0.143316	0.015424						0.066838		-0.046272		0.005141				0.025707
mp:2017-08-14_13.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-14T13:00:00.000Z	Social	2.2.19	82.8	0.052319	-0.169082	0.000000					0.012077	0.024155	0.024155	-0.012077	0.012077	0.045894	0.048309				0.094203		0.084541		0.000000		0.012077				
mp:2017-08-14_13.00.00.Social.COM_AGR.SUG	SUG	2017-08-14T13:00:00.000Z	Social	2.2.19	174.4	0.110198	-0.054472	0.008601		-0.002867	0.004300	0.005734	0.028670	0.005734	0.068807	0.005734	0.011468	0.166571	0.022936				0.045298	0.011468	0.000000		0.000000		-0.011468				
mp:2017-08-14_13.00.00.Social.COM_AGR.WHT	WHT	2017-08-14T13:00:00.000Z	Social	2.2.19	217.3	0.137306	-0.103543	-0.041417	0.009204			0.018408	0.013806	0.027612	0.112747	-0.041417	0.041417	0.103428	0.009204	-0.009204			0.028992		0.000000		-0.009204	-0.009204	0.027612				0.009204
mp:2017-08-14_13.00.00.News_Social.COM_AGR.CTTL	CTTL	2017-08-14T13:00:00.000Z	News_Social	2.2.19	905.6	0.116125	-0.187721	-0.008834	0.005521	0.020981	0.002208	0.071223	0.015459	0.049691	0.076193	0.040857	0.019876	0.155035	0.003865	-0.002208	0.003313		0.022527		-0.006625	-0.000552	-0.004417		0.008282	0.008834			
mp:2017-08-14_13.00.00.News_Social.COM_AGR.COC	COC	2017-08-14T13:00:00.000Z	News_Social	2.2.19	227.0	0.029108	-0.383260	-0.026432				0.017621		0.052863	0.061674	-0.013216		0.150881			-0.039648				-0.013216		0.052863		0.013216				
