id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-14_15.00.00.News_Social.COU.AF	AF	2017-08-14T15:00:00.000Z	News_Social	2.2.19	3518.7	0.001802	-0.177907	-0.012363	0.006252	0.001847	-0.003481	0.304942	0.034672	0.024015	0.052150	0.006679	0.007531	0.027638	0.001279	0.007815	0.000284	0.000284	-0.011126							-0.003126	-0.001705	0.002558			0.000710	0.000568	0.005542							0.002558	-0.000568			-0.000568				0.021883		
mp:2017-08-14_15.00.00.News_Social.COU.DZ	DZ	2017-08-14T15:00:00.000Z	News_Social	2.2.19	1149.8	0.000589	-0.145678	0.000870	0.000870	0.002174	0.001522	0.030440	0.118716	0.016525	0.082623	0.003044	0.007393	0.067349	-0.001739	0.016525		0.002609	-0.005523					-0.002609		0.022613	-0.003479	0.097408					0.002609							0.002609								0.005218		
mp:2017-08-14_15.00.00.News_Social.COU.AO	AO	2017-08-14T15:00:00.000Z	News_Social	2.2.19	232.5	0.000119	-0.167742	0.000000	0.012903	0.008602	-0.008602	0.055914	0.025806	0.021505	0.073118	0.032258	0.034409	0.065054		0.004301			-0.031183					0.008602		0.025806	-0.004301	0.021505					0.032258															0.017204		
mp:2017-08-14_15.00.00.News_Social.COU.AR	AR	2017-08-14T15:00:00.000Z	News_Social	2.2.19	9824.0	0.005032	-0.078838	0.003664	0.007176	0.004581	-0.003639	0.025855	0.025957	0.029011	0.057309	0.040055	0.010179	0.059491	0.004886	0.005853		0.002545	-0.005548		0.000305	0.000916		-0.000051	-0.000102	-0.010434	0.001272	0.017681		0.002850	0.006718	0.000204	0.015259	0.002138		-0.001629				0.020613	0.000041	0.000407		-0.009568		0.000102		0.008805	-0.002443	0.000102
mp:2017-08-14_15.00.00.News_Social.COU.AM	AM	2017-08-14T15:00:00.000Z	News_Social	2.2.19	207.5	0.000106	-0.106024	-0.019277		0.009639	0.001205	0.265060	0.038554	0.009639	0.038554	0.002410	0.004819	0.020181	0.009639	0.004819			0.000000					0.014458	0.004819	-0.009639	0.004819	0.009639					0.000000							0.009639								0.033735		
mp:2017-08-14_15.00.00.News_Social.COU.AU	AU	2017-08-14T15:00:00.000Z	News_Social	2.2.19	69124.7	0.035407	-0.130069	-0.006705	0.008716	0.008123	-0.004409	0.036651	0.034271	0.027349	0.073794	0.016376	0.019270	0.084064	0.005700	0.014040	0.000470	0.001714	-0.016066	-0.000043	0.000875	0.000803	0.000000	-0.000470	0.000463	0.004926	0.000094	0.011634		0.000029	0.000376	0.000354	0.007510	0.001570	-0.000043	0.000325	0.000087	-0.000014	-0.000058	0.004029	-0.000049	0.000246	0.000029	-0.007855	0.000239	0.000029	0.000130	0.003761	-0.000405	-0.000116
mp:2017-08-14_15.00.00.News_Social.COU.AT	AT	2017-08-14T15:00:00.000Z	News_Social	2.2.19	1584.7	0.000812	-0.115479	0.020193	0.024610	0.015145	-0.001420	0.064365	0.024295	0.040702	0.077302	0.053322	0.008203	0.090553	0.008203	0.005364		0.003155	-0.014766							-0.001578	-0.001262	0.005048			0.003155	-0.000631	0.016407	0.001262						0.006310								0.010728		
mp:2017-08-14_15.00.00.News_Social.COU.BH	BH	2017-08-14T15:00:00.000Z	News_Social	2.2.19	743.3	0.000381	0.076685	0.041706	0.006727	0.008072	0.011099	0.114355	-0.007399	0.008072	0.034306	0.036997	0.004036	0.073574	0.000000	0.002691		0.004036	0.014664		-0.008072	0.001345		0.004036		0.017490	0.000000	0.000000			0.001345		0.005381							0.001345				0.002691		0.001345		0.013454		-0.001345
mp:2017-08-14_15.00.00.News_Social.COU.BD	BD	2017-08-14T15:00:00.000Z	News_Social	2.2.19	5099.1	0.002612	-0.237101	-0.027162	0.009413	0.002157	-0.002697	0.094134	0.014610	0.038634	0.101390	0.012453	0.010296	0.062621	0.003726	0.005295	0.000196	0.000784	-0.025240	0.000196	-0.000196	0.000588			-0.000392	-0.000784	-0.001177	0.004413			0.000392	0.000196	0.015885	0.000784					0.000392	0.086192		0.000196		-0.007648				0.004020	-0.000784	
mp:2017-08-14_15.00.00.News_Social.COU.BY	BY	2017-08-14T15:00:00.000Z	News_Social	2.2.19	496.0	0.000254	-0.068548	0.027218	0.004032	0.014113	-0.006552	0.044355	0.006048	0.013105	0.088710	0.041331	0.002016	0.039189	0.006048	0.006048			0.007056							0.046371		0.016129					0.127016									0.002016						0.016129	0.004032	
mp:2017-08-14_15.00.00.News_Social.COU.BE	BE	2017-08-14T15:00:00.000Z	News_Social	2.2.19	932.5	0.000478	-0.113673	-0.004290	0.008043	0.013941	-0.002949	0.041823	0.028418	0.038606	0.080965	0.025737	0.018231	0.089611	0.012869	0.024665		0.002145	-0.020912			0.003217				0.016622	0.001072	0.001072				0.006434	0.011260	0.001072						0.004290								0.003217		
mp:2017-08-14_15.00.00.News_Social.COU.BO	BO	2017-08-14T15:00:00.000Z	News_Social	2.2.19	247.0	0.000127	-0.089069	-0.040486	0.008097	0.024291	0.013158	0.060729	0.060729	0.008097	0.048583	0.004049	0.004049	0.096154	0.016194	0.020243			-0.018219							-0.004049							-0.004049															0.064777		
mp:2017-08-14_15.00.00.News_Social.COU.BA	BA	2017-08-14T15:00:00.000Z	News_Social	2.2.19	180.5	0.000092	0.013850	-0.016620		0.083102	0.002770	0.060942	-0.016620	0.055402	0.066482	0.011080	0.005540	0.086911		0.016620			-0.005540							0.000000		0.005540					-0.011080							0.066482										
mp:2017-08-14_15.00.00.News_Social.COU.BR	BR	2017-08-14T15:00:00.000Z	News_Social	2.2.19	4668.2	0.002391	-0.068442	-0.003963	0.003106	0.010925	-0.007444	0.037916	0.014888	0.027634	0.046378	0.032989	0.012210	0.069888	0.000428	0.005998	0.000643	0.001714	-0.000835	0.000214	0.003642	0.001714		0.004927	0.013496	0.010068	0.000000	0.022964		-0.000214		0.000643	0.003299	0.001714	0.000214	0.000107	0.000214			0.003106	0.000086			-0.002999		0.000214	0.000214	0.009318	0.007712	
mp:2017-08-14_15.00.00.News_Social.COU.BG	BG	2017-08-14T15:00:00.000Z	News_Social	2.2.19	725.0	0.000371	0.031724	0.017931	0.002759	0.012414	0.000690	0.022759	-0.016552	0.019310	0.050345	0.021379	0.019310	0.072586	0.005517	0.001379			-0.000690	-0.024828						0.004138		0.005517				-0.002759	-0.002069	-0.015172	0.002759					0.020690				-0.005517				0.019310	0.005517	
mp:2017-08-14_15.00.00.News_Social.COU.KH	KH	2017-08-14T15:00:00.000Z	News_Social	2.2.19	469.4	0.000240	-0.262037	0.006391	0.002130	0.027695		0.031956	0.090541	0.002130	0.066042	0.012782	0.017043	0.077120	0.002130	0.003196			-0.010119		0.002130				0.019173	-0.004261	0.010652	0.002130					0.031317	0.001065							0.000426			0.004261				0.010652		
mp:2017-08-14_15.00.00.News_Social.COU.CA	CA	2017-08-14T15:00:00.000Z	News_Social	2.2.19	32637.9	0.016718	-0.075648	0.000996	0.005913	0.012363	0.001578	0.048333	0.017480	0.032447	0.069137	0.020406	0.020436	0.076730	0.007614	0.004872	0.000735	0.002880	-0.005088		0.002589	0.000552	0.000123	0.000153	0.000230	0.013221	-0.001256	0.011379		-0.000031	0.000705	0.000429	0.008496	0.000980	0.000153	0.000276	-0.000061			0.010325	0.000116	0.000322	0.000000	-0.000169	0.001042	0.000153		0.006741	-0.000061	-0.000184
