id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-14_00.00.00.News_Social.COM_ENM.ALU	ALU	2017-08-14T00:00:00.000Z	News_Social	2.2.19	298.5	0.027572	-0.003350	-0.005025	0.003350	0.005025	0.001675	0.035176	0.021776	0.026801	0.075377	0.008375	0.015075	0.154523	0.003350		0.006700	0.003350	0.018425	0.003350	-0.010050	0.001675	0.000000	-0.006700		
mp:2017-08-14_00.00.00.News_Social.COM_ENM.BIOF	BIOF	2017-08-14T00:00:00.000Z	News_Social	2.2.19	10.5	0.000970	0.095238	-0.095238					-0.047619				-0.047619	-0.107143					-0.047619	0.000000			0.190476	0.000000		
mp:2017-08-14_00.00.00.News_Social.COM_ENM.COA	COA	2017-08-14T00:00:00.000Z	News_Social	2.2.19	672.6	0.062126	-0.072852	0.017841	0.008921	0.005947	-0.002974	0.024532	0.006690	0.037169	0.074338	0.011151	0.028249	0.168711	0.014868	0.001487	0.005947	0.000000	0.035088	0.004460	-0.002230	0.005204	-0.000743	-0.002974	0.002974	
mp:2017-08-14_00.00.00.News_Social.COM_ENM.CPPR	CPPR	2017-08-14T00:00:00.000Z	News_Social	2.2.19	431.2	0.039829	-0.137987	0.010436		0.002319	0.002899	0.006957	0.031308	0.017393	0.037106	-0.030148	0.037106	0.138161	0.004638		0.002319	0.000000	0.007421		-0.025510		-0.042904		0.002319	
mp:2017-08-14_00.00.00.News_Social.COM_ENM.CRU	CRU	2017-08-14T00:00:00.000Z	News_Social	2.2.19	2347.2	0.216805	-0.151457	0.004260	0.007669	0.000426	0.001172	0.013420	0.020450	0.046225	0.074983	0.012142	0.027693	0.146483	0.009373	0.000426	0.012994	0.000426	0.033529	0.000852	0.001278	0.000852	0.016829	0.001278	0.000426	
mp:2017-08-14_00.00.00.News_Social.COM_ENM.BIOETH	BIOETH	2017-08-14T00:00:00.000Z	News_Social	2.2.19	14.0	0.001293	-0.071429						-0.071429			-0.142857		-0.089286					0.071429		0.214286		-0.142857	-0.142857		
mp:2017-08-14_00.00.00.News_Social.COM_ENM.MOG	MOG	2017-08-14T00:00:00.000Z	News_Social	2.2.19	307.8	0.028431	0.066602	0.035737	0.009747		-0.004061	0.009747	0.016244	0.012995	0.027615	-0.016244		0.152047	-0.006498		-0.016244		0.026966		0.001624	0.003249	-0.017869	-0.003249		
mp:2017-08-14_00.00.00.News_Social.COM_ENM.GOL	GOL	2017-08-14T00:00:00.000Z	News_Social	2.2.19	3505.0	0.323749	0.033381	0.050642	0.008559	0.020542	-0.000642	0.023823	0.015549	0.025678	0.057632	0.008987	0.033524	0.143224	0.009130	0.003138	0.004422		0.039943	-0.000285	0.000856	0.000285	-0.073324	-0.012268	0.003566	0.000285
mp:2017-08-14_00.00.00.News_Social.COM_ENM.HOIL	HOIL	2017-08-14T00:00:00.000Z	News_Social	2.2.19	1.0	0.000092	-1.000000											0.250000												
mp:2017-08-14_00.00.00.News_Social.COM_ENM.IRN	IRN	2017-08-14T00:00:00.000Z	News_Social	2.2.19	432.5	0.039949	-0.224277	-0.020809	0.006936		-0.003468	0.030058	-0.002312	0.030058	0.072832	0.032370	0.012717	0.174855	0.002312		-0.020809		0.013873		-0.004624		0.017341		0.009249	
