id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-11_15.00.00.News.COU.AF	AF	2017-08-11T15:00:00.000Z	News	2.2.18	5106.6	0.003214	-0.125426	-0.000490	0.002742	0.001175	-0.002595	0.282282	0.037990	0.024870	0.060608	0.010672	0.011945	0.035799	-0.000196	0.009791	0.000587		-0.007089		0.000392					0.004798	0.000196	0.001567			0.001175	0.000196	0.003329	0.000196						0.002839	-0.000098			-0.003133				0.020660		-0.001567
mp:2017-08-11_15.00.00.News.COU.DZ	DZ	2017-08-11T15:00:00.000Z	News	2.2.18	868.4	0.000547	-0.062759	0.020728		0.003455	0.007773	0.082911	0.025334	0.057577	0.048365	-0.004606	0.028789	0.060686	0.009212	0.002303	-0.002303	0.001152	0.001439		0.005758				-0.001152	0.029940	0.004606	0.001152			0.002303	-0.002303	-0.008406	0.002303	0.002303					0.002303	0.000230	0.004606						0.020728		
mp:2017-08-11_15.00.00.News.COU.AO	AO	2017-08-11T15:00:00.000Z	News	2.2.18	271.0	0.000171	0.147601		0.003690		0.006458	0.011070	0.022140	0.003690	0.107011	0.044280	0.051661	0.077030	0.047970				-0.014760						-0.007380	0.095941																								
mp:2017-08-11_15.00.00.News.COU.AR	AR	2017-08-11T15:00:00.000Z	News	2.2.18	3161.4	0.001990	-0.102803	0.002531	0.005694	0.003638	0.000435	0.050136	0.021351	0.031790	0.059467	0.023566	0.024831	0.067427	0.002214	0.010597	0.001740	0.002214	-0.006137		0.000949	0.005377		0.000316		0.019453	-0.002531	0.009869		-0.002531	0.000633	-0.003321	0.011071	0.014709	0.000949				0.000633	0.009489	0.000316			0.000633			0.000949	0.007117	0.012020	-0.000316
mp:2017-08-11_15.00.00.News.COU.AM	AM	2017-08-11T15:00:00.000Z	News	2.2.18	25.5	0.000016	-0.294118				-0.019608	0.058824	0.058824	0.039216	0.176471	0.039216	-0.019608	0.080882		0.039216			-0.019608																													0.039216		
mp:2017-08-11_15.00.00.News.COU.AU	AU	2017-08-11T15:00:00.000Z	News	2.2.18	65979.3	0.041527	-0.120053	-0.006601	0.008139	0.006949	-0.004426	0.047629	0.031070	0.031298	0.066718	0.017847	0.017460	0.078624	0.004471	0.007033	0.000432	0.001599	-0.010427		0.001895	0.002304	0.000045	-0.000576	0.001137	0.004471	0.001023	0.014980	0.000015		0.001243	0.000288	0.007227	0.001440	0.000265	0.000993	0.000045		0.000015	0.002683	0.000073	0.000818		-0.002395	0.000227	0.000167	0.000205	0.007252	-0.000076	-0.000091
mp:2017-08-11_15.00.00.News.COU.AT	AT	2017-08-11T15:00:00.000Z	News	2.2.18	843.1	0.000531	0.032618	0.026094	0.005930	0.019571	-0.001483	0.028466	0.016012	0.031432	0.047444	0.014233	0.008896	0.076192	0.001186	0.003558		0.002372	-0.003558					0.003558		0.027280	-0.003558	0.013759					0.008303	0.013047						0.034397								0.004744	-0.002372	
mp:2017-08-11_15.00.00.News.COU.BH	BH	2017-08-11T15:00:00.000Z	News	2.2.18	438.6	0.000276	0.029640	-0.009120	0.006840	0.004560	0.007410	0.057000	-0.006840	0.025080	0.086639	0.004560	0.025080	0.089204		0.002280			0.008664							-0.011400		0.009120			0.002280	-0.009120	0.018240								0.002280			0.009120				0.004560		
mp:2017-08-11_15.00.00.News.COU.BD	BD	2017-08-11T15:00:00.000Z	News	2.2.18	3105.0	0.001954	-0.194203	0.009984	0.005314	0.004026	-0.006441	0.096135	0.028986	0.024799	0.074718	0.019002	0.011433	0.070431	0.009823	0.006924		0.001610	-0.006087	0.000322	0.001610	0.004831		0.002576	-0.000644	-0.000805	0.000805	0.006634			0.001610	0.002254	0.009565	0.000644						0.015781	0.000064	0.000966		-0.001610				0.016908	0.000644	
mp:2017-08-11_15.00.00.News.COU.BY	BY	2017-08-11T15:00:00.000Z	News	2.2.18	253.5	0.000160	0.037475	0.051282	0.003945		0.000986		-0.011834	0.019724	0.019724	0.045365	0.023669	0.058925	0.015779			0.003945	0.013807		0.015779					0.055227	0.011834					0.003945	0.007890	-0.041420		-0.007890				0.003945								0.003945		
