id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	acreageCultivated	agDisease	subsidies	subsidiesSentiment	weatherDamage
mp:2017-08-14_01.00.00.Social.COM_AGR.CTTL	CTTL	2017-08-14T01:00:00.000Z	Social	2.2.19	138.0	0.156109	-0.231884	-0.028986	0.007246	0.007246	-0.007246	0.072464	0.021739	0.094203	0.065217	0.007246	0.021739	0.108696	0.014493				0.123188		-0.014493		0.014493			0.057971			
mp:2017-08-14_01.00.00.Social.COM_AGR.COF	COF	2017-08-14T01:00:00.000Z	Social	2.2.19	76.5	0.086538	0.052288	-0.013072					0.065359		0.091503	0.058824		0.138889	-0.039216				0.013072	0.013072	0.026144		-0.039216						0.052288
mp:2017-08-14_01.00.00.Social.COM_AGR.COR	COR	2017-08-14T01:00:00.000Z	Social	2.2.19	153.5	0.173643	-0.130293	0.000000	0.013029	0.039088	-0.008143	0.019544	-0.045603	0.013029	0.084691	-0.016287	0.026059	0.137622	0.013029		-0.013029		0.058632		-0.006515		0.013029						0.045603
mp:2017-08-14_01.00.00.Social.COM_AGR.COT	COT	2017-08-14T01:00:00.000Z	Social	2.2.19	142.5	0.161199	-0.084211	-0.049123		0.021053		0.059649	0.038596	0.014035	0.031579	0.024561	0.007018	0.134211	-0.021053		0.014035		0.028070		0.038596		0.028070		0.007018				
mp:2017-08-14_01.00.00.Social.COM_AGR.HOGS	HOGS	2017-08-14T01:00:00.000Z	Social	2.2.19	35.5	0.040158	-0.309859					0.028169	0.042254	0.197183	0.112676	-0.028169	0.056338	0.137324					0.056338		0.000000		0.028169						
mp:2017-08-14_01.00.00.Social.COM_AGR.RICE1	RICE1	2017-08-14T01:00:00.000Z	Social	2.2.19	98.0	0.110860	-0.163265	-0.020408		0.010204		0.000000	0.051020		0.061224	0.010204	0.030612	0.135204	0.010204						0.122449		-0.061224						
mp:2017-08-14_01.00.00.Social.COM_AGR.SOY1	SOY1	2017-08-14T01:00:00.000Z	Social	2.2.19	19.0	0.021493	0.210526						0.052632		0.052632	0.052632	0.052632	-0.039474	0.105263				0.157895				-0.105263						
mp:2017-08-14_01.00.00.Social.COM_AGR.SUG	SUG	2017-08-14T01:00:00.000Z	Social	2.2.19	85.5	0.096719	-0.245614	0.011696					0.058480		0.122807	0.023392		0.191520					0.023392	0.023392					-0.023392				
mp:2017-08-14_01.00.00.Social.COM_AGR.WHT	WHT	2017-08-14T01:00:00.000Z	Social	2.2.19	135.5	0.153281	0.040590	0.044280	0.029520				-0.092251		0.051661	-0.044280	0.003690	0.146679					0.022140		0.036900		0.036900	0.007380	0.059041				
mp:2017-08-14_01.00.00.News_Social.COM_AGR.CTTL	CTTL	2017-08-14T01:00:00.000Z	News_Social	2.2.19	511.1	0.139283	-0.221092	-0.015653	0.005870	0.021522	0.000000	0.084132	0.029348	0.041088	0.072393	0.025435	0.035218	0.147280	0.009783	-0.003913			0.034044		-0.003913	-0.000978	0.001957		0.015653	0.023479			
mp:2017-08-14_01.00.00.News_Social.COM_AGR.COF	COF	2017-08-14T01:00:00.000Z	News_Social	2.2.19	231.5	0.063088	0.332613	-0.025918		0.004320	0.009719		0.008639	0.004320	0.056156	0.023758	0.008639	0.180886	-0.021598		0.004320		0.004320	0.004320	0.051836		-0.017279						0.017279
