id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2017-08-14_11.00.00.News_Social.COM_ENM.ALU	ALU	2017-08-14T11:00:00.000Z	News_Social	2.2.19	1886.2	0.059031	0.008483	-0.010338	0.001590	0.001325	0.005235	0.007422	-0.002121	0.007687	0.037377	0.009013	0.028364	0.114755	-0.013254	0.000000	0.023327	0.000530	0.055243	0.001060	-0.037112	-0.000265	0.026773	-0.002651		
mp:2017-08-14_11.00.00.News_Social.COM_ENM.BIOF	BIOF	2017-08-14T11:00:00.000Z	News_Social	2.2.19	81.5	0.002551	0.257669	0.098160			0.012270		0.018405		0.024540	0.012270	-0.006135	0.127301					0.030675	0.000000	0.061350		0.012270	0.000000		
mp:2017-08-14_11.00.00.News_Social.COM_ENM.COA	COA	2017-08-14T11:00:00.000Z	News_Social	2.2.19	2613.0	0.081777	-0.133563	-0.007463	0.003827	0.003444	0.003062	0.061424	0.016073	0.030999	0.066207	-0.011672	0.011290	0.146900	0.005166		-0.008802	0.000765	0.026253	0.000383	0.007080	0.005932	0.012629	-0.000765	0.001531	0.000383
mp:2017-08-14_11.00.00.News_Social.COM_ENM.CPPR	CPPR	2017-08-14T11:00:00.000Z	News_Social	2.2.19	1224.9	0.038335	0.168993	0.015511	0.004898		0.003061	0.014695	0.015511	0.017144	0.020002	-0.000408	0.030615	0.136154	0.020410	0.007348	0.069802	0.000000	0.031349	0.000000	0.001633		0.012654		0.004082	0.001633
mp:2017-08-14_11.00.00.News_Social.COM_ENM.CRU	CRU	2017-08-14T11:00:00.000Z	News_Social	2.2.19	7471.9	0.233841	-0.130355	-0.011376	0.008833	0.000669	0.005454	0.007495	-0.003614	0.026767	0.062032	-0.008766	0.021414	0.109497	0.002944	0.000000	0.001004	0.000067	0.033311		-0.000669	0.000268	0.004350	0.000268	0.000803	0.000134
mp:2017-08-14_11.00.00.News_Social.COM_ENM.BIOETH	BIOETH	2017-08-14T11:00:00.000Z	News_Social	2.2.19	20.0	0.000626	0.000000				0.025000		-0.050000			-0.100000	0.050000	0.062500					0.050000				-0.050000	-0.100000		
mp:2017-08-14_11.00.00.News_Social.COM_ENM.MOG	MOG	2017-08-14T11:00:00.000Z	News_Social	2.2.19	622.3	0.019476	0.049815	0.040174	0.012052	0.009642	0.001607	0.031335	0.000000	0.003214	0.037763	0.010445	0.010445	0.072594	0.008035	0.001607	0.004821		0.038245		0.012052		-0.106058	-0.098023	0.004821	
mp:2017-08-14_11.00.00.News_Social.COM_ENM.GOL	GOL	2017-08-14T11:00:00.000Z	News_Social	2.2.19	8000.6	0.250387	-0.001625	0.023373	0.007249	0.029623	0.004828	0.029248	0.003750	0.023311	0.079369	-0.006312	0.019561	0.171828	0.005062	0.001125	0.006625	0.000625	0.035172	0.000625	0.003375		-0.019686	-0.004812	0.005437	0.000375
mp:2017-08-14_11.00.00.News_Social.COM_ENM.HOIL	HOIL	2017-08-14T11:00:00.000Z	News_Social	2.2.19	1.0	0.000031	-1.000000											0.250000												
mp:2017-08-14_11.00.00.News_Social.COM_ENM.IRN	IRN	2017-08-14T11:00:00.000Z	News_Social	2.2.19	2258.1	0.070670	-0.305788	-0.017493	0.028785		0.001218	0.043399	0.022585	0.038528	0.097206	-0.002214	0.005314	0.154544	0.007086		-0.008414		0.025065		0.001329		0.048271	0.004871	0.000886	
mp:2017-08-14_11.00.00.News_Social.COM_ENM.JET	JET	2017-08-14T11:00:00.000Z	News_Social	2.2.19	7.2	0.000225	0.277778											0.166667					0.027778				-0.138889			
mp:2017-08-14_11.00.00.News_Social.COM_ENM.LNG	LNG	2017-08-14T11:00:00.000Z	News_Social	2.2.19	203.0	0.006353	-0.172414	-0.009852	0.009852		-0.012315	0.024631	0.071429	0.039409	0.049261	0.034483	0.049261	0.176108	0.004926	0.004926	0.000000		0.009852	0.009852	0.009852		0.002463			0.039409
mp:2017-08-14_11.00.00.News_Social.COM_ENM.NAP	NAP	2017-08-14T11:00:00.000Z	News_Social	2.2.19	60.0	0.001878	0.166667	0.033333		0.033333	0.100000				0.033333			0.066667					0.466667							
mp:2017-08-14_11.00.00.News_Social.COM_ENM.NGS	NGS	2017-08-14T11:00:00.000Z	News_Social	2.2.19	804.6	0.025181	-0.017400	0.019886	0.001243	0.002486	0.005127	0.019886	0.003729	0.038528	0.080785	0.022371	0.034800	0.140256	0.002486	0.001243	0.000000		0.039274	0.002486	0.026100		-0.005593		0.004971	
mp:2017-08-14_11.00.00.News_Social.COM_ENM.NKL	NKL	2017-08-14T11:00:00.000Z	News_Social	2.2.19	385.0	0.012049	-0.125974	0.002597	0.002597	0.007792	0.023377	0.020779	0.018182	0.067532	0.098701	0.090909	0.012987	0.175974	0.002597		0.000000		0.049351		0.010390		0.031169		0.001299	
mp:2017-08-14_11.00.00.News_Social.COM_ENM.NSEA	NSEA	2017-08-14T11:00:00.000Z	News_Social	2.2.19	294.0	0.009201	-0.406463	0.006803	0.054422			0.013605	-0.040816		0.064626	-0.034014	0.006803	0.138605	0.006803		-0.074830		0.028912				-0.047619			
mp:2017-08-14_11.00.00.News_Social.COM_ENM.PALL	PALL	2017-08-14T11:00:00.000Z	News_Social	2.2.19	19.5	0.000610	0.410256	-0.051282					0.102564		0.102564	-0.051282		0.211538	-0.051282				0.025641							
mp:2017-08-14_11.00.00.News_Social.COM_ENM.PLAT	PLAT	2017-08-14T11:00:00.000Z	News_Social	2.2.19	314.0	0.009827	0.009554	0.114650		0.114650	0.000796	0.009554	0.015924	0.035032	0.038217	-0.019108	0.007962	0.214172	-0.003185	0.003185			0.014331		-0.025478		-0.012739			
mp:2017-08-14_11.00.00.News_Social.COM_ENM.RAREE	RAREE	2017-08-14T11:00:00.000Z	News_Social	2.2.19	160.0	0.005007	-0.131250	-0.025000		0.006250	0.001563	0.012500	0.018750	0.012500	0.162500	0.018750	0.037500	0.029687			0.006250		0.015625		-0.075000		0.218750			
mp:2017-08-14_11.00.00.News_Social.COM_ENM.SLVR	SLVR	2017-08-14T11:00:00.000Z	News_Social	2.2.19	810.5	0.025365	0.047502	0.080197	0.006169	0.055521	0.009408	0.049969	0.003085	0.023442	0.032079	0.019124	0.014806	0.195589	0.018507	0.009870	-0.006169	-0.001234	0.039482	-0.001234	0.001234		0.004935			
mp:2017-08-14_11.00.00.News_Social.COM_ENM.STEE	STEE	2017-08-14T11:00:00.000Z	News_Social	2.2.19	4438.1	0.138895	-0.189045	-0.016561	0.011041	0.001127	0.001493	0.034362	0.018138	0.039995	0.069399	0.009464	0.017237	0.133937	0.001803		0.019265	0.002704	0.056984	0.000451	0.014421	0.000000	-0.000789	-0.000901		
mp:2017-08-14_11.00.00.News_Social.COM_ENM.URAN	URAN	2017-08-14T11:00:00.000Z	News_Social	2.2.19	277.5	0.008685	-0.158559	-0.045045	0.007207		-0.000450	0.054054	0.030631	0.032432	0.061261	0.016216	0.043243	0.155856	-0.001802		-0.003604		0.057658	0.003604			0.003604		0.021622	0.003604
mp:2017-08-14_11.00.00.News.COM_ENM.ALU	ALU	2017-08-14T11:00:00.000Z	News	2.2.19	1505.7	0.061261	-0.000332	-0.012287	0.000664	-0.000332	0.004981	0.006641	-0.012619	0.004981	0.023577	0.008634	0.026566	0.106147	-0.017268	0.000000	0.028558	0.000664	0.062562	0.000664	-0.045826	-0.000332	0.036196			
mp:2017-08-14_11.00.00.News.COM_ENM.BIOF	BIOF	2017-08-14T11:00:00.000Z	News	2.2.19	19.5	0.000793	0.358974	-0.051282					-0.025641				-0.025641	-0.019231					-0.025641	0.000000	0.153846		0.102564	0.000000		
