id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-16_02.00.00.News_Social.COU.AF	AF	2017-08-16T02:00:00.000Z	News_Social	2.2.19	11523.5	0.004528	-0.194949	-0.004903	0.008765	0.003862	-0.007929	0.292402	0.031718	0.022389	0.078405	0.000955	0.008201	0.030973	0.002343	0.004903		0.000521	-0.011615		0.000347				0.000087	0.011411	-0.000347	0.005597			0.004079	0.006291	0.019317	0.000434						0.000347	0.000139			-0.001041				0.011932		
mp:2017-08-16_02.00.00.News_Social.COU.DZ	DZ	2017-08-16T02:00:00.000Z	News_Social	2.2.19	1162.4	0.000457	-0.167326	-0.001721	0.013334	0.007743	-0.001290	0.094632	0.037423	0.010323	0.054198	0.031831	0.026669	0.049090	0.003441	0.007743			-0.016819							-0.001721	0.008603	0.038713		-0.017206	0.001721	-0.001721	0.005162							0.002581	0.000860			-0.003441				0.027529	0.024088	
mp:2017-08-16_02.00.00.News_Social.COU.AO	AO	2017-08-16T02:00:00.000Z	News_Social	2.2.19	166.5	0.000065	-0.246246	0.027027	0.006006	0.036036	-0.001502	0.024024	-0.003003	0.018018	0.066066	0.018018	0.006006	0.077327					0.003003					0.006006		0.024024	-0.012012	0.006006					0.006006	0.078078																
mp:2017-08-16_02.00.00.News_Social.COU.AR	AR	2017-08-16T02:00:00.000Z	News_Social	2.2.19	4385.0	0.001723	0.015393	0.000000	0.003307	0.007184	-0.000713	0.042873	0.021323	0.015507	0.063740	0.027366	0.013113	0.063515	0.005359	0.011288	-0.000114	0.001482	-0.011391		0.000456	0.001596		0.001482	0.004105	0.026682	-0.001710	0.004196		0.000000	0.001140	-0.001824	-0.012429	0.003421	0.000228	0.000912				0.052223	0.000456	0.000228		-0.000228				0.011517	-0.001368	-0.000114
mp:2017-08-16_02.00.00.News_Social.COU.AM	AM	2017-08-16T02:00:00.000Z	News_Social	2.2.19	629.3	0.000247	-0.002384	0.015891	0.003178	0.012713	0.002781	0.057206	0.003973	0.030192	0.058001	-0.003178	0.042905	0.078103	0.007945	0.002384		0.006356	0.006356			0.006356				0.004767	0.004767	0.007945				0.004767	0.006992	0.000000		-0.004767	-0.001589		0.001589	0.003178	0.000636	-0.001589		0.009534				0.006356		
mp:2017-08-16_02.00.00.News_Social.COU.AU	AU	2017-08-16T02:00:00.000Z	News_Social	2.2.19	87933.7	0.034553	-0.109366	-0.001609	0.006266	0.008359	-0.001306	0.038455	0.027703	0.029022	0.069990	0.010684	0.016296	0.076412	0.004043	0.007921	0.001291	0.001893	-0.009836	-0.000011	0.000529	0.002149	0.000193	-0.001097	0.002269	0.014369	-0.003241	0.011435	-0.000045	0.000000	0.000830	-0.000631	0.008473	0.003025	-0.000011	0.000859	0.000057		0.000102	0.003935	0.000064	0.002479		0.001217	0.000699		0.000353	0.007056	-0.000318	-0.001154
mp:2017-08-16_02.00.00.News_Social.COU.AT	AT	2017-08-16T02:00:00.000Z	News_Social	2.2.19	1712.2	0.000673	-0.143383	0.002920	0.013141	0.003212	-0.001679	0.033291	-0.000292	0.042635	0.112720	0.018397	0.009929	0.081985	0.008177	0.007009	0.007593	0.000584	-0.009432		0.001752				0.000000	0.035627	0.000584	0.014017			0.000584		0.008177											0.001752		0.000584		0.003504		-0.003504
mp:2017-08-16_02.00.00.News_Social.COU.BH	BH	2017-08-16T02:00:00.000Z	News_Social	2.2.19	872.6	0.000343	-0.097983	0.029796		0.004584	-0.006590	0.048132	0.071052	0.042402	0.057300	0.009168	0.010314	0.072069	0.004584	0.034380			-0.016789		0.006876			0.002292	0.003438	0.008022	0.000000	0.034380		-0.002292	0.002292	0.006876	0.025441							0.003438	0.000229							0.032088		
mp:2017-08-16_02.00.00.News_Social.COU.BD	BD	2017-08-16T02:00:00.000Z	News_Social	2.2.19	5275.7	0.002073	-0.225468	-0.032602	0.002464	0.001422	-0.003696	0.206797	0.030423	0.061888	0.073166	0.005023	0.006350	0.045333	0.002275	0.007487	0.000190	0.000095	-0.018149		0.000190	0.001516		0.000569	-0.000190	0.008719	-0.000663	0.002445		0.000379	0.002085	0.001895	0.010501	0.000190		-0.000379				0.036109	0.000360	0.001137		-0.014311				0.018007	-0.000758	
mp:2017-08-16_02.00.00.News_Social.COU.BY	BY	2017-08-16T02:00:00.000Z	News_Social	2.2.19	183.5	0.000072	0.095368	0.021798	0.021798	0.021798	0.001362	0.032698	-0.021798		0.032698	0.027248	0.021798	0.063692	0.010899				0.000000							0.070845		0.021798					0.010899			0.032698								-0.005450						
mp:2017-08-16_02.00.00.News_Social.COU.BE	BE	2017-08-16T02:00:00.000Z	News_Social	2.2.19	2431.8	0.000956	-0.201086	-0.019944	0.038449	0.021383	-0.012645	0.037832	0.063739	0.024879	0.067645	0.050991	0.018094	0.103961	0.002056	0.003495		0.000822	-0.029135		0.001234	0.001234		-0.002056		0.003907	0.001439	0.014598				0.000000	-0.003907			0.000822				0.003290				-0.000822				0.002879	0.001645	
mp:2017-08-16_02.00.00.News_Social.COU.BO	BO	2017-08-16T02:00:00.000Z	News_Social	2.2.19	428.5	0.000168	-0.182030	-0.017503	0.007001	0.009335	0.001750	0.046674	0.046674	0.046674	0.123687	0.029172	0.014002	0.096704	0.004667	0.004667		0.001167	-0.018670			0.004667				-0.004667	0.002334	0.002334				-0.014002	0.014002	0.002334						0.009335								0.007001		
mp:2017-08-16_02.00.00.News_Social.COU.BA	BA	2017-08-16T02:00:00.000Z	News_Social	2.2.19	231.9	0.000091	-0.075464	-0.017249		0.047434	-0.007546	0.155239	0.000000	0.071151	0.040966	-0.025873		0.069049	0.000000	0.012937			-0.006468			0.030185				0.008624		0.008624					0.000862					0.004312			0.000862			-0.017249				0.008624		
mp:2017-08-16_02.00.00.News_Social.COU.BR	BR	2017-08-16T02:00:00.000Z	News_Social	2.2.19	9618.7	0.003780	-0.165095	-0.043873	0.005614	0.006966	-0.015205	0.026251	0.025627	0.034152	0.070436	0.005718	0.015958	0.079625	0.001300	0.003691	0.001559	0.001975	-0.017035	0.009149	0.000208	0.001663		0.000000	0.004886	0.019961	-0.004886	0.016582		-0.001559	0.000208	0.007485	0.016967	0.004263	-0.000520	-0.001352				0.003639	0.001060	0.000208		-0.003327	-0.000208	0.000832	0.000208	0.008941	-0.000936	
mp:2017-08-16_02.00.00.News_Social.COU.BG	BG	2017-08-16T02:00:00.000Z	News_Social	2.2.19	952.2	0.000374	-0.069838	0.019954	0.001575	0.028355	-0.003676	0.034657	-0.005251	0.019954	0.045159	0.007351	0.019429	0.080275	0.021004	0.005251			-0.002520							0.009977	-0.004201	0.002100				-0.001050	0.002100	0.019954		-0.003151				0.004726								0.014703	0.008402	-0.034657
mp:2017-08-16_02.00.00.News_Social.COU.KH	KH	2017-08-16T02:00:00.000Z	News_Social	2.2.19	839.5	0.000330	-0.081001	0.054795	0.013103	0.020250	0.003425	0.084574	0.017272	0.008338	0.063728	0.028588	0.051221	0.082117	0.009529	0.001191			0.014890						0.002382	0.034544		0.022633					0.002382							0.004765								0.013103	-0.021441	
mp:2017-08-16_02.00.00.News_Social.COU.CA	CA	2017-08-16T02:00:00.000Z	News_Social	2.2.19	61757.2	0.024267	-0.073247	0.003821	0.006113	0.013075	0.000862	0.039688	0.015917	0.031891	0.070105	0.021228	0.016662	0.076539	0.006096	0.005611	0.000510	0.003133	-0.003325	0.000081	0.003587	0.001247	0.000032	0.000194	0.002955	0.025892	-0.002971	0.011824		-0.000008	0.001263	0.001101	0.005750	0.002235	0.000470	0.001028	0.000097			0.004194	-0.000006	0.001142	-0.000931	-0.008906	-0.009052	0.000032	0.000219	0.005263	0.000065	-0.000583
