id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-13_11.00.00.News_Social.COU.AF	AF	2017-08-13T11:00:00.000Z	News_Social	2.2.19	5393.7	0.004380	-0.159260	-0.022712	0.010382	0.000000	-0.002341	0.338265	0.060348	0.034577	0.055991	0.008714	0.006674	0.015863	0.000556	0.009734			-0.020561						0.000000	-0.001576	-0.000185	0.004264			0.001483	0.004820	0.022341	-0.000185		-0.000185				0.001112	0.000834			-0.002781		0.000927		0.044682	0.004172	0.001854
mp:2017-08-13_11.00.00.News_Social.COU.DZ	DZ	2017-08-13T11:00:00.000Z	News_Social	2.2.19	289.2	0.000235	-0.124481	-0.024205	0.015560		0.005187	0.129668	0.031120	0.048409	0.050138	0.093361	0.013831	0.069589	0.000000	0.015560			-0.023859					-0.003458		-0.003458		0.003458			0.003458	-0.003458	0.024205							0.003458	0.006916							0.017289		
mp:2017-08-13_11.00.00.News_Social.COU.AO	AO	2017-08-13T11:00:00.000Z	News_Social	2.2.19	194.9	0.000158	-0.035916	0.030785	-0.002565	0.005131	0.023089	0.028220	-0.002565	0.020523	0.035916	0.025654	0.010262	0.079207	0.005131	0.005131			0.033094							-0.041047	0.000000	0.010262			0.005131		0.005131											0.020523					-0.020523	
mp:2017-08-13_11.00.00.News_Social.COU.AR	AR	2017-08-13T11:00:00.000Z	News_Social	2.2.19	3890.1	0.003159	-0.148068	0.007326	0.005655	0.006041	-0.004338	0.041130	0.015167	0.033675	0.077247	0.045372	0.007969	0.070728	0.008226	0.001799	0.003856	0.006427	-0.003316		0.000514	0.002828		0.000257		-0.012596	0.000257	0.010797			0.000643	-0.000643	0.004036							0.052826	0.000051			-0.007455		0.000257		0.012725		
mp:2017-08-13_11.00.00.News_Social.COU.AM	AM	2017-08-13T11:00:00.000Z	News_Social	2.2.19	119.0	0.000097	-0.189076	0.008403	0.008403	0.016807	0.004202	0.226891	0.071429	0.025210	0.067227	0.016807	0.008403	0.036239	0.008403	0.008403			-0.002101					0.004202		-0.021008		-0.004202					-0.016807							0.050420								0.008403		
mp:2017-08-13_11.00.00.News_Social.COU.AU	AU	2017-08-13T11:00:00.000Z	News_Social	2.2.19	36283.8	0.029462	-0.145161	-0.005319	0.010101	0.013670	-0.002394	0.050808	0.033555	0.040390	0.079057	0.019844	0.017446	0.087278	0.003748	0.013739	0.000179	0.001461	-0.013171		0.000606	0.000496		-0.000744	-0.000248	0.000055	0.000400	0.010569	0.000110	0.000220	0.001006	0.000345	0.008795	0.001915	0.000179	-0.000400	0.000083			0.004341	0.000127	0.001034	-0.000276	-0.013863	0.000331	-0.000096	0.000427	0.005760	0.000000	-0.000579
mp:2017-08-13_11.00.00.News_Social.COU.AT	AT	2017-08-13T11:00:00.000Z	News_Social	2.2.19	698.0	0.000567	-0.021490	0.002865	0.005731	0.024355	-0.000895	0.050143	0.024355	0.029370	0.052292	0.029370	0.011461	0.091243	0.014327	0.003582		0.001433	-0.002149							-0.001433	0.002865	0.027221	-0.001433				0.002865	0.005731	0.001433				0.004298					-0.005731				0.001433		
mp:2017-08-13_11.00.00.News_Social.COU.BH	BH	2017-08-13T11:00:00.000Z	News_Social	2.2.19	1925.0	0.001563	-0.329091	0.004675	0.001039	0.001558	-0.002273	0.073506	0.029091	0.137662	0.122338	0.031688	0.000519	0.088864	0.004156	0.001818			-0.001948							0.027013		0.001039					0.007532								0.000260			-0.000519				0.012208		
mp:2017-08-13_11.00.00.News_Social.COU.BD	BD	2017-08-13T11:00:00.000Z	News_Social	2.2.19	3197.2	0.002596	-0.205180	-0.008914	0.009227	0.003128	-0.012902	0.087889	0.032216	0.045821	0.073189	0.002815	0.008132	0.077443	0.003441	0.006412		0.001251	-0.011651			0.003441		-0.000313	0.000938	0.000626	-0.000313	0.003190			0.000626	0.006881	0.010947	0.005161		0.000000				0.008445	0.000313	0.000938		-0.003128				0.018766	0.001877	-0.000313
mp:2017-08-13_11.00.00.News_Social.COU.BY	BY	2017-08-13T11:00:00.000Z	News_Social	2.2.19	257.5	0.000209	-0.256311		0.015534		0.003883	0.062136	0.120388	0.011650	0.075728	-0.007767	0.015534	0.063350	0.003883	0.019417			-0.019417							-0.054369	-0.007767	0.023301					0.031068	-0.015534						0.015534				-0.019417				0.034951		
