id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-11_22.00.00.News.CUR.ARS	ARS	2017-08-11T22:00:00.000Z	News	2.2.18	17.0	0.000825	-0.352941					0.117647		0.176471		-0.058824		0.044118	-0.058824		-0.235294						
mp:2017-08-11_22.00.00.News.CUR.AUD	AUD	2017-08-11T22:00:00.000Z	News	2.2.18	327.0	0.015864	-0.188073	0.021407	0.012232	0.006116		0.015291	-0.001529	0.076453	0.039755	0.027523		0.034404	-0.003058		0.015291	0.006116	0.030581				-0.009174
mp:2017-08-11_22.00.00.News.CUR.CAD	CAD	2017-08-11T22:00:00.000Z	News	2.2.18	509.0	0.024694	0.108055	0.007859			0.037328	0.041257	0.035363		0.060904	0.017682	0.003929	0.098232	0.011788		0.062868		0.003929	0.001965			0.017682
mp:2017-08-11_22.00.00.News.CUR.CNY	CNY	2017-08-11T22:00:00.000Z	News	2.2.18	2020.5	0.098025	-0.000990	-0.005444	0.001485	0.000495	-0.006743	0.008166	-0.023509	0.031923	0.050977	0.017322	0.000495	0.065702	-0.071022	0.000000	0.086860	0.010888	0.021529	0.002475			0.018065
mp:2017-08-11_22.00.00.News.CUR.EUR	EUR	2017-08-11T22:00:00.000Z	News	2.2.18	2650.9	0.128609	-0.094873	0.005093	0.013392	0.001886	0.002829	0.001320	0.004527	0.034328	0.047720	0.003395	0.013014	0.105775	0.000377	0.000943	0.039609	0.005281	0.007884	0.002263			0.003206
mp:2017-08-11_22.00.00.News.CUR.HKD	HKD	2017-08-11T22:00:00.000Z	News	2.2.18	8.0	0.000388	0.500000											0.000000	-0.125000		0.375000						
mp:2017-08-11_22.00.00.News.CUR.INR	INR	2017-08-11T22:00:00.000Z	News	2.2.18	659.7	0.032005	-0.174322	0.024253	0.003032	0.001516	0.005305	0.001516	-0.006821	0.031833	0.028043	-0.010611	0.010611	0.047863	-0.006063		0.062907	0.046991	0.039715				0.006063
mp:2017-08-11_22.00.00.News.CUR.IDR	IDR	2017-08-11T22:00:00.000Z	News	2.2.18	98.0	0.004754	0.096939	0.010204				0.117347	0.132653	0.010204		-0.010204		0.025510	-0.030612		0.173469	0.020408	0.071429				
mp:2017-08-11_22.00.00.News.CUR.ILS	ILS	2017-08-11T22:00:00.000Z	News	2.2.18	6.0	0.000291	0.166667				0.041667							0.083333			0.333333						
mp:2017-08-11_22.00.00.News.CUR.JPY	JPY	2017-08-11T22:00:00.000Z	News	2.2.18	1096.2	0.053182	-0.349845	-0.044700	0.034665			0.043332	0.005473	0.010035	0.163747	-0.000456	0.010947	0.133370	-0.009122	-0.008210	0.034209	0.003649	0.018427	0.003649			0.003649
