id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-13_21.00.00.News_Social.CUR.AUD	AUD	2017-08-13T21:00:00.000Z	News_Social	2.2.19	106.5	0.031896	0.056338	0.009390	0.009390	0.009390	0.002347	0.009390	0.009390	0.046948	0.028169	0.000000	0.037559	0.024648	0.018779		0.089202	-0.009390	0.084507				0.000000
mp:2017-08-13_21.00.00.News_Social.CUR.BRL	BRL	2017-08-13T21:00:00.000Z	News_Social	2.2.19	21.5	0.006439	-0.465116						-0.046512	0.046512	0.046512			0.145349	-0.046512		0.023256		0.046512				
mp:2017-08-13_21.00.00.News_Social.CUR.CAD	CAD	2017-08-13T21:00:00.000Z	News_Social	2.2.19	74.5	0.022312	0.107383	0.000000	0.026846		0.031879		0.006711		0.013423	0.013423	0.026846	0.112416	0.026846		0.134228		0.006711				-0.013423
mp:2017-08-13_21.00.00.News_Social.CUR.CNY	CNY	2017-08-13T21:00:00.000Z	News_Social	2.2.19	586.0	0.175502	-0.046075	0.000000	0.013652	0.003413	0.006399	0.035836	0.011945	0.017065	0.033276	-0.010239	0.008532	0.072227	0.005119		0.105802	0.005119	0.034642	0.001706			0.052901
mp:2017-08-13_21.00.00.News_Social.CUR.EGP	EGP	2017-08-13T21:00:00.000Z	News_Social	2.2.19	26.0	0.007787	0.076923							0.076923	0.076923			0.096154	0.038462		0.192308						
mp:2017-08-13_21.00.00.News_Social.CUR.EUR	EUR	2017-08-13T21:00:00.000Z	News_Social	2.2.19	932.1	0.279155	-0.101384	0.027894	0.016093	0.004291	0.010460	0.013947	0.021457	0.016093	0.098165	0.003755	0.023066	0.137378	0.004291	0.005364	0.032185	0.011801	0.017595				0.006974
mp:2017-08-13_21.00.00.News_Social.CUR.HKD	HKD	2017-08-13T21:00:00.000Z	News_Social	2.2.19	18.0	0.005391	-0.111111		0.111111						0.111111			-0.083333			0.166667						0.277778
mp:2017-08-13_21.00.00.News_Social.CUR.INR	INR	2017-08-13T21:00:00.000Z	News_Social	2.2.19	478.0	0.143157	0.298117	0.048117		0.002092	-0.017782		-0.001046	0.004184	0.027197	-0.015690	0.002092	0.086559	0.000000		0.266736	0.001046	0.020921	0.002092			0.010460
mp:2017-08-13_21.00.00.News_Social.CUR.ILS	ILS	2017-08-13T21:00:00.000Z	News_Social	2.2.19	18.0	0.005391	0.055556				0.013889		0.055556					0.055556			0.277778						
mp:2017-08-13_21.00.00.News_Social.CUR.JPY	JPY	2017-08-13T21:00:00.000Z	News_Social	2.2.19	19.5	0.005840	-0.179487	-0.051282				0.051282	0.051282	0.051282	0.205128		0.153846	0.141026					-0.076923				
mp:2017-08-13_21.00.00.News_Social.CUR.MXN	MXN	2017-08-13T21:00:00.000Z	News_Social	2.2.19	3.0	0.000898	-0.666667											0.083333			-0.333333						
mp:2017-08-13_21.00.00.News_Social.CUR.NZD	NZD	2017-08-13T21:00:00.000Z	News_Social	2.2.19	52.0	0.015574	-0.326923						0.019231		0.019231		0.076923	0.028846			0.134615		0.019231				-0.019231
mp:2017-08-13_21.00.00.News_Social.CUR.PLN	PLN	2017-08-13T21:00:00.000Z	News_Social	2.2.19	11.0	0.003294	0.272727	0.272727			0.045455		0.000000					0.250000			-0.090909						
mp:2017-08-13_21.00.00.News_Social.CUR.RUB	RUB	2017-08-13T21:00:00.000Z	News_Social	2.2.19	50.0	0.014975	-0.020000	0.020000				0.020000	-0.060000		0.100000	0.000000		0.080000			0.020000	0.020000	0.060000				0.000000
mp:2017-08-13_21.00.00.News_Social.CUR.SGD	SGD	2017-08-13T21:00:00.000Z	News_Social	2.2.19	20.0	0.005990	-0.400000								0.100000			0.000000	-0.300000								
mp:2017-08-13_21.00.00.News_Social.CUR.ZAR	ZAR	2017-08-13T21:00:00.000Z	News_Social	2.2.19	50.0	0.014975	0.040000			0.080000		0.060000	-0.040000	0.040000		0.120000		0.075000	-0.040000		-0.100000		0.040000	0.020000			
mp:2017-08-13_21.00.00.News_Social.CUR.KRW	KRW	2017-08-13T21:00:00.000Z	News_Social	2.2.19	46.0	0.013777	-0.173913	0.173913			-0.010870	0.043478	-0.043478	0.086957	0.108696		0.043478	0.184783			-0.043478		0.065217				
mp:2017-08-13_21.00.00.News_Social.CUR.CHF	CHF	2017-08-13T21:00:00.000Z	News_Social	2.2.19	3.0	0.000898	0.500000			0.333333								0.166667	0.166667								
mp:2017-08-13_21.00.00.News_Social.CUR.THB	THB	2017-08-13T21:00:00.000Z	News_Social	2.2.19	41.0	0.012279	-0.268293						0.048780	0.048780	0.097561			-0.018293			0.146341		0.097561				
mp:2017-08-13_21.00.00.News_Social.CUR.USD	USD	2017-08-13T21:00:00.000Z	News_Social	2.2.19	711.9	0.213208	-0.123613	-0.012642	0.008428	0.005619	0.005619	0.019666	0.009130	0.025284	0.073044	0.009833	0.011238	0.111884	0.005619		0.010535	-0.004214	0.018823	0.007726		-0.002809	0.002809
mp:2017-08-13_21.00.00.News_Social.CUR.AED	AED	2017-08-13T21:00:00.000Z	News_Social	2.2.19	2.0	0.000599							0.500000		0.500000			0.250000									
mp:2017-08-13_21.00.00.News_Social.CUR.GBP	GBP	2017-08-13T21:00:00.000Z	News_Social	2.2.19	69.0	0.020665	-0.260870	-0.014493			0.014493	0.043478	0.014493		0.043478	-0.014493		0.112319	-0.028986	-0.028986	0.144928	0.014493	0.043478				
