id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	loveHate	carryTrade	currencyPegInstability	priceMomentum
mp:2017-08-10_07.00.00.News.CUR.ARS	ARS	2017-08-10T07:00:00.000Z	News	2.2.18	6.0	0.000333	-0.166667											0.000000	-0.333333		0.166667						
mp:2017-08-10_07.00.00.News.CUR.AUD	AUD	2017-08-10T07:00:00.000Z	News	2.2.18	1081.6	0.060005	-0.203402	0.006472	0.007859		0.002774	0.009246	0.006934	0.020340	0.084597	0.020803	0.034209	0.117280	0.006472		-0.062408	0.001849	0.060651	0.009246	0.000925		0.000925
mp:2017-08-10_07.00.00.News.CUR.BRL	BRL	2017-08-10T07:00:00.000Z	News	2.2.18	45.0	0.002497	-0.022222							0.111111	0.022222			0.072222			-0.066667		0.022222				
mp:2017-08-10_07.00.00.News.CUR.CAD	CAD	2017-08-10T07:00:00.000Z	News	2.2.18	266.6	0.014790	-0.191298	0.015004	0.022506		0.018755	0.007502	-0.041260	0.018755	0.105026	-0.011253	0.033758	0.123218	0.015004		0.007502		0.009752	0.015004			0.000000
mp:2017-08-10_07.00.00.News.CUR.CNY	CNY	2017-08-10T07:00:00.000Z	News	2.2.18	2115.8	0.117380	0.103271	0.021505	0.005435	0.002363	0.003722	0.026940	-0.001891	0.020323	0.057898	0.058370	0.009453	0.057153	-0.070895	-0.000473	0.103271	0.004726	0.017866	0.001182			0.013234
mp:2017-08-10_07.00.00.News.CUR.EGP	EGP	2017-08-10T07:00:00.000Z	News	2.2.18	16.5	0.000915	-0.545455		0.060606						0.121212			0.113636			-0.151515						
mp:2017-08-10_07.00.00.News.CUR.EUR	EUR	2017-08-10T07:00:00.000Z	News	2.2.18	1612.8	0.089475	-0.079675	-0.016121	0.004030	0.000620	0.002325	0.009921	0.009301	0.040303	0.047433	-0.009921	0.018291	0.084868	0.002480	-0.002480	0.062624	0.008371	0.022073	0.000000			0.009921
mp:2017-08-10_07.00.00.News.CUR.HKD	HKD	2017-08-10T07:00:00.000Z	News	2.2.18	699.0	0.038779	-0.081545	-0.002861	-0.001431		0.001788	0.004292	0.008584	0.022890	0.054363	0.008584	0.047210	0.069027	-0.014306		0.055794	0.010014	0.045780	0.005722	0.020029		0.004292
mp:2017-08-10_07.00.00.News.CUR.INR	INR	2017-08-10T07:00:00.000Z	News	2.2.18	266.4	0.014779	-0.060060	0.011261			-0.009854	0.045045	-0.001877	0.048799	0.022523	-0.054429	0.007508	0.056869	-0.011261		0.135135	0.015015	0.031532	0.000000			0.007508
mp:2017-08-10_07.00.00.News.CUR.IDR	IDR	2017-08-10T07:00:00.000Z	News	2.2.18	19.0	0.001054	0.315789						-0.105263			0.000000		0.065789					0.210526				
mp:2017-08-10_07.00.00.News.CUR.ILS	ILS	2017-08-10T07:00:00.000Z	News	2.2.18	1.0	0.000055	1.000000											0.250000									
mp:2017-08-10_07.00.00.News.CUR.JPY	JPY	2017-08-10T07:00:00.000Z	News	2.2.18	1416.7	0.078596	-0.284111	-0.078351	0.005294		-0.004412	0.004941	0.044470	0.048705	0.070940	-0.006706	0.012706	0.122168	0.004235		0.014470	-0.001412	0.024141	-0.000706			0.002118
