id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-11_00.00.00.News.COU.AF	AF	2017-08-11T00:00:00.000Z	News	2.2.18	4079.9	0.002530	-0.101596	0.002206	0.004902		-0.001777	0.200127	0.028800	0.021202	0.073409	0.009314	0.018996	0.048515	0.000735	0.006863	0.000735	0.000490	-0.006508		0.000245				-0.001103	0.009314	-0.000490	-0.001226			0.001471	0.001348	0.004534	0.000245		0.001961				0.002819								0.016299	-0.000490	
mp:2017-08-11_00.00.00.News.COU.DZ	DZ	2017-08-11T00:00:00.000Z	News	2.2.18	893.4	0.000554	-0.050929	-0.008395	0.004477	0.002239	0.004058	0.091225	0.052608	0.016790	0.030781	0.012313	0.031341	0.049894	0.010074	0.001119	-0.002239	0.001119	-0.004197		0.005597				-0.001119	0.008955	0.003358	0.019028		-0.005597		-0.001119	0.025409	0.006716	0.002239						0.000224	0.004477		0.000560				0.026304	-0.002239	
mp:2017-08-11_00.00.00.News.COU.AO	AO	2017-08-11T00:00:00.000Z	News	2.2.18	373.0	0.000231	-0.004021	0.002681	0.005362	0.005362	0.004021	0.075067	0.030831	0.021448	0.123324	0.064343	0.045576	0.064008	0.005362				-0.018767							0.072386	0.002681	0.024129					0.008043															0.010724		
mp:2017-08-11_00.00.00.News.COU.AR	AR	2017-08-11T00:00:00.000Z	News	2.2.18	2478.2	0.001537	-0.077274	-0.000605	0.007667	0.001211	0.001715	0.047413	0.015132	0.029053	0.056089	0.023001	0.026834	0.062334	0.000202	0.016544	0.001412	0.002825	-0.019066		0.001614	0.004842		0.001211		0.039545	-0.001009	0.007949		-0.001211		-0.001009	0.011500	0.014325	0.001211	0.000404				0.006456				0.000000				0.012307	0.008070	-0.000404
mp:2017-08-11_00.00.00.News.COU.AM	AM	2017-08-11T00:00:00.000Z	News	2.2.18	84.5	0.000052	0.071006			0.023669	0.002959	0.094675	-0.035503	0.011834	0.035503		0.005917	0.042160	0.023669				0.011834							0.071006	0.011834					-0.011834	0.000000															0.035503		
mp:2017-08-11_00.00.00.News.COU.AU	AU	2017-08-11T00:00:00.000Z	News	2.2.18	59502.7	0.036894	-0.144640	-0.006731	0.008479	0.005252	-0.007206	0.046964	0.040494	0.031662	0.071257	0.014546	0.017167	0.082907	0.003235	0.008260	0.000908	0.003235	-0.008088	0.000017	0.000655	0.000387	0.000017	-0.001227	0.001437	0.002202	-0.001042	0.013793	0.000000		0.002286	0.001496	0.009831	0.002731	0.000143	0.000168	0.000218		-0.000034	0.002134		0.001084	-0.000017	0.002109	0.000244	0.000218	0.000378	0.008016	-0.000420	0.000000
mp:2017-08-11_00.00.00.News.COU.AT	AT	2017-08-11T00:00:00.000Z	News	2.2.18	1036.8	0.000643	-0.051601	0.065104	0.005787	0.014468	-0.000723	0.016397	-0.033275	0.034240	0.041956	0.003376	0.009163	0.090109	0.001929	0.005305		0.001929	0.009742						-0.002894	0.014468	-0.010610	0.008295					0.011574	-0.007716						0.014468								0.002894		
mp:2017-08-11_00.00.00.News.COU.BH	BH	2017-08-11T00:00:00.000Z	News	2.2.18	514.6	0.000319	0.097163	0.015546		0.009716	0.002915	0.036922	0.009716	0.042752	0.064127	0.005830	0.015546	0.091090	-0.001943	0.007773			0.014186		0.003887	0.007773				0.050525	-0.003887						0.000000									0.001943		0.007773		0.001943				
mp:2017-08-11_00.00.00.News.COU.BD	BD	2017-08-11T00:00:00.000Z	News	2.2.18	2735.5	0.001696	-0.175105	0.011150	0.006397	0.003656	-0.004935	0.100347	0.027052	0.027600	0.064156	0.026503	0.007860	0.065527	0.009870	0.006946		0.001097	-0.004204	0.000731	0.001097	0.003290		0.003290	-0.001097	0.006032	-0.001097	0.012978			0.002925	0.004387	0.008225	0.000366						0.002193				-0.001097				0.017182	0.008042	
mp:2017-08-11_00.00.00.News.COU.BY	BY	2017-08-11T00:00:00.000Z	News	2.2.18	126.5	0.000078	-0.237154	0.007905	0.007905		-0.001976		-0.007905	0.007905	0.031621	0.023715	0.015810	0.042984	0.023715				-0.007905		0.015810					0.094862	0.007905						0.011858	0.079051		-0.015810													0.015810	
