id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	loveHate	anger	debtDefault	innovation	marketRisk	budgetDeficit	businessExpansion	centralBank	commercialRealEstateSentiment	consumerSentiment	creditEasyVsTight	economicGrowth	economicUncertainty	economicVolatility	financialSystemInstability	fiscalPolicyLooseVsTight	governmentAnger	governmentCorruption	governmentInstability	inflation	inflationForecast	interestRates	interestRatesForecast	investmentFlows	monetaryPolicyLooseVsTight	naturalDisasters	regimeChange	residentialRealEstateGrowth	residentialRealEstateSales	residentialRealEstateSentiment	residentialRealEstateValues	sanctions	socialInequality	socialUnrest	tradeBalance	unemployment
mp:2017-08-14_00.00.00.News_Social.COU.AF	AF	2017-08-14T00:00:00.000Z	News_Social	2.2.19	4813.7	0.003789	-0.170139	-0.025864	0.011737	0.000312	-0.003973	0.348277	0.060349	0.031161	0.050377	0.011530	0.003532	0.014119	0.000727	0.007894		0.000208	-0.020681							-0.002285	-0.000415	0.001974			0.001143	0.001454	0.017845	-0.000104						0.000623	0.000810			-0.001246		0.000623		0.052143	0.004570	
mp:2017-08-14_00.00.00.News_Social.COU.DZ	DZ	2017-08-14T00:00:00.000Z	News_Social	2.2.19	314.2	0.000247	-0.140038		0.003183	0.001591	-0.003183	0.133673	0.030236	0.079567	0.073202	0.074793	0.017505	0.070417	0.000000	0.031827			-0.014004					-0.003183		-0.003183		0.003183					-0.003183								0.003183							0.044558		
mp:2017-08-14_00.00.00.News_Social.COU.AO	AO	2017-08-14T00:00:00.000Z	News_Social	2.2.19	180.5	0.000142	-0.149584	0.011080	0.011080	0.011080	0.012465	0.036011	-0.027701	0.005540	0.055402	0.044321	0.022161	0.095222	0.016620				-0.008310					0.005540		0.022161	0.005540	0.016620																0.033241				0.005540		
mp:2017-08-14_00.00.00.News_Social.COU.AR	AR	2017-08-14T00:00:00.000Z	News_Social	2.2.19	5726.5	0.004507	-0.152449	0.004715	0.005850	0.002969	-0.006068	0.035798	0.023924	0.034925	0.074653	0.043744	0.008731	0.066317	0.006810	0.001397	0.002969	0.004016	-0.003309			0.002794		0.000437		-0.010565	-0.000524	0.013708		0.001222		0.000873	0.006234	0.000349						0.034489	0.000035			-0.011525		0.000175		0.009692	0.003143	
mp:2017-08-14_00.00.00.News_Social.COU.AM	AM	2017-08-14T00:00:00.000Z	News_Social	2.2.19	238.0	0.000187	-0.233193	-0.046218	0.004202	0.004202	0.002101	0.281513	0.073529	0.025210	0.065126	-0.008403	0.004202	0.030725	0.004202				-0.009454						0.004202	-0.021008	0.004202						-0.008403							0.025210								0.021008		
mp:2017-08-14_00.00.00.News_Social.COU.AU	AU	2017-08-14T00:00:00.000Z	News_Social	2.2.19	43123.2	0.033940	-0.145502	-0.003989	0.008928	0.010876	-0.004220	0.044906	0.039178	0.024766	0.084328	0.015688	0.015618	0.083967	0.002945	0.011305	0.001345	0.001600	-0.011853		0.000580	0.000742		0.000151	-0.000070	-0.000174	-0.000962	0.015324		0.000209	0.000406	-0.000081	0.010398	0.002145	0.000151	-0.000545	-0.000162			0.004336	0.000160	0.000383	0.000000	-0.009948	0.000499	0.000058	0.000046	0.005716	-0.000278	0.000070
mp:2017-08-14_00.00.00.News_Social.COU.AT	AT	2017-08-14T00:00:00.000Z	News_Social	2.2.19	858.2	0.000675	0.005244	0.009904	0.005826	0.025635	0.001457	0.087975	0.027966	0.023887	0.060592	0.062340	0.011652	0.080838	0.006991	0.000583		0.002330	0.005069							-0.006991	0.002330	0.012818	-0.001165			-0.003496	-0.002330	0.006991	0.001165				0.003496							0.003496		0.004661		
mp:2017-08-14_00.00.00.News_Social.COU.BH	BH	2017-08-14T00:00:00.000Z	News_Social	2.2.19	660.7	0.000520	-0.012865	0.030271	0.003027	0.004541	0.005297	0.143787	0.018163	0.031784	0.048433	0.030271	0.009081	0.063947	0.003027	0.003027			0.006206		-0.003027			0.003027		0.025730	0.000000	0.001514			0.001514		0.009838								0.000757			-0.001514		0.001514		0.021190		
mp:2017-08-14_00.00.00.News_Social.COU.BD	BD	2017-08-14T00:00:00.000Z	News_Social	2.2.19	3525.0	0.002774	-0.165816	0.006099	0.009504	0.002553	0.000213	0.094894	0.031631	0.036738	0.069362	0.017447	0.024255	0.073085	0.010496	0.006525	0.000284		-0.009787	0.000284	-0.000284	0.001702		-0.000567	-0.000567	0.006099	-0.003121	0.005816			0.001418	-0.001418	0.013191	0.001702						0.019291		0.000284		-0.004539				0.015603	0.000000	
mp:2017-08-14_00.00.00.News_Social.COU.BY	BY	2017-08-14T00:00:00.000Z	News_Social	2.2.19	292.0	0.000230	-0.243151		0.013699		0.003425	0.078767	0.085616	0.006849	0.066781	-0.001712	0.013699	0.052226		0.020548			-0.020548							-0.047945	-0.006849	0.020548					0.058219	-0.013699						0.013699								0.041096		
